"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C61","Cluster1_Social",5,"0.63(-1.71,2.93)","-0.03(-1.72,1.57)","-1.94(-3.47,-0.33)*","-0.43(-0.96,0.09)",964,1.0023
"C61","Cluster2_EQI",5,"0.41(-0.35,1.20)","0.70(-0.30,1.66)","-1.48(-2.71,-0.19)*","0.10(-0.16,0.37)",663,1.0035
"C61","Cluster2_Air",5,"-0.08(-0.84,0.70)","-0.00(-1.12,1.16)","-1.10(-2.34,0.18)","0.09(-0.19,0.37)",663,1.0026
"C61","Cluster2_Water",5,"-0.48(-1.92,0.96)","0.33(-0.63,1.24)","-1.13(-2.26,-0.00)","0.08(-0.20,0.36)",663,1.0017
"C61","Cluster2_Land",5,"-0.26(-1.14,0.61)","-0.05(-1.03,0.90)","-1.01(-2.25,0.17)","0.08(-0.20,0.35)",663,1.0053
"C61","Cluster2_Built",5,"-0.17(-0.97,0.62)","0.52(-0.45,1.51)","-1.09(-2.40,0.23)","0.11(-0.16,0.38)",663,1.0006
"C61","Cluster2_Social",5,"-0.28(-1.37,0.78)","-0.17(-1.49,1.13)","-0.94(-2.32,0.43)","0.07(-0.22,0.35)",663,1.0023
"C61","Cluster3_EQI",5,"0.07(-0.38,0.51)","-0.21(-1.15,0.71)","-0.62(-1.14,-0.11)*","0.15(-0.04,0.32)",1053,1.0026
"C61","Cluster3_Air",5,"-0.31(-0.77,0.15)","0.50(-0.31,1.25)","-0.43(-0.97,0.08)","0.16(-0.04,0.34)",1053,1.0014
"C61","Cluster3_Water",5,"0.06(-0.79,0.88)","0.03(-0.80,0.84)","-0.60(-1.02,-0.19)**","0.15(-0.03,0.33)",1053,1.0026
"C61","Cluster3_Land",5,"-0.05(-0.57,0.48)","-0.25(-0.91,0.43)","-0.52(-1.14,0.08)","0.15(-0.03,0.32)",1053,1.002
"C61","Cluster3_Built",5,"0.03(-0.68,0.76)","0.17(-0.62,0.94)","-0.65(-1.37,0.05)","0.16(-0.03,0.33)",1053,1.0007
"C61","Cluster3_Social",5,"0.38(-0.63,1.36)","0.57(-1.16,2.31)","-0.96(-1.98,0.05)","0.15(-0.03,0.33)",1053,1.0015
"C61","Cluster0_EQI",10,"0.04(-7.72,7.82)","-0.60(-3.83,2.58)","2.39(-0.59,5.52)","0.49(-0.60,1.57)",457,1.0026
"C61","Cluster0_Air",10,"-0.87(-4.39,2.76)","0.94(-1.85,3.52)","1.76(-0.68,4.43)","0.52(-0.59,1.67)",457,1.0033
"C61","Cluster0_Water",10,"-2.52(-6.96,1.86)","-0.85(-4.92,3.17)","2.37(0.14,4.66)*","0.48(-0.65,1.60)",457,1.0015
"C61","Cluster0_Land",10,"4.04(0.38,7.74)*","-1.73(-4.49,1.05)","1.82(-0.73,4.52)","0.32(-0.78,1.43)",457,1.0016
"C61","Cluster0_Built",10,"-0.66(-5.21,3.90)","0.46(-2.93,3.91)","1.72(-1.91,5.41)","0.48(-0.68,1.60)",457,1.0014
"C61","Cluster0_Social",10,"1.26(-3.79,6.33)","1.26(-2.56,5.07)","0.87(-3.34,4.96)","0.46(-0.71,1.56)",457,1.0015
"C61","Cluster1_EQI",10,"-0.81(-2.42,0.85)","-1.37(-2.72,0.01)","1.90(0.60,3.24)**","0.63(0.10,1.15)*",964,1.0036
"C61","Cluster1_Air",10,"-1.45(-2.98,0.04)","-1.69(-2.98,-0.33)*","2.15(0.93,3.32)**","0.66(0.16,1.15)*",964,1.0033
"C61","Cluster1_Water",10,"1.66(-0.35,3.69)","-0.49(-2.70,1.71)","1.01(0.08,1.95)*","0.69(0.15,1.23)*",964,1.0012
"C61","Cluster1_Land",10,"-0.08(-1.59,1.48)","-0.77(-2.29,0.78)","1.40(0.01,2.77)*","0.62(0.08,1.16)*",964,1.0006
"C61","Cluster1_Built",10,"-0.33(-2.04,1.42)","-0.46(-2.15,1.25)","1.41(-0.16,2.96)","0.64(0.08,1.15)*",964,1.0008
"C61","Cluster1_Social",10,"-0.36(-2.72,2.01)","-0.04(-1.68,1.57)","1.14(-0.44,2.72)","0.64(0.11,1.17)*",964,1.0015
"C61","Cluster2_EQI",10,"0.04(-0.78,0.86)","-0.35(-1.36,0.67)","-0.28(-1.34,0.83)","-0.15(-0.43,0.14)",662,1.0037
"C61","Cluster2_Air",10,"0.22(-0.59,1.03)","-0.88(-2.04,0.28)","-0.31(-1.36,0.76)","-0.13(-0.41,0.15)",662,1.0022
"C61","Cluster2_Water",10,"-0.09(-1.56,1.35)","-0.50(-1.53,0.56)","-0.25(-1.13,0.76)","-0.15(-0.43,0.14)",662,1.0007
"C61","Cluster2_Land",10,"0.56(-0.32,1.46)","0.34(-0.61,1.25)","-0.63(-1.67,0.44)","-0.13(-0.42,0.16)",662,1.0032
"C61","Cluster2_Built",10,"-0.03(-0.94,0.90)","-0.30(-1.39,0.80)","-0.24(-1.44,1.04)","-0.14(-0.43,0.15)",662,1.0008
"C61","Cluster2_Social",10,"1.63(0.66,2.60)***","2.99(1.68,4.21)***","-1.87(-3.02,-0.70)**","-0.07(-0.35,0.21)",662,1.0027
"C61","Cluster3_EQI",10,"-0.09(-0.51,0.34)","0.50(-0.37,1.35)","-0.18(-0.78,0.40)","-0.07(-0.26,0.12)",1053,1.0019
"C61","Cluster3_Air",10,"0.24(-0.23,0.71)","0.34(-0.35,1.02)","-0.33(-0.87,0.20)","-0.06(-0.25,0.13)",1053,1.0036
"C61","Cluster3_Water",10,"0.30(-0.51,1.08)","0.06(-0.66,0.80)","-0.26(-0.79,0.27)","-0.08(-0.28,0.12)",1053,1.0054
"C61","Cluster3_Land",10,"0.24(-0.24,0.72)","-0.41(-1.04,0.24)","-0.35(-0.99,0.27)","-0.10(-0.28,0.09)",1053,1.0007
"C61","Cluster3_Built",10,"0.02(-0.64,0.66)","0.46(-0.32,1.16)","-0.17(-0.87,0.54)","-0.01(-0.20,0.16)",1053,1.0025
"C61","Cluster3_Social",10,"-0.02(-0.97,0.88)","0.72(-0.71,2.06)","-0.20(-1.13,0.78)","-0.07(-0.28,0.12)",1053,1.002
