"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C51_C58","Cluster2_Water",5,"-0.17(-0.92,0.57)","-0.50(-1.33,0.33)","-0.10(-0.51,0.34)","0.04(-0.15,0.23)",1380,1.0012
"C51_C58","Cluster2_Land",5,"-0.60(-1.08,-0.09)*","-0.65(-1.28,0.01)","0.36(-0.21,0.93)","0.06(-0.13,0.24)",1380,1.0018
"C51_C58","Cluster2_Built",5,"0.10(-0.55,0.78)","-0.20(-0.91,0.53)","-0.15(-0.86,0.52)","0.04(-0.14,0.23)",1380,1.0007
"C51_C58","Cluster2_Social",5,"0.44(-0.34,1.23)","1.14(0.16,2.12)*","-0.56(-1.35,0.22)","0.07(-0.12,0.26)",1380,1.0028
"C51_C58","Cluster0_EQI",10,"-2.32(-5.14,0.61)","-0.91(-2.54,0.74)","1.07(-0.43,2.55)","-0.08(-0.75,0.58)",1010,1.0004
"C51_C58","Cluster0_Air",10,"0.91(-1.32,3.20)","1.88(0.23,3.51)*","-0.53(-2.01,0.92)","-0.03(-0.67,0.63)",1010,1.0024
"C51_C58","Cluster0_Water",10,"-0.93(-3.55,1.58)","-0.56(-3.27,2.09)","0.50(-0.68,1.73)","-0.08(-0.74,0.58)",1010,1.0006
"C51_C58","Cluster0_Land",10,"-0.87(-2.90,1.17)","-0.46(-2.29,1.36)","0.77(-0.81,2.39)","-0.09(-0.73,0.55)",1010,1.0034
"C51_C58","Cluster0_Built",10,"-0.13(-2.61,2.44)","-1.01(-3.10,1.09)","1.01(-1.08,3.02)","-0.10(-0.75,0.57)",1010,1.0009
"C51_C58","Cluster0_Social",10,"-0.48(-4.18,3.26)","-2.07(-4.50,0.42)","2.15(-0.39,4.68)","-0.07(-0.76,0.61)",1010,1.0003
"C51_C58","Cluster1_EQI",10,"-0.46(-1.26,0.36)","0.24(-0.72,1.22)","0.02(-0.89,0.97)","0.01(-0.26,0.28)",746,1.0035
"C51_C58","Cluster1_Air",10,"-0.30(-1.08,0.50)","1.11(0.08,2.11)*","-0.30(-1.28,0.68)","-0.02(-0.30,0.24)",746,1.0023
"C51_C58","Cluster1_Water",10,"-0.86(-2.14,0.46)","-0.19(-1.16,0.78)","-0.06(-0.88,0.76)","-0.03(-0.31,0.25)",746,1.001
"C51_C58","Cluster1_Land",10,"-1.27(-2.17,-0.36)**","-0.49(-1.37,0.39)","0.41(-0.47,1.28)","-0.01(-0.27,0.26)",746,1.0023
"C51_C58","Cluster1_Built",10,"0.42(-0.52,1.38)","0.22(-0.90,1.32)","-0.48(-1.60,0.61)","-0.01(-0.28,0.26)",746,1.0008
"C51_C58","Cluster1_Social",10,"-0.37(-1.41,0.70)","0.59(-0.65,1.82)","-0.13(-1.30,0.99)","-0.04(-0.31,0.23)",746,1.002
"C51_C58","Cluster2_EQI",10,"-0.02(-0.44,0.41)","-0.36(-1.01,0.29)","-0.37(-0.82,0.09)","0.00(-0.16,0.16)",1380,1.0021
"C51_C58","Cluster2_Air",10,"-0.01(-0.43,0.41)","-0.57(-1.18,0.08)","-0.32(-0.77,0.14)","0.01(-0.15,0.17)",1380,1.0015
"C51_C58","Cluster2_Water",10,"-0.01(-0.76,0.76)","-0.43(-1.09,0.26)","-0.40(-0.76,-0.06)*","-0.01(-0.18,0.15)",1380,1.0013
"C51_C58","Cluster2_Land",10,"0.21(-0.26,0.67)","0.16(-0.45,0.77)","-0.57(-1.09,-0.08)*","-0.00(-0.17,0.16)",1380,1.0019
"C51_C58","Cluster2_Built",10,"-0.20(-0.81,0.42)","-0.01(-0.64,0.65)","-0.29(-0.96,0.37)","0.01(-0.14,0.17)",1380,1.0023
"C51_C58","Cluster2_Social",10,"-0.56(-1.41,0.31)","-0.93(-2.04,0.19)","0.12(-0.76,0.95)","-0.00(-0.16,0.17)",1380,1.0026
