"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C18_C21","Cluster0_Land",10,"0.62(-4.09,5.46)","-2.26(-5.64,1.25)","0.93(-2.01,3.85)","-0.16(-1.52,1.18)",457,1.0033
"C18_C21","Cluster0_Built",10,"-0.32(-6.03,5.33)","1.82(-2.54,5.98)","-1.45(-5.49,2.71)","-0.04(-1.45,1.34)",457,1.001
"C18_C21","Cluster0_Social",10,"-5.80(-11.40,-0.03)*","-4.74(-9.26,-0.30)*","4.41(-0.23,9.01)","0.10(-1.36,1.52)",457,1.002
"C18_C21","Cluster1_EQI",10,"0.35(-1.75,2.48)","-0.10(-2.07,1.78)","-0.11(-1.99,1.82)","-0.07(-0.83,0.71)",964,1.0027
"C18_C21","Cluster1_Air",10,"0.36(-1.72,2.42)","-1.74(-3.57,0.07)","0.56(-1.42,2.47)","-0.07(-0.85,0.68)",964,1.002
"C18_C21","Cluster1_Water",10,"0.89(-2.01,3.61)","-0.81(-3.46,1.85)","-0.04(-1.54,1.59)","-0.05(-0.80,0.69)",964,1.002
"C18_C21","Cluster1_Land",10,"-1.53(-3.68,0.66)","-0.78(-2.64,1.09)","0.88(-1.14,2.86)","-0.05(-0.80,0.71)",964,1.0036
"C18_C21","Cluster1_Built",10,"0.13(-2.20,2.36)","1.06(-1.16,3.21)","-0.57(-2.76,1.75)","-0.07(-0.81,0.70)",964,1.0017
"C18_C21","Cluster1_Social",10,"0.42(-2.56,3.37)","1.22(-0.84,3.31)","-0.92(-3.20,1.27)","-0.03(-0.84,0.76)",964,1.0027
"C18_C21","Cluster2_EQI",10,"0.22(-0.65,1.14)","-0.34(-1.65,1.21)","-1.82(-3.40,-0.28)**","0.02(-0.37,0.38)",662,1.3944
"C18_C21","Cluster2_Air",10,"0.44(-0.49,1.38)","2.81(0.91,4.27)*","-2.25(-3.41,-1.05)***","-0.01(-0.34,0.32)",662,1.0075
"C18_C21","Cluster2_Water",10,"0.18(-1.47,1.88)","0.31(-0.97,1.59)","-1.61(-2.85,-0.65)***","0.08(-0.30,0.40)",662,1.3113
"C18_C21","Cluster2_Land",10,"-0.18(-1.22,0.91)","0.68(-0.58,1.91)","-1.99(-3.18,-0.81)**","-0.01(-0.37,0.36)",662,1.0094
"C18_C21","Cluster2_Built",10,"0.16(-0.90,1.34)","-0.07(-1.38,1.40)","-1.74(-3.47,-0.04)*","0.06(-0.36,0.44)",662,1.3841
"C18_C21","Cluster2_Social",10,"0.42(-0.75,1.63)","-1.64(-3.09,-0.17)*","-2.26(-3.59,-0.92)***","-0.10(-0.40,0.20)",662,1.0015
"C18_C21","Cluster3_EQI",10,"-0.21(-0.70,0.30)","0.32(-0.75,1.38)","-0.74(-1.42,-0.09)*","0.09(-0.15,0.32)",1053,1.0022
"C18_C21","Cluster3_Air",10,"0.10(-0.43,0.64)","1.47(0.40,2.50)**","-0.98(-1.66,-0.31)**","0.09(-0.15,0.35)",1053,1.0013
"C18_C21","Cluster3_Water",10,"-0.54(-1.33,0.31)","0.06(-0.83,0.94)","-0.85(-1.37,-0.35)**","0.05(-0.17,0.28)",1053,1.002
"C18_C21","Cluster3_Land",10,"-0.56(-1.10,-0.01)*","-0.10(-0.87,0.64)","-0.54(-1.19,0.10)","0.06(-0.16,0.28)",1053,1.0018
"C18_C21","Cluster3_Built",10,"-0.37(-1.12,0.35)","0.60(-0.20,1.36)","-0.86(-1.67,-0.04)*","0.07(-0.13,0.29)",1053,1.0006
"C18_C21","Cluster3_Social",10,"-0.03(-1.37,1.35)","-0.74(-2.62,1.25)","-0.87(-2.27,0.53)","0.04(-0.17,0.28)",1053,1.0014
