"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C18_C21","Cluster0_Land",10,"-1.10(-3.69,1.55)","-1.92(-4.18,0.49)","0.71(-1.40,2.72)","-0.14(-0.95,0.69)",1010,1.0021
"C18_C21","Cluster0_Built",10,"-0.09(-3.58,3.30)","0.85(-2.08,3.72)","-0.90(-3.81,2.07)","-0.06(-0.98,0.84)",1010,1.0011
"C18_C21","Cluster0_Social",10,"-3.71(-8.36,0.82)","-1.58(-4.73,1.58)","1.24(-2.00,4.56)","-0.07(-0.93,0.82)",1010,1.0026
"C18_C21","Cluster1_EQI",10,"-0.10(-0.77,0.67)","-0.90(-1.58,-0.14)*","-1.00(-1.78,-0.28)**","0.14(-0.08,0.33)",746,1.0021
"C18_C21","Cluster1_Air",10,"-0.11(-0.80,0.61)","0.16(-1.74,2.05)","-1.19(-1.96,-0.41)***","0.15(-0.08,0.39)",746,1.0014
"C18_C21","Cluster1_Water",10,"-0.05(-1.41,1.27)","-0.40(-1.07,0.36)","-1.18(-1.78,-0.57)***","0.15(-0.08,0.38)",746,1.0023
"C18_C21","Cluster1_Land",10,"-0.57(-1.27,0.18)","0.51(-0.36,1.34)","-1.06(-1.85,-0.31)**","0.17(-0.06,0.40)",746,1.0018
"C18_C21","Cluster1_Built",10,"0.00(-0.87,0.97)","-0.83(-1.78,0.23)","-0.99(-2.12,-0.03)*","0.20(-0.03,0.41)",746,1.0019
"C18_C21","Cluster1_Social",10,"0.14(-0.58,0.92)","-0.69(-1.56,0.36)","-1.28(-2.13,-0.49)**","0.12(-0.10,0.35)",746,1.008
"C18_C21","Cluster2_EQI",10,"-0.23(-0.68,0.24)","0.53(-0.24,1.32)","-0.66(-1.32,-0.02)*","0.12(-0.12,0.35)",1380,1.0007
"C18_C21","Cluster2_Air",10,"0.01(-0.48,0.48)","1.04(0.15,1.90)*","-0.79(-1.43,-0.17)*","0.13(-0.11,0.37)",1380,1.0016
"C18_C21","Cluster2_Water",10,"-0.61(-1.38,0.22)","0.04(-0.83,0.97)","-0.74(-1.27,-0.22)**","0.08(-0.14,0.31)",1380,1.0041
"C18_C21","Cluster2_Land",10,"-0.60(-1.12,-0.08)*","-0.00(-0.72,0.66)","-0.46(-1.09,0.14)","0.08(-0.15,0.30)",1380,1.0015
"C18_C21","Cluster2_Built",10,"-0.34(-1.04,0.38)","0.58(-0.21,1.35)","-0.80(-1.59,0.01)","0.09(-0.12,0.31)",1380,1.0019
"C18_C21","Cluster2_Social",10,"0.08(-1.01,1.16)","0.18(-1.21,1.56)","-0.86(-1.97,0.23)","0.10(-0.13,0.33)",1380,1.0017
