ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a1s3,a2s1,a2s2,a2s3,a3s1,a3s2,a3s3,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a1s3_p,a1s3_rhat,a1s3_ess_bulk,a1s3_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,a2s3_p,a2s3_rhat,a2s3_ess_bulk,a2s3_ess_tail,a3s1_p,a3s1_rhat,a3s1_ess_bulk,a3s1_ess_tail,a3s2_p,a3s2_rhat,a3s2_ess_bulk,a3s2_ess_tail,a3s3_p,a3s3_rhat,a3s3_ess_bulk,a3s3_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PD+DB","0.00","2.40(-0.46,5.11)","-1.51(-4.76,1.66)","11.58(8.87,14.23)","10.51(7.82,13.14)","7.93(5.00,10.88)","18.45(15.73,21.04)","16.05(13.42,18.66)","12.93(9.96,15.91)","0.0935","1.0043",2031,3013,"0.3556","1.0053",1749,3107,"0.0002","1.0040",2225,2898,"0.0002","1.0044",1751,2776,"0.0002","1.0070",1552,2833,"0.0002","1.0044",1944,2970,"0.0002","1.0069",1537,2580,"0.0002","1.0060",1591,2489,"1.10(0.87,1.33)","0.0002","1.0028",2431,2997,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(0.01,0.02)","0.0002","1.0000",5504,3872,"-0.53(-1.13,0.06)","0.0810","1.0013",2226,3160
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB+UN","0.00","6.74(3.96,9.53)","5.56(2.40,8.73)","8.71(6.03,11.42)","12.77(10.18,15.45)","13.52(10.77,16.35)","12.81(10.06,15.70)","15.70(13.18,18.30)","16.91(14.22,19.58)","0.0002","1.0000",2862,3305,"0.0010","1.0000",2616,2998,"0.0002","1.0001",2936,2713,"0.0002","1.0018",2110,3298,"0.0002","1.0011",2423,2769,"0.0002","1.0014",2689,3195,"0.0002","1.0009",2189,3404,"0.0002","1.0010",2546,3167,"",NA,"NA",NA,NA,"0.63(0.51,0.75)","0.0002","1.0020",2899,2810,"0.38(0.21,0.56)","0.0002","1.0003",3148,3505,"-1.15(-1.41,-0.89)","0.0002","1.0004",3190,3430,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB+PD","0.00","4.13(1.25,6.89)","1.06(-2.06,4.31)","10.40(7.69,13.08)","11.96(9.26,14.59)","10.56(7.69,13.38)","15.53(12.77,18.28)","15.59(12.91,18.20)","14.31(11.44,17.14)","0.0040","1.0016",3315,3717,"0.5084","1.0000",2660,3244,"0.0002","1.0028",3441,3367,"0.0002","1.0017",2753,3491,"0.0002","1.0009",2386,2988,"0.0002","1.0006",2610,3322,"0.0002","1.0004",2414,2798,"0.0002","1.0010",2320,3526,"",NA,"NA",NA,NA,"0.48(0.36,0.61)","0.0002","1.0012",3461,3624,"0.37(0.18,0.56)","0.0002","1.0002",3107,3399,"",NA,"NA",NA,NA,"0.01(0.00,0.02)","0.0010","1.0006",5301,4165,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB+DB","0.00","4.50(1.82,7.30)","3.21(0.01,6.55)","10.57(7.80,13.18)","12.67(10.01,15.35)","12.60(9.69,15.60)","16.53(13.62,19.31)","17.35(14.60,19.96)","17.14(14.21,20.14)","0.0023","1.0012",2403,3422,"0.0489","1.0008",1949,3233,"0.0002","1.0011",2428,3533,"0.0002","1.0012",2014,2821,"0.0002","1.0007",1766,2728,"0.0002","1.0011",1954,2910,"0.0002","1.0006",1753,2964,"0.0002","1.0010",1586,2399,"",NA,"NA",NA,NA,"0.52(0.41,0.64)","0.0002","1.0008",2723,3076,"0.52(0.26,0.79)","0.0002","1.0015",2263,3207,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.09(-1.91,-0.29)","0.0098","1.0006",2085,2830
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+UN+PD","0.00","7.27(4.57,10.06)","7.26(4.17,10.37)","8.63(5.96,11.30)","13.10(10.51,15.77)","14.91(12.13,17.71)","11.81(8.87,14.81)","15.11(12.40,17.75)","17.28(14.43,20.03)","0.0002","1.0015",2094,2777,"0.0002","1.0002",2076,2562,"0.0002","1.0023",2089,2994,"0.0002","1.0021",1836,2780,"0.0002","1.0013",1719,2719,"0.0002","1.0042",1720,2753,"0.0002","1.0032",1584,2255,"0.0002","1.0017",1634,2375,"",NA,"NA",NA,NA,"0.67(0.55,0.79)","0.0002","1.0032",2004,2764,"",NA,"NA",NA,NA,"-1.04(-1.30,-0.78)","0.0002","1.0012",2000,2876,"0.00(-0.00,0.01)","0.5059","1.0021",5235,4157,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+UN+DB","0.00","7.04(4.18,9.90)","5.93(2.60,9.38)","8.64(6.00,11.32)","12.82(10.27,15.45)","13.82(10.86,16.75)","11.89(9.09,14.67)","14.96(12.35,17.58)","16.52(13.72,19.41)","0.0002","1.0003",2952,2811,"0.0006","1.0007",2299,2844,"0.0002","1.0010",2118,3052,"0.0002","1.0013",1959,2948,"0.0002","1.0013",1697,2466,"0.0002","1.0012",1772,2975,"0.0002","1.0022",1547,2676,"0.0002","1.0015",1604,2556,"",NA,"NA",NA,NA,"0.68(0.56,0.80)","0.0002","1.0031",2277,2925,"",NA,"NA",NA,NA,"-1.11(-1.37,-0.84)","0.0002","1.0026",2460,2812,"",NA,"NA",NA,NA,"0.59(0.03,1.16)","0.0390","1.0000",2384,2879
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+PD+DB","0.00","4.67(1.74,7.50)","2.45(-0.75,5.72)","10.25(7.44,12.97)","12.27(9.66,14.88)","11.76(8.93,14.64)","14.73(11.97,17.57)","15.39(12.70,18.10)","15.03(12.03,18.08)","0.0040","1.0007",3066,3248,"0.1302","0.9999",2554,3161,"0.0002","1.0006",3135,3741,"0.0002","1.0003",2440,3358,"0.0002","1.0012",2148,3150,"0.0002","0.9999",2254,3099,"0.0002","0.9997",2084,3021,"0.0002","1.0004",2239,3214,"",NA,"NA",NA,NA,"0.56(0.44,0.68)","0.0002","1.0039",2453,2712,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.01(0.00,0.01)","0.0481","1.0011",5681,4292,"0.23(-0.32,0.78)","0.4155","1.0002",2772,2775
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+UN+PD","0.00","5.70(2.78,8.57)","1.13(-2.14,4.20)","10.53(7.90,13.12)","12.33(9.67,14.95)","9.73(6.93,12.52)","15.96(13.20,18.80)","16.27(13.72,18.85)","14.09(11.20,16.94)","0.0002","1.0027",2050,2836,"0.4780","1.0039",1730,2699,"0.0002","1.0011",1961,2756,"0.0002","1.0029",1628,2655,"0.0002","1.0039",1436,2364,"0.0002","1.0003",1674,2865,"0.0002","1.0030",1464,2234,"0.0002","1.0041",1452,2535,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.72(0.55,0.91)","0.0002","1.0028",1657,2646,"-0.92(-1.18,-0.67)","0.0002","1.0018",1725,2782,"0.02(0.01,0.02)","0.0002","1.0004",4541,4080,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+UN+DB","0.00","6.28(3.49,9.06)","3.88(0.56,7.10)","11.17(8.55,13.79)","13.56(10.98,16.15)","12.55(9.62,15.42)","18.16(15.36,20.83)","19.38(16.88,21.90)","18.52(15.63,21.35)","0.0002","1.0007",3481,3589,"0.0202","1.0012",2670,3117,"0.0002","1.0013",3184,3628,"0.0002","1.0042",2429,3024,"0.0002","1.0030",2165,3062,"0.0002","1.0022",2449,3360,"0.0002","1.0017",2234,2989,"0.0002","1.0019",2207,3171,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.89(0.63,1.14)","0.0002","1.0012",2844,2987,"-0.90(-1.16,-0.65)","0.0002","1.0009",2859,2658,"",NA,"NA",NA,NA,"-1.42(-2.21,-0.60)","0.0006","1.0010",2900,3366
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+PD+DB","0.00","4.17(1.40,7.01)","1.02(-2.15,4.25)","11.73(9.10,14.36)","12.60(9.92,15.27)","10.43(7.59,13.33)","18.75(16.01,21.52)","17.87(15.25,20.58)","15.48(12.36,18.46)","0.0048","1.0003",3058,3532,"0.5330","1.0007",2267,3613,"0.0002","1.0005",3088,3469,"0.0002","1.0010",2176,2942,"0.0002","1.0009",2051,3305,"0.0002","1.0021",2037,3147,"0.0002","1.0012",1954,3143,"0.0002","1.0015",2087,3167,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.02(0.77,1.28)","0.0002","1.0012",2613,3412,"",NA,"NA",NA,NA,"0.02(0.01,0.02)","0.0002","1.0012",6144,4101,"-1.73(-2.56,-0.92)","0.0002","1.0006",2832,3233
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+UN+PD+DB","0.00","6.40(3.61,9.31)","2.04(-1.26,5.35)","10.89(8.21,13.55)","12.80(10.18,15.38)","10.77(7.85,13.64)","15.45(12.63,18.23)","16.11(13.49,18.75)","14.57(11.59,17.58)","0.0002","1.0012",2640,3342,"0.2252","1.0030",1714,2605,"0.0002","1.0034",2403,3194,"0.0002","1.0022",2058,3300,"0.0002","1.0046",1582,2848,"0.0002","1.0034",2129,3135,"0.0002","1.0033",1710,3059,"0.0002","1.0041",1623,2965,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.83(-1.09,-0.58)","0.0002","1.0032",2164,2977,"0.01(0.01,0.02)","0.0002","0.9999",6298,3853,"0.87(0.31,1.42)","0.0035","1.0053",1608,2937
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB+UN","0.00","5.27(2.38,8.09)","4.52(1.37,7.61)","8.36(5.61,10.98)","11.18(8.58,13.83)","12.15(9.38,14.88)","13.02(10.21,15.80)","14.90(12.37,17.41)","15.86(13.21,18.49)","0.0015","1.0004",2896,3634,"0.0048","1.0007",2515,3759,"0.0002","1.0000",3351,3957,"0.0002","1.0006",2544,3265,"0.0002","1.0004",2286,3403,"0.0002","1.0004",2555,3076,"0.0002","1.0014",2312,3562,"0.0002","1.0016",2338,3324,"0.98(0.73,1.25)","0.0002","1.0012",3132,2962,"0.63(0.51,0.75)","0.0002","1.0041",3112,3414,"-0.10(-0.31,0.12)","0.3722","1.0009",3118,3046,"-1.26(-1.52,-1.00)","0.0002","1.0011",2980,3206,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB+PD","0.00","2.54(-0.29,5.33)","-0.33(-3.53,2.71)","10.20(7.37,12.97)","10.38(7.76,13.09)","8.99(6.14,11.83)","15.86(12.96,18.76)","14.70(12.00,17.45)","12.98(10.08,15.82)","0.0798","1.0015",2388,3292,"0.8338","1.0010",2235,3298,"0.0002","1.0021",2493,3175,"0.0002","1.0044",1845,2561,"0.0002","1.0021",1720,2488,"0.0002","1.0023",1894,2972,"0.0002","1.0030",1622,2707,"0.0002","1.0016",1724,2626,"0.89(0.63,1.15)","0.0002","1.0026",3296,3809,"0.47(0.35,0.60)","0.0002","1.0036",2278,2985,"-0.06(-0.29,0.17)","0.5743","1.0027",2606,3269,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0006","0.9996",5633,4431,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB+DB","0.00","3.05(0.35,5.77)","1.75(-1.52,5.09)","10.42(7.65,13.02)","11.19(8.56,13.88)","11.03(7.98,13.99)","16.84(14.11,19.56)","16.51(13.80,19.21)","15.89(12.97,18.82)","0.0269","1.0000",1906,3061,"0.3014","1.0010",1727,2824,"0.0002","1.0013",1813,2987,"0.0002","1.0025",1700,3155,"0.0002","1.0023",1223,2643,"0.0002","1.0016",1525,2712,"0.0002","1.0027",1437,2594,"0.0002","1.0022",1323,2522,"0.83(0.57,1.08)","0.0002","1.0039",2492,3133,"0.53(0.41,0.65)","0.0002","1.0033",1565,2720,"0.04(-0.26,0.34)","0.7950","1.0046",1704,2551,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.86(-1.65,-0.04)","0.0390","1.0044",1575,2535
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+UN+PD","0.00","5.00(2.08,7.86)","3.76(0.61,6.91)","8.26(5.57,10.96)","10.80(8.09,13.52)","11.27(8.33,14.06)","12.70(9.84,15.65)","14.05(11.37,16.67)","14.45(11.50,17.33)","0.0006","1.0005",2827,3207,"0.0198","1.0011",2450,3035,"0.0002","1.0011",2387,3285,"0.0002","1.0011",2102,2723,"0.0002","1.0008",1962,3053,"0.0002","1.0013",2052,3033,"0.0002","1.0007",1917,2672,"0.0002","1.0010",2009,3211,"1.00(0.79,1.22)","0.0002","1.0008",2674,3541,"0.57(0.45,0.70)","0.0002","1.0014",2309,3461,"",NA,"NA",NA,NA,"-1.22(-1.47,-0.97)","0.0002","1.0008",2907,3405,"0.01(0.00,0.01)","0.0031","1.0005",5444,4200,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+UN+DB","0.00","5.28(2.55,8.09)","4.97(1.69,8.29)","8.40(5.65,11.13)","11.28(8.62,13.95)","12.50(9.53,15.51)","13.25(10.33,16.17)","15.17(12.58,17.75)","16.31(13.45,19.09)","0.0002","1.0005",2972,3466,"0.0048","1.0009",2345,3192,"0.0002","1.0015",2523,3577,"0.0002","1.0008",2108,2978,"0.0002","1.0005",2190,3268,"0.0002","1.0025",1904,2794,"0.0002","1.0020",1904,2897,"0.0002","1.0003",2019,3260,"0.98(0.75,1.20)","0.0002","1.0011",4023,3499,"0.62(0.50,0.74)","0.0002","1.0045",2738,3016,"",NA,"NA",NA,NA,"-1.24(-1.50,-0.98)","0.0002","1.0015",2962,3447,"",NA,"NA",NA,NA,"-0.38(-0.94,0.19)","0.1910","1.0018",3400,3771
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+PD+DB","0.00","2.79(-0.02,5.71)","0.98(-2.26,4.25)","10.27(7.53,12.86)","10.71(7.99,13.33)","10.05(6.98,12.98)","16.14(13.41,18.94)","15.25(12.60,17.99)","14.08(10.98,17.14)","0.0539","1.0011",3551,3214,"0.5584","1.0008",2618,3361,"0.0002","1.0021",3567,3805,"0.0002","1.0020",2550,3411,"0.0002","1.0014",2283,3326,"0.0002","1.0012",2942,3476,"0.0002","1.0014",2330,3226,"0.0002","1.0008",2217,2805,"0.94(0.70,1.17)","0.0002","1.0011",3622,3661,"0.47(0.35,0.59)","0.0002","1.0011",3170,3363,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0006","0.9999",5807,3960,"-0.66(-1.26,-0.06)","0.0323","1.0001",3956,3488
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+OB+UN+PD","0.00","4.21(1.31,7.02)","0.10(-3.00,3.31)","10.22(7.57,12.99)","10.71(8.04,13.42)","8.37(5.45,11.38)","16.16(13.32,18.94)","15.35(12.63,18.09)","12.95(10.06,15.89)","0.0048","1.0003",2334,3467,"0.9342","1.0014",1943,3159,"0.0002","1.0008",2448,2837,"0.0002","1.0014",1942,2432,"0.0002","1.0008",1673,2554,"0.0002","1.0008",2129,3267,"0.0002","1.0004",1820,3084,"0.0002","1.0007",1704,2467,"1.03(0.76,1.28)","0.0002","1.0013",2851,2787,"",NA,"NA",NA,NA,"0.22(0.01,0.44)","0.0377","1.0026",1998,2801,"-1.03(-1.29,-0.77)","0.0002","1.0016",2436,2945,"0.02(0.01,0.02)","0.0002","1.0003",4561,3616,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+OB+UN+DB","0.00","4.78(1.89,7.69)","2.39(-0.90,5.66)","10.80(8.12,13.43)","11.87(9.17,14.48)","10.84(7.87,13.77)","18.16(15.49,20.98)","18.30(15.66,20.88)","17.07(14.16,20.06)","0.0006","1.0008",2743,3224,"0.1514","1.0016",1949,2838,"0.0002","1.0020",2831,3299,"0.0002","1.0024",1960,2507,"0.0002","1.0023",1743,2624,"0.0002","1.0032",2083,2859,"0.0002","1.0038",1635,2596,"0.0002","1.0025",1701,2556,"0.94(0.69,1.19)","0.0002","1.0002",3437,3733,"",NA,"NA",NA,NA,"0.35(0.06,0.65)","0.0181","1.0015",2237,2721,"-1.02(-1.27,-0.77)","0.0002","1.0014",3048,3378,"",NA,"NA",NA,NA,"-1.11(-1.91,-0.31)","0.0044","1.0005",2455,3043
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+OB+PD+DB","0.00","2.61(-0.21,5.42)","-0.61(-3.91,2.64)","11.54(8.99,14.13)","10.97(8.32,13.68)","8.68(5.64,11.69)","18.93(16.18,21.66)","16.85(14.10,19.62)","13.91(10.80,16.98)","0.0689","1.0010",3374,3551,"0.7176","1.0004",2609,3018,"0.0002","1.0003",3540,3445,"0.0002","1.0009",2554,3183,"0.0002","1.0004",2200,3168,"0.0002","1.0008",2763,3488,"0.0002","1.0006",2354,3438,"0.0002","1.0002",2239,3058,"0.88(0.61,1.14)","0.0002","1.0012",4156,3673,"",NA,"NA",NA,NA,"0.52(0.22,0.82)","0.0002","1.0023",2835,3433,"",NA,"NA",NA,NA,"0.02(0.01,0.02)","0.0002","1.0008",6515,3700,"-1.49(-2.30,-0.70)","0.0002","1.0008",2918,3762
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+UN+PD+DB","0.00","4.15(1.34,6.88)","0.92(-2.40,4.20)","10.20(7.53,12.91)","10.65(7.93,13.30)","8.97(6.09,11.86)","16.12(13.37,18.94)","15.39(12.74,18.03)","13.46(10.43,16.38)","0.0027","1.0010",2165,2938,"0.5876","1.0023",1732,2577,"0.0002","1.0019",2222,3201,"0.0002","1.0015",1644,2326,"0.0002","1.0013",1552,2840,"0.0002","1.0027",1755,2780,"0.0002","1.0012",1588,2670,"0.0002","1.0018",1590,2368,"1.21(0.98,1.45)","0.0002","1.0015",2006,2464,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.00(-1.25,-0.75)","0.0002","1.0051",1755,2702,"0.02(0.01,0.02)","0.0002","1.0020",4597,4026,"-0.24(-0.83,0.36)","0.4118","1.0021",2134,2714
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB+UN+PD","0.00","6.54(3.75,9.31)","4.96(1.85,8.02)","8.64(6.01,11.33)","12.49(10.02,15.09)","12.82(10.09,15.51)","12.53(9.70,15.47)","15.02(12.39,17.67)","15.80(12.99,18.70)","0.0002","1.0003",3141,3522,"0.0031","1.0008",2915,3640,"0.0002","1.0011",3243,3737,"0.0002","1.0015",2491,3399,"0.0002","1.0015",2262,3562,"0.0002","1.0010",2718,3586,"0.0002","1.0020",2394,3459,"0.0002","1.0029",2375,3266,"",NA,"NA",NA,NA,"0.58(0.46,0.70)","0.0002","1.0012",3199,3730,"0.47(0.28,0.65)","0.0002","1.0005",2891,3542,"-1.12(-1.38,-0.86)","0.0002","0.9997",3221,3411,"0.01(0.00,0.01)","0.0173","0.9997",5721,3597,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB+UN+DB","0.00","6.83(4.09,9.63)","6.40(3.10,9.66)","8.81(6.08,11.43)","13.03(10.45,15.61)","14.23(11.40,17.03)","13.27(10.39,16.05)","16.28(13.67,18.85)","17.78(14.89,20.55)","0.0002","1.0008",2778,3396,"0.0002","1.0011",1928,2529,"0.0002","1.0006",2782,3148,"0.0002","1.0016",2122,3456,"0.0002","1.0004",1743,2865,"0.0002","1.0011",2138,3280,"0.0002","1.0012",1917,3088,"0.0002","1.0005",1815,2794,"",NA,"NA",NA,NA,"0.61(0.49,0.74)","0.0002","1.0033",2170,3106,"0.55(0.29,0.81)","0.0002","1.0037",2132,2897,"-1.12(-1.38,-0.86)","0.0002","1.0025",2515,3169,"",NA,"NA",NA,NA,"-0.68(-1.51,0.14)","0.1064","1.0034",2222,3173
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB+PD+DB","0.00","4.40(1.69,7.22)","2.75(-0.64,6.08)","10.48(7.61,13.19)","12.42(9.71,15.09)","11.90(8.83,14.74)","16.16(13.15,18.97)","16.53(13.75,19.29)","15.86(12.70,18.91)","0.0023","1.0034",2283,2729,"0.1069","1.0040",2229,3117,"0.0002","1.0019",2414,3034,"0.0002","1.0041",1523,2916,"0.0002","1.0034",1696,3316,"0.0002","1.0034",1607,2874,"0.0002","1.0039",1495,2423,"0.0002","1.0038",1740,2763,"",NA,"NA",NA,NA,"0.45(0.32,0.58)","0.0002","1.0025",1951,2976,"0.67(0.39,0.94)","0.0002","1.0026",2213,2620,"",NA,"NA",NA,NA,"0.01(0.00,0.02)","0.0006","1.0010",5719,3947,"-1.21(-2.03,-0.39)","0.0044","1.0024",2270,3127
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+UN+PD+DB","0.00","7.00(4.18,9.82)","5.74(2.34,9.08)","8.60(5.87,11.20)","12.73(10.03,15.39)","13.57(10.53,16.64)","11.71(8.85,14.68)","14.62(11.95,17.38)","16.04(13.07,19.19)","0.0002","1.0011",2472,3368,"0.0006","1.0020",2101,2677,"0.0002","1.0004",2588,3156,"0.0002","1.0019",2236,3203,"0.0002","1.0008",1980,2737,"0.0002","1.0009",2118,2892,"0.0002","1.0005",1787,2460,"0.0002","1.0019",1927,3051,"",NA,"NA",NA,NA,"0.66(0.54,0.79)","0.0002","1.0019",1953,2750,"",NA,"NA",NA,NA,"-1.10(-1.35,-0.83)","0.0002","1.0036",2747,3149,"0.00(-0.00,0.01)","0.2793","1.0013",5163,4248,"0.64(0.07,1.22)","0.0273","1.0000",2710,3429
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+UN+PD+DB","0.00","6.03(3.16,8.88)","3.38(0.05,6.80)","10.61(7.86,13.37)","13.01(10.39,15.70)","11.64(8.65,14.57)","16.69(13.80,19.60)","17.48(14.77,20.15)","16.21(13.16,19.29)","0.0002","1.0012",3066,3884,"0.0477","1.0015",2468,3184,"0.0002","1.0022",2680,3489,"0.0002","1.0017",2425,3208,"0.0002","1.0024",2187,3123,"0.0002","1.0035",2133,2850,"0.0002","1.0035",1967,2659,"0.0002","1.0021",2188,3052,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.06(0.80,1.33)","0.0002","1.0013",2588,3399,"-0.88(-1.14,-0.62)","0.0002","1.0008",2844,3121,"0.02(0.01,0.02)","0.0002","1.0004",5232,3579,"-1.49(-2.31,-0.65)","0.0006","1.0030",3058,3241
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB+UN+PD","0.00","5.00(2.20,7.87)","3.81(0.61,6.95)","8.32(5.56,11.02)","10.83(8.16,13.41)","11.30(8.45,14.11)","12.72(9.84,15.53)","14.06(11.47,16.69)","14.49(11.56,17.30)","0.0015","1.0000",2714,2892,"0.0194","1.0008",2448,3369,"0.0002","1.0003",3040,3630,"0.0002","1.0008",1994,2862,"0.0002","1.0004",1959,3087,"0.0002","1.0013",2270,3370,"0.0002","1.0018",1961,2940,"0.0002","1.0012",1868,2594,"1.01(0.76,1.27)","0.0002","1.0001",3604,3472,"0.57(0.45,0.70)","0.0002","1.0003",2564,3400,"-0.01(-0.24,0.21)","0.8959","1.0011",3280,3503,"-1.22(-1.49,-0.96)","0.0002","1.0007",2912,3013,"0.01(0.00,0.01)","0.0040","1.0005",5509,3589,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB+UN+DB","0.00","5.33(2.56,8.20)","5.01(1.71,8.35)","8.47(5.78,11.14)","11.35(8.74,14.07)","12.57(9.66,15.50)","13.30(10.42,16.16)","15.24(12.58,17.98)","16.38(13.53,19.42)","0.0002","1.0026",1920,2783,"0.0040","1.0045",1628,2605,"0.0002","1.0019",1835,2870,"0.0002","1.0038",1510,2570,"0.0002","1.0050",1439,2218,"0.0002","1.0047",1336,2451,"0.0002","1.0046",1153,1957,"0.0002","1.0045",1297,2087,"0.98(0.72,1.25)","0.0002","1.0008",2230,2725,"0.62(0.50,0.75)","0.0002","1.0012",1592,2554,"-0.01(-0.30,0.28)","0.9492","1.0011",1753,2568,"-1.23(-1.50,-0.97)","0.0002","1.0020",2034,2534,"",NA,"NA",NA,NA,"-0.37(-1.16,0.45)","0.3664","1.0010",1827,2701
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB+PD+DB","0.00","2.82(0.08,5.52)","1.15(-2.13,4.48)","10.24(7.65,12.97)","10.83(8.24,13.46)","10.17(7.30,13.10)","16.37(13.55,19.16)","15.51(12.77,18.17)","14.34(11.38,17.39)","0.0464","1.0008",2322,3098,"0.4851","1.0009",1747,2494,"0.0002","1.0007",2376,3155,"0.0002","1.0008",1815,2434,"0.0002","1.0012",1537,2849,"0.0002","1.0011",1827,2938,"0.0002","1.0006",1431,2197,"0.0002","1.0014",1449,2665,"0.86(0.61,1.12)","0.0002","1.0001",2535,3121,"0.45(0.32,0.57)","0.0002","1.0016",1920,2885,"0.20(-0.12,0.51)","0.2285","1.0015",1664,2540,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0002","1.0034",5491,3697,"-1.00(-1.82,-0.16)","0.0160","1.0021",1577,2605
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+UN+PD+DB","0.00","5.05(2.26,7.83)","4.34(0.99,7.71)","8.31(5.64,11.04)","10.92(8.32,13.59)","11.73(8.77,14.58)","12.80(9.99,15.66)","14.24(11.53,16.87)","14.93(12.03,17.89)","0.0006","1.0020",3018,3637,"0.0110","1.0014",2222,3018,"0.0002","1.0005",2877,3377,"0.0002","1.0010",2308,3144,"0.0002","1.0012",1940,2955,"0.0002","1.0015",2226,2938,"0.0002","1.0019",2027,2909,"0.0002","1.0023",1901,2852,"1.04(0.81,1.28)","0.0002","0.9997",3848,3586,"0.57(0.45,0.70)","0.0002","1.0020",2867,3375,"",NA,"NA",NA,NA,"-1.21(-1.47,-0.96)","0.0002","1.0017",3045,3634,"0.01(0.00,0.01)","0.0035","0.9996",5660,3970,"-0.27(-0.88,0.32)","0.3568","1.0009",3223,3627
