ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a1s3,a2s1,a2s2,a2s3,a3s1,a3s2,a3s3,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a1s3_p,a1s3_rhat,a1s3_ess_bulk,a1s3_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,a2s3_p,a2s3_rhat,a2s3_ess_bulk,a2s3_ess_tail,a3s1_p,a3s1_rhat,a3s1_ess_bulk,a3s1_ess_tail,a3s2_p,a3s2_rhat,a3s2_ess_bulk,a3s2_ess_tail,a3s3_p,a3s3_rhat,a3s3_ess_bulk,a3s3_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+OB+UN","0.00","4.08(3.06,5.12)","5.85(4.64,7.03)","1.74(0.76,2.68)","3.64(2.68,4.58)","6.50(5.48,7.56)","2.40(1.43,3.35)","4.17(3.28,5.03)","5.99(5.04,6.95)","0.0002","1.0008",2086,2878,"0.0002","1.0022",2086,2935,"0.0002","1.0033",1969,2652,"0.0002","1.0015",1775,2558,"0.0002","1.0015",1682,2704,"0.0002","1.0027",1702,3015,"0.0002","1.0026",1517,2403,"0.0002","1.0022",1574,2315,"",NA,"NA",NA,NA,"-0.15(-0.21,-0.08)","0.0002","1.0008",2185,2642,"0.38(0.31,0.46)","0.0002","1.0008",2487,2966,"-0.36(-0.44,-0.28)","0.0002","1.0031",2003,3184,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+OB+PD","0.00","3.36(2.29,4.38)","4.59(3.41,5.81)","2.32(1.34,3.29)","3.48(2.51,4.45)","5.74(4.67,6.80)","3.30(2.36,4.30)","4.27(3.31,5.21)","5.38(4.36,6.44)","0.0002","1.0007",2329,3383,"0.0002","1.0007",2096,3288,"0.0002","1.0024",2271,3235,"0.0002","1.0033",1622,2854,"0.0002","1.0013",1621,2321,"0.0002","1.0024",1804,3062,"0.0002","1.0030",1532,2313,"0.0002","1.0025",1469,2196,"",NA,"NA",NA,NA,"-0.13(-0.20,-0.05)","0.0015","1.0016",2233,3136,"0.41(0.33,0.48)","0.0002","1.0025",2829,2915,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.0960","1.0004",3739,3748,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+OB+DB","0.00","3.21(2.12,4.29)","3.80(2.51,5.08)","2.22(1.24,3.19)","3.24(2.26,4.27)","5.17(4.09,6.31)","2.96(1.98,4.00)","3.84(2.87,4.86)","4.75(3.68,5.86)","0.0002","1.0008",2346,3187,"0.0002","1.0014",1826,3106,"0.0002","1.0008",2092,2699,"0.0002","1.0018",1689,2715,"0.0002","1.0020",1491,2402,"0.0002","1.0010",1678,2446,"0.0002","1.0017",1464,2140,"0.0002","1.0023",1439,2538,"",NA,"NA",NA,NA,"-0.08(-0.15,-0.01)","0.0340","1.0018",3029,3334,"0.28(0.19,0.37)","0.0002","1.0013",3058,3405,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.55(0.27,0.81)","0.0002","1.0014",2487,3248
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+UN+PD","0.00","4.27(3.20,5.34)","6.87(5.67,8.06)","1.63(0.63,2.63)","3.71(2.72,4.68)","7.22(6.13,8.24)","1.93(0.91,2.94)","4.06(3.12,5.02)","6.50(5.50,7.52)","0.0002","1.0014",1609,2737,"0.0002","1.0016",1439,3047,"0.0006","1.0037",1434,2237,"0.0002","1.0038",1219,2051,"0.0002","1.0028",1157,2290,"0.0002","1.0051",1188,1870,"0.0002","1.0054",1071,1878,"0.0002","1.0032",1089,2051,"",NA,"NA",NA,NA,"-0.29(-0.35,-0.22)","0.0002","1.0020",1505,2479,"",NA,"NA",NA,NA,"-0.37(-0.45,-0.28)","0.0002","1.0022",1595,2619,"-0.00(-0.00,-0.00)","0.0044","1.0001",4534,4126,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+UN+DB","0.00","3.75(2.62,4.85)","4.29(2.98,5.56)","1.26(0.26,2.21)","2.93(1.88,3.91)","5.13(4.00,6.24)","1.07(0.05,2.10)","2.67(1.66,3.64)","4.09(2.99,5.17)","0.0002","1.0008",1796,2634,"0.0002","1.0024",1610,2858,"0.0123","1.0015",1824,2436,"0.0002","1.0019",1415,2471,"0.0002","1.0016",1263,2222,"0.0406","1.0021",1388,2234,"0.0002","1.0028",1178,2081,"0.0002","1.0032",1165,1991,"",NA,"NA",NA,NA,"-0.15(-0.22,-0.08)","0.0006","1.0008",2067,2502,"",NA,"NA",NA,NA,"-0.41(-0.49,-0.33)","0.0002","1.0014",2199,2943,"",NA,"NA",NA,NA,"1.17(0.94,1.39)","0.0002","1.0010",1817,2796
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+PD+DB","0.00","3.10(2.01,4.21)","3.37(2.13,4.67)","2.03(1.04,3.04)","2.95(1.99,3.96)","4.76(3.67,5.93)","2.31(1.27,3.32)","3.17(2.18,4.18)","4.04(2.91,5.21)","0.0002","1.0010",1715,2707,"0.0002","1.0010",1318,2583,"0.0006","1.0012",1489,2582,"0.0002","1.0015",1115,1798,"0.0002","1.0026",1091,2238,"0.0002","1.0030",1175,2151,"0.0002","1.0041",1045,2336,"0.0002","1.0026",996,2235,"",NA,"NA",NA,NA,"-0.13(-0.20,-0.05)","0.0010","1.0024",1888,2494,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.00,0.00)","0.6742","1.0010",4015,3395,"1.04(0.81,1.28)","0.0002","1.0027",1996,2835
"N00_N29_C64_C65","2011_2015",10,"AirSVI+OB+UN+PD","0.00","4.23(3.15,5.33)","6.35(5.16,7.55)","1.61(0.66,2.63)","3.75(2.80,4.73)","6.89(5.84,7.92)","2.10(1.08,3.11)","4.05(3.10,5.01)","6.13(5.11,7.16)","0.0002","1.0039",1345,2261,"0.0002","1.0035",1326,2641,"0.0015","1.0018",1318,1846,"0.0002","1.0033",1086,2103,"0.0002","1.0042",1070,2564,"0.0002","1.0021",1142,2324,"0.0002","1.0036",1006,1906,"0.0002","1.0036",1013,2152,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.46(0.38,0.53)","0.0002","1.0039",1746,2193,"-0.34(-0.43,-0.26)","0.0002","1.0028",1823,2405,"0.00(-0.00,0.00)","0.8205","1.0010",3473,3866,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+OB+UN+DB","0.00","3.93(2.89,5.00)","4.90(3.63,6.16)","1.35(0.35,2.29)","3.24(2.25,4.19)","5.71(4.61,6.77)","1.44(0.45,2.42)","3.17(2.18,4.12)","4.77(3.71,5.84)","0.0002","1.0013",2665,2757,"0.0002","1.0015",2221,3213,"0.0069","1.0021",2364,3198,"0.0002","1.0033",1779,2809,"0.0002","1.0018",1796,2913,"0.0065","1.0008",1634,2839,"0.0002","1.0022",1537,2494,"0.0002","1.0013",1714,2415,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.28(0.19,0.36)","0.0002","1.0010",2498,3520,"-0.38(-0.47,-0.30)","0.0002","1.0033",2620,3341,"",NA,"NA",NA,NA,"0.80(0.53,1.07)","0.0002","1.0014",2472,3303
"N00_N29_C64_C65","2011_2015",10,"AirSVI+OB+PD+DB","0.00","3.25(2.14,4.30)","3.91(2.66,5.18)","2.09(1.13,3.03)","3.22(2.21,4.21)","5.22(4.06,6.35)","2.66(1.63,3.66)","3.60(2.56,4.58)","4.57(3.42,5.69)","0.0002","0.9998",2219,3048,"0.0002","1.0014",1693,2768,"0.0002","1.0005",1861,2704,"0.0002","1.0025",1529,2633,"0.0002","1.0018",1383,2022,"0.0002","1.0005",1373,2536,"0.0002","1.0009",1255,2228,"0.0002","1.0012",1360,2498,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.32(0.22,0.41)","0.0002","1.0012",2422,2916,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.2660","0.9996",5241,3921,"0.62(0.34,0.89)","0.0002","1.0013",2013,2993
"N00_N29_C64_C65","2011_2015",10,"AirSVI+UN+PD+DB","0.00","3.91(2.83,5.01)","4.70(3.47,6.01)","1.09(0.08,2.08)","3.01(2.02,4.02)","5.49(4.34,6.64)","0.71(-0.33,1.75)","2.55(1.55,3.56)","4.28(3.14,5.42)","0.0002","1.0038",1475,2806,"0.0002","1.0048",1128,2353,"0.0331","1.0047",1320,2628,"0.0002","1.0057",1013,1989,"0.0002","1.0061",909,1691,"0.1839","1.0066",999,1980,"0.0002","1.0068",890,1987,"0.0002","1.0070",857,1697,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.41(-0.49,-0.33)","0.0002","1.0017",1778,2171,"-0.00(-0.00,-0.00)","0.0406","1.0014",3403,3506,"1.33(1.12,1.54)","0.0002","1.0026",1472,2781
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+OB+UN","0.00","3.53(2.46,4.62)","5.43(4.25,6.62)","1.58(0.64,2.57)","3.16(2.19,4.17)","6.09(5.03,7.16)","2.40(1.42,3.39)","3.89(2.99,4.81)","5.68(4.70,6.68)","0.0002","1.0007",2141,3024,"0.0002","1.0015",2228,3107,"0.0015","1.0007",2213,3092,"0.0002","1.0007",1701,2537,"0.0002","1.0012",1625,2832,"0.0002","1.0009",1826,2911,"0.0002","1.0020",1450,2444,"0.0002","1.0015",1503,2672,"0.27(0.18,0.35)","0.0002","1.0000",3828,3181,"-0.11(-0.18,-0.04)","0.0031","1.0023",1952,2766,"0.28(0.20,0.35)","0.0002","1.0015",2958,3345,"-0.37(-0.46,-0.29)","0.0002","1.0006",2424,2865,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+OB+PD","0.00","2.81(1.74,3.88)","4.12(2.96,5.31)","2.20(1.22,3.14)","2.99(2.00,3.93)","5.30(4.26,6.33)","3.31(2.31,4.29)","3.95(2.99,4.91)","5.00(3.97,6.01)","0.0002","1.0017",2003,2822,"0.0002","1.0015",1876,3082,"0.0002","1.0013",2237,3130,"0.0002","1.0021",1636,2556,"0.0002","1.0021",1502,2578,"0.0002","1.0008",1784,2704,"0.0002","1.0008",1548,2402,"0.0002","1.0026",1451,1948,"0.26(0.18,0.34)","0.0002","1.0016",3230,2993,"-0.09(-0.16,-0.02)","0.0110","1.0014",2289,2826,"0.31(0.23,0.39)","0.0002","1.0021",2467,2908,"",NA,"NA",NA,NA,"0.00(0.00,0.00)","0.0231","1.0001",4559,3768,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+OB+DB","0.00","2.58(1.49,3.67)","3.12(1.82,4.37)","2.08(1.09,3.01)","2.67(1.70,3.66)","4.58(3.46,5.67)","2.92(1.94,3.89)","3.44(2.48,4.40)","4.23(3.16,5.30)","0.0002","1.0017",2270,3076,"0.0002","1.0030",1807,3110,"0.0002","1.0016",2125,3537,"0.0002","1.0040",1556,2392,"0.0002","1.0042",1424,2284,"0.0002","1.0037",1653,2975,"0.0002","1.0040",1327,2614,"0.0002","1.0040",1434,2443,"0.28(0.20,0.37)","0.0002","1.0023",3910,3544,"-0.03(-0.11,0.04)","0.3522","1.0007",2864,3323,"0.14(0.04,0.23)","0.0035","1.0014",2831,3323,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.68(0.40,0.95)","0.0002","1.0012",2574,3431
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+UN+PD","0.00","3.37(2.30,4.44)","5.78(4.55,6.96)","1.42(0.49,2.37)","2.92(1.93,3.86)","6.23(5.16,7.27)","2.05(1.04,3.05)","3.57(2.62,4.49)","5.67(4.62,6.69)","0.0002","1.0013",1800,2913,"0.0002","1.0018",1563,2414,"0.0027","1.0017",1652,2715,"0.0002","1.0014",1259,2283,"0.0002","1.0017",1208,2206,"0.0002","1.0005",1336,2636,"0.0002","1.0011",1128,2215,"0.0002","1.0020",1165,2005,"0.39(0.31,0.46)","0.0002","1.0011",2077,2636,"-0.19(-0.26,-0.13)","0.0002","1.0014",1617,2270,"",NA,"NA",NA,NA,"-0.38(-0.46,-0.30)","0.0002","1.0008",1874,2756,"-0.00(-0.00,0.00)","0.6788","1.0016",4194,4280,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+UN+DB","0.00","3.09(2.01,4.14)","3.77(2.54,5.02)","1.18(0.20,2.13)","2.43(1.48,3.43)","4.70(3.59,5.78)","1.40(0.41,2.40)","2.61(1.69,3.55)","3.95(2.92,4.94)","0.0002","1.0008",2253,3282,"0.0002","1.0014",2026,3311,"0.0160","1.0019",1939,2996,"0.0002","1.0021",1559,2831,"0.0002","1.0021",1488,2733,"0.0052","1.0017",1713,3219,"0.0002","1.0023",1309,2556,"0.0002","1.0027",1302,2702,"0.34(0.26,0.42)","0.0002","1.0000",3735,3840,"-0.06(-0.14,0.01)","0.0769","0.9997",2760,3161,"",NA,"NA",NA,NA,"-0.42(-0.50,-0.34)","0.0002","1.0008",2657,3578,"",NA,"NA",NA,NA,"1.02(0.80,1.23)","0.0002","1.0014",3342,3605
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+PD+DB","0.00","2.31(1.20,3.39)","2.61(1.28,3.85)","1.87(0.92,2.85)","2.30(1.31,3.29)","4.06(2.93,5.22)","2.49(1.55,3.47)","2.84(1.88,3.81)","3.51(2.39,4.65)","0.0002","1.0027",2158,2992,"0.0002","1.0046",1935,3045,"0.0002","1.0019",2282,3167,"0.0002","1.0024",1706,2555,"0.0002","1.0054",1536,2381,"0.0002","1.0019",1791,3062,"0.0002","1.0031",1489,2497,"0.0002","1.0055",1529,2837,"0.35(0.27,0.43)","0.0002","1.0012",2877,3492,"-0.06(-0.13,0.02)","0.1402","1.0016",2472,3005,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.1593","1.0004",4098,4131,"0.92(0.70,1.15)","0.0002","1.0017",2806,3116
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+OB+UN+PD","0.00","3.58(2.53,4.65)","5.68(4.50,6.84)","1.45(0.50,2.41)","3.15(2.21,4.12)","6.26(5.28,7.30)","2.12(1.12,3.07)","3.67(2.74,4.58)","5.62(4.63,6.61)","0.0002","1.0038",2433,2866,"0.0002","1.0025",2392,3180,"0.0027","1.0029",2299,3387,"0.0002","1.0062",1958,2841,"0.0002","1.0058",1834,2194,"0.0002","1.0028",2083,2902,"0.0002","1.0048",1720,2194,"0.0002","1.0047",1782,2412,"0.29(0.21,0.37)","0.0002","1.0012",3925,3565,"",NA,"NA",NA,NA,"0.33(0.26,0.41)","0.0002","1.0005",2829,3384,"-0.36(-0.44,-0.27)","0.0002","1.0004",2495,2918,"0.00(-0.00,0.00)","0.2593","1.0008",4236,4095,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+OB+UN+DB","0.00","3.21(2.16,4.26)","4.04(2.79,5.28)","1.20(0.27,2.15)","2.58(1.60,3.57)","4.95(3.83,6.05)","1.48(0.45,2.49)","2.76(1.79,3.72)","4.18(3.10,5.26)","0.0002","1.0012",1693,2769,"0.0002","1.0015",1366,2883,"0.0110","1.0027",1427,2733,"0.0002","1.0014",1182,2339,"0.0002","1.0021",1069,2101,"0.0023","1.0024",1135,2088,"0.0002","1.0025",983,1900,"0.0002","1.0023",966,2099,"0.32(0.24,0.40)","0.0002","1.0010",2733,3409,"",NA,"NA",NA,NA,"0.10(0.00,0.20)","0.0419","1.0002",1833,2664,"-0.41(-0.49,-0.32)","0.0002","1.0011",1804,2887,"",NA,"NA",NA,NA,"0.91(0.65,1.18)","0.0002","1.0015",1599,2672
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+OB+PD+DB","0.00","2.51(1.44,3.59)","3.01(1.70,4.33)","1.95(0.99,2.92)","2.55(1.54,3.57)","4.41(3.30,5.59)","2.68(1.71,3.66)","3.14(2.16,4.17)","3.88(2.79,5.05)","0.0002","1.0013",1695,2837,"0.0002","1.0016",1404,2414,"0.0002","1.0009",1590,2999,"0.0002","1.0032",1149,2263,"0.0002","1.0014",1112,2203,"0.0002","1.0021",1228,2644,"0.0002","1.0028",1003,2377,"0.0002","1.0019",1054,2029,"0.30(0.22,0.39)","0.0002","1.0008",3116,3137,"",NA,"NA",NA,NA,"0.17(0.07,0.27)","0.0019","1.0020",1822,2633,"",NA,"NA",NA,NA,"0.00(0.00,0.00)","0.0498","1.0005",4336,4015,"0.71(0.44,0.99)","0.0002","1.0008",1791,3022
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+UN+PD+DB","0.00","3.06(1.99,4.14)","3.78(2.54,5.06)","1.05(0.16,1.98)","2.35(1.42,3.30)","4.68(3.60,5.79)","1.15(0.20,2.12)","2.38(1.46,3.32)","3.77(2.72,4.83)","0.0002","1.0012",1891,2922,"0.0002","1.0003",1736,2631,"0.0223","1.0013",1728,2698,"0.0002","1.0024",1584,2667,"0.0002","1.0004",1441,2414,"0.0215","1.0010",1527,2410,"0.0002","1.0007",1396,2334,"0.0002","1.0001",1362,2394,"0.36(0.29,0.44)","0.0002","1.0011",2841,2933,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.41(-0.49,-0.33)","0.0002","1.0024",2008,2892,"0.00(-0.00,0.00)","0.6680","1.0001",4147,3682,"1.10(0.90,1.32)","0.0002","1.0001",2467,2947
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+OB+UN+PD","0.00","4.04(2.98,5.11)","5.75(4.47,6.99)","1.71(0.74,2.67)","3.59(2.63,4.58)","6.39(5.28,7.42)","2.34(1.33,3.32)","4.06(3.12,5.00)","5.82(4.76,6.87)","0.0002","1.0026",1767,2949,"0.0002","1.0021",1699,2771,"0.0015","1.0029",1715,1943,"0.0002","1.0030",1361,2450,"0.0002","1.0028",1316,1587,"0.0002","1.0037",1322,2081,"0.0002","1.0036",1307,1570,"0.0002","1.0028",1212,1990,"",NA,"NA",NA,NA,"-0.15(-0.22,-0.08)","0.0002","1.0039",1820,2190,"0.40(0.32,0.47)","0.0002","1.0012",2315,3047,"-0.36(-0.45,-0.28)","0.0002","1.0008",2087,2667,"0.00(-0.00,0.00)","0.3626","1.0013",4208,3963,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+OB+UN+DB","0.00","3.83(2.72,4.91)","4.67(3.39,5.94)","1.48(0.49,2.45)","3.21(2.21,4.17)","5.53(4.38,6.60)","1.73(0.70,2.78)","3.34(2.37,4.33)","4.79(3.71,5.84)","0.0002","1.0034",2384,3325,"0.0002","1.0057",1898,3064,"0.0019","1.0052",1960,2969,"0.0002","1.0102",1512,3117,"0.0002","1.0089",1474,2854,"0.0006","1.0081",1496,3156,"0.0002","1.0100",1270,2520,"0.0002","1.0102",1222,2648,"",NA,"NA",NA,NA,"-0.11(-0.18,-0.03)","0.0035","1.0002",2684,3101,"0.25(0.16,0.34)","0.0002","1.0006",3021,3600,"-0.39(-0.48,-0.31)","0.0002","0.9999",3065,3660,"",NA,"NA",NA,NA,"0.71(0.44,0.99)","0.0002","1.0034",2346,3225
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+OB+PD+DB","0.00","3.17(2.10,4.24)","3.70(2.42,5.02)","2.20(1.20,3.16)","3.18(2.18,4.18)","5.04(3.93,6.18)","2.91(1.88,3.95)","3.72(2.73,4.74)","4.54(3.42,5.68)","0.0002","1.0033",2335,3240,"0.0002","1.0028",2118,2987,"0.0002","1.0035",2164,3206,"0.0002","1.0061",1696,2850,"0.0002","1.0044",1725,2836,"0.0002","1.0062",1653,2847,"0.0002","1.0051",1530,2850,"0.0002","1.0059",1536,2374,"",NA,"NA",NA,NA,"-0.09(-0.16,-0.02)","0.0173","1.0004",2301,2695,"0.30(0.21,0.40)","0.0002","1.0033",2743,3245,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.1364","1.0026",4974,4458,"0.53(0.25,0.80)","0.0002","1.0021",2307,3113
"N00_N29_C64_C65","2011_2015",10,"AirSVI+PA+UN+PD+DB","0.00","3.80(2.71,4.87)","4.42(3.11,5.67)","1.30(0.37,2.27)","3.01(2.01,4.01)","5.28(4.20,6.36)","1.17(0.15,2.18)","2.83(1.86,3.80)","4.31(3.23,5.40)","0.0002","1.0031",2046,3122,"0.0002","1.0037",1609,2845,"0.0081","1.0033",2022,3115,"0.0002","1.0048",1645,2449,"0.0002","1.0053",1406,2793,"0.0281","1.0033",1547,2428,"0.0002","1.0043",1341,2528,"0.0002","1.0046",1289,2123,"",NA,"NA",NA,NA,"-0.14(-0.21,-0.07)","0.0006","1.0011",1756,2341,"",NA,"NA",NA,NA,"-0.41(-0.49,-0.33)","0.0002","1.0024",2153,2864,"-0.00(-0.00,0.00)","0.2801","1.0005",4296,3941,"1.14(0.92,1.36)","0.0002","1.0004",2158,2792
"N00_N29_C64_C65","2011_2015",10,"AirSVI+OB+UN+PD+DB","0.00","3.92(2.85,4.97)","4.86(3.60,6.13)","1.36(0.42,2.33)","3.23(2.25,4.20)","5.67(4.56,6.80)","1.45(0.41,2.49)","3.16(2.16,4.16)","4.74(3.65,5.84)","0.0002","1.0018",1993,3189,"0.0002","1.0021",1593,2516,"0.0073","1.0037",1758,2920,"0.0002","1.0036",1442,2621,"0.0002","1.0032",1369,2283,"0.0056","1.0054",1403,2548,"0.0002","1.0050",1221,2212,"0.0002","1.0028",1259,2321,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.28(0.19,0.37)","0.0002","1.0028",1741,2708,"-0.38(-0.47,-0.30)","0.0002","1.0031",2297,2974,"0.00(-0.00,0.00)","0.8754","0.9999",4308,4294,"0.80(0.54,1.08)","0.0002","1.0027",1917,2987
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+OB+UN+PD","0.00","3.47(2.42,4.56)","5.25(4.04,6.47)","1.55(0.59,2.48)","3.06(2.10,4.01)","5.91(4.87,6.99)","2.32(1.33,3.28)","3.71(2.78,4.63)","5.41(4.40,6.44)","0.0002","1.0019",1973,3079,"0.0002","1.0014",1910,2874,"0.0010","1.0022",2130,3365,"0.0002","1.0031",1460,2700,"0.0002","1.0015",1505,2642,"0.0002","1.0043",1600,2614,"0.0002","1.0038",1366,2354,"0.0002","1.0020",1400,2180,"0.27(0.19,0.36)","0.0002","1.0024",3172,3562,"-0.12(-0.19,-0.05)","0.0019","1.0011",2217,2644,"0.29(0.21,0.38)","0.0002","1.0017",2709,2924,"-0.37(-0.45,-0.29)","0.0002","0.9996",2614,3213,"0.00(-0.00,0.00)","0.1185","0.9997",4887,3789,"",NA,"NA",NA,NA
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+OB+UN+DB","0.00","3.19(2.12,4.22)","3.98(2.72,5.23)","1.28(0.33,2.26)","2.60(1.64,3.58)","4.91(3.78,6.00)","1.64(0.62,2.66)","2.88(1.94,3.85)","4.24(3.17,5.33)","0.0002","1.0027",1826,2810,"0.0002","1.0036",1637,2652,"0.0102","1.0029",1761,2787,"0.0002","1.0057",1327,2512,"0.0002","1.0059",1250,1570,"0.0010","1.0026",1317,1974,"0.0002","1.0049",1160,2041,"0.0002","1.0065",1152,1564,"0.31(0.22,0.39)","0.0002","1.0007",2983,3647,"-0.06(-0.13,0.02)","0.1210","1.0021",2414,2839,"0.09(-0.01,0.19)","0.0614","1.0009",1964,3136,"-0.41(-0.49,-0.33)","0.0002","1.0021",2164,3206,"",NA,"NA",NA,NA,"0.86(0.58,1.13)","0.0002","1.0013",2133,2495
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+OB+PD+DB","0.00","2.48(1.44,3.55)","2.90(1.64,4.13)","2.00(1.06,2.95)","2.54(1.53,3.55)","4.33(3.20,5.43)","2.80(1.82,3.79)","3.20(2.19,4.17)","3.87(2.73,5.02)","0.0002","1.0022",2508,3490,"0.0002","1.0027",1950,3701,"0.0002","1.0042",2223,3577,"0.0002","1.0035",1747,2753,"0.0002","1.0045",1691,3021,"0.0002","1.0048",1719,2683,"0.0002","1.0049",1569,2353,"0.0002","1.0044",1568,2637,"0.29(0.21,0.38)","0.0002","1.0007",3658,3378,"-0.05(-0.12,0.03)","0.2306","1.0008",2621,3071,"0.17(0.06,0.27)","0.0019","1.0006",3088,3022,"",NA,"NA",NA,NA,"0.00(0.00,0.00)","0.0360","1.0001",5127,4495,"0.67(0.39,0.94)","0.0002","1.0011",2587,3539
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+PA+UN+PD+DB","0.00","3.04(1.98,4.07)","3.67(2.42,4.95)","1.14(0.21,2.07)","2.37(1.41,3.37)","4.60(3.49,5.67)","1.35(0.37,2.35)","2.51(1.54,3.46)","3.80(2.73,4.88)","0.0002","1.0019",2299,3271,"0.0002","1.0015",1984,3082,"0.0152","1.0024",2062,3290,"0.0002","1.0025",1654,2497,"0.0002","1.0034",1582,2895,"0.0060","1.0038",1624,3131,"0.0002","1.0043",1365,2392,"0.0002","1.0034",1387,2304,"0.35(0.27,0.43)","0.0002","1.0017",3570,3534,"-0.07(-0.14,0.00)","0.0644","1.0019",2568,3193,"",NA,"NA",NA,NA,"-0.42(-0.50,-0.33)","0.0002","1.0010",2596,2915,"0.00(-0.00,0.00)","0.4672","0.9999",4880,4772,"1.02(0.81,1.25)","0.0002","1.0011",2537,3166
"N00_N29_C64_C65","2011_2015",10,"AirSVI+SM+OB+UN+PD+DB","0.00","3.15(2.07,4.23)","3.93(2.61,5.26)","1.16(0.17,2.13)","2.50(1.44,3.50)","4.82(3.65,5.94)","1.40(0.40,2.38)","2.63(1.57,3.60)","4.00(2.84,5.14)","0.0002","1.0046",1736,2633,"0.0002","1.0031",1261,2316,"0.0202","1.0027",1499,2441,"0.0002","1.0041",1097,2092,"0.0002","1.0045",1024,1985,"0.0081","1.0049",1074,1978,"0.0002","1.0050",944,1734,"0.0002","1.0046",960,1854,"0.32(0.24,0.41)","0.0002","1.0014",2805,3181,"",NA,"NA",NA,NA,"0.11(0.01,0.21)","0.0248","1.0017",1807,2226,"-0.40(-0.48,-0.32)","0.0002","1.0014",1988,2599,"0.00(-0.00,0.00)","0.2864","1.0013",4456,3818,"0.92(0.65,1.18)","0.0002","1.0013",1946,2864
