ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a1s3,a2s1,a2s2,a2s3,a3s1,a3s2,a3s3,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a1s3_p,a1s3_rhat,a1s3_ess_bulk,a1s3_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,a2s3_p,a2s3_rhat,a2s3_ess_bulk,a2s3_ess_tail,a3s1_p,a3s1_rhat,a3s1_ess_bulk,a3s1_ess_tail,a3s2_p,a3s2_rhat,a3s2_ess_bulk,a3s2_ess_tail,a3s3_p,a3s3_rhat,a3s3_ess_bulk,a3s3_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
X60_X84_Y87.0,2011_2015,10,AirSVI,0.00,"4.69(3.74,5.62)","5.20(4.19,6.23)","6.33(5.41,7.29)","8.36(7.42,9.29)","7.54(6.61,8.49)","6.13(5.24,7.02)","6.79(5.92,7.69)","6.21(5.31,7.12)",0.0002,1.0016,2756,3519,0.0002,1.0013,2277,3205,0.0002,1.0010,2491,3303,0.0002,1.0003,1983,3039,0.0002,0.9999,1791,2767,0.0002,1.0000,1964,2776,0.0002,1.0003,1623,2807,0.0002,0.9997,1834,3110,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM","0.00","3.22(2.24,4.25)","2.86(1.83,3.89)","6.46(5.60,7.34)","7.12(6.20,8.03)","5.52(4.56,6.52)","7.41(6.50,8.30)","6.81(5.94,7.67)","5.18(4.26,6.11)","0.0002","1.0010",1807,2612,"0.0002","1.0009",1584,2567,"0.0002","1.0024",1565,3015,"0.0002","1.0019",1267,2161,"0.0002","1.0017",1234,2538,"0.0002","1.0011",1358,2527,"0.0002","1.0017",1172,2332,"0.0002","1.0012",1163,2035,"0.58(0.51,0.65)","0.0002","1.0010",1937,2859,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA","0.00","4.95(3.99,5.90)","5.73(4.68,6.81)","6.20(5.28,7.16)","8.49(7.59,9.43)","8.00(7.04,8.98)","5.81(4.92,6.75)","6.67(5.84,7.55)","6.40(5.51,7.36)","0.0002","1.0049",2102,3101,"0.0002","1.0040",1536,2496,"0.0002","1.0038",1446,2270,"0.0002","1.0065",1214,2514,"0.0002","1.0061",1189,2527,"0.0002","1.0071",1115,2297,"0.0002","1.0081",1075,1866,"0.0002","1.0067",1134,2361,"",NA,"NA",NA,NA,"0.09(0.03,0.15)","0.0052","1.0031",1426,2125,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+OB","0.00","4.80(3.82,5.82)","5.38(4.27,6.42)","6.26(5.34,7.18)","8.36(7.41,9.33)","7.71(6.75,8.68)","5.92(5.02,6.85)","6.68(5.80,7.55)","6.26(5.32,7.16)","0.0002","1.0025",1880,3071,"0.0002","1.0042",1732,2583,"0.0002","1.0021",1692,2784,"0.0002","1.0021",1485,2374,"0.0002","1.0032",1511,2332,"0.0002","1.0041",1329,2176,"0.0002","1.0029",1228,2131,"0.0002","1.0017",1341,2358,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.06(-0.12,0.01)","0.0889","1.0039",1941,2701,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+UN","0.00","5.26(4.28,6.27)","6.04(4.96,7.11)","5.91(5.03,6.82)","8.45(7.52,9.35)","8.05(7.08,8.99)","5.45(4.56,6.34)","6.64(5.80,7.48)","6.52(5.61,7.43)","0.0002","1.0013",2613,3063,"0.0002","1.0005",2205,3281,"0.0002","1.0023",2226,3453,"0.0002","1.0022",1824,2726,"0.0002","1.0005",1835,2551,"0.0002","1.0007",1763,2498,"0.0002","1.0018",1657,2778,"0.0002","1.0020",1716,2606,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.24(-0.32,-0.16)","0.0002","1.0031",2315,2729,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PD","0.00","4.77(3.84,5.71)","5.16(4.13,6.17)","6.39(5.47,7.31)","8.39(7.43,9.35)","7.58(6.65,8.53)","6.27(5.36,7.17)","6.95(6.02,7.87)","6.36(5.44,7.31)","0.0002","1.0025",1903,2745,"0.0002","1.0009",1588,2678,"0.0002","1.0005",1698,2559,"0.0002","1.0013",1393,2507,"0.0002","1.0029",1299,2340,"0.0002","1.0027",1216,2123,"0.0002","1.0030",1112,2040,"0.0002","1.0036",1193,2161,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.00,0.00)","0.2093","0.9999",4502,4028,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+DB","0.00","5.13(4.14,6.08)","6.69(5.56,7.90)","6.33(5.43,7.26)","8.82(7.89,9.72)","8.89(7.88,9.94)","6.08(5.21,6.97)","7.18(6.32,8.04)","7.35(6.39,8.36)","0.0002","1.0034",2464,3296,"0.0002","1.0031",1969,3106,"0.0002","1.0020",2422,3346,"0.0002","1.0039",1799,3089,"0.0002","1.0043",1627,2656,"0.0002","1.0030",1810,2710,"0.0002","1.0039",1581,2611,"0.0002","1.0037",1580,2695,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.57(-0.75,-0.38)","0.0002","1.0012",2195,3271
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA","0.00","3.56(2.63,4.49)","4.41(3.38,5.45)","6.05(5.15,6.93)","7.34(6.44,8.26)","6.69(5.75,7.67)","6.51(5.65,7.41)","6.38(5.54,7.22)","5.63(4.77,6.51)","0.0002","1.0039",1942,2871,"0.0002","1.0053",1855,3020,"0.0002","1.0029",1808,2693,"0.0002","1.0037",1727,2918,"0.0002","1.0061",1498,2097,"0.0002","1.0022",1272,2444,"0.0002","1.0039",1270,2217,"0.0002","1.0053",1324,2374,"0.72(0.65,0.78)","0.0002","1.0009",2324,2981,"0.32(0.26,0.38)","0.0002","1.0031",1459,2218,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+OB","0.00","3.13(2.20,4.10)","3.88(2.86,4.88)","6.06(5.16,6.93)","6.79(5.89,7.68)","6.12(5.17,7.05)","6.43(5.53,7.28)","6.03(5.19,6.85)","5.20(4.29,6.06)","0.0002","1.0032",2341,3317,"0.0002","1.0023",2302,3639,"0.0002","1.0039",2065,2627,"0.0002","1.0042",1846,2645,"0.0002","1.0028",1807,2661,"0.0002","1.0038",1820,2631,"0.0002","1.0045",1580,2749,"0.0002","1.0041",1609,2609,"0.82(0.75,0.90)","0.0002","1.0006",3314,3406,"",NA,"NA",NA,NA,"-0.43(-0.50,-0.36)","0.0002","1.0019",2782,2739,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+UN","0.00","3.82(2.85,4.76)","3.85(2.82,4.85)","5.90(5.00,6.78)","7.18(6.28,8.10)","6.08(5.17,6.97)","6.54(5.66,7.43)","6.58(5.76,7.41)","5.50(4.63,6.39)","0.0002","1.0018",1604,2343,"0.0002","1.0036",1734,2683,"0.0002","1.0020",1730,2530,"0.0002","1.0023",1447,2497,"0.0002","1.0022",1315,2237,"0.0002","1.0030",1327,1727,"0.0002","1.0024",1191,2054,"0.0002","1.0029",1173,2225,"0.60(0.53,0.67)","0.0002","1.0029",1386,2878,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.30(-0.38,-0.23)","0.0002","1.0017",1691,2569,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PD","0.00","3.02(2.05,3.99)","2.66(1.59,3.69)","6.25(5.34,7.17)","6.83(5.88,7.78)","5.17(4.18,6.13)","7.01(6.10,7.93)","6.24(5.34,7.16)","4.52(3.56,5.50)","0.0002","1.0022",1675,2747,"0.0002","1.0045",1490,2744,"0.0002","1.0025",1760,2632,"0.0002","1.0035",1386,2280,"0.0002","1.0033",1231,2340,"0.0002","1.0014",1406,2209,"0.0002","1.0026",1177,2501,"0.0002","1.0021",1216,2193,"0.63(0.56,0.71)","0.0002","1.0018",1809,2853,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.00(0.00,0.01)","0.0002","1.0026",4118,3804,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+DB","0.00","3.69(2.75,4.63)","5.66(4.53,6.76)","6.48(5.59,7.32)","7.80(6.88,8.71)","7.75(6.78,8.74)","7.51(6.67,8.34)","7.54(6.73,8.38)","7.18(6.26,8.14)","0.0002","1.0029",1433,2832,"0.0002","1.0040",1092,2300,"0.0002","1.0010",1585,2425,"0.0002","1.0025",975,2092,"0.0002","1.0040",888,1799,"0.0002","1.0038",1142,2437,"0.0002","1.0036",1006,1763,"0.0002","1.0047",904,1868,"0.68(0.61,0.75)","0.0002","1.0012",2092,2946,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.07(-1.26,-0.88)","0.0002","1.0019",1558,2426
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA+OB","0.00","4.95(3.96,5.90)","5.75(4.63,6.87)","6.21(5.32,7.13)","8.49(7.55,9.41)","8.01(6.99,8.98)","5.79(4.85,6.69)","6.66(5.77,7.54)","6.41(5.48,7.32)","0.0002","1.0016",2454,3234,"0.0002","1.0020",1975,3533,"0.0002","1.0004",2115,3342,"0.0002","1.0024",1739,2986,"0.0002","1.0019",1745,2889,"0.0002","1.0017",1822,2954,"0.0002","1.0015",1613,2755,"0.0002","1.0028",1633,2774,"",NA,"NA",NA,NA,"0.08(0.01,0.15)","0.0185","1.0010",2260,2711,"-0.02(-0.09,0.05)","0.6617","1.0019",2548,3360,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA+UN","0.00","5.35(4.37,6.37)","6.36(5.27,7.45)","5.85(4.90,6.77)","8.52(7.62,9.42)","8.31(7.32,9.29)","5.25(4.33,6.20)","6.55(5.71,7.42)","6.62(5.73,7.53)","0.0002","1.0013",1733,2854,"0.0002","1.0031",1204,2613,"0.0002","1.0006",1458,2748,"0.0002","1.0007",1228,2743,"0.0002","1.0018",1159,2351,"0.0002","1.0011",1246,2657,"0.0002","1.0026",1138,2019,"0.0002","1.0021",1000,2488,"",NA,"NA",NA,NA,"0.06(0.00,0.12)","0.0402","1.0050",1095,2046,"",NA,"NA",NA,NA,"-0.22(-0.30,-0.14)","0.0002","1.0013",1846,2787,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA+PD","0.00","5.02(4.04,5.95)","5.88(4.75,6.97)","6.30(5.40,7.19)","8.63(7.64,9.61)","8.20(7.20,9.22)","6.02(5.11,6.94)","6.97(6.07,7.90)","6.77(5.80,7.75)","0.0002","1.0033",1653,3155,"0.0002","1.0046",1343,2868,"0.0002","1.0024",1742,3020,"0.0002","1.0065",1254,2089,"0.0002","1.0066",1165,2090,"0.0002","1.0035",1296,2399,"0.0002","1.0056",1154,2270,"0.0002","1.0067",1143,2204,"",NA,"NA",NA,NA,"0.11(0.05,0.18)","0.0006","1.0080",1383,2291,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.00,-0.00)","0.0169","1.0024",3426,3614,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PA+DB","0.00","5.10(4.15,6.05)","6.67(5.55,7.78)","6.31(5.40,7.21)","8.80(7.88,9.71)","8.87(7.84,9.91)","6.06(5.14,6.96)","7.16(6.28,8.03)","7.33(6.37,8.29)","0.0002","1.0036",2361,3301,"0.0002","1.0027",2035,3117,"0.0002","1.0020",2209,3037,"0.0002","1.0026",1889,2975,"0.0002","1.0039",1670,2748,"0.0002","1.0033",1707,2659,"0.0002","1.0040",1549,2650,"0.0002","1.0044",1652,2587,"",NA,"NA",NA,NA,"0.00(-0.07,0.07)","0.9946","1.0013",2454,2994,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.56(-0.77,-0.36)","0.0002","1.0014",2304,2678
"X60_X84_Y87.0","2011_2015",10,"AirSVI+OB+UN","0.00","5.28(4.27,6.24)","6.18(5.08,7.27)","5.87(4.95,6.77)","8.44(7.54,9.37)","8.15(7.20,9.12)","5.31(4.37,6.25)","6.56(5.69,7.42)","6.53(5.63,7.44)","0.0002","1.0011",1884,3258,"0.0002","1.0052",1523,2743,"0.0002","1.0017",1735,2873,"0.0002","1.0037",1587,2747,"0.0002","1.0039",1435,2988,"0.0002","1.0009",1398,2228,"0.0002","1.0021",1280,2387,"0.0002","1.0028",1387,2598,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.04(-0.10,0.02)","0.2164","1.0022",2067,2643,"-0.23(-0.31,-0.15)","0.0002","1.0035",1756,2341,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+OB+PD","0.00","4.90(3.93,5.89)","5.55(4.42,6.63)","6.37(5.44,7.30)","8.50(7.53,9.44)","7.95(6.98,8.94)","6.12(5.17,7.05)","6.96(6.05,7.90)","6.64(5.65,7.60)","0.0002","1.0015",2241,3056,"0.0002","1.0009",1986,2686,"0.0002","1.0019",2290,3208,"0.0002","1.0022",1678,2635,"0.0002","1.0014",1593,2612,"0.0002","1.0023",1604,2477,"0.0002","1.0033",1485,2387,"0.0002","1.0032",1555,2372,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.09(-0.16,-0.02)","0.0123","1.0008",1935,2671,"",NA,"NA",NA,NA,"-0.00(-0.00,-0.00)","0.0210","1.0013",3780,3418,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+OB+DB","0.00","5.16(4.19,6.13)","6.91(5.78,8.05)","6.47(5.57,7.37)","8.98(8.06,9.93)","9.10(8.07,10.15)","6.51(5.58,7.43)","7.59(6.70,8.48)","7.75(6.76,8.77)","0.0002","1.0006",2967,3288,"0.0002","1.0012",2054,3052,"0.0002","1.0009",2427,2994,"0.0002","1.0001",1982,2864,"0.0002","1.0008",1687,3009,"0.0002","1.0010",1774,2555,"0.0002","1.0031",1487,3017,"0.0002","1.0019",1542,2486,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.13(0.04,0.21)","0.0035","1.0033",2432,2849,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.82(-1.08,-0.57)","0.0002","1.0026",2291,2995
"X60_X84_Y87.0","2011_2015",10,"AirSVI+UN+PD","0.00","5.30(4.32,6.28)","6.07(4.99,7.16)","6.00(5.07,6.93)","8.53(7.57,9.44)","8.14(7.17,9.08)","5.66(4.73,6.60)","6.89(5.96,7.77)","6.79(5.82,7.73)","0.0002","1.0023",2221,3108,"0.0002","1.0039",2198,3211,"0.0002","1.0033",2369,3232,"0.0002","1.0048",1796,3063,"0.0002","1.0038",1746,2814,"0.0002","1.0052",1858,3008,"0.0002","1.0041",1556,2688,"0.0002","1.0058",1631,2529,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.24(-0.33,-0.16)","0.0002","1.0015",2146,3283,"-0.00(-0.00,-0.00)","0.0352","1.0008",5146,4049,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+UN+DB","0.00","5.47(4.51,6.44)","7.19(5.99,8.33)","5.95(5.06,6.86)","8.80(7.89,9.72)","9.12(8.11,10.17)","5.48(4.61,6.37)","6.96(6.10,7.80)","7.43(6.47,8.38)","0.0002","1.0010",1880,2528,"0.0002","1.0036",1312,2073,"0.0002","1.0016",1965,2866,"0.0002","1.0037",1462,2892,"0.0002","1.0041",1157,2307,"0.0002","1.0026",1420,2650,"0.0002","1.0039",1151,2608,"0.0002","1.0055",1149,2009,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.20(-0.28,-0.12)","0.0002","1.0001",2087,2805,"",NA,"NA",NA,NA,"-0.49(-0.68,-0.31)","0.0002","1.0024",1583,2222
"X60_X84_Y87.0","2011_2015",10,"AirSVI+PD+DB","0.00","5.21(4.21,6.18)","6.96(5.80,8.11)","6.49(5.58,7.40)","9.01(8.07,9.97)","9.22(8.21,10.28)","6.44(5.54,7.37)","7.65(6.77,8.60)","7.94(6.92,9.01)","0.0002","1.0009",2444,2766,"0.0002","1.0022",1856,3146,"0.0002","1.0014",2319,2633,"0.0002","1.0022",1866,2846,"0.0002","1.0027",1544,2292,"0.0002","1.0022",1763,2794,"0.0002","1.0024",1534,2472,"0.0002","1.0020",1515,2584,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.00(-0.00,-0.00)","0.0019","1.0024",4586,3860,"-0.66(-0.85,-0.46)","0.0002","1.0011",1926,2687
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+OB","0.00","3.38(2.45,4.27)","4.69(3.62,5.73)","5.86(4.99,6.71)","7.00(6.10,7.92)","6.76(5.82,7.68)","6.02(5.19,6.89)","5.89(5.07,6.70)","5.48(4.61,6.33)","0.0002","1.0016",2011,2922,"0.0002","1.0027",1933,2906,"0.0002","1.0012",2608,3093,"0.0002","1.0028",1736,2670,"0.0002","1.0024",1479,2771,"0.0002","1.0014",1826,2983,"0.0002","1.0029",1550,2649,"0.0002","1.0032",1439,2361,"0.86(0.78,0.94)","0.0002","1.0009",3529,3433,"0.21(0.14,0.27)","0.0002","1.0016",2379,2841,"-0.35(-0.42,-0.27)","0.0002","1.0006",3154,3528,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+UN","0.00","4.01(3.06,4.97)","5.10(4.08,6.15)","5.64(4.71,6.54)","7.36(6.44,8.25)","7.02(6.07,7.98)","5.90(5.01,6.77)","6.24(5.42,7.05)","5.85(4.99,6.71)","0.0002","1.0018",1481,2618,"0.0002","1.0021",1288,2690,"0.0002","1.0009",1482,2578,"0.0002","1.0021",1163,2278,"0.0002","1.0010",1149,2442,"0.0002","1.0021",1153,2254,"0.0002","1.0031",1037,1997,"0.0002","1.0035",1093,2221,"0.72(0.65,0.80)","0.0002","1.0006",2018,2762,"0.29(0.23,0.36)","0.0002","1.0028",1306,2412,"",NA,"NA",NA,NA,"-0.25(-0.32,-0.17)","0.0002","1.0056",1894,2537,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+PD","0.00","3.47(2.52,4.40)","4.23(3.17,5.27)","6.00(5.13,6.87)","7.21(6.28,8.12)","6.47(5.48,7.44)","6.39(5.52,7.27)","6.14(5.30,6.98)","5.30(4.36,6.22)","0.0002","1.0008",1735,2789,"0.0002","1.0013",1539,3111,"0.0002","1.0017",1716,3141,"0.0002","1.0012",1353,2548,"0.0002","1.0019",1271,2399,"0.0002","1.0028",1255,2378,"0.0002","1.0027",1196,2234,"0.0002","1.0030",1192,2311,"0.73(0.66,0.81)","0.0002","1.0018",2717,3150,"0.30(0.24,0.37)","0.0002","1.0044",2058,2697,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.00(0.00,0.00)","0.0344","1.0005",3825,3549,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+PA+DB","0.00","3.80(2.87,4.74)","5.98(4.87,7.06)","6.23(5.33,7.10)","7.76(6.85,8.67)","7.87(6.87,8.87)","6.95(6.05,7.81)","7.08(6.24,7.90)","6.92(6.01,7.87)","0.0002","1.0014",2562,3297,"0.0002","1.0033",2225,3291,"0.0002","1.0016",2513,3135,"0.0002","1.0021",1923,2781,"0.0002","1.0032",1844,2526,"0.0002","1.0014",1827,2678,"0.0002","1.0018",1483,2662,"0.0002","1.0037",1585,2630,"0.74(0.67,0.82)","0.0002","1.0011",3491,3736,"0.21(0.14,0.28)","0.0002","1.0010",2426,3028,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.76(-0.97,-0.55)","0.0002","1.0014",2388,3282
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+OB+UN","0.00","3.70(2.78,4.63)","4.86(3.84,5.88)","5.54(4.69,6.40)","6.87(6.00,7.78)","6.65(5.76,7.59)","5.66(4.76,6.52)","5.86(5.04,6.68)","5.55(4.68,6.39)","0.0002","1.0030",2188,3169,"0.0002","1.0021",1993,3059,"0.0002","1.0022",1972,2945,"0.0002","1.0022",1651,1966,"0.0002","1.0016",1752,2517,"0.0002","1.0043",1617,2681,"0.0002","1.0036",1509,2388,"0.0002","1.0030",1648,2570,"0.84(0.76,0.92)","0.0002","1.0028",2761,3034,"",NA,"NA",NA,NA,"-0.42(-0.49,-0.35)","0.0002","1.0017",2423,2837,"-0.29(-0.36,-0.22)","0.0002","1.0011",2359,3114,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+OB+PD","0.00","3.13(2.16,4.07)","3.86(2.84,4.88)","6.05(5.16,6.91)","6.78(5.87,7.71)","6.09(5.16,7.03)","6.42(5.54,7.28)","6.00(5.12,6.87)","5.16(4.26,6.06)","0.0002","1.0016",2441,3293,"0.0002","1.0024",2210,3001,"0.0002","1.0029",2104,3210,"0.0002","1.0040",1679,2892,"0.0002","1.0041",1402,2634,"0.0002","1.0030",1577,2889,"0.0002","1.0041",1386,2378,"0.0002","1.0055",1515,3191,"0.82(0.75,0.90)","0.0002","1.0011",3909,3401,"",NA,"NA",NA,NA,"-0.42(-0.50,-0.35)","0.0002","1.0008",3036,3522,"",NA,"NA",NA,NA,"0.00(-0.00,0.00)","0.7005","1.0007",4062,3886,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"AirSVI+SM+OB+DB","0.00","3.40(2.45,4.40)","4.95(3.80,6.11)","6.20(5.33,7.07)","7.22(6.29,8.15)","6.99(5.95,8.03)","6.79(5.88,7.68)","6.62(5.72,7.52)","6.13(5.11,7.13)","0.0002","1.0006",2346,2968,"0.0002","1.0005",1840,2987,"0.0002","1.0008",2208,2942,"0.0002","1.0012",1716,2893,"0.0002","1.0013",1535,2754,"0.0002","1.0016",1563,2611,"0.0002","1.0016",1387,2193,"0.0002","1.0012",1391,2488,"0.80(0.73,0.88)","0.0002","1.0004",2880,3179,"",NA,"NA",NA,NA,"-0.31(-0.40,-0.22)","0.0002","1.0015",2114,2775,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.48(-0.73,-0.24)","0.0002","1.0017",2098,2945
