ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a1s3,a2s1,a2s2,a2s3,a3s1,a3s2,a3s3,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a1s3_p,a1s3_rhat,a1s3_ess_bulk,a1s3_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,a2s3_p,a2s3_rhat,a2s3_ess_bulk,a2s3_ess_tail,a3s1_p,a3s1_rhat,a3s1_ess_bulk,a3s1_ess_tail,a3s2_p,a3s2_rhat,a3s2_ess_bulk,a3s2_ess_tail,a3s3_p,a3s3_rhat,a3s3_ess_bulk,a3s3_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PD+DB","0.00","5.84(2.73,8.92)","5.80(2.20,9.32)","5.12(2.15,8.01)","9.17(6.23,12.11)","13.12(9.86,16.30)","8.68(5.62,11.64)","10.08(7.21,12.90)","11.99(8.73,15.14)","0.0006","1.0014",2067,2587,"0.0031","1.0017",1667,2770,"0.0002","1.0020",2274,3124,"0.0002","1.0021",1787,2760,"0.0002","1.0025",1450,2514,"0.0002","1.0019",1917,3031,"0.0002","1.0024",1494,2226,"0.0002","1.0040",1483,2920,"4.75(4.51,5.00)","0.0002","1.0008",2297,3080,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.00(-0.00,0.01)","0.6322","1.0023",4667,3788,"-1.44(-2.08,-0.81)","0.0002","1.0009",2087,3265
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+OB+UN","0.00","14.22(10.65,17.68)","10.22(6.44,14.14)","3.56(0.17,6.94)","15.19(11.89,18.43)","17.59(14.15,20.92)","2.86(-0.62,6.40)","11.36(8.24,14.39)","14.88(11.56,18.19)","0.0002","1.0010",3113,3306,"0.0002","1.0014",3032,3834,"0.0398","1.0028",3151,3671,"0.0002","1.0014",2677,3538,"0.0002","1.0016",2454,3451,"0.1202","1.0034",2639,3044,"0.0002","1.0033",2484,3519,"0.0002","1.0033",2373,3367,"",NA,"NA",NA,NA,"-0.06(-0.20,0.08)","0.3601","1.0010",3109,2938,"2.49(2.28,2.71)","0.0002","1.0019",3156,3482,"-1.14(-1.46,-0.82)","0.0002","1.0026",2704,2779,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+OB+PD","0.00","11.96(8.61,15.35)","6.81(3.08,10.66)","5.35(2.12,8.56)","14.75(11.56,17.87)","15.69(12.38,19.04)","5.97(2.58,9.46)","12.17(9.05,15.42)","13.88(10.54,17.29)","0.0002","1.0006",2896,3260,"0.0006","1.0004",1971,3323,"0.0006","1.0018",2742,3484,"0.0002","1.0015",2254,3187,"0.0002","1.0006",1793,2538,"0.0006","1.0015",2448,3284,"0.0002","1.0017",2014,2754,"0.0002","1.0010",1881,2736,"",NA,"NA",NA,NA,"-0.14(-0.28,0.01)","0.0589","1.0020",2299,3044,"2.32(2.09,2.55)","0.0002","1.0003",1980,2887,"",NA,"NA",NA,NA,"-0.00(-0.01,0.01)","0.7717","1.0017",4126,3683,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+OB+DB","0.00","12.30(8.82,15.76)","11.61(7.76,15.53)","5.19(2.02,8.41)","15.74(12.51,19.00)","19.41(15.94,22.96)","7.51(4.12,10.89)","14.74(11.58,17.96)","18.31(14.72,21.82)","0.0002","1.0006",3905,4012,"0.0002","1.0010",2932,3334,"0.0019","0.9998",3123,3295,"0.0002","1.0005",2828,3759,"0.0002","1.0011",2582,3316,"0.0002","1.0009",2524,3435,"0.0002","1.0004",2451,3482,"0.0002","1.0007",2408,2892,"",NA,"NA",NA,NA,"-0.23(-0.36,-0.10)","0.0010","1.0000",2983,3357,"3.25(2.92,3.58)","0.0002","1.0004",2433,2947,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-3.72(-4.72,-2.73)","0.0002","1.0003",2613,3251
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+UN+PD","0.00","15.15(11.75,18.50)","12.77(8.92,16.50)","2.34(-0.94,5.59)","13.94(10.78,17.12)","19.00(15.72,22.47)","0.11(-3.35,3.50)","10.43(7.36,13.53)","16.66(13.42,20.00)","0.0002","1.0003",2439,3024,"0.0002","1.0036",1876,2919,"0.1585","1.0013",2514,3112,"0.0002","1.0014",1957,2917,"0.0002","1.0032",1452,2541,"0.9446","1.0007",2314,3021,"0.0002","1.0006",2044,2900,"0.0002","1.0019",1741,2919,"",NA,"NA",NA,NA,"-1.62(-1.95,-1.28)","0.0002","1.0095",1111,1803,"",NA,"NA",NA,NA,"-1.85(-2.21,-1.50)","0.0002","1.0049",2428,3162,"-0.02(-0.02,-0.01)","0.0002","1.0007",3748,3324,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+UN+DB","0.00","15.74(12.23,19.19)","11.40(7.23,15.50)","2.72(-0.82,6.24)","15.03(11.69,18.26)","18.69(14.94,22.41)","-3.38(-6.99,0.08)","6.06(2.76,9.29)","11.54(7.95,15.05)","0.0002","1.0014",2636,3357,"0.0002","1.0023",2123,2887,"0.1302","1.0019",2412,3044,"0.0002","1.0044",1943,3008,"0.0002","1.0027",1809,2380,"0.0560","1.0040",1638,2959,"0.0010","1.0059",1467,2794,"0.0002","1.0033",1692,2658,"",NA,"NA",NA,NA,"0.35(0.22,0.49)","0.0002","1.0032",1534,2670,"",NA,"NA",NA,NA,"-0.89(-1.23,-0.55)","0.0002","1.0013",1966,2934,"",NA,"NA",NA,NA,"4.41(3.69,5.15)","0.0002","1.0018",1905,2510
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+PD+DB","0.00","13.92(10.38,17.49)","10.16(6.12,14.32)","4.16(0.68,7.52)","15.13(11.84,18.38)","18.82(15.19,22.46)","0.61(-2.82,4.09)","9.13(5.80,12.47)","14.26(10.57,17.85)","0.0002","1.0006",2343,3069,"0.0002","1.0013",1894,3001,"0.0181","1.0012",2177,2875,"0.0002","1.0005",1909,2766,"0.0002","1.0023",1696,2537,"0.7380","1.0015",1764,2551,"0.0002","1.0020",1605,2591,"0.0002","1.0032",1643,2465,"",NA,"NA",NA,NA,"0.38(0.24,0.51)","0.0002","1.0041",1458,1949,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.02(-0.03,-0.01)","0.0002","1.0009",4276,3809,"3.50(2.81,4.21)","0.0002","1.0018",1653,2721
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+OB+UN+PD","0.00","14.32(10.85,17.71)","10.75(6.93,14.48)","3.37(0.17,6.61)","15.27(12.13,18.61)","18.07(14.71,21.47)","2.67(-0.76,6.06)","11.48(8.24,14.72)","15.44(12.03,18.88)","0.0002","1.0022",1995,2758,"0.0002","1.0033",1686,2915,"0.0377","1.0013",2100,3090,"0.0002","1.0036",1550,2397,"0.0002","1.0042",1432,1760,"0.1177","1.0015",1714,2639,"0.0002","1.0034",1493,2308,"0.0002","1.0037",1521,2387,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"2.43(2.22,2.63)","0.0002","1.0024",1597,2347,"-1.18(-1.49,-0.87)","0.0002","1.0032",1776,2579,"-0.00(-0.01,0.00)","0.2414","1.0007",4199,3687,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+OB+UN+DB","0.00","14.49(11.11,17.97)","14.98(11.05,18.80)","3.03(-0.16,6.26)","15.96(12.80,19.09)","21.28(17.78,24.60)","3.34(0.11,6.67)","13.04(10.05,16.12)","18.67(15.20,22.21)","0.0002","1.0006",2294,2700,"0.0002","1.0012",2076,3315,"0.0610","1.0016",2930,3359,"0.0002","1.0007",2233,3173,"0.0002","1.0012",1995,2951,"0.0448","1.0008",1827,2883,"0.0002","1.0004",2035,3085,"0.0002","1.0005",1841,3217,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"3.18(2.84,3.48)","0.0002","1.0012",2712,2770,"-1.08(-1.40,-0.76)","0.0002","1.0019",2759,3185,"",NA,"NA",NA,NA,"-3.13(-4.12,-2.13)","0.0002","1.0010",2938,3497
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+OB+PD+DB","0.00","12.29(8.83,15.65)","12.45(8.52,16.33)","4.29(1.08,7.57)","15.44(12.24,18.60)","20.01(16.58,23.49)","5.86(2.40,9.15)","13.75(10.43,17.00)","18.22(14.62,21.79)","0.0002","1.0009",3290,3686,"0.0002","1.0006",2566,3576,"0.0085","1.0009",3037,3434,"0.0002","1.0010",2800,3182,"0.0002","0.9997",2241,2921,"0.0015","1.0010",2531,2598,"0.0002","1.0008",2340,3258,"0.0002","1.0002",2236,3313,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"3.04(2.73,3.36)","0.0002","1.0017",2386,3425,"",NA,"NA",NA,NA,"-0.00(-0.01,0.00)","0.3793","1.0004",5970,3988,"-3.47(-4.47,-2.48)","0.0002","1.0011",2882,3232
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+UN+PD+DB","0.00","15.89(12.32,19.32)","11.27(6.93,15.72)","3.98(0.54,7.52)","15.59(12.34,18.85)","19.16(15.52,22.94)","0.09(-3.71,3.74)","9.48(6.13,12.78)","14.73(11.05,18.55)","0.0002","1.0025",1906,2952,"0.0002","1.0150",471,1566,"0.0285","1.0064",849,2084,"0.0002","1.0043",1557,2595,"0.0002","1.0130",616,1555,"0.9421","1.0098",655,1913,"0.0002","1.0050",1291,2408,"0.0002","1.0081",850,1531,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.91(-1.31,-0.53)","0.0002","1.0276",263,980,"-0.02(-0.03,-0.01)","0.0002","1.0113",729,2642,"3.75(2.70,4.68)","0.0002","1.0371",159,611
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+OB+UN","0.00","8.87(5.78,11.92)","7.52(4.17,10.92)","3.63(0.70,6.56)","9.57(6.77,12.41)","13.36(10.36,16.31)","5.88(2.78,8.92)","9.45(6.67,12.24)","12.01(9.14,14.93)","0.0002","1.0002",2888,3363,"0.0002","1.0009",2815,3564,"0.0173","1.0009",2888,3631,"0.0002","1.0017",2312,3405,"0.0002","1.0012",2180,3378,"0.0002","1.0011",2610,3558,"0.0002","1.0015",2173,2904,"0.0002","1.0022",2239,3253,"4.84(4.56,5.11)","0.0002","1.0011",3786,3488,"-0.13(-0.25,-0.01)","0.0360","1.0007",2622,3395,"0.03(-0.19,0.26)","0.7792","1.0007",3195,3377,"-1.72(-2.00,-1.44)","0.0002","1.0002",3136,3647,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+OB+PD","0.00","5.33(2.22,8.49)","1.34(-2.13,4.67)","6.25(3.27,9.21)","8.70(5.80,11.64)","9.59(6.42,12.65)","10.12(7.11,13.14)","9.88(6.99,12.79)","9.13(6.11,12.14)","0.0015","1.0000",3607,3385,"0.4351","1.0013",2986,3689,"0.0006","1.0007",3499,3718,"0.0002","1.0010",2650,3425,"0.0002","1.0012",2382,3385,"0.0002","1.0013",2809,3790,"0.0002","1.0014",2453,3062,"0.0002","1.0010",2387,3382,"4.69(4.40,4.97)","0.0002","1.0004",3940,3581,"-0.31(-0.44,-0.18)","0.0002","1.0011",3283,2986,"-0.01(-0.25,0.22)","0.9246","1.0006",3772,3533,"",NA,"NA",NA,NA,"0.01(0.00,0.01)","0.0290","1.0011",6765,3732,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+OB+DB","0.00","6.02(2.91,9.15)","5.38(1.89,9.00)","6.39(3.40,9.44)","9.98(7.05,12.89)","13.15(10.04,16.41)","11.65(8.64,14.82)","12.62(9.66,15.58)","13.59(10.45,16.84)","0.0010","1.0019",2142,2914,"0.0015","1.0026",1640,2882,"0.0002","1.0018",1826,3080,"0.0002","1.0026",1362,2536,"0.0002","1.0022",1533,2729,"0.0002","1.0029",1353,2580,"0.0002","1.0036",1117,2121,"0.0002","1.0022",1176,2313,"4.58(4.30,4.87)","0.0002","1.0018",2666,3174,"-0.31(-0.43,-0.18)","0.0002","1.0021",1911,2931,"0.55(0.22,0.87)","0.0002","1.0035",1634,2684,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-2.43(-3.32,-1.54)","0.0002","1.0026",1561,2350
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+UN+PD","0.00","8.73(5.57,11.87)","7.32(3.90,10.73)","3.58(0.74,6.43)","9.36(6.57,12.24)","13.08(10.16,16.06)","5.69(2.78,8.73)","9.00(6.26,11.75)","11.40(8.48,14.36)","0.0002","1.0040",2238,3298,"0.0002","1.0055",2006,3033,"0.0148","1.0028",2531,3223,"0.0002","1.0064",1849,2571,"0.0002","1.0070",1703,2577,"0.0006","1.0035",1694,2791,"0.0002","1.0064",1594,2443,"0.0002","1.0072",1553,2611,"4.91(4.67,5.14)","0.0002","1.0019",2119,2410,"-0.15(-0.28,-0.03)","0.0223","1.0010",2061,2558,"",NA,"NA",NA,NA,"-1.69(-1.97,-1.42)","0.0002","1.0008",2268,2843,"0.00(-0.00,0.01)","0.1848","1.0007",4957,4314,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+UN+DB","0.00","8.88(5.75,12.02)","8.98(5.46,12.56)","3.61(0.65,6.55)","9.72(6.76,12.56)","14.54(11.37,17.60)","6.07(3.11,9.23)","9.83(7.03,12.66)","13.09(10.00,16.13)","0.0002","1.0005",3241,3537,"0.0002","1.0008",2524,3358,"0.0194","1.0011",3056,3559,"0.0002","1.0006",2126,3011,"0.0002","1.0007",2152,3388,"0.0002","1.0013",2372,3614,"0.0002","1.0005",2008,3283,"0.0002","1.0007",1916,2756,"4.98(4.75,5.22)","0.0002","1.0001",3899,3686,"-0.13(-0.25,-0.01)","0.0331","1.0015",2795,2933,"",NA,"NA",NA,NA,"-1.66(-1.93,-1.38)","0.0002","1.0029",2276,3345,"",NA,"NA",NA,NA,"-0.78(-1.42,-0.16)","0.0119","1.0014",3473,3494
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+PD+DB","0.00","5.65(2.50,8.87)","4.24(0.76,7.83)","6.16(3.17,9.03)","9.20(6.23,12.21)","11.90(8.73,15.02)","10.36(7.29,13.37)","10.73(7.83,13.64)","11.38(8.17,14.54)","0.0006","1.0042",3297,3455,"0.0169","0.9999",2931,3643,"0.0006","1.0002",3079,3508,"0.0002","1.0002",2738,3670,"0.0002","1.0001",2439,3260,"0.0002","1.0012",2768,3405,"0.0002","1.0018",2371,2757,"0.0002","1.0000",2313,3360,"4.88(4.63,5.12)","0.0002","1.0004",3401,3311,"-0.29(-0.42,-0.16)","0.0002","1.0014",2948,3200,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.01(-0.00,0.01)","0.0731","0.9998",5131,3700,"-1.31(-1.96,-0.68)","0.0002","1.0009",3384,3306
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+OB+UN+PD","0.00","8.94(5.89,11.97)","8.19(4.70,11.50)","2.95(0.09,5.88)","9.37(6.39,12.20)","13.74(10.72,16.80)","4.65(1.61,7.61)","8.58(5.74,11.38)","11.70(8.56,14.70)","0.0002","1.0014",2320,3030,"0.0002","1.0017",2130,2848,"0.0406","1.0019",2197,2901,"0.0002","1.0020",1796,2982,"0.0002","1.0032",1568,2856,"0.0023","1.0017",1940,2782,"0.0002","1.0037",1520,2638,"0.0002","1.0028",1540,2670,"4.85(4.57,5.12)","0.0002","1.0009",2967,3612,"",NA,"NA",NA,NA,"0.01(-0.22,0.24)","0.9429","1.0018",2438,2855,"-1.76(-2.03,-1.49)","0.0002","1.0014",2668,3363,"0.00(-0.00,0.01)","0.4947","1.0010",4730,3813,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+OB+UN+DB","0.00","9.14(5.95,12.26)","10.34(6.68,13.90)","3.00(0.12,5.86)","9.95(7.07,12.88)","15.57(12.42,18.76)","5.40(2.46,8.34)","9.87(7.12,12.69)","13.89(10.72,17.00)","0.0002","1.0007",2943,3374,"0.0002","1.0023",2005,2664,"0.0435","1.0001",2794,3666,"0.0002","1.0013",1943,2856,"0.0002","1.0022",1706,2721,"0.0002","1.0009",2179,3058,"0.0002","1.0020",1638,2746,"0.0002","1.0015",1888,2624,"4.78(4.51,5.05)","0.0002","1.0006",3677,3670,"",NA,"NA",NA,NA,"0.36(0.05,0.66)","0.0235","1.0027",2258,2909,"-1.71(-1.98,-1.43)","0.0002","1.0017",2925,3611,"",NA,"NA",NA,NA,"-1.45(-2.33,-0.59)","0.0006","1.0015",2211,2657
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+OB+PD+DB","0.00","5.94(2.78,9.02)","6.42(2.85,10.05)","5.03(2.08,8.04)","9.41(6.44,12.36)","13.63(10.40,16.86)","8.90(5.82,11.86)","10.56(7.72,13.53)","12.64(9.42,15.97)","0.0002","1.0025",2996,3182,"0.0002","1.0019",2485,3392,"0.0019","1.0014",3285,3383,"0.0002","1.0018",2424,3098,"0.0002","1.0031",2041,3041,"0.0002","1.0011",2358,3085,"0.0002","1.0018",2057,2969,"0.0002","1.0037",1995,2820,"4.59(4.30,4.88)","0.0002","1.0028",3988,3968,"",NA,"NA",NA,NA,"0.36(0.05,0.69)","0.0235","1.0022",2670,2893,"",NA,"NA",NA,NA,"0.00(-0.00,0.01)","0.4139","1.0017",6670,4027,"-2.11(-3.00,-1.26)","0.0002","1.0009",2818,3554
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+UN+PD+DB","0.00","9.08(6.08,12.19)","9.74(6.14,13.32)","3.04(0.05,6.01)","9.66(6.71,12.49)","15.04(11.89,18.15)","4.98(1.98,7.88)","9.16(6.25,12.07)","12.99(9.73,16.15)","0.0002","1.0034",1549,2898,"0.0002","1.0032",1385,2530,"0.0477","1.0017",1906,3273,"0.0002","1.0030",1386,2485,"0.0002","1.0057",1234,2396,"0.0023","1.0005",1542,2504,"0.0002","1.0023",1259,2004,"0.0002","1.0046",1219,2629,"4.96(4.72,5.20)","0.0002","1.0027",2086,2619,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.71(-1.99,-1.44)","0.0002","1.0018",1670,2874,"0.00(-0.00,0.01)","0.6976","1.0009",4308,3862,"-0.77(-1.39,-0.13)","0.0156","1.0017",1734,2659
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+OB+UN+PD","0.00","14.23(10.80,17.78)","10.47(6.62,14.33)","3.49(0.16,6.90)","15.22(12.03,18.35)","17.84(14.46,21.24)","2.91(-0.60,6.52)","11.61(8.39,14.78)","15.31(11.93,18.81)","0.0002","1.0033",2620,2778,"0.0002","1.0046",2186,3151,"0.0406","1.0020",2711,3169,"0.0002","1.0028",2071,3014,"0.0002","1.0036",1906,2622,"0.1056","1.0008",2243,3136,"0.0002","1.0018",2041,2451,"0.0002","1.0049",1858,2728,"",NA,"NA",NA,NA,"-0.04(-0.18,0.11)","0.6072","1.0022",2102,2952,"2.45(2.23,2.68)","0.0002","1.0030",2278,3087,"-1.16(-1.47,-0.84)","0.0002","1.0010",2283,3005,"-0.00(-0.01,0.00)","0.3739","1.0013",4957,3773,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+OB+UN+DB","0.00","14.35(10.80,17.78)","14.23(10.29,18.20)","3.62(0.40,6.88)","16.09(12.86,19.21)","20.85(17.48,24.30)","4.64(1.03,8.24)","13.86(10.56,17.10)","18.85(15.43,22.37)","0.0002","1.0011",2642,3014,"0.0002","1.0018",2327,3182,"0.0285","1.0015",2012,3214,"0.0002","1.0018",1886,2976,"0.0002","1.0018",1926,2960,"0.0115","1.0031",1582,2417,"0.0002","1.0028",1444,2369,"0.0002","1.0019",1715,2772,"",NA,"NA",NA,NA,"-0.14(-0.28,-0.00)","0.0448","1.0037",1607,2958,"3.29(2.97,3.62)","0.0002","1.0017",1974,2927,"-1.02(-1.34,-0.70)","0.0002","1.0019",2242,3067,"",NA,"NA",NA,NA,"-3.30(-4.30,-2.31)","0.0002","1.0021",1915,2918
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+OB+PD+DB","0.00","12.25(8.76,15.68)","11.53(7.51,15.52)","5.11(1.88,8.38)","15.68(12.46,18.94)","19.31(15.86,22.88)","7.44(4.07,10.88)","14.61(11.37,17.92)","18.11(14.55,21.70)","0.0002","1.0014",2880,3227,"0.0002","1.0005",2113,3068,"0.0027","0.9995",2611,3426,"0.0002","1.0011",1808,2520,"0.0002","1.0003",1796,2546,"0.0002","1.0007",1876,2834,"0.0002","1.0006",1713,2152,"0.0002","1.0008",1749,2721,"",NA,"NA",NA,NA,"-0.24(-0.39,-0.09)","0.0019","1.0028",1889,2396,"3.28(2.95,3.62)","0.0002","1.0005",2426,3279,"",NA,"NA",NA,NA,"0.00(-0.01,0.01)","0.7317","1.0012",5175,4266,"-3.76(-4.75,-2.78)","0.0002","1.0015",2283,2833
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+UN+PD+DB","0.00","15.94(12.44,19.44)","12.86(8.81,17.07)","2.76(-0.65,6.15)","15.57(12.27,18.82)","20.41(16.79,24.08)","-2.03(-5.69,1.57)","8.46(5.12,11.84)","15.07(11.47,18.71)","0.0002","1.0013",2037,2604,"0.0002","1.0009",1702,2380,"0.1110","1.0017",1767,2987,"0.0002","1.0024",1576,2638,"0.0002","1.0011",1418,2197,"0.2643","1.0026",1597,2598,"0.0002","1.0014",1320,2476,"0.0002","1.0010",1206,2484,"",NA,"NA",NA,NA,"0.47(0.33,0.62)","0.0002","1.0029",1390,2439,"",NA,"NA",NA,NA,"-0.99(-1.34,-0.64)","0.0002","1.0020",1897,2701,"-0.02(-0.03,-0.02)","0.0002","1.0006",3741,3540,"3.91(3.19,4.60)","0.0002","1.0012",1682,2243
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+OB+UN+PD+DB","0.00","14.43(11.06,17.85)","14.89(10.88,18.88)","3.01(-0.04,6.24)","15.95(12.79,18.99)","21.35(17.84,24.79)","3.55(0.30,6.87)","13.31(10.17,16.46)","19.03(15.46,22.53)","0.0002","1.0012",3496,3583,"0.0002","1.0005",2491,2887,"0.0535","1.0015",3306,3725,"0.0002","1.0027",2828,3176,"0.0002","1.0004",2298,3286,"0.0306","1.0016",2545,3557,"0.0002","1.0015",2243,2748,"0.0002","1.0012",2230,3255,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"3.14(2.83,3.46)","0.0002","1.0032",2595,2856,"-1.09(-1.39,-0.78)","0.0002","1.0013",2666,3137,"-0.00(-0.01,0.00)","0.3364","1.0011",5153,4247,"-3.11(-4.07,-2.13)","0.0002","1.0005",2787,3184
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+OB+UN+PD","0.00","8.69(5.46,11.77)","7.08(3.61,10.62)","3.58(0.62,6.55)","9.36(6.48,12.26)","12.87(9.74,16.01)","5.73(2.61,8.77)","9.00(6.15,11.83)","11.28(8.34,14.34)","0.0002","1.0004",3037,3677,"0.0002","1.0016",2844,3373,"0.0160","1.0003",3029,3404,"0.0002","1.0010",2723,3310,"0.0002","1.0023",2365,3523,"0.0002","1.0010",2638,3092,"0.0002","1.0023",2287,3136,"0.0002","1.0019",2256,3189,"4.86(4.58,5.14)","0.0002","1.0004",3867,3841,"-0.16(-0.30,-0.03)","0.0140","1.0018",2495,3442,"0.08(-0.16,0.32)","0.5001","1.0015",3786,4085,"-1.70(-1.99,-1.43)","0.0002","1.0007",3010,3301,"0.00(-0.00,0.01)","0.1348","1.0000",5720,3750,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+OB+UN+DB","0.00","9.04(6.02,12.21)","9.63(6.02,13.27)","3.82(0.89,6.83)","10.24(7.41,13.14)","15.19(12.05,18.39)","6.99(3.97,10.01)","10.94(8.09,13.82)","14.26(11.19,17.39)","0.0002","1.0006",2266,3151,"0.0002","0.9998",1952,2918,"0.0102","1.0000",2161,3435,"0.0002","1.0011",1938,3012,"0.0002","1.0015",1762,2485,"0.0006","1.0003",1856,3156,"0.0002","0.9999",1614,2698,"0.0002","1.0007",1689,2590,"4.77(4.49,5.05)","0.0002","1.0014",2772,2718,"-0.18(-0.30,-0.05)","0.0040","1.0018",2091,2828,"0.47(0.14,0.78)","0.0044","1.0026",2075,2439,"-1.64(-1.91,-1.36)","0.0002","1.0019",2384,3135,"",NA,"NA",NA,NA,"-1.68(-2.56,-0.80)","0.0002","1.0032",2038,2871
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+OB+PD+DB","0.00","5.81(2.74,8.92)","4.89(1.31,8.47)","6.30(3.55,9.27)","9.70(6.84,12.68)","12.47(9.33,15.69)","11.30(8.30,14.25)","11.86(8.94,14.79)","12.42(9.11,15.71)","0.0010","1.0037",2014,3150,"0.0073","1.0038",1858,2676,"0.0002","1.0040",1749,3468,"0.0002","1.0038",1544,1978,"0.0002","1.0054",1304,1941,"0.0002","1.0052",1562,2783,"0.0002","1.0050",1303,2164,"0.0002","1.0068",1263,1900,"4.61(4.33,4.90)","0.0002","1.0013",2263,3084,"-0.37(-0.50,-0.24)","0.0002","1.0010",2162,2992,"0.66(0.33,1.02)","0.0006","1.0029",1755,2917,"",NA,"NA",NA,NA,"0.01(0.00,0.02)","0.0094","1.0008",4590,3867,"-2.52(-3.42,-1.65)","0.0002","1.0027",1943,3020
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+UN+PD+DB","0.00","8.81(5.70,11.85)","8.77(5.26,12.35)","3.58(0.65,6.46)","9.63(6.77,12.51)","14.31(11.20,17.35)","5.92(2.87,8.88)","9.47(6.65,12.35)","12.59(9.56,15.64)","0.0002","1.0018",2654,3367,"0.0002","1.0010",2323,3004,"0.0215","1.0024",2262,2979,"0.0002","1.0016",2064,3109,"0.0002","1.0019",1888,3143,"0.0002","1.0038",1619,3714,"0.0002","1.0037",1486,3016,"0.0002","1.0021",1809,2959,"5.00(4.76,5.25)","0.0002","1.0009",3594,3620,"-0.15(-0.28,-0.02)","0.0223","0.9996",2554,3295,"",NA,"NA",NA,NA,"-1.64(-1.92,-1.36)","0.0002","1.0037",2967,3334,"0.00(-0.00,0.01)","0.3135","1.0001",6051,3895,"-0.74(-1.36,-0.12)","0.0181","1.0018",2925,3391
