ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"I00_I99","2011_2015",10,"SVI+PA+OB+UN+DB","0.00","14.49(11.57,17.55)","32.85(29.30,36.24)","40.50(35.46,45.38)","0.0002","0.0002","0.0002","1.0012","1.0009","1.0010",2673,2183,1988,3317,2826,3097,"",NA,"NA",NA,NA,"0.17(0.01,0.33)","0.0390","1.0033",1513,2714,"4.61(4.20,5.01)","0.0002","1.0045",2076,3085,"-2.33(-2.72,-1.94)","0.0002","1.0020",2147,3047,"",NA,"NA",NA,NA,"3.06(1.69,4.46)","0.0002","1.0033",2019,2523
"I00_I99","2011_2015",10,"SVI+PA+OB+PD+DB","0.00","11.36(8.49,14.27)","26.06(22.67,29.39)","32.16(27.29,36.97)","0.0002","0.0002","0.0002","1.0009","1.0006","1.0002",2951,2476,2328,3052,3229,3216,"",NA,"NA",NA,NA,"-0.11(-0.29,0.07)","0.2222","1.0016",1718,3124,"4.70(4.24,5.16)","0.0002","1.0010",2445,3187,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0002",3833,4002,"2.08(0.74,3.49)","0.0031","1.0020",2401,3250
"I00_I99","2011_2015",10,"SVI+PA+UN+PD+DB","0.00","14.68(11.73,17.62)","32.47(28.88,36.01)","37.82(32.86,42.87)","0.0002","0.0002","0.0002","1.0013","1.0022","1.0040",2232,1579,1521,2883,2078,2329,"",NA,"NA",NA,NA,"0.85(0.66,1.03)","0.0002","1.0036",493,1057,"",NA,"NA",NA,NA,"-1.86(-2.28,-1.45)","0.0002","1.0028",1615,2294,"-0.03(-0.04,-0.02)","0.0002","1.0015",3929,3552,"13.46(12.42,14.52)","0.0002","1.0084",966,1802
"I00_I99","2011_2015",10,"SVI+OB+UN+PD+DB","0.00","14.00(10.96,16.88)","31.54(28.06,34.99)","38.36(33.71,43.02)","0.0002","0.0002","0.0002","1.0002","1.0010","1.0009",2970,2305,2057,2988,3069,2968,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"4.90(4.51,5.30)","0.0002","1.0015",2149,2740,"-2.24(-2.65,-1.84)","0.0002","1.0014",2154,3020,"0.02(0.01,0.02)","0.0002","1.0022",4532,3950,"2.85(1.44,4.23)","0.0006","1.0012",2466,2814
"I00_I99","2011_2015",10,"SVI+SM+PA+OB+UN+PD","0.00","8.38(5.59,11.27)","21.90(18.56,25.27)","37.30(32.97,41.69)","0.0002","0.0002","0.0002","1.0014","1.0017","1.0023",2817,2231,2016,3123,2893,2834,"6.10(5.68,6.50)","0.0002","1.0006",2991,2738,"-0.08(-0.25,0.09)","0.3676","1.0012",1514,2701,"2.40(2.05,2.76)","0.0002","1.0011",2334,2335,"-2.84(-3.22,-2.46)","0.0002","1.0021",2812,3244,"0.03(0.02,0.04)","0.0002","1.0011",3495,3339,"",NA,"NA",NA,NA
"I00_I99","2011_2015",10,"SVI+SM+PA+OB+UN+DB","0.00","8.56(5.72,11.41)","21.47(18.14,24.86)","34.02(29.41,38.57)","0.0002","0.0002","0.0002","1.0017","1.0046","1.0043",2603,2009,1931,3283,3108,3140,"6.12(5.72,6.52)","0.0002","1.0035",2405,3359,"0.19(0.04,0.35)","0.0144","1.0005",1197,2759,"1.01(0.54,1.45)","0.0002","1.0046",1483,2732,"-3.09(-3.47,-2.70)","0.0002","1.0016",2144,3027,"",NA,"NA",NA,NA,"4.57(3.26,5.86)","0.0002","1.0038",1808,2460
"I00_I99","2011_2015",10,"SVI+SM+PA+OB+PD+DB","0.00","4.56(1.76,7.31)","12.73(9.38,16.05)","22.50(17.76,27.15)","0.0010","0.0002","0.0002","1.0003","1.0002","1.0006",2607,1816,1661,3244,2860,2728,"5.86(5.43,6.29)","0.0002","1.0011",1822,1650,"-0.22(-0.39,-0.05)","0.0135","1.0034",1215,2706,"1.32(0.82,1.82)","0.0002","1.0023",1416,2177,"",NA,"NA",NA,NA,"0.04(0.03,0.04)","0.0002","1.0006",3218,3620,"3.24(1.92,4.58)","0.0002","1.0025",1684,2137
"I00_I99","2011_2015",10,"SVI+SM+PA+UN+PD+DB","0.00","7.09(4.34,9.92)","18.10(14.61,21.57)","29.67(24.69,34.56)","0.0002","0.0002","0.0002","1.0007","1.0025","1.0010",2675,2031,1940,3414,2560,3002,"6.80(6.43,7.16)","0.0002","1.0031",3296,3385,"0.12(-0.05,0.29)","0.1752","1.0021",1779,2366,"",NA,"NA",NA,NA,"-2.94(-3.32,-2.55)","0.0002","1.0017",2271,2935,"0.02(0.01,0.03)","0.0002","1.0009",4115,3799,"6.80(5.76,7.81)","0.0002","1.0022",2436,3145
"I00_I99","2011_2015",10,"SVI+SM+OB+UN+PD+DB","0.00","7.62(4.89,10.39)","19.46(16.12,22.77)","31.20(26.76,35.72)","0.0002","0.0002","0.0002","1.0010","1.0028","1.0024",3015,2180,2601,3126,3387,3467,"6.20(5.79,6.61)","0.0002","1.0030",3224,3346,"",NA,"NA",NA,NA,"1.34(0.88,1.79)","0.0002","1.0014",1914,3121,"-2.97(-3.34,-2.59)","0.0002","1.0027",2872,3174,"0.02(0.02,0.03)","0.0002","1.0009",4674,3772,"4.29(2.98,5.60)","0.0002","1.0021",2647,3536
"I00_I99","2011_2015",10,"SVI+PA+OB+UN+PD+DB","0.00","14.08(11.14,17.02)","31.83(28.42,35.30)","38.83(33.90,43.77)","0.0002","0.0002","0.0002","1.0003","1.0002","1.0011",4000,2940,2876,3631,3231,3274,"",NA,"NA",NA,NA,"0.04(-0.13,0.22)","0.6726","1.0007",2208,3127,"4.86(4.43,5.30)","0.0002","1.0020",2737,3371,"-2.26(-2.67,-1.87)","0.0002","1.0018",2816,2807,"0.02(0.00,0.03)","0.0052","1.0005",4327,3467,"2.86(1.50,4.23)","0.0002","1.0009",3010,3517
"I00_I99","2011_2015",10,"SVI+SM+PA+OB+UN+PD+DB","0.00","7.60(4.74,10.45)","19.32(15.85,22.98)","30.84(26.06,35.71)","0.0002","0.0002","0.0002","1.0012","1.0035","1.0031",2507,1744,1693,3055,2703,2729,"6.21(5.80,6.62)","0.0002","1.0029",2472,3127,"-0.03(-0.20,0.14)","0.7434","1.0036",1310,2768,"1.37(0.88,1.84)","0.0002","1.0023",1688,2862,"-2.96(-3.34,-2.58)","0.0002","1.0013",2233,3010,"0.03(0.02,0.03)","0.0002","1.0016",3323,3221,"4.30(2.96,5.66)","0.0002","1.0008",1869,2403
