ICD_Code,AAMR_Period,Lag,Model,A,B,C,D,B_p,C_p,D_p,B_rhat,C_rhat,D_rhat,B_ess_bulk,C_ess_bulk,D_ess_bulk,B_ess_tail,C_ess_tail,D_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"X60_X84_Y87.0","2011_2015",10,"SVI+SM+UN+PD+DB","0.00","2.15(1.52,2.78)","3.71(2.92,4.52)","4.86(3.76,5.98)","0.0002","0.0002","0.0002","1.0015","1.0037","1.0027",2623,1913,1907,3034,2770,3315,"0.66(0.58,0.75)","0.0002","1.0033",2175,3105,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.42(-0.50,-0.34)","0.0002","1.0013",2330,2792,"0.00(0.00,0.00)","0.0169","1.0033",3353,3497,"-0.99(-1.22,-0.76)","0.0002","1.0011",2046,3251
"X60_X84_Y87.0","2011_2015",10,"SVI+PA+OB+UN+PD","0.00","3.23(2.61,3.84)","5.58(4.82,6.30)","6.13(5.09,7.10)","0.0002","0.0002","0.0002","1.0004","1.0008","1.0002",2760,2018,1994,3354,3014,2995,"",NA,"NA",NA,NA,"0.10(0.03,0.17)","0.0040","1.0006",2136,2901,"-0.11(-0.19,-0.03)","0.0052","1.0008",2654,3184,"-0.37(-0.45,-0.29)","0.0002","1.0018",2227,2972,"-0.00(-0.01,-0.00)","0.0002","1.0004",3991,3732,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"SVI+PA+OB+UN+DB","0.00","3.22(2.58,3.86)","5.64(4.88,6.40)","6.57(5.46,7.69)","0.0002","0.0002","0.0002","1.0014","1.0018","1.0029",2932,2184,2138,3448,2500,2969,"",NA,"NA",NA,NA,"0.04(-0.03,0.11)","0.2635","1.0017",2790,3110,"0.06(-0.03,0.14)","0.1881","1.0031",2396,2953,"-0.35(-0.43,-0.27)","0.0002","1.0012",2877,2998,"",NA,"NA",NA,NA,"-0.65(-0.92,-0.37)","0.0002","1.0036",2529,2952
"X60_X84_Y87.0","2011_2015",10,"SVI+PA+OB+PD+DB","0.00","2.89(2.26,3.51)","5.01(4.25,5.76)","5.75(4.65,6.87)","0.0002","0.0002","0.0002","1.0004","1.0015","1.0017",3538,2595,2500,3475,2847,2866,"",NA,"NA",NA,NA,"0.11(0.04,0.18)","0.0010","1.0011",2714,3115,"-0.00(-0.10,0.09)","0.9450","1.0017",3246,3365,"",NA,"NA",NA,NA,"-0.00(-0.00,-0.00)","0.0094","1.0012",4217,4690,"-0.63(-0.92,-0.32)","0.0002","1.0016",2275,2729
"X60_X84_Y87.0","2011_2015",10,"SVI+PA+UN+PD+DB","0.00","3.42(2.80,4.04)","6.05(5.27,6.85)","7.23(6.10,8.38)","0.0002","0.0002","0.0002","1.0013","1.0021","1.0030",2888,2340,2274,3426,3269,2921,"",NA,"NA",NA,NA,"0.07(0.01,0.14)","0.0306","1.0025",2383,2966,"",NA,"NA",NA,NA,"-0.37(-0.45,-0.29)","0.0002","1.0020",2284,2751,"-0.00(-0.01,-0.00)","0.0002","1.0014",4507,4012,"-0.64(-0.86,-0.40)","0.0002","1.0017",2574,3129
"X60_X84_Y87.0","2011_2015",10,"SVI+OB+UN+PD+DB","0.00","3.38(2.77,3.98)","5.91(5.16,6.67)","7.01(5.91,8.14)","0.0002","0.0002","0.0002","1.0005","1.0025","1.0015",3013,2143,1914,3299,2961,3028,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-0.03(-0.12,0.06)","0.5089","1.0010",3046,2921,"-0.38(-0.46,-0.31)","0.0002","1.0004",2803,3536,"-0.00(-0.01,-0.00)","0.0010","1.0010",4554,4013,"-0.67(-0.94,-0.40)","0.0002","1.0017",2320,3062
"X60_X84_Y87.0","2011_2015",10,"SVI+SM+PA+OB+UN+PD","0.00","1.93(1.32,2.53)","3.46(2.71,4.22)","4.84(3.85,5.85)","0.0002","0.0002","0.0002","1.0006","1.0008","1.0003",2751,2314,2319,3607,3006,3096,"0.89(0.81,0.97)","0.0002","1.0003",3828,4034,"0.22(0.15,0.28)","0.0002","1.0018",2331,3241,"-0.45(-0.52,-0.37)","0.0002","1.0013",2846,3746,"-0.40(-0.48,-0.32)","0.0002","0.9999",2887,3347,"-0.00(-0.00,0.00)","0.0914","1.0012",4099,4126,"",NA,"NA",NA,NA
"X60_X84_Y87.0","2011_2015",10,"SVI+SM+PA+OB+UN+DB","0.00","1.86(1.24,2.46)","3.34(2.59,4.06)","4.70(3.65,5.75)","0.0002","0.0002","0.0002","1.0008","1.0014","1.0008",2970,2386,2452,3503,3253,3264,"0.90(0.82,0.98)","0.0002","1.0010",3548,3491,"0.20(0.13,0.27)","0.0002","1.0006",2290,3000,"-0.41(-0.49,-0.32)","0.0002","1.0022",2654,3269,"-0.39(-0.46,-0.31)","0.0002","1.0011",2971,3165,"",NA,"NA",NA,NA,"-0.09(-0.35,0.17)","0.4880","1.0016",2277,3263
"X60_X84_Y87.0","2011_2015",10,"SVI+SM+PA+OB+PD+DB","0.00","1.42(0.79,2.05)","2.47(1.70,3.25)","3.52(2.40,4.61)","0.0002","0.0002","0.0002","1.0001","1.0013","1.0012",3474,2637,2478,3462,3404,3306,"0.88(0.79,0.96)","0.0002","0.9998",4105,3846,"0.26(0.19,0.33)","0.0002","1.0010",2975,3418,"-0.41(-0.51,-0.31)","0.0002","1.0006",3462,3548,"",NA,"NA",NA,NA,"-0.00(-0.00,0.00)","0.7680","1.0010",4809,4287,"-0.12(-0.38,0.14)","0.3589","1.0008",2959,3436
"X60_X84_Y87.0","2011_2015",10,"SVI+SM+PA+UN+PD+DB","0.00","2.15(1.52,2.79)","3.93(3.16,4.71)","5.35(4.22,6.48)","0.0002","0.0002","0.0002","1.0015","1.0006","1.0001",2404,1996,1920,3207,2927,2845,"0.75(0.67,0.83)","0.0002","1.0023",2868,3119,"0.25(0.18,0.32)","0.0002","1.0027",2145,2708,"",NA,"NA",NA,NA,"-0.38(-0.46,-0.31)","0.0002","1.0030",2588,3093,"0.00(-0.00,0.00)","0.3410","0.9999",3956,3732,"-0.70(-0.92,-0.48)","0.0002","1.0028",2670,3038
"X60_X84_Y87.0","2011_2015",10,"SVI+SM+OB+UN+PD+DB","0.00","1.88(1.29,2.48)","3.21(2.44,3.99)","4.45(3.35,5.56)","0.0002","0.0002","0.0002","1.0007","1.0027","1.0021",2067,1550,1460,3271,2513,2355,"0.85(0.77,0.93)","0.0002","1.0019",2928,3156,"",NA,"NA",NA,NA,"-0.47(-0.56,-0.37)","0.0002","1.0034",2222,2483,"-0.43(-0.50,-0.35)","0.0002","1.0002",2260,2954,"-0.00(-0.00,0.00)","0.6509","1.0009",3663,3800,"-0.23(-0.48,0.02)","0.0798","1.0016",1979,2767
"X60_X84_Y87.0","2011_2015",10,"SVI+PA+OB+UN+PD+DB","0.00","3.42(2.78,4.05)","6.05(5.25,6.81)","7.23(6.09,8.40)","0.0002","0.0002","0.0002","1.0000","1.0006","1.0026",2544,2131,1888,3348,2870,2668,"",NA,"NA",NA,NA,"0.07(0.00,0.14)","0.0494","1.0024",2244,3066,"-0.01(-0.11,0.08)","0.7775","1.0010",3068,3293,"-0.37(-0.45,-0.30)","0.0002","1.0000",2486,2697,"-0.00(-0.01,-0.00)","0.0002","1.0010",4116,4381,"-0.61(-0.89,-0.33)","0.0002","1.0020",2388,2729
"X60_X84_Y87.0","2011_2015",10,"SVI+SM+PA+OB+UN+PD+DB","0.00","1.96(1.36,2.57)","3.52(2.74,4.31)","4.99(3.87,6.11)","0.0002","0.0002","0.0002","1.0008","1.0003","1.0003",2467,1986,1854,3564,2924,2894,"0.89(0.81,0.97)","0.0002","1.0008",3077,3538,"0.21(0.14,0.28)","0.0002","1.0005",2825,3142,"-0.43(-0.52,-0.34)","0.0002","1.0009",3219,3266,"-0.40(-0.47,-0.32)","0.0002","1.0013",2715,3281,"-0.00(-0.00,0.00)","0.1064","1.0003",5022,4390,"-0.08(-0.33,0.17)","0.5114","0.9999",2575,2939
