Time_Period,ICD-10 Code,Outcome_Fullname,Outcome_Shortname,Stratification,Strata,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2016-2020,C18_C21,Colorectal Cancer,Colorectal,EQI Quintile,Q3,35936,192718074,14.4194,0.0778,14.2707,14.5692,14.42 ± 0.08
2016-2020,C18_C21,Colorectal Cancer,Colorectal,EQI Quintile,Q4,49173,279125800,14.2132,0.0654,14.0878,14.3394,14.21 ± 0.07
2016-2020,C18_C21,Colorectal Cancer,Colorectal,EQI Quintile,Q5 (worst),147886,1002992167,12.6179,0.0333,12.5537,12.6824,12.62 ± 0.03
2016-2020,C22,Liver Cancer,Liver,EQI Quintile,National,137400,1633304947,6.6422,0.0182,6.6071,6.6774,6.64 ± 0.02
2016-2020,C22,Liver Cancer,Liver,EQI Quintile,Q1 (best),5481,56261033,7.123,0.0976,6.9357,7.3141,7.12 ± 0.10
2016-2020,C22,Liver Cancer,Liver,EQI Quintile,Q2,10719,102207873,7.2619,0.0716,7.125,7.4007,7.26 ± 0.07
2016-2020,C22,Liver Cancer,Liver,EQI Quintile,Q3,18205,192718074,6.9529,0.0524,6.8523,7.0547,6.95 ± 0.05
2016-2020,C22,Liver Cancer,Liver,EQI Quintile,Q4,24858,279125800,6.8628,0.0443,6.7778,6.9487,6.86 ± 0.04
2016-2020,C22,Liver Cancer,Liver,EQI Quintile,Q5 (worst),78137,1002992167,6.4297,0.0234,6.3847,6.4749,6.43 ± 0.02
2016-2020,C25,Pancreatic Cancer,Pancreatic,EQI Quintile,National,224157,1633304947,11.0499,0.0237,11.0042,11.0958,11.05 ± 0.02
2016-2020,C25,Pancreatic Cancer,Pancreatic,EQI Quintile,Q1 (best),8283,56261033,10.8662,0.121,10.6334,11.1028,10.87 ± 0.12
2016-2020,C25,Pancreatic Cancer,Pancreatic,EQI Quintile,Q2,15990,102207873,10.8966,0.0878,10.7283,11.0668,10.90 ± 0.09
2016-2020,C25,Pancreatic Cancer,Pancreatic,EQI Quintile,Q3,28550,192718074,11.0814,0.0666,10.9533,11.2107,11.08 ± 0.07
2016-2020,C25,Pancreatic Cancer,Pancreatic,EQI Quintile,Q4,40038,279125800,11.2572,0.0571,11.1472,11.368,11.26 ± 0.06
2016-2020,C25,Pancreatic Cancer,Pancreatic,EQI Quintile,Q5 (worst),131296,1002992167,11.0475,0.031,10.9879,11.1075,11.05 ± 0.03
2016-2020,C34,Lung Cancer,Lung,EQI Quintile,National,712071,1633304947,34.9095,0.0419,34.8284,34.9906,34.91 ± 0.04
2016-2020,C34,Lung Cancer,Lung,EQI Quintile,Q1 (best),29885,56261033,38.6806,0.2263,38.2433,39.1217,38.68 ± 0.23
2016-2020,C34,Lung Cancer,Lung,EQI Quintile,Q2,62533,102207873,42.0092,0.1706,41.6806,42.3398,42.01 ± 0.17
2016-2020,C34,Lung Cancer,Lung,EQI Quintile,Q3,102764,192718074,39.5059,0.1249,39.2647,39.7482,39.51 ± 0.12
2016-2020,C34,Lung Cancer,Lung,EQI Quintile,Q4,137060,279125800,38.1848,0.1046,37.983,38.3875,38.18 ± 0.10
2016-2020,C34,Lung Cancer,Lung,EQI Quintile,Q5 (worst),379829,1002992167,31.9285,0.0526,31.8271,32.0302,31.93 ± 0.05
2016-2020,C50,Breast Cancer,Breast,EQI Quintile,National,212632,1633304947,10.8134,0.0239,10.7675,10.8595,10.81 ± 0.02
2016-2020,C50,Breast Cancer,Breast,EQI Quintile,Q1 (best),7443,56261033,10.2921,0.1222,10.0596,10.5286,10.29 ± 0.12
2016-2020,C50,Breast Cancer,Breast,EQI Quintile,Q2,14698,102207873,10.6529,0.0909,10.4814,10.8266,10.65 ± 0.09
2016-2020,C50,Breast Cancer,Breast,EQI Quintile,Q3,26709,192718074,10.9127,0.0686,10.7822,11.0443,10.91 ± 0.07
2016-2020,C50,Breast Cancer,Breast,EQI Quintile,Q4,38075,279125800,11.1179,0.0583,11.0065,11.2301,11.12 ± 0.06
2016-2020,C50,Breast Cancer,Breast,EQI Quintile,Q5 (worst),125707,1002992167,10.7813,0.031,10.7218,10.841,10.78 ± 0.03
2016-2020,C56,Ovary Cancer,Ovarian,EQI Quintile,National,68968,1633304947,3.4417,0.0133,3.4161,3.4675,3.44 ± 0.01
2016-2020,C56,Ovary Cancer,Ovarian,EQI Quintile,Q1 (best),2275,56261033,3.0641,0.0655,2.9394,3.1926,3.06 ± 0.07
2016-2020,C56,Ovary Cancer,Ovarian,EQI Quintile,Q2,4641,102207873,3.2377,0.0487,3.1452,3.3322,3.24 ± 0.05
2016-2020,C56,Ovary Cancer,Ovarian,EQI Quintile,Q3,8583,192718074,3.4027,0.0375,3.331,3.4754,3.40 ± 0.04
2016-2020,C56,Ovary Cancer,Ovarian,EQI Quintile,Q4,12075,279125800,3.4483,0.032,3.387,3.5103,3.45 ± 0.03
2016-2020,C56,Ovary Cancer,Ovarian,EQI Quintile,Q5 (worst),41394,1002992167,3.5032,0.0175,3.4695,3.5371,3.50 ± 0.02
2016-2020,C61,Prostate Cancer,Prostate,EQI Quintile,National,156602,1633304947,7.7981,0.0199,7.7595,7.8368,7.80 ± 0.02
2016-2020,C61,Prostate Cancer,Prostate,EQI Quintile,Q1 (best),6315,56261033,8.2532,0.1044,8.0508,8.4593,8.25 ± 0.10
2016-2020,C61,Prostate Cancer,Prostate,EQI Quintile,Q2,11245,102207873,7.5165,0.0713,7.3782,7.6568,7.52 ± 0.07
2016-2020,C61,Prostate Cancer,Prostate,EQI Quintile,Q3,20384,192718074,7.8972,0.0557,7.7891,8.0064,7.90 ± 0.06
2016-2020,C61,Prostate Cancer,Prostate,EQI Quintile,Q4,28243,279125800,7.9729,0.0479,7.8802,8.0665,7.97 ± 0.05
2016-2020,C61,Prostate Cancer,Prostate,EQI Quintile,Q5 (worst),90415,1002992167,7.7317,0.026,7.6814,7.7822,7.73 ± 0.03
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Kidney,EQI Quintile,National,70274,1633304947,3.4935,0.0134,3.4677,3.5194,3.49 ± 0.01
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Kidney,EQI Quintile,Q1 (best),2897,56261033,3.8795,0.0733,3.7395,4.0234,3.88 ± 0.07
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Kidney,EQI Quintile,Q2,5763,102207873,3.9718,0.0535,3.8699,4.0757,3.97 ± 0.05
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Kidney,EQI Quintile,Q3,9773,192718074,3.84,0.0395,3.7642,3.9169,3.84 ± 0.04
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Kidney,EQI Quintile,Q4,13230,279125800,3.7485,0.0331,3.6849,3.8129,3.75 ± 0.03
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Kidney,EQI Quintile,Q5 (worst),38611,1002992167,3.269,0.0169,3.2365,3.3018,3.27 ± 0.02
2016-2020,C82_C85,Non-Hodgkin Lymphoma,NHL,EQI Quintile,National,101341,1633304947,5.1195,0.0163,5.0881,5.1512,5.12 ± 0.02
2016-2020,C82_C85,Non-Hodgkin Lymphoma,NHL,EQI Quintile,Q1 (best),3674,56261033,4.909,0.0821,4.7515,5.0703,4.91 ± 0.08
2016-2020,C82_C85,Non-Hodgkin Lymphoma,NHL,EQI Quintile,Q2,7209,102207873,4.9701,0.0596,4.856,5.0862,4.97 ± 0.06
2016-2020,C82_C85,Non-Hodgkin Lymphoma,NHL,EQI Quintile,Q3,12986,192718074,5.1526,0.0459,5.0643,5.242,5.15 ± 0.05
2016-2020,C82_C85,Non-Hodgkin Lymphoma,NHL,EQI Quintile,Q4,18377,279125800,5.2805,0.0395,5.2045,5.3574,5.28 ± 0.04
2016-2020,C82_C85,Non-Hodgkin Lymphoma,NHL,EQI Quintile,Q5 (worst),59095,1002992167,5.1062,0.0213,5.0652,5.1476,5.11 ± 0.02
2016-2020,C91_C95,Leukemia,Leukemia,EQI Quintile,National,115922,1633304947,5.9395,0.0177,5.9054,5.9738,5.94 ± 0.02
2016-2020,C91_C95,Leukemia,Leukemia,EQI Quintile,Q1 (best),4271,56261033,5.8201,0.0905,5.6468,5.9973,5.82 ± 0.09
2016-2020,C91_C95,Leukemia,Leukemia,EQI Quintile,Q2,8482,102207873,5.9992,0.0668,5.8722,6.1283,6.00 ± 0.07
2016-2020,C91_C95,Leukemia,Leukemia,EQI Quintile,Q3,15121,192718074,6.1168,0.0507,6.0197,6.2151,6.12 ± 0.05
2016-2020,C91_C95,Leukemia,Leukemia,EQI Quintile,Q4,21129,279125800,6.1649,0.0431,6.082,6.2486,6.16 ± 0.04
2016-2020,C91_C95,Leukemia,Leukemia,EQI Quintile,Q5 (worst),66919,1002992167,5.8467,0.0229,5.8025,5.8912,5.85 ± 0.02
2016-2020,F01,Vascular Dementia (VD),VD,EQI Quintile,National,85422,1633304947,4.2612,0.0147,4.2327,4.2899,4.26 ± 0.01
2016-2020,F01,Vascular Dementia (VD),VD,EQI Quintile,Q1 (best),2575,56261033,3.4116,0.0674,3.2811,3.546,3.41 ± 0.07
2016-2020,F01,Vascular Dementia (VD),VD,EQI Quintile,Q2,4209,102207873,2.8354,0.0438,2.7504,2.9224,2.84 ± 0.04
2016-2020,F01,Vascular Dementia (VD),VD,EQI Quintile,Q3,10449,192718074,4.0981,0.0402,4.0199,4.1774,4.10 ± 0.04
2016-2020,F01,Vascular Dementia (VD),VD,EQI Quintile,Q4,13564,279125800,3.838,0.0331,3.7737,3.9032,3.84 ± 0.03
2016-2020,F01,Vascular Dementia (VD),VD,EQI Quintile,Q5 (worst),54625,1002992167,4.6599,0.0201,4.6209,4.6991,4.66 ± 0.02
2016-2020,F03,Unspecified Dementia (UD),UD,EQI Quintile,National,505612,1633304947,25.1975,0.0356,25.1281,25.267,25.20 ± 0.04
2016-2020,F03,Unspecified Dementia (UD),UD,EQI Quintile,Q1 (best),15088,56261033,20.0774,0.1637,19.7583,20.4004,20.08 ± 0.16
2016-2020,F03,Unspecified Dementia (UD),UD,EQI Quintile,Q2,31371,102207873,21.1741,0.1198,20.9404,21.4097,21.17 ± 0.12
2016-2020,F03,Unspecified Dementia (UD),UD,EQI Quintile,Q3,59692,192718074,23.4167,0.0961,23.2292,23.6053,23.42 ± 0.10
2016-2020,F03,Unspecified Dementia (UD),UD,EQI Quintile,Q4,88403,279125800,24.9998,0.0844,24.8353,25.1652,25.00 ± 0.08
2016-2020,F03,Unspecified Dementia (UD),UD,EQI Quintile,Q5 (worst),311058,1002992167,26.4653,0.0478,26.3724,26.5585,26.47 ± 0.05
2016-2020,G10,Huntington's Disease (HD),HD,EQI Quintile,National,5640,1633304947,0.2947,0.004,0.2871,0.3025,0.29 ± 0.00
2016-2020,G10,Huntington's Disease (HD),HD,EQI Quintile,Q1 (best),153,56261033,0.2296,0.0192,0.1947,0.269,0.23 ± 0.02
2016-2020,G10,Huntington's Disease (HD),HD,EQI Quintile,Q2,373,102207873,0.2926,0.0159,0.2637,0.3239,0.29 ± 0.02
2016-2020,G10,Huntington's Disease (HD),HD,EQI Quintile,Q3,653,192718074,0.2802,0.0114,0.2591,0.3025,0.28 ± 0.01
2016-2020,G10,Huntington's Disease (HD),HD,EQI Quintile,Q4,1135,279125800,0.3562,0.0109,0.3358,0.3776,0.36 ± 0.01
2016-2020,G10,Huntington's Disease (HD),HD,EQI Quintile,Q5 (worst),3326,1002992167,0.2865,0.0051,0.2768,0.2964,0.29 ± 0.01
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,EQI Quintile,National,34745,1633304947,1.7128,0.0094,1.6949,1.7309,1.71 ± 0.01
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,EQI Quintile,Q1 (best),961,56261033,1.2798,0.0422,1.2002,1.3634,1.28 ± 0.04
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,EQI Quintile,Q2,2146,102207873,1.498,0.0333,1.4353,1.5627,1.50 ± 0.03
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,EQI Quintile,Q3,4261,192718074,1.6668,0.0261,1.6171,1.7176,1.67 ± 0.03
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,EQI Quintile,Q4,6001,279125800,1.6947,0.0223,1.6521,1.7382,1.69 ± 0.02
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,EQI Quintile,Q5 (worst),21376,1002992167,1.7885,0.0124,1.7646,1.8126,1.79 ± 0.01
2016-2020,G20,Parkinson's Disease (PD),PD,EQI Quintile,National,169878,1633304947,8.7247,0.0213,8.6833,8.7663,8.72 ± 0.02
2016-2020,G20,Parkinson's Disease (PD),PD,EQI Quintile,Q1 (best),5862,56261033,7.8196,0.1025,7.6207,8.0224,7.82 ± 0.10
2016-2020,G20,Parkinson's Disease (PD),PD,EQI Quintile,Q2,11548,102207873,7.848,0.0733,7.7055,7.9925,7.85 ± 0.07
2016-2020,G20,Parkinson's Disease (PD),PD,EQI Quintile,Q3,21161,192718074,8.4001,0.058,8.2873,8.5141,8.40 ± 0.06
2016-2020,G20,Parkinson's Disease (PD),PD,EQI Quintile,Q4,30133,279125800,8.7418,0.0507,8.6433,8.841,8.74 ± 0.05
2016-2020,G20,Parkinson's Disease (PD),PD,EQI Quintile,Q5 (worst),101174,1002992167,8.9677,0.0285,8.9125,9.0231,8.97 ± 0.03
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,EQI Quintile,National,1410777,1633304947,70.7458,0.0599,70.6291,70.8626,70.75 ± 0.06
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,EQI Quintile,Q1 (best),47975,56261033,63.9342,0.2926,63.3633,64.5089,63.93 ± 0.29
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,EQI Quintile,Q2,95513,102207873,64.643,0.2097,64.2336,65.0542,64.64 ± 0.21
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,EQI Quintile,Q3,170002,192718074,66.909,0.1629,66.5913,67.2278,66.91 ± 0.16
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,EQI Quintile,Q4,252330,279125800,71.7667,0.1436,71.487,72.0473,71.77 ± 0.14
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,EQI Quintile,Q5 (worst),844957,1002992167,72.4523,0.0794,72.2979,72.607,72.45 ± 0.08
2016-2020,G30,Alzheimer's Disease (AD),AD,EQI Quintile,National,615120,1633304947,30.8495,0.0395,30.7725,30.9267,30.85 ± 0.04
2016-2020,G30,Alzheimer's Disease (AD),AD,EQI Quintile,Q1 (best),23489,56261033,31.3458,0.2049,30.9462,31.7492,31.35 ± 0.20
2016-2020,G30,Alzheimer's Disease (AD),AD,EQI Quintile,Q2,46239,102207873,31.2874,0.1458,31.0029,31.5739,31.29 ± 0.15
2016-2020,G30,Alzheimer's Disease (AD),AD,EQI Quintile,Q3,74439,192718074,29.3274,0.1078,29.1171,29.5388,29.33 ± 0.11
2016-2020,G30,Alzheimer's Disease (AD),AD,EQI Quintile,Q4,114229,279125800,32.4924,0.0966,32.3042,32.6814,32.49 ± 0.10
2016-2020,G30,Alzheimer's Disease (AD),AD,EQI Quintile,Q5 (worst),356724,1002992167,30.571,0.0516,30.4707,30.6715,30.57 ± 0.05
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,EQI Quintile,National,1206154,1633304947,60.3082,0.0552,60.2007,60.416,60.31 ± 0.06
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,EQI Quintile,Q1 (best),41152,56261033,54.8347,0.2708,54.3062,55.3671,54.83 ± 0.27
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,EQI Quintile,Q2,81819,102207873,55.297,0.1937,54.9187,55.6772,55.30 ± 0.19
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,EQI Quintile,Q3,144580,192718074,56.8421,0.1499,56.5495,57.1359,56.84 ± 0.15
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,EQI Quintile,Q4,216196,279125800,61.3302,0.1325,61.072,61.5893,61.33 ± 0.13
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,EQI Quintile,Q5 (worst),722407,1002992167,61.6962,0.0731,61.554,61.8386,61.70 ± 0.07
2016-2020,I00-I99,I00-I99,I00_I99,EQI Quintile,National,4367768,1633304947,218.792,0.106,218.5869,218.9973,218.79 ± 0.11
2016-2020,I00-I99,I00-I99,I00_I99,EQI Quintile,Q1 (best),183861,56261033,247.3882,0.5848,246.2586,248.5216,247.39 ± 0.58
2016-2020,I00-I99,I00-I99,I00_I99,EQI Quintile,Q2,349928,102207873,243.9522,0.4207,243.1445,244.7618,243.95 ± 0.42
2016-2020,I00-I99,I00-I99,I00_I99,EQI Quintile,Q3,593271,192718074,235.9534,0.311,235.3534,236.5546,235.95 ± 0.31
2016-2020,I00-I99,I00-I99,I00_I99,EQI Quintile,Q4,822501,279125800,235.2734,0.2631,234.7652,235.7824,235.27 ± 0.26
2016-2020,I00-I99,I00-I99,I00_I99,EQI Quintile,Q5 (worst),2418207,1002992167,205.8664,0.134,205.607,206.1261,205.87 ± 0.13
2016-2020,I00_I99,I00_I99,CVD,EQI Quintile,National,4367768,1633304947,218.792,0.106,218.5869,218.9973,218.79 ± 0.11
2016-2020,I00_I99,I00_I99,CVD,EQI Quintile,Q1 (best),183861,56261033,247.3882,0.5848,246.2586,248.5216,247.39 ± 0.58
2016-2020,I00_I99,I00_I99,CVD,EQI Quintile,Q2,349928,102207873,243.9522,0.4207,243.1445,244.7618,243.95 ± 0.42
2016-2020,I00_I99,I00_I99,CVD,EQI Quintile,Q3,593271,192718074,235.9534,0.311,235.3534,236.5546,235.95 ± 0.31
2016-2020,I00_I99,I00_I99,CVD,EQI Quintile,Q4,822501,279125800,235.2734,0.2631,234.7652,235.7824,235.27 ± 0.26
2016-2020,I00_I99,I00_I99,CVD,EQI Quintile,Q5 (worst),2418207,1002992167,205.8664,0.134,205.607,206.1261,205.87 ± 0.13
2016-2020,I10_I15,I10_I15,HD,EQI Quintile,National,490528,1633304947,24.6113,0.0356,24.5424,24.6802,24.61 ± 0.04
2016-2020,I10_I15,I10_I15,HD,EQI Quintile,Q1 (best),20030,56261033,27.3094,0.1963,26.9325,27.6903,27.31 ± 0.20
2016-2020,I10_I15,I10_I15,HD,EQI Quintile,Q2,38970,102207873,27.597,0.1433,27.3236,27.8723,27.60 ± 0.14
2016-2020,I10_I15,I10_I15,HD,EQI Quintile,Q3,67363,192718074,27.0553,0.1062,26.8513,27.2604,27.06 ± 0.11
2016-2020,I10_I15,I10_I15,HD,EQI Quintile,Q4,90214,279125800,25.9098,0.0877,25.741,26.0794,25.91 ± 0.09
2016-2020,I10_I15,I10_I15,HD,EQI Quintile,Q5 (worst),273951,1002992167,23.2384,0.045,23.1514,23.3255,23.24 ± 0.04
2016-2020,I20_I25,I20_I25,IHD,EQI Quintile,National,1837692,1633304947,91.4853,0.0683,91.3531,91.6177,91.49 ± 0.07
2016-2020,I20_I25,I20_I25,IHD,EQI Quintile,Q1 (best),80094,56261033,107.1415,0.3836,106.4008,107.8861,107.14 ± 0.38
2016-2020,I20_I25,I20_I25,IHD,EQI Quintile,Q2,152825,102207873,105.8395,0.276,105.3095,106.3715,105.84 ± 0.28
2016-2020,I20_I25,I20_I25,IHD,EQI Quintile,Q3,253342,192718074,99.9694,0.2015,99.5805,100.3595,99.97 ± 0.20
2016-2020,I20_I25,I20_I25,IHD,EQI Quintile,Q4,354088,279125800,100.6491,0.1715,100.3178,100.9811,100.65 ± 0.17
2016-2020,I20_I25,I20_I25,IHD,EQI Quintile,Q5 (worst),997343,1002992167,84.4315,0.0856,84.2659,84.5974,84.43 ± 0.09
2016-2020,I50,I50,HF,EQI Quintile,National,414331,1633304947,20.6445,0.0323,20.5817,20.7074,20.64 ± 0.03
2016-2020,I50,I50,HF,EQI Quintile,Q1 (best),17258,56261033,22.9989,0.1765,22.657,23.3446,23.00 ± 0.18
2016-2020,I50,I50,HF,EQI Quintile,Q2,32206,102207873,21.9908,0.1238,21.7513,22.2323,21.99 ± 0.12
2016-2020,I50,I50,HF,EQI Quintile,Q3,52029,192718074,20.4715,0.0905,20.2959,20.6481,20.47 ± 0.09
2016-2020,I50,I50,HF,EQI Quintile,Q4,75918,279125800,21.5334,0.0789,21.3805,21.6871,21.53 ± 0.08
2016-2020,I50,I50,HF,EQI Quintile,Q5 (worst),236920,1002992167,20.1195,0.0417,20.0386,20.2007,20.12 ± 0.04
2016-2020,I60_I69,I60_I69,Stroke,EQI Quintile,National,746046,1633304947,37.5349,0.0439,37.4497,37.6201,37.53 ± 0.04
2016-2020,I60_I69,I60_I69,Stroke,EQI Quintile,Q1 (best),31496,56261033,42.2791,0.2408,41.8134,42.7486,42.28 ± 0.24
2016-2020,I60_I69,I60_I69,Stroke,EQI Quintile,Q2,58283,102207873,40.3669,0.1699,40.0398,40.6959,40.37 ± 0.17
2016-2020,I60_I69,I60_I69,Stroke,EQI Quintile,Q3,103261,192718074,41.0282,0.1292,40.7783,41.2792,41.03 ± 0.13
2016-2020,I60_I69,I60_I69,Stroke,EQI Quintile,Q4,135552,279125800,38.8438,0.1068,38.6373,39.0511,38.84 ± 0.11
2016-2020,I60_I69,I60_I69,Stroke,EQI Quintile,Q5 (worst),417454,1002992167,35.8057,0.0561,35.6972,35.9145,35.81 ± 0.06
2016-2020,X60_X69,X60_X69,NVS,EQI Quintile,National,30915,1633304947,1.7934,0.0105,1.7735,1.8135,1.79 ± 0.01
2016-2020,X60_X69,X60_X69,NVS,EQI Quintile,Q1 (best),656,56261033,1.1054,0.0446,1.0224,1.1933,1.11 ± 0.04
2016-2020,X60_X69,X60_X69,NVS,EQI Quintile,Q2,1769,102207873,1.6424,0.0407,1.5667,1.7208,1.64 ± 0.04
2016-2020,X60_X69,X60_X69,NVS,EQI Quintile,Q3,3657,192718074,1.807,0.031,1.7489,1.8666,1.81 ± 0.03
2016-2020,X60_X69,X60_X69,NVS,EQI Quintile,Q4,5330,279125800,1.8509,0.0261,1.8015,1.9012,1.85 ± 0.03
2016-2020,X60_X69,X60_X69,NVS,EQI Quintile,Q5 (worst),19503,1002992167,1.8327,0.0134,1.807,1.8586,1.83 ± 0.01
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,EQI Quintile,National,229479,1633304947,13.5414,0.0289,13.4861,13.597,13.54 ± 0.03
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,EQI Quintile,Q1 (best),8070,56261033,13.7696,0.158,13.4708,14.0733,13.77 ± 0.16
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,EQI Quintile,Q2,17142,102207873,16.1171,0.1281,15.8767,16.3602,16.12 ± 0.13
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,EQI Quintile,Q3,31412,192718074,15.6998,0.0914,15.5267,15.8744,15.70 ± 0.09
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,EQI Quintile,Q4,43327,279125800,15.1165,0.0745,14.9745,15.2595,15.12 ± 0.07
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,EQI Quintile,Q5 (worst),129528,1002992167,12.4293,0.0352,12.3617,12.4972,12.43 ± 0.04
2016-2020,X70_X84,X70_X84,VS,EQI Quintile,National,198310,1633304947,11.7333,0.0269,11.6817,11.7851,11.73 ± 0.03
2016-2020,X70_X84,X70_X84,VS,EQI Quintile,Q1 (best),7403,56261033,12.6472,0.1515,12.3607,12.9386,12.65 ± 0.15
2016-2020,X70_X84,X70_X84,VS,EQI Quintile,Q2,15358,102207873,14.4613,0.1214,14.2334,14.6918,14.46 ± 0.12
2016-2020,X70_X84,X70_X84,VS,EQI Quintile,Q3,27721,192718074,13.8752,0.0859,13.7123,14.0395,13.88 ± 0.09
2016-2020,X70_X84,X70_X84,VS,EQI Quintile,Q4,37948,279125800,13.2484,0.0698,13.1154,13.3823,13.25 ± 0.07
2016-2020,X70_X84,X70_X84,VS,EQI Quintile,Q5 (worst),109880,1002992167,10.5831,0.0325,10.5206,10.6459,10.58 ± 0.03
2016-2020,Y87.0,Y87.0,SI,EQI Quintile,National,254,1633304947,0.0147,0.0009,0.013,0.0167,0.01 ± 0.00
2016-2020,Y87.0,Y87.0,SI,EQI Quintile,Q1 (best),11,56261033,0.0169,0.0053,0.0085,0.0303,0.02 ± 0.01
2016-2020,Y87.0,Y87.0,SI,EQI Quintile,Q2,15,102207873,0.0135,0.0036,0.0075,0.0222,0.01 ± 0.00
2016-2020,Y87.0,Y87.0,SI,EQI Quintile,Q3,34,192718074,0.0177,0.0031,0.0122,0.0247,0.02 ± 0.00
2016-2020,Y87.0,Y87.0,SI,EQI Quintile,Q4,49,279125800,0.0172,0.0025,0.0127,0.0228,0.02 ± 0.00
2016-2020,Y87.0,Y87.0,SI,EQI Quintile,Q5 (worst),145,1002992167,0.0136,0.0012,0.0114,0.016,0.01 ± 0.00
2021-2024,I00_I99,I00_I99,CVD,EQI Quintile,National,3707738,1318017089,247.5178,0.1324,247.2659,247.7698,247.52 ± 0.13
2021-2024,I00_I99,I00_I99,CVD,EQI Quintile,Q1 (best),158249,44179895,293.2361,0.7684,291.7931,294.6844,293.24 ± 0.77
2021-2024,I00_I99,I00_I99,CVD,EQI Quintile,Q2,304951,83470451,286.0458,0.5471,285.0315,287.0629,286.05 ± 0.55
2021-2024,I00_I99,I00_I99,CVD,EQI Quintile,Q3,512245,157446091,270.3838,0.3938,269.6438,271.1252,270.38 ± 0.39
2021-2024,I00_I99,I00_I99,CVD,EQI Quintile,Q4,698152,228584642,266.627,0.3309,266.0019,267.2532,266.63 ± 0.33
2021-2024,I00_I99,I00_I99,CVD,EQI Quintile,Q5 (worst),2034141,804336010,230.3485,0.1652,230.032,230.6652,230.35 ± 0.17
2021-2024,I10_I15,I10_I15,HD,EQI Quintile,National,1678333,1318017089,126.2915,0.1003,126.1006,126.4828,126.29 ± 0.10
2021-2024,I10_I15,I10_I15,HD,EQI Quintile,Q1 (best),59663,44179895,127.8356,0.5457,126.8119,128.8656,127.84 ± 0.55
2021-2024,I10_I15,I10_I15,HD,EQI Quintile,Q2,125338,83470451,140.7972,0.4191,140.0188,141.5789,140.80 ± 0.42
2021-2024,I10_I15,I10_I15,HD,EQI Quintile,Q3,227970,157446091,140.9473,0.307,140.3693,141.5271,140.95 ± 0.31
2021-2024,I10_I15,I10_I15,HD,EQI Quintile,Q4,317051,228584642,138.6968,0.2548,138.2144,139.1804,138.70 ± 0.25
2021-2024,I10_I15,I10_I15,HD,EQI Quintile,Q5 (worst),948311,804336010,118.2609,0.1242,118.023,118.4992,118.26 ± 0.12
2021-2024,I20_I25,I20_I25,IHD,EQI Quintile,National,2591488,1318017089,187.361,0.1201,187.133,187.5893,187.36 ± 0.12
2021-2024,I20_I25,I20_I25,IHD,EQI Quintile,Q1 (best),100147,44179895,203.4545,0.673,202.1963,204.7185,203.45 ± 0.67
2021-2024,I20_I25,I20_I25,IHD,EQI Quintile,Q2,202882,83470451,213.7637,0.5031,212.8345,214.6959,213.76 ± 0.50
2021-2024,I20_I25,I20_I25,IHD,EQI Quintile,Q3,357546,157446091,209.3276,0.3659,208.642,210.0149,209.33 ± 0.37
2021-2024,I20_I25,I20_I25,IHD,EQI Quintile,Q4,491875,228584642,205.5197,0.3044,204.9457,206.0948,205.52 ± 0.30
