Time_Period,ICD-10 Code,Outcome_Fullname,Outcome_Shortname,Stratification,Strata,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2011-2015,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,Land Use Cluster,Agricultural,34230,264189827,12.7898,0.0704,12.6547,12.926,12.79 ± 0.07
2011-2015,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,Land Use Cluster,Urban,47255,461134928,9.9311,0.0462,9.8418,10.0211,9.93 ± 0.05
2011-2015,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,Land Use Cluster,National,204410,1581404664,12.5146,0.0281,12.4604,12.5689,12.51 ± 0.03
2011-2015,X70_X84,X70_X84,VS,EQI Cluster,Low-burden,10735,82120678,12.7056,0.1261,12.4664,12.9483,12.71 ± 0.13
2011-2015,X70_X84,X70_X84,VS,EQI Cluster,Mixed-burden,49123,445626626,10.5521,0.0485,10.459,10.6459,10.55 ± 0.05
2011-2015,X70_X84,X70_X84,VS,EQI Cluster,High-burden,110872,1053657360,10.2632,0.0312,10.2029,10.3238,10.26 ± 0.03
2011-2015,X70_X84,X70_X84,VS,EQI Cluster,National,170730,1581404664,10.4732,0.0257,10.4236,10.523,10.47 ± 0.03
2011-2015,X70_X84,X70_X84,VS,Land Use Cluster,Natural,73890,596703753,12.0404,0.045,11.9537,12.1275,12.04 ± 0.05
2011-2015,X70_X84,X70_X84,VS,Land Use Cluster,Water-sensitive,29247,259376156,10.7395,0.0644,10.6168,10.8633,10.74 ± 0.06
2011-2015,X70_X84,X70_X84,VS,Land Use Cluster,Agricultural,28904,264189827,10.8131,0.0647,10.6888,10.9385,10.81 ± 0.06
2011-2015,X70_X84,X70_X84,VS,Land Use Cluster,Urban,38689,461134928,8.1465,0.0419,8.0655,8.2281,8.15 ± 0.04
2011-2015,X70_X84,X70_X84,VS,Land Use Cluster,National,170730,1581404664,10.4732,0.0257,10.4236,10.523,10.47 ± 0.03
2011-2015,Y87.0,Y87.0,SI,EQI Cluster,Low-burden,28,82120678,0.0345,0.0067,0.0229,0.0498,0.03 ± 0.01
2011-2015,Y87.0,Y87.0,SI,EQI Cluster,Mixed-burden,116,445626626,0.0246,0.0023,0.0203,0.0295,0.02 ± 0.00
2011-2015,Y87.0,Y87.0,SI,EQI Cluster,High-burden,202,1053657360,0.0185,0.0013,0.0161,0.0213,0.02 ± 0.00
2011-2015,Y87.0,Y87.0,SI,EQI Cluster,National,346,1581404664,0.0211,0.0012,0.0189,0.0234,0.02 ± 0.00
2011-2015,Y87.0,Y87.0,SI,Land Use Cluster,Natural,147,596703753,0.0244,0.002,0.0206,0.0286,0.02 ± 0.00
2011-2015,Y87.0,Y87.0,SI,Land Use Cluster,Water-sensitive,58,259376156,0.0207,0.0028,0.0157,0.0268,0.02 ± 0.00
2011-2015,Y87.0,Y87.0,SI,Land Use Cluster,Agricultural,58,264189827,0.0206,0.0028,0.0157,0.0267,0.02 ± 0.00
2011-2015,Y87.0,Y87.0,SI,Land Use Cluster,Urban,83,461134928,0.0174,0.0019,0.0139,0.0216,0.02 ± 0.00
2011-2015,Y87.0,Y87.0,SI,Land Use Cluster,National,346,1581404664,0.0211,0.0012,0.0189,0.0234,0.02 ± 0.00
2016-2020,C00_C97,C00_C97,Cancer,EQI Cluster,Low-burden,182390,82197608,164.1766,0.3924,163.424,164.9318,164.18 ± 0.39
2016-2020,C00_C97,C00_C97,Cancer,EQI Cluster,Mixed-burden,897928,459340937,150.2733,0.1612,149.9626,150.5844,150.27 ± 0.16
2016-2020,C00_C97,C00_C97,Cancer,EQI Cluster,High-burden,1913801,1091653881,147.5537,0.1083,147.3448,147.7629,147.55 ± 0.11
2016-2020,C00_C97,C00_C97,Cancer,EQI Cluster,National,2994119,1633192426,149.1721,0.0875,149.0032,149.3411,149.17 ± 0.09
2016-2020,C00_C97,C00_C97,Cancer,Land Use Cluster,Natural,1136516,619136199,149.6427,0.1426,149.3677,149.9181,149.64 ± 0.14
2016-2020,C00_C97,C00_C97,Cancer,Land Use Cluster,Water-sensitive,560196,268811649,148.3659,0.2022,147.9776,148.7549,148.37 ± 0.20
2016-2020,C00_C97,C00_C97,Cancer,Land Use Cluster,Agricultural,526373,270387302,157.5991,0.2207,157.1737,158.0255,157.60 ± 0.22
2016-2020,C00_C97,C00_C97,Cancer,Land Use Cluster,Urban,771034,474857276,144.083,0.1667,143.7616,144.405,144.08 ± 0.17
2016-2020,C00_C97,C00_C97,Cancer,Land Use Cluster,National,2994119,1633192426,149.1721,0.0875,149.0032,149.3411,149.17 ± 0.09
2016-2020,C18_C21,C18_C21,Colorectal,EQI Cluster,Low-burden,17449,82197608,16.0694,0.1247,15.8319,16.3096,16.07 ± 0.12
2016-2020,C18_C21,C18_C21,Colorectal,EQI Cluster,Mixed-burden,79725,459340937,13.5256,0.0488,13.4319,13.6199,13.53 ± 0.05
2016-2020,C18_C21,C18_C21,Colorectal,EQI Cluster,High-burden,168357,1091653881,13.0897,0.0324,13.0273,13.1524,13.09 ± 0.03
2016-2020,C18_C21,C18_C21,Colorectal,EQI Cluster,National,265531,1633192426,13.3734,0.0264,13.3226,13.4244,13.37 ± 0.03
2016-2020,C18_C21,C18_C21,Colorectal,Land Use Cluster,Natural,101171,619136199,13.5046,0.0432,13.4215,13.588,13.50 ± 0.04
2016-2020,C18_C21,C18_C21,Colorectal,Land Use Cluster,Water-sensitive,48161,268811649,12.9705,0.0605,12.8549,13.0868,12.97 ± 0.06
2016-2020,C18_C21,C18_C21,Colorectal,Land Use Cluster,Agricultural,46783,270387302,14.1772,0.0667,14.049,14.3063,14.18 ± 0.07
2016-2020,C18_C21,C18_C21,Colorectal,Land Use Cluster,Urban,69416,474857276,12.9982,0.0501,12.9017,13.0953,13.00 ± 0.05
2016-2020,C18_C21,C18_C21,Colorectal,Land Use Cluster,National,265531,1633192426,13.3734,0.0264,13.3226,13.4244,13.37 ± 0.03
2016-2020,C22,C22,Liver,EQI Cluster,Low-burden,8576,82197608,7.5194,0.0828,7.3611,7.6803,7.52 ± 0.08
2016-2020,C22,C22,Liver,EQI Cluster,Mixed-burden,40620,459340937,6.6321,0.0334,6.5677,6.6969,6.63 ± 0.03
2016-2020,C22,C22,Liver,EQI Cluster,High-burden,88234,1091653881,6.5847,0.0225,6.5414,6.6283,6.58 ± 0.02
2016-2020,C22,C22,Liver,EQI Cluster,National,137430,1633192426,6.6441,0.0182,6.609,6.6793,6.64 ± 0.02
2016-2020,C22,C22,Liver,Land Use Cluster,Natural,53373,619136199,6.7902,0.0299,6.7327,6.848,6.79 ± 0.03
2016-2020,C22,C22,Liver,Land Use Cluster,Water-sensitive,25001,268811649,6.4759,0.0417,6.3959,6.5567,6.48 ± 0.04
2016-2020,C22,C22,Liver,Land Use Cluster,Agricultural,21339,270387302,6.228,0.0433,6.1448,6.3122,6.23 ± 0.04
2016-2020,C22,C22,Liver,Land Use Cluster,Urban,37717,474857276,6.8213,0.0357,6.7526,6.8905,6.82 ± 0.04
2016-2020,C22,C22,Liver,Land Use Cluster,National,137430,1633192426,6.6441,0.0182,6.609,6.6793,6.64 ± 0.02
2016-2020,C25,C25,Pancreatic,EQI Cluster,Low-burden,12249,82197608,10.8673,0.1,10.6757,11.0615,10.87 ± 0.10
2016-2020,C25,C25,Pancreatic,EQI Cluster,Mixed-burden,67641,459340937,11.2055,0.0437,11.1212,11.2903,11.21 ± 0.04
2016-2020,C25,C25,Pancreatic,EQI Cluster,High-burden,144318,1091653881,11.0106,0.0294,10.9539,11.0676,11.01 ± 0.03
2016-2020,C25,C25,Pancreatic,EQI Cluster,National,224208,1633192426,11.0533,0.0237,11.0076,11.0991,11.05 ± 0.02
2016-2020,C25,C25,Pancreatic,Land Use Cluster,Natural,83056,619136199,10.8011,0.038,10.7277,10.8748,10.80 ± 0.04
2016-2020,C25,C25,Pancreatic,Land Use Cluster,Water-sensitive,42615,268811649,11.1421,0.0549,11.0366,11.2484,11.14 ± 0.05
2016-2020,C25,C25,Pancreatic,Land Use Cluster,Agricultural,38263,270387302,11.3432,0.0589,11.2298,11.4574,11.34 ± 0.06
2016-2020,C25,C25,Pancreatic,Land Use Cluster,Urban,60274,474857276,11.1998,0.0464,11.1105,11.2895,11.20 ± 0.05
2016-2020,C25,C25,Pancreatic,Land Use Cluster,National,224208,1633192426,11.0533,0.0237,11.0076,11.0991,11.05 ± 0.02
2016-2020,C34,C34,Lung,EQI Cluster,Low-burden,49570,82197608,43.3161,0.1975,42.9356,43.6991,43.32 ± 0.20
2016-2020,C34,C34,Lung,EQI Cluster,Mixed-burden,218006,459340937,35.8582,0.0778,35.7079,36.0091,35.86 ± 0.08
2016-2020,C34,C34,Lung,EQI Cluster,High-burden,444615,1091653881,33.8048,0.0514,33.7055,33.9043,33.80 ± 0.05
2016-2020,C34,C34,Lung,EQI Cluster,National,712191,1633192426,34.9172,0.0419,34.8361,34.9983,34.92 ± 0.04
2016-2020,C34,C34,Lung,Land Use Cluster,Natural,270266,619136199,34.8787,0.068,34.7473,35.0104,34.88 ± 0.07
2016-2020,C34,C34,Lung,Land Use Cluster,Water-sensitive,137827,268811649,35.7624,0.0977,35.5738,35.9517,35.76 ± 0.10
2016-2020,C34,C34,Lung,Land Use Cluster,Agricultural,134844,270387302,39.6958,0.1096,39.4842,39.9082,39.70 ± 0.11
2016-2020,C34,C34,Lung,Land Use Cluster,Urban,169254,474857276,31.4558,0.0777,31.3061,31.606,31.46 ± 0.08
2016-2020,C34,C34,Lung,Land Use Cluster,National,712191,1633192426,34.9172,0.0419,34.8361,34.9983,34.92 ± 0.04
2016-2020,C50,C50,Breast,EQI Cluster,Low-burden,11371,82197608,10.6727,0.1031,10.4774,10.8707,10.67 ± 0.10
2016-2020,C50,C50,Breast,EQI Cluster,Mixed-burden,63552,459340937,10.9381,0.0444,10.8532,11.0235,10.94 ± 0.04
2016-2020,C50,C50,Breast,EQI Cluster,High-burden,137793,1091653881,10.7874,0.0296,10.7305,10.8445,10.79 ± 0.03
2016-2020,C50,C50,Breast,EQI Cluster,National,212716,1633192426,10.8187,0.0239,10.7728,10.8648,10.82 ± 0.02
2016-2020,C50,C50,Breast,Land Use Cluster,Natural,79402,619136199,10.6769,0.0386,10.6027,10.7514,10.68 ± 0.04
2016-2020,C50,C50,Breast,Land Use Cluster,Water-sensitive,37990,268811649,10.4616,0.0553,10.3567,10.5674,10.46 ± 0.06
2016-2020,C50,C50,Breast,Land Use Cluster,Agricultural,35084,270387302,10.7483,0.0586,10.6362,10.8614,10.75 ± 0.06
2016-2020,C50,C50,Breast,Land Use Cluster,Urban,60240,474857276,11.3268,0.0469,11.2366,11.4177,11.33 ± 0.05
2016-2020,C50,C50,Breast,Land Use Cluster,National,212716,1633192426,10.8187,0.0239,10.7728,10.8648,10.82 ± 0.02
2016-2020,C56,C56,Ovarian,EQI Cluster,Low-burden,3489,82197608,3.1921,0.0554,3.087,3.2998,3.19 ± 0.06
2016-2020,C56,C56,Ovarian,EQI Cluster,Mixed-burden,20684,459340937,3.4827,0.0247,3.4354,3.5305,3.48 ± 0.02
2016-2020,C56,C56,Ovarian,EQI Cluster,High-burden,44822,1091653881,3.4492,0.0166,3.4173,3.4813,3.45 ± 0.02
2016-2020,C56,C56,Ovarian,EQI Cluster,National,68995,1633192426,3.4433,0.0133,3.4177,3.4691,3.44 ± 0.01
2016-2020,C56,C56,Ovarian,Land Use Cluster,Natural,26040,619136199,3.4312,0.0216,3.3896,3.4731,3.43 ± 0.02
2016-2020,C56,C56,Ovarian,Land Use Cluster,Water-sensitive,12648,268811649,3.3787,0.0307,3.32,3.4381,3.38 ± 0.03
2016-2020,C56,C56,Ovarian,Land Use Cluster,Agricultural,11448,270387302,3.4369,0.0327,3.3742,3.5004,3.44 ± 0.03
2016-2020,C56,C56,Ovarian,Land Use Cluster,Urban,18859,474857276,3.5172,0.026,3.4672,3.5677,3.52 ± 0.03
2016-2020,C56,C56,Ovarian,Land Use Cluster,National,68995,1633192426,3.4433,0.0133,3.4177,3.4691,3.44 ± 0.01
2016-2020,C61,C61,Prostate,EQI Cluster,Low-burden,9096,82197608,8.1039,0.0855,7.9382,8.2722,8.10 ± 0.09
2016-2020,C61,C61,Prostate,EQI Cluster,Mixed-burden,46395,459340937,7.616,0.0357,7.5469,7.6856,7.62 ± 0.04
2016-2020,C61,C61,Prostate,EQI Cluster,High-burden,101142,1091653881,7.8665,0.025,7.8181,7.9151,7.87 ± 0.02
2016-2020,C61,C61,Prostate,EQI Cluster,National,156633,1633192426,7.7998,0.0199,7.7612,7.8385,7.80 ± 0.02
2016-2020,C61,C61,Prostate,Land Use Cluster,Natural,60600,619136199,8.053,0.033,7.989,8.1174,8.05 ± 0.03
2016-2020,C61,C61,Prostate,Land Use Cluster,Water-sensitive,29193,268811649,7.4961,0.0442,7.4104,7.5826,7.50 ± 0.04
2016-2020,C61,C61,Prostate,Land Use Cluster,Agricultural,25954,270387302,7.7504,0.0486,7.6564,7.8453,7.75 ± 0.05
2016-2020,C61,C61,Prostate,Land Use Cluster,Urban,40886,474857276,7.7012,0.0386,7.6267,7.7762,7.70 ± 0.04
2016-2020,C61,C61,Prostate,Land Use Cluster,National,156633,1633192426,7.7998,0.0199,7.7612,7.8385,7.80 ± 0.02
2016-2020,C64_C65,C64_C65,Kidney,EQI Cluster,Low-burden,4773,82197608,4.3148,0.0638,4.1933,4.439,4.31 ± 0.06
2016-2020,C64_C65,C64_C65,Kidney,EQI Cluster,Mixed-burden,20195,459340937,3.3725,0.0241,3.3262,3.4194,3.37 ± 0.02
2016-2020,C64_C65,C64_C65,Kidney,EQI Cluster,High-burden,45332,1091653881,3.4854,0.0166,3.4534,3.5177,3.49 ± 0.02
2016-2020,C64_C65,C64_C65,Kidney,EQI Cluster,National,70300,1633192426,3.4951,0.0134,3.4694,3.5211,3.50 ± 0.01
2016-2020,C64_C65,C64_C65,Kidney,Land Use Cluster,Natural,27803,619136199,3.6523,0.0222,3.6095,3.6955,3.65 ± 0.02
2016-2020,C64_C65,C64_C65,Kidney,Land Use Cluster,Water-sensitive,12401,268811649,3.2779,0.03,3.2204,3.3361,3.28 ± 0.03
2016-2020,C64_C65,C64_C65,Kidney,Land Use Cluster,Agricultural,13367,270387302,3.9798,0.035,3.9126,4.0478,3.98 ± 0.03
2016-2020,C64_C65,C64_C65,Kidney,Land Use Cluster,Urban,16729,474857276,3.1273,0.0246,3.08,3.175,3.13 ± 0.02
2016-2020,C64_C65,C64_C65,Kidney,Land Use Cluster,National,70300,1633192426,3.4951,0.0134,3.4694,3.5211,3.50 ± 0.01
2016-2020,C82_C85,C82_C85,NHL,EQI Cluster,Low-burden,5607,82197608,5.0891,0.0691,4.9568,5.2241,5.09 ± 0.07
2016-2020,C82_C85,C82_C85,NHL,EQI Cluster,Mixed-burden,30105,459340937,5.0741,0.0297,5.017,5.1318,5.07 ± 0.03
2016-2020,C82_C85,C82_C85,NHL,EQI Cluster,High-burden,65653,1091653881,5.1519,0.0204,5.1126,5.1915,5.15 ± 0.02
2016-2020,C82_C85,C82_C85,NHL,EQI Cluster,National,101365,1633192426,5.1211,0.0163,5.0896,5.1527,5.12 ± 0.02
2016-2020,C82_C85,C82_C85,NHL,Land Use Cluster,Natural,38172,619136199,5.1037,0.0265,5.0526,5.1552,5.10 ± 0.03
2016-2020,C82_C85,C82_C85,NHL,Land Use Cluster,Water-sensitive,18900,268811649,5.027,0.0372,4.9555,5.0991,5.03 ± 0.04
2016-2020,C82_C85,C82_C85,NHL,Land Use Cluster,Agricultural,18290,270387302,5.5362,0.0415,5.4563,5.617,5.54 ± 0.04
2016-2020,C82_C85,C82_C85,NHL,Land Use Cluster,Urban,26003,474857276,4.9506,0.0312,4.8906,5.0111,4.95 ± 0.03
2016-2020,C82_C85,C82_C85,NHL,Land Use Cluster,National,101365,1633192426,5.1211,0.0163,5.0896,5.1527,5.12 ± 0.02
2016-2020,C91_C95,C91_C95,Leukemia,EQI Cluster,Low-burden,6490,82197608,6.02,0.0763,5.8744,6.1683,6.02 ± 0.08
2016-2020,C91_C95,C91_C95,Leukemia,EQI Cluster,Mixed-burden,34830,459340937,5.9681,0.0325,5.9056,6.0312,5.97 ± 0.03
2016-2020,C91_C95,C91_C95,Leukemia,EQI Cluster,High-burden,74675,1091653881,5.933,0.022,5.8905,5.9757,5.93 ± 0.02
2016-2020,C91_C95,C91_C95,Leukemia,EQI Cluster,National,115995,1633192426,5.9446,0.0177,5.9105,5.979,5.94 ± 0.02
2016-2020,C91_C95,C91_C95,Leukemia,Land Use Cluster,Natural,43429,619136199,5.9058,0.0288,5.8503,5.9616,5.91 ± 0.03
2016-2020,C91_C95,C91_C95,Leukemia,Land Use Cluster,Water-sensitive,21986,268811649,5.9548,0.0411,5.8764,6.0341,5.95 ± 0.04
2016-2020,C91_C95,C91_C95,Leukemia,Land Use Cluster,Agricultural,20659,270387302,6.3399,0.0448,6.2538,6.427,6.34 ± 0.04
2016-2020,C91_C95,C91_C95,Leukemia,Land Use Cluster,Urban,29921,474857276,5.7466,0.0337,5.6817,5.8121,5.75 ± 0.03
2016-2020,C91_C95,C91_C95,Leukemia,Land Use Cluster,National,115995,1633192426,5.9446,0.0177,5.9105,5.979,5.94 ± 0.02
2016-2020,G10,G10,HD,EQI Cluster,Low-burden,313,82197608,0.3145,0.0186,0.2807,0.3514,0.31 ± 0.02
2016-2020,G10,G10,HD,EQI Cluster,Mixed-burden,1454,459340937,0.2634,0.0071,0.25,0.2773,0.26 ± 0.01
2016-2020,G10,G10,HD,EQI Cluster,High-burden,3885,1091653881,0.3088,0.0051,0.2991,0.3186,0.31 ± 0.01
2016-2020,G10,G10,HD,EQI Cluster,National,5652,1633192426,0.2955,0.004,0.2879,0.3033,0.30 ± 0.00
2016-2020,G10,G10,HD,Land Use Cluster,Natural,2211,619136199,0.3043,0.0067,0.2918,0.3173,0.30 ± 0.01
2016-2020,G10,G10,HD,Land Use Cluster,Water-sensitive,846,268811649,0.2516,0.009,0.2349,0.2691,0.25 ± 0.01
2016-2020,G10,G10,HD,Land Use Cluster,Agricultural,1243,270387302,0.3957,0.0116,0.374,0.4183,0.40 ± 0.01
2016-2020,G10,G10,HD,Land Use Cluster,Urban,1352,474857276,0.2553,0.0071,0.2419,0.2693,0.26 ± 0.01
2016-2020,G10,G10,HD,Land Use Cluster,National,5652,1633192426,0.2955,0.004,0.2879,0.3033,0.30 ± 0.00
2016-2020,G12.2,G12.2,ALS,EQI Cluster,Low-burden,1567,82197608,1.4061,0.0365,1.3374,1.4775,1.41 ± 0.04
2016-2020,G12.2,G12.2,ALS,EQI Cluster,Mixed-burden,9903,459340937,1.6556,0.0169,1.6232,1.6886,1.66 ± 0.02
2016-2020,G12.2,G12.2,ALS,EQI Cluster,High-burden,23283,1091653881,1.7686,0.0118,1.746,1.7915,1.77 ± 0.01
2016-2020,G12.2,G12.2,ALS,EQI Cluster,National,34753,1633192426,1.7133,0.0094,1.6953,1.7314,1.71 ± 0.01
2016-2020,G12.2,G12.2,ALS,Land Use Cluster,Natural,13462,619136199,1.7405,0.0153,1.7113,1.7702,1.74 ± 0.02
2016-2020,G12.2,G12.2,ALS,Land Use Cluster,Water-sensitive,6274,268811649,1.6662,0.0215,1.6252,1.7079,1.67 ± 0.02
2016-2020,G12.2,G12.2,ALS,Land Use Cluster,Agricultural,6290,270387302,1.8685,0.024,1.8226,1.9153,1.87 ± 0.02
2016-2020,G12.2,G12.2,ALS,Land Use Cluster,Urban,8727,474857276,1.6143,0.0176,1.5806,1.6485,1.61 ± 0.02
2016-2020,G12.2,G12.2,ALS,Land Use Cluster,National,34753,1633192426,1.7133,0.0094,1.6953,1.7314,1.71 ± 0.01
2016-2020,G20,G20,PD,EQI Cluster,Low-burden,8541,82197608,7.8183,0.0849,7.6533,7.9859,7.82 ± 0.08
2016-2020,G20,G20,PD,EQI Cluster,Mixed-burden,49140,459340937,8.2213,0.0374,8.1488,8.2944,8.22 ± 0.04
2016-2020,G20,G20,PD,EQI Cluster,High-burden,112202,1091653881,9.0491,0.0272,8.9962,9.1022,9.05 ± 0.03
2016-2020,G20,G20,PD,EQI Cluster,National,169883,1633192426,8.7252,0.0213,8.6838,8.7668,8.73 ± 0.02
2016-2020,G20,G20,PD,Land Use Cluster,Natural,64697,619136199,8.9066,0.0352,8.8381,8.9755,8.91 ± 0.04
2016-2020,G20,G20,PD,Land Use Cluster,Water-sensitive,31626,268811649,8.2425,0.0466,8.1519,8.3339,8.24 ± 0.05
2016-2020,G20,G20,PD,Land Use Cluster,Agricultural,31283,270387302,9.6033,0.0547,9.4972,9.7103,9.60 ± 0.05
2016-2020,G20,G20,PD,Land Use Cluster,Urban,42277,474857276,8.2677,0.0407,8.189,8.3469,8.27 ± 0.04
2016-2020,G20,G20,PD,Land Use Cluster,National,169883,1633192426,8.7252,0.0213,8.6838,8.7668,8.73 ± 0.02
2016-2020,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,EQI Cluster,Low-burden,75729,82197608,69.8728,0.2547,69.376,70.3722,69.87 ± 0.25
2016-2020,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,EQI Cluster,Mixed-burden,394203,459340937,64.0227,0.1026,63.823,64.2229,64.02 ± 0.10
2016-2020,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,EQI Cluster,High-burden,946529,1091653881,74.5479,0.0771,74.3978,74.6982,74.55 ± 0.08
2016-2020,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,EQI Cluster,National,1416461,1633192426,71.0445,0.06,70.9275,71.1616,71.04 ± 0.06
2016-2020,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,Natural,537058,619136199,73.3174,0.1005,73.1214,73.5137,73.32 ± 0.10
2016-2020,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,Water-sensitive,254254,268811649,64.5889,0.1288,64.3381,64.8404,64.59 ± 0.13
2016-2020,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,Agricultural,267077,270387302,79.779,0.1554,79.4767,80.0821,79.78 ± 0.16
2016-2020,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,Urban,358072,474857276,67.1701,0.1134,66.9502,67.3905,67.17 ± 0.11
2016-2020,G20_G30_G12.2_F01_F03,G20_G30_G12.2_F01_F03,NDD,Land Use Cluster,National,1416461,1633192426,71.0445,0.06,70.9275,71.1616,71.04 ± 0.06
2016-2020,G30_F01_F03,G30_F01_F03,Dementia,EQI Cluster,Low-burden,65308,82197608,60.3338,0.2366,59.872,60.7984,60.33 ± 0.24
2016-2020,G30_F01_F03,G30_F01_F03,Dementia,EQI Cluster,Mixed-burden,333706,459340937,53.8823,0.0938,53.6996,54.0654,53.88 ± 0.09
2016-2020,G30_F01_F03,G30_F01_F03,Dementia,EQI Cluster,High-burden,807159,1091653881,63.4214,0.071,63.2831,63.5599,63.42 ± 0.07
2016-2020,G30_F01_F03,G30_F01_F03,Dementia,EQI Cluster,National,1206173,1633192426,60.3105,0.0552,60.2029,60.4182,60.31 ± 0.06
2016-2020,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,Natural,456688,619136199,62.3659,0.0926,62.1851,62.547,62.37 ± 0.09
2016-2020,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,Water-sensitive,215508,268811649,54.4286,0.1178,54.199,54.6589,54.43 ± 0.12
2016-2020,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,Agricultural,228261,270387302,67.9115,0.143,67.6332,68.1907,67.91 ± 0.14
2016-2020,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,Urban,305716,474857276,57.0328,0.1041,56.8308,57.2353,57.03 ± 0.10
2016-2020,G30_F01_F03,G30_F01_F03,Dementia,Land Use Cluster,National,1206173,1633192426,60.3105,0.0552,60.2029,60.4182,60.31 ± 0.06
2016-2020,I00_I99,I00_I99,CVD,EQI Cluster,Low-burden,280364,82197608,258.7167,0.4974,257.76,259.6762,258.72 ± 0.50
2016-2020,I00_I99,I00_I99,CVD,EQI Cluster,Mixed-burden,1355906,459340937,225.0298,0.196,224.6512,225.4089,225.03 ± 0.20
2016-2020,I00_I99,I00_I99,CVD,EQI Cluster,High-burden,2731304,1091653881,212.6971,0.1302,212.4449,212.9495,212.70 ± 0.13
2016-2020,I00_I99,I00_I99,CVD,EQI Cluster,National,4367574,1633192426,218.7883,0.106,218.5832,218.9936,218.79 ± 0.11
2016-2020,I00_I99,I00_I99,CVD,Land Use Cluster,Natural,1640570,619136199,220.403,0.1741,220.0659,220.7406,220.40 ± 0.17
2016-2020,I00_I99,I00_I99,CVD,Land Use Cluster,Water-sensitive,804366,268811649,210.6397,0.2389,210.1796,211.1005,210.64 ± 0.24
2016-2020,I00_I99,I00_I99,CVD,Land Use Cluster,Agricultural,765436,270387302,229.7055,0.266,229.1912,230.2207,229.71 ± 0.27
2016-2020,I00_I99,I00_I99,CVD,Land Use Cluster,Urban,1157202,474857276,215.7768,0.2033,215.3838,216.1703,215.78 ± 0.20
2016-2020,I00_I99,I00_I99,CVD,Land Use Cluster,National,4367574,1633192426,218.7883,0.106,218.5832,218.9936,218.79 ± 0.11
2016-2020,I10_I15,I10_I15,HD,EQI Cluster,Low-burden,29223,82197608,27.3488,0.1634,27.0362,27.6642,27.35 ± 0.16
2016-2020,I10_I15,I10_I15,HD,EQI Cluster,Mixed-burden,156890,459340937,26.2313,0.0674,26.1016,26.3614,26.23 ± 0.07
2016-2020,I10_I15,I10_I15,HD,EQI Cluster,High-burden,304399,1091653881,23.6734,0.0435,23.5894,23.7576,23.67 ± 0.04
2016-2020,I10_I15,I10_I15,HD,EQI Cluster,National,490512,1633192426,24.6111,0.0356,24.5423,24.6801,24.61 ± 0.04
2016-2020,I10_I15,I10_I15,HD,Land Use Cluster,Natural,184860,619136199,24.8984,0.0586,24.785,25.0121,24.90 ± 0.06
2016-2020,I10_I15,I10_I15,HD,Land Use Cluster,Water-sensitive,82558,268811649,21.9403,0.0781,21.7909,22.0905,21.94 ± 0.08
2016-2020,I10_I15,I10_I15,HD,Land Use Cluster,Agricultural,78135,270387302,23.4393,0.085,23.2752,23.6042,23.44 ± 0.09
2016-2020,I10_I15,I10_I15,HD,Land Use Cluster,Urban,144959,474857276,26.9157,0.0717,26.7773,27.0546,26.92 ± 0.07
2016-2020,I10_I15,I10_I15,HD,Land Use Cluster,National,490512,1633192426,24.6111,0.0356,24.5423,24.6801,24.61 ± 0.04
2016-2020,I20_I25,I20_I25,IHD,EQI Cluster,Low-burden,125139,82197608,114.5797,0.3299,113.9457,115.2163,114.58 ± 0.33
2016-2020,I20_I25,I20_I25,IHD,EQI Cluster,Mixed-burden,589932,459340937,97.4044,0.1285,97.156,97.6532,97.40 ± 0.13
2016-2020,I20_I25,I20_I25,IHD,EQI Cluster,High-burden,1122524,1091653881,86.7793,0.0829,86.6189,86.94,86.78 ± 0.08
2016-2020,I20_I25,I20_I25,IHD,EQI Cluster,National,1837595,1633192426,91.4831,0.0683,91.3509,91.6154,91.48 ± 0.07
2016-2020,I20_I25,I20_I25,IHD,Land Use Cluster,Natural,694240,619136199,92.3783,0.1122,92.1612,92.5959,92.38 ± 0.11
2016-2020,I20_I25,I20_I25,IHD,Land Use Cluster,Water-sensitive,341873,268811649,89.0764,0.1547,88.7781,89.3755,89.08 ± 0.15
2016-2020,I20_I25,I20_I25,IHD,Land Use Cluster,Agricultural,318273,270387302,95.1688,0.171,94.8385,95.5,95.17 ± 0.17
