Time_Period,ICD-10 Code,Outcome_Fullname,Outcome_Shortname,Stratification,Strata,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2011-2015,I20_I25,I20_I25,IHD,County Economic Typology,Government,189570,185616434,98.6795,0.2291,98.2358,99.1248,98.68 ± 0.23
2011-2015,I20_I25,I20_I25,IHD,County Economic Typology,Services,785456,681029590,98.9381,0.1129,98.7194,99.1571,98.94 ± 0.11
2011-2015,I20_I25,I20_I25,IHD,County Economic Typology,Nonspecialized,417817,379753739,102.14,0.1597,101.8305,102.4502,102.14 ± 0.16
2011-2015,I20_I25,I20_I25,IHD,County Economic Typology,National,1847293,1581880544,102.4776,0.0762,102.3299,102.6255,102.48 ± 0.08
2011-2015,I50,I50,HF,County Economic Typology,Farming,6187,21176023,22.2776,0.2855,21.7259,22.8397,22.28 ± 0.29
2011-2015,I50,I50,HF,County Economic Typology,Mining,4138,14915360,25.1699,0.3935,24.4088,25.9487,25.17 ± 0.39
2011-2015,I50,I50,HF,County Economic Typology,Manufacturing,80394,299389398,21.9207,0.0779,21.7694,22.0727,21.92 ± 0.08
2011-2015,I50,I50,HF,County Economic Typology,Government,34728,185616434,18.3409,0.0992,18.1485,18.5348,18.34 ± 0.10
2011-2015,I50,I50,HF,County Economic Typology,Services,121986,681029590,15.1177,0.0437,15.033,15.2028,15.12 ± 0.04
2011-2015,I50,I50,HF,County Economic Typology,Nonspecialized,80098,379753739,19.8362,0.0706,19.6991,19.9741,19.84 ± 0.07
2011-2015,I50,I50,HF,County Economic Typology,National,327531,1581880544,18.111,0.0319,18.049,18.1731,18.11 ± 0.03
2011-2015,I60_I69,I60_I69,Stroke,County Economic Typology,Farming,10776,21176023,39.6808,0.3864,38.9351,40.4372,39.68 ± 0.39
2011-2015,I60_I69,I60_I69,Stroke,County Economic Typology,Mining,6909,14915360,41.7318,0.5062,40.7536,42.7277,41.73 ± 0.51
2011-2015,I60_I69,I60_I69,Stroke,County Economic Typology,Manufacturing,146140,299389398,40.4066,0.1067,40.1997,40.6144,40.41 ± 0.11
2011-2015,I60_I69,I60_I69,Stroke,County Economic Typology,Government,73455,185616434,38.9158,0.145,38.6349,39.1983,38.92 ± 0.14
2011-2015,I60_I69,I60_I69,Stroke,County Economic Typology,Services,264087,681029590,33.5265,0.066,33.3987,33.6546,33.53 ± 0.07
2011-2015,I60_I69,I60_I69,Stroke,County Economic Typology,Nonspecialized,158064,379753739,39.2888,0.0997,39.0953,39.4829,39.29 ± 0.10
2011-2015,I60_I69,I60_I69,Stroke,County Economic Typology,National,659431,1581880544,36.9778,0.046,36.8886,37.0671,36.98 ± 0.05
2011-2015,X60_X69,X60_X69,NVS,County Economic Typology,Farming,306,21176023,1.4272,0.084,1.2718,1.5964,1.43 ± 0.08
2011-2015,X60_X69,X60_X69,NVS,County Economic Typology,Mining,325,14915360,2.2013,0.1256,1.9684,2.4541,2.20 ± 0.13
2011-2015,X60_X69,X60_X69,NVS,County Economic Typology,Manufacturing,6229,299389398,2.0081,0.0261,1.9585,2.0586,2.01 ± 0.03
2011-2015,X60_X69,X60_X69,NVS,County Economic Typology,Government,3952,185616434,2.1095,0.0342,2.0442,2.1763,2.11 ± 0.03
2011-2015,X60_X69,X60_X69,NVS,County Economic Typology,Services,15184,681029590,2.097,0.0173,2.0637,2.1306,2.10 ± 0.02
2011-2015,X60_X69,X60_X69,NVS,County Economic Typology,Nonspecialized,7351,379753739,1.8866,0.0224,1.8437,1.9302,1.89 ± 0.02
2011-2015,X60_X69,X60_X69,NVS,County Economic Typology,National,33347,1581880544,2.0205,0.0113,1.9989,2.0423,2.02 ± 0.01
2011-2015,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Farming,2373,21176023,10.9287,0.2307,10.4934,11.3775,10.93 ± 0.23
2011-2015,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Mining,2639,14915360,17.5455,0.3494,16.8824,18.228,17.55 ± 0.35
2011-2015,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Manufacturing,41927,299389398,13.621,0.0681,13.4909,13.752,13.62 ± 0.07
2011-2015,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Government,25841,185616434,13.6909,0.0868,13.5245,13.8589,13.69 ± 0.09
2011-2015,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Services,81805,681029590,11.4697,0.0407,11.3912,11.5486,11.47 ± 0.04
2011-2015,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,Nonspecialized,49953,379753739,12.9466,0.0588,12.8333,13.0606,12.95 ± 0.06
2011-2015,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,County Economic Typology,National,204538,1581880544,12.519,0.0281,12.4648,12.5734,12.52 ± 0.03
2011-2015,X70_X84,X70_X84,VS,County Economic Typology,Farming,2062,21176023,9.4819,0.2147,9.077,9.9002,9.48 ± 0.21
2011-2015,X70_X84,X70_X84,VS,County Economic Typology,Mining,2309,14915360,15.3102,0.3257,14.692,15.9477,15.31 ± 0.33
2011-2015,X70_X84,X70_X84,VS,County Economic Typology,Manufacturing,35636,299389398,11.5935,0.0628,11.4734,11.7145,11.59 ± 0.06
2011-2015,X70_X84,X70_X84,VS,County Economic Typology,Government,21836,185616434,11.5531,0.0796,11.4004,11.7074,11.55 ± 0.08
2011-2015,X70_X84,X70_X84,VS,County Economic Typology,Services,66486,681029590,9.3536,0.0368,9.2826,9.425,9.35 ± 0.04
2011-2015,X70_X84,X70_X84,VS,County Economic Typology,Nonspecialized,42516,379753739,11.0382,0.0543,10.9335,11.1436,11.04 ± 0.05
2011-2015,X70_X84,X70_X84,VS,County Economic Typology,National,170845,1581880544,10.4775,0.0257,10.4278,10.5273,10.48 ± 0.03
2011-2015,Y87.0,Y87.0,SI,County Economic Typology,Farming,5,21176023,0.0196,0.0089,0.0064,0.0458,0.02 ± 0.01
2011-2015,Y87.0,Y87.0,SI,County Economic Typology,Mining,5,14915360,0.0341,0.0156,0.0111,0.0795,0.03 ± 0.02
2011-2015,Y87.0,Y87.0,SI,County Economic Typology,Manufacturing,62,299389398,0.0194,0.0025,0.0149,0.0249,0.02 ± 0.00
2011-2015,Y87.0,Y87.0,SI,County Economic Typology,Government,53,185616434,0.0283,0.004,0.0212,0.037,0.03 ± 0.00
2011-2015,Y87.0,Y87.0,SI,County Economic Typology,Services,135,681029590,0.0191,0.0017,0.016,0.0226,0.02 ± 0.00
2011-2015,Y87.0,Y87.0,SI,County Economic Typology,Nonspecialized,86,379753739,0.0218,0.0024,0.0174,0.0269,0.02 ± 0.00
2011-2015,Y87.0,Y87.0,SI,County Economic Typology,National,346,1581880544,0.0211,0.0012,0.0189,0.0234,0.02 ± 0.00
2016-2020,C00_C97,All-site Cancer,Cancer,County Economic Typology,Farming,41886,21281587,148.5342,0.7383,147.1151,149.9636,148.53 ± 0.74
2016-2020,C00_C97,All-site Cancer,Cancer,County Economic Typology,Mining,32062,14757946,171.5366,0.9771,169.6641,173.4247,171.54 ± 0.98
2016-2020,C00_C97,All-site Cancer,Cancer,County Economic Typology,Manufacturing,648326,304258990,161.9451,0.2047,161.5511,162.3398,161.95 ± 0.20
2016-2020,C00_C97,All-site Cancer,Cancer,County Economic Typology,Government,334077,191872921,151.944,0.2672,151.4292,152.4601,151.94 ± 0.27
2016-2020,C00_C97,All-site Cancer,Cancer,County Economic Typology,Services,1228584,706715629,140.4472,0.1286,140.199,140.6958,140.45 ± 0.13
2016-2020,C00_C97,All-site Cancer,Cancer,County Economic Typology,Nonspecialized,709327,394764712,152.2211,0.1836,151.8671,152.5758,152.22 ± 0.18
2016-2020,C00_C97,All-site Cancer,Cancer,County Economic Typology,National,2994262,1633651785,149.1419,0.0875,148.973,149.3109,149.14 ± 0.09
2016-2020,C18_C21,Colorectal Cancer,Colorectal,County Economic Typology,Farming,4133,21281587,14.8288,0.2356,14.3802,15.288,14.83 ± 0.24
2016-2020,C18_C21,Colorectal Cancer,Colorectal,County Economic Typology,Mining,3046,14757946,16.5935,0.3073,16.0094,17.1935,16.59 ± 0.31
2016-2020,C18_C21,Colorectal Cancer,Colorectal,County Economic Typology,Manufacturing,56106,304258990,14.2524,0.0614,14.1347,14.3708,14.25 ± 0.06
2016-2020,C18_C21,Colorectal Cancer,Colorectal,County Economic Typology,Government,29490,191872921,13.5933,0.0806,13.4386,13.7493,13.59 ± 0.08
2016-2020,C18_C21,Colorectal Cancer,Colorectal,County Economic Typology,Services,108941,706715629,12.5376,0.0386,12.4632,12.6122,12.54 ± 0.04
2016-2020,C18_C21,Colorectal Cancer,Colorectal,County Economic Typology,Nonspecialized,63775,394764712,13.8366,0.0557,13.7295,13.9445,13.84 ± 0.06
2016-2020,C18_C21,Colorectal Cancer,Colorectal,County Economic Typology,National,265491,1633651785,13.3678,0.0264,13.317,13.4187,13.37 ± 0.03
2016-2020,C22,Liver Cancer,Liver,County Economic Typology,Farming,1834,21281587,6.437,0.1528,6.1458,6.7385,6.44 ± 0.15
2016-2020,C22,Liver Cancer,Liver,County Economic Typology,Mining,1527,14757946,7.8059,0.2038,7.4192,8.2075,7.81 ± 0.20
2016-2020,C22,Liver Cancer,Liver,County Economic Typology,Manufacturing,26593,304258990,6.4561,0.0403,6.3787,6.5341,6.46 ± 0.04
2016-2020,C22,Liver Cancer,Liver,County Economic Typology,Government,16185,191872921,7.0867,0.0567,6.9779,7.1967,7.09 ± 0.06
2016-2020,C22,Liver Cancer,Liver,County Economic Typology,Services,58009,706715629,6.4668,0.0272,6.4143,6.5197,6.47 ± 0.03
2016-2020,C22,Liver Cancer,Liver,County Economic Typology,Nonspecialized,33267,394764712,6.8774,0.0383,6.8037,6.9517,6.88 ± 0.04
2016-2020,C22,Liver Cancer,Liver,County Economic Typology,National,137415,1633651785,6.6416,0.0182,6.6066,6.6768,6.64 ± 0.02
2016-2020,C25,Pancreatic Cancer,Pancreatic,County Economic Typology,Farming,3008,21281587,10.6127,0.1965,10.2368,10.9988,10.61 ± 0.20
2016-2020,C25,Pancreatic Cancer,Pancreatic,County Economic Typology,Mining,2147,14757946,11.3458,0.2495,10.8709,11.8361,11.35 ± 0.25
2016-2020,C25,Pancreatic Cancer,Pancreatic,County Economic Typology,Manufacturing,47020,304258990,11.6068,0.0544,11.5021,11.7122,11.61 ± 0.05
2016-2020,C25,Pancreatic Cancer,Pancreatic,County Economic Typology,Government,25060,191872921,11.2703,0.0723,11.1311,11.4107,11.27 ± 0.07
2016-2020,C25,Pancreatic Cancer,Pancreatic,County Economic Typology,Services,95516,706715629,10.8229,0.0355,10.7544,10.8917,10.82 ± 0.04
2016-2020,C25,Pancreatic Cancer,Pancreatic,County Economic Typology,Nonspecialized,51433,394764712,10.8974,0.0488,10.8034,10.992,10.90 ± 0.05
2016-2020,C25,Pancreatic Cancer,Pancreatic,County Economic Typology,National,224184,1633651785,11.0492,0.0237,11.0035,11.095,11.05 ± 0.02
2016-2020,C34,Lung Cancer,Lung,County Economic Typology,Farming,10361,21281587,36.1458,0.3593,35.4532,36.8487,36.15 ± 0.36
2016-2020,C34,Lung Cancer,Lung,County Economic Typology,Mining,8597,14757946,44.8554,0.4922,43.9122,45.8138,44.86 ± 0.49
2016-2020,C34,Lung Cancer,Lung,County Economic Typology,Manufacturing,171313,304258990,41.8535,0.1026,41.6556,42.0522,41.85 ± 0.10
2016-2020,C34,Lung Cancer,Lung,County Economic Typology,Government,78695,191872921,35.1846,0.1273,34.9392,35.4313,35.18 ± 0.13
2016-2020,C34,Lung Cancer,Lung,County Economic Typology,Services,272166,706715629,30.7555,0.0597,30.64,30.8712,30.76 ± 0.06
2016-2020,C34,Lung Cancer,Lung,County Economic Typology,Nonspecialized,171023,394764712,36.0647,0.0885,35.894,36.236,36.06 ± 0.09
2016-2020,C34,Lung Cancer,Lung,County Economic Typology,National,712155,1633651785,34.9071,0.0419,34.8261,34.9883,34.91 ± 0.04
2016-2020,C50,Breast Cancer,Breast,County Economic Typology,Farming,2629,21281587,9.629,0.1928,9.2644,10.0042,9.63 ± 0.19
2016-2020,C50,Breast Cancer,Breast,County Economic Typology,Mining,2083,14757946,11.5248,0.2588,11.0351,12.0306,11.52 ± 0.26
2016-2020,C50,Breast Cancer,Breast,County Economic Typology,Manufacturing,42688,304258990,10.9848,0.0545,10.8809,11.0896,10.98 ± 0.05
2016-2020,C50,Breast Cancer,Breast,County Economic Typology,Government,24131,191872921,11.1911,0.0735,11.0503,11.3332,11.19 ± 0.07
2016-2020,C50,Breast Cancer,Breast,County Economic Typology,Services,91678,706715629,10.6749,0.0359,10.6059,10.7442,10.67 ± 0.04
2016-2020,C50,Breast Cancer,Breast,County Economic Typology,Nonspecialized,49451,394764712,10.7876,0.0494,10.6927,10.8831,10.79 ± 0.05
2016-2020,C50,Breast Cancer,Breast,County Economic Typology,National,212660,1633651785,10.8128,0.0239,10.7669,10.8589,10.81 ± 0.02
2016-2020,C56,Ovary Cancer,Ovarian,County Economic Typology,Farming,806,21281587,2.9303,0.1054,2.7315,3.1398,2.93 ± 0.11
2016-2020,C56,Ovary Cancer,Ovarian,County Economic Typology,Mining,643,14757946,3.4591,0.1395,3.1969,3.7371,3.46 ± 0.14
2016-2020,C56,Ovary Cancer,Ovarian,County Economic Typology,Manufacturing,13636,304258990,3.4174,0.0298,3.3603,3.4752,3.42 ± 0.03
2016-2020,C56,Ovary Cancer,Ovarian,County Economic Typology,Government,7443,191872921,3.392,0.04,3.3154,3.4699,3.39 ± 0.04
2016-2020,C56,Ovary Cancer,Ovarian,County Economic Typology,Services,30456,706715629,3.4887,0.0203,3.4496,3.5281,3.49 ± 0.02
2016-2020,C56,Ovary Cancer,Ovarian,County Economic Typology,Nonspecialized,15999,394764712,3.4294,0.0276,3.3765,3.483,3.43 ± 0.03
2016-2020,C56,Ovary Cancer,Ovarian,County Economic Typology,National,68983,1633651785,3.4418,0.0133,3.4162,3.4676,3.44 ± 0.01
2016-2020,C61,Prostate Cancer,Prostate,County Economic Typology,Farming,2352,21281587,8.0748,0.1677,7.7518,8.4079,8.07 ± 0.17
2016-2020,C61,Prostate Cancer,Prostate,County Economic Typology,Mining,1501,14757946,8.141,0.2122,7.7343,8.5635,8.14 ± 0.21
2016-2020,C61,Prostate Cancer,Prostate,County Economic Typology,Manufacturing,31312,304258990,7.7841,0.0444,7.6981,7.8708,7.78 ± 0.04
2016-2020,C61,Prostate Cancer,Prostate,County Economic Typology,Government,18112,191872921,8.3426,0.0626,8.2215,8.465,8.34 ± 0.06
2016-2020,C61,Prostate Cancer,Prostate,County Economic Typology,Services,66843,706715629,7.5673,0.0296,7.5101,7.6249,7.57 ± 0.03
2016-2020,C61,Prostate Cancer,Prostate,County Economic Typology,Nonspecialized,36503,394764712,7.9663,0.0421,7.8848,8.0485,7.97 ± 0.04
2016-2020,C61,Prostate Cancer,Prostate,County Economic Typology,National,156623,1633651785,7.7977,0.0199,7.7592,7.8364,7.80 ± 0.02
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Kidney,County Economic Typology,Farming,1178,21281587,4.1687,0.1235,3.934,4.4137,4.17 ± 0.12
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Kidney,County Economic Typology,Mining,909,14757946,4.8668,0.1647,4.5555,5.1938,4.87 ± 0.16
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Kidney,County Economic Typology,Manufacturing,15524,304258990,3.8694,0.0316,3.8087,3.9307,3.87 ± 0.03
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Kidney,County Economic Typology,Government,8018,191872921,3.6306,0.0412,3.5515,3.7109,3.63 ± 0.04
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Kidney,County Economic Typology,Services,26923,706715629,3.0764,0.019,3.0398,3.1134,3.08 ± 0.02
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Kidney,County Economic Typology,Nonspecialized,17728,394764712,3.7892,0.0289,3.7336,3.8454,3.79 ± 0.03
2016-2020,C64_C65,Kidney and Renal Pelvis Cancer,Kidney,County Economic Typology,National,70280,1633651785,3.4931,0.0134,3.4674,3.5191,3.49 ± 0.01
2016-2020,C82_C85,Non-Hodgkin Lymphoma,NHL,County Economic Typology,Farming,1393,21281587,4.9249,0.1338,4.6696,5.1904,4.92 ± 0.13
2016-2020,C82_C85,Non-Hodgkin Lymphoma,NHL,County Economic Typology,Mining,1012,14757946,5.5155,0.1763,5.1809,5.8661,5.52 ± 0.18
2016-2020,C82_C85,Non-Hodgkin Lymphoma,NHL,County Economic Typology,Manufacturing,21889,304258990,5.5485,0.0381,5.4753,5.6225,5.55 ± 0.04
2016-2020,C82_C85,Non-Hodgkin Lymphoma,NHL,County Economic Typology,Government,11000,191872921,5.09,0.0492,4.9953,5.186,5.09 ± 0.05
2016-2020,C82_C85,Non-Hodgkin Lymphoma,NHL,County Economic Typology,Services,42309,706715629,4.8841,0.0241,4.8377,4.9309,4.88 ± 0.02
2016-2020,C82_C85,Non-Hodgkin Lymphoma,NHL,County Economic Typology,Nonspecialized,23755,394764712,5.2017,0.0342,5.1357,5.2683,5.20 ± 0.03
2016-2020,C82_C85,Non-Hodgkin Lymphoma,NHL,County Economic Typology,National,101358,1633651785,5.1195,0.0163,5.088,5.1511,5.12 ± 0.02
2016-2020,C91_C95,Leukemia,Leukemia,County Economic Typology,Farming,1610,21281587,5.7707,0.1464,5.4923,6.0597,5.77 ± 0.15
2016-2020,C91_C95,Leukemia,Leukemia,County Economic Typology,Mining,1148,14757946,6.3607,0.1912,5.998,6.7396,6.36 ± 0.19
2016-2020,C91_C95,Leukemia,Leukemia,County Economic Typology,Manufacturing,24527,304258990,6.3003,0.0409,6.2217,6.3797,6.30 ± 0.04
2016-2020,C91_C95,Leukemia,Leukemia,County Economic Typology,Government,12740,191872921,5.9617,0.0536,5.8587,6.0662,5.96 ± 0.05
2016-2020,C91_C95,Leukemia,Leukemia,County Economic Typology,Services,48842,706715629,5.7233,0.0263,5.6726,5.7742,5.72 ± 0.03
2016-2020,C91_C95,Leukemia,Leukemia,County Economic Typology,Nonspecialized,27078,394764712,6.0179,0.0371,5.9464,6.09,6.02 ± 0.04
2016-2020,C91_C95,Leukemia,Leukemia,County Economic Typology,National,115945,1633651785,5.9396,0.0177,5.9055,5.9739,5.94 ± 0.02
2016-2020,F01,Vascular Dementia (VD),VD,County Economic Typology,Farming,950,21281587,3.1762,0.1036,2.9774,3.3848,3.18 ± 0.10
2016-2020,F01,Vascular Dementia (VD),VD,County Economic Typology,Mining,575,14757946,3.2451,0.1358,2.9852,3.5215,3.25 ± 0.14
2016-2020,F01,Vascular Dementia (VD),VD,County Economic Typology,Manufacturing,18021,304258990,4.5211,0.0338,4.4553,4.5876,4.52 ± 0.03
2016-2020,F01,Vascular Dementia (VD),VD,County Economic Typology,Government,10102,191872921,4.7723,0.0477,4.6797,4.8663,4.77 ± 0.05
2016-2020,F01,Vascular Dementia (VD),VD,County Economic Typology,Services,37925,706715629,4.2042,0.0217,4.162,4.2467,4.20 ± 0.02
2016-2020,F01,Vascular Dementia (VD),VD,County Economic Typology,Nonspecialized,17874,394764712,4.006,0.0301,3.9474,4.0651,4.01 ± 0.03
2016-2020,F01,Vascular Dementia (VD),VD,County Economic Typology,National,85447,1633651785,4.2617,0.0147,4.2332,4.2904,4.26 ± 0.01
2016-2020,F03,Unspecified Dementia (UD),UD,County Economic Typology,Farming,6575,21281587,21.9581,0.2723,21.4305,22.4953,21.96 ± 0.27
2016-2020,F03,Unspecified Dementia (UD),UD,County Economic Typology,Mining,4551,14757946,25.752,0.3829,25.0092,26.5112,25.75 ± 0.38
2016-2020,F03,Unspecified Dementia (UD),UD,County Economic Typology,Manufacturing,121829,304258990,30.5394,0.0878,30.3681,30.7114,30.54 ± 0.09
2016-2020,F03,Unspecified Dementia (UD),UD,County Economic Typology,Government,53904,191872921,25.4717,0.1102,25.2572,25.6877,25.47 ± 0.11
2016-2020,F03,Unspecified Dementia (UD),UD,County Economic Typology,Services,205116,706715629,22.6986,0.0505,22.6005,22.797,22.70 ± 0.05
2016-2020,F03,Unspecified Dementia (UD),UD,County Economic Typology,Nonspecialized,113701,394764712,25.4845,0.0759,25.3366,25.6331,25.48 ± 0.08
2016-2020,F03,Unspecified Dementia (UD),UD,County Economic Typology,National,505676,1633651785,25.1964,0.0356,25.127,25.2659,25.20 ± 0.04
2016-2020,G10,Huntington's Disease (HD),HD,County Economic Typology,Farming,87,21281587,0.3331,0.037,0.2668,0.4109,0.33 ± 0.04
2016-2020,G10,Huntington's Disease (HD),HD,County Economic Typology,Mining,60,14757946,0.3336,0.0444,0.2546,0.4294,0.33 ± 0.04
2016-2020,G10,Huntington's Disease (HD),HD,County Economic Typology,Manufacturing,1432,304258990,0.3867,0.0106,0.3669,0.4072,0.39 ± 0.01
2016-2020,G10,Huntington's Disease (HD),HD,County Economic Typology,Government,608,191872921,0.288,0.012,0.2655,0.3118,0.29 ± 0.01
2016-2020,G10,Huntington's Disease (HD),HD,County Economic Typology,Services,2036,706715629,0.2447,0.0055,0.2342,0.2556,0.24 ± 0.01
2016-2020,G10,Huntington's Disease (HD),HD,County Economic Typology,Nonspecialized,1418,394764712,0.3121,0.0085,0.296,0.3288,0.31 ± 0.01
2016-2020,G10,Huntington's Disease (HD),HD,County Economic Typology,National,5641,1633651785,0.2947,0.004,0.2871,0.3025,0.29 ± 0.00
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,County Economic Typology,Farming,421,21281587,1.5283,0.0761,1.3858,1.6815,1.53 ± 0.08
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,County Economic Typology,Mining,307,14757946,1.592,0.0932,1.4188,1.7804,1.59 ± 0.09
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,County Economic Typology,Manufacturing,7455,304258990,1.8473,0.0219,1.8056,1.8898,1.85 ± 0.02
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,County Economic Typology,Government,3785,191872921,1.683,0.0279,1.6298,1.7375,1.68 ± 0.03
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,County Economic Typology,Services,14522,706715629,1.6535,0.0139,1.6267,1.6806,1.65 ± 0.01
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,County Economic Typology,Nonspecialized,8273,394764712,1.7432,0.0195,1.7059,1.7812,1.74 ± 0.02
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,County Economic Typology,National,34763,1633651785,1.7134,0.0094,1.6954,1.7315,1.71 ± 0.01
2016-2020,G20,Parkinson's Disease (PD),PD,County Economic Typology,Farming,2200,21281587,7.6647,0.1644,7.3477,7.9918,7.66 ± 0.16
2016-2020,G20,Parkinson's Disease (PD),PD,County Economic Typology,Mining,1464,14757946,8.2497,0.2168,7.8324,8.6833,8.25 ± 0.22
2016-2020,G20,Parkinson's Disease (PD),PD,County Economic Typology,Manufacturing,36041,304258990,9.2392,0.049,9.1441,9.3351,9.24 ± 0.05
2016-2020,G20,Parkinson's Disease (PD),PD,County Economic Typology,Government,18541,191872921,8.8948,0.0658,8.7672,9.0237,8.89 ± 0.07
2016-2020,G20,Parkinson's Disease (PD),PD,County Economic Typology,Services,72168,706715629,8.3683,0.0314,8.3073,8.4296,8.37 ± 0.03
2016-2020,G20,Parkinson's Disease (PD),PD,County Economic Typology,Nonspecialized,39500,394764712,8.9652,0.0454,8.877,9.0541,8.97 ± 0.05
2016-2020,G20,Parkinson's Disease (PD),PD,County Economic Typology,National,169914,1633651785,8.7251,0.0213,8.6837,8.7667,8.73 ± 0.02
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,County Economic Typology,Farming,20074,21281587,67.6542,0.4804,66.7215,68.5967,67.65 ± 0.48
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,County Economic Typology,Mining,13751,14757946,77.7028,0.6651,76.4094,79.0125,77.70 ± 0.67
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,County Economic Typology,Manufacturing,320662,304258990,80.7836,0.1434,80.5043,81.0637,80.78 ± 0.14
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,County Economic Typology,Government,153683,191872921,72.8236,0.1867,72.4599,73.1886,72.82 ± 0.19
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,County Economic Typology,Services,568632,706715629,63.5569,0.0849,63.3918,63.7223,63.56 ± 0.08
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,County Economic Typology,Nonspecialized,334220,394764712,75.0532,0.1304,74.799,75.3081,75.05 ± 0.13
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,County Economic Typology,National,1411022,1633651785,70.746,0.0599,70.6293,70.8628,70.75 ± 0.06
2016-2020,G30,Alzheimer's Disease (AD),AD,County Economic Typology,Farming,9928,21281587,33.327,0.3363,32.6746,33.9891,33.33 ± 0.34
2016-2020,G30,Alzheimer's Disease (AD),AD,County Economic Typology,Mining,6854,14757946,38.8642,0.4707,37.9495,39.7953,38.86 ± 0.47
2016-2020,G30,Alzheimer's Disease (AD),AD,County Economic Typology,Manufacturing,137316,304258990,34.6366,0.0939,34.4536,34.8203,34.64 ± 0.09
2016-2020,G30,Alzheimer's Disease (AD),AD,County Economic Typology,Government,67351,191872921,32.0018,0.1239,31.7606,32.2444,32.00 ± 0.12
2016-2020,G30,Alzheimer's Disease (AD),AD,County Economic Typology,Services,238901,706715629,26.6324,0.0549,26.5257,26.7394,26.63 ± 0.05
2016-2020,G30,Alzheimer's Disease (AD),AD,County Economic Typology,Nonspecialized,154872,394764712,34.8543,0.0889,34.6809,35.0283,34.85 ± 0.09
2016-2020,G30,Alzheimer's Disease (AD),AD,County Economic Typology,National,615222,1633651785,30.8494,0.0395,30.7723,30.9266,30.85 ± 0.04
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,County Economic Typology,Farming,17453,21281587,58.4612,0.445,57.5971,59.3351,58.46 ± 0.44
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,County Economic Typology,Mining,11980,14757946,67.8612,0.6218,66.6514,69.0874,67.86 ± 0.62
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,County Economic Typology,Manufacturing,277166,304258990,69.697,0.1329,69.4378,69.957,69.70 ± 0.13
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,County Economic Typology,Government,131357,191872921,62.2458,0.1725,61.9097,62.5834,62.25 ± 0.17
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,County Economic Typology,Services,481942,706715629,53.5352,0.0777,53.3841,53.6865,53.54 ± 0.08
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,County Economic Typology,Nonspecialized,286447,394764712,64.3448,0.1207,64.1094,64.5809,64.34 ± 0.12
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,County Economic Typology,National,1206345,1633651785,60.3075,0.0552,60.2,60.4152,60.31 ± 0.06
2016-2020,I00-I99,I00-I99,I00_I99,County Economic Typology,Farming,66300,21281587,231.5037,0.9139,229.7448,233.2727,231.50 ± 0.91
2016-2020,I00-I99,I00-I99,I00_I99,County Economic Typology,Mining,47808,14757946,263.9574,1.2265,261.5965,266.3342,263.96 ± 1.23
2016-2020,I00-I99,I00-I99,I00_I99,County Economic Typology,Manufacturing,946901,304258990,239.0442,0.2492,238.563,239.5262,239.04 ± 0.25
