Time_Period,ICD-10 Code,Outcome_Fullname,Outcome_Shortname,Stratification,Strata,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2016-2020,G10,Huntington's Disease (HD),HD,RUCC,National,5641,1633728425,0.2947,0.004,0.2871,0.3025,0.29 ± 0.00
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,RUCC,Metropolitan urbanized,28949,1403347391,1.705,0.0102,1.6854,1.7247,1.70 ± 0.01
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,RUCC,Non-metropolitan urbanized,2387,93238846,1.9049,0.0401,1.8293,1.9829,1.90 ± 0.04
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,RUCC,Less urbanized,2791,113762539,1.6921,0.033,1.6299,1.7561,1.69 ± 0.03
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,RUCC,Thinly populated,637,23379649,1.7014,0.0704,1.5718,1.8388,1.70 ± 0.07
2016-2020,G12.2,Amyotrophic Lateral Sclerosis (ALS),ALS,RUCC,National,34764,1633728425,1.7133,0.0094,1.6954,1.7314,1.71 ± 0.01
2016-2020,G20,Parkinson's Disease (PD),PD,RUCC,Metropolitan urbanized,141497,1403347391,8.7514,0.0235,8.7058,8.7971,8.75 ± 0.02
2016-2020,G20,Parkinson's Disease (PD),PD,RUCC,Non-metropolitan urbanized,11239,93238846,8.9713,0.0851,8.8062,9.1388,8.97 ± 0.09
2016-2020,G20,Parkinson's Disease (PD),PD,RUCC,Less urbanized,14306,113762539,8.5904,0.0722,8.4502,8.7323,8.59 ± 0.07
2016-2020,G20,Parkinson's Disease (PD),PD,RUCC,Thinly populated,2875,23379649,7.3937,0.1384,7.1258,7.669,7.39 ± 0.14
2016-2020,G20,Parkinson's Disease (PD),PD,RUCC,National,169917,1633728425,8.7249,0.0213,8.6834,8.7665,8.72 ± 0.02
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,RUCC,Metropolitan urbanized,1158736,1403347391,69.796,0.0653,69.6689,69.9232,69.80 ± 0.07
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,RUCC,Non-metropolitan urbanized,99035,93238846,77.9438,0.2488,77.4591,78.4307,77.94 ± 0.25
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,RUCC,Less urbanized,126963,113762539,75.4529,0.2125,75.0384,75.8691,75.45 ± 0.21
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,RUCC,Thinly populated,26309,23379649,66.9433,0.4143,66.1368,67.7572,66.94 ± 0.41
2016-2020,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),NDD,RUCC,National,1411043,1633728425,70.7444,0.0599,70.6277,70.8612,70.74 ± 0.06
2016-2020,G30,Alzheimer's Disease (AD),AD,RUCC,Metropolitan urbanized,503328,1403347391,30.3156,0.043,30.2319,30.3995,30.32 ± 0.04
2016-2020,G30,Alzheimer's Disease (AD),AD,RUCC,Non-metropolitan urbanized,43057,93238846,33.9108,0.164,33.5913,34.2327,33.91 ± 0.16
2016-2020,G30,Alzheimer's Disease (AD),AD,RUCC,Less urbanized,57012,113762539,33.8823,0.1423,33.6047,34.1616,33.88 ± 0.14
2016-2020,G30,Alzheimer's Disease (AD),AD,RUCC,Thinly populated,11827,23379649,30.0712,0.2772,29.5317,30.6181,30.07 ± 0.28
2016-2020,G30,Alzheimer's Disease (AD),AD,RUCC,National,615224,1633728425,30.8483,0.0395,30.7713,30.9255,30.85 ± 0.04
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,RUCC,Metropolitan urbanized,988290,1403347391,59.3396,0.06,59.2227,59.4567,59.34 ± 0.06
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,RUCC,Non-metropolitan urbanized,85409,93238846,67.0675,0.2303,66.6185,67.5188,67.07 ± 0.23
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,RUCC,Less urbanized,109866,113762539,65.1704,0.1971,64.7856,65.5569,65.17 ± 0.20
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,RUCC,Thinly populated,22797,23379649,57.8483,0.3841,57.0998,58.6042,57.85 ± 0.38
2016-2020,G30_F01_F03,Dementia (AD+VD+UD),Dementia,RUCC,National,1206362,1633728425,60.3061,0.0552,60.1986,60.4139,60.31 ± 0.06
2016-2020,I00-I99,I00-I99,I00_I99,RUCC,Metropolitan urbanized,3551703,1403347391,212.9457,0.1143,212.7243,213.1673,212.95 ± 0.11
2016-2020,I00-I99,I00-I99,I00_I99,RUCC,Non-metropolitan urbanized,306536,93238846,244.5612,0.45,243.6962,245.4285,244.56 ± 0.45
2016-2020,I00-I99,I00-I99,I00_I99,RUCC,Less urbanized,420044,113762539,255.9748,0.4037,255.2013,256.7501,255.97 ± 0.40
2016-2020,I00-I99,I00-I99,I00_I99,RUCC,Thinly populated,90111,23379649,237.6279,0.8152,236.0789,239.1846,237.63 ± 0.82
2016-2020,I00-I99,I00-I99,I00_I99,RUCC,National,4368394,1633728425,218.774,0.1059,218.5689,218.9792,218.77 ± 0.11
2016-2020,I00_I99,I00_I99,CVD,RUCC,Metropolitan urbanized,3551703,1403347391,212.9457,0.1143,212.7243,213.1673,212.95 ± 0.11
2016-2020,I00_I99,I00_I99,CVD,RUCC,Non-metropolitan urbanized,306536,93238846,244.5612,0.45,243.6962,245.4285,244.56 ± 0.45
2016-2020,I00_I99,I00_I99,CVD,RUCC,Less urbanized,420044,113762539,255.9748,0.4037,255.2013,256.7501,255.97 ± 0.40
2016-2020,I00_I99,I00_I99,CVD,RUCC,Thinly populated,90111,23379649,237.6279,0.8152,236.0789,239.1846,237.63 ± 0.82
2016-2020,I00_I99,I00_I99,CVD,RUCC,National,4368394,1633728425,218.774,0.1059,218.5689,218.9792,218.77 ± 0.11
2016-2020,I10_I15,I10_I15,HD,RUCC,Metropolitan urbanized,411723,1403347391,24.6753,0.039,24.6,24.7508,24.68 ± 0.04
2016-2020,I10_I15,I10_I15,HD,RUCC,Non-metropolitan urbanized,30029,93238846,24.074,0.1418,23.8025,24.3479,24.07 ± 0.14
2016-2020,I10_I15,I10_I15,HD,RUCC,Less urbanized,40312,113762539,24.8349,0.127,24.5931,25.0786,24.83 ± 0.13
2016-2020,I10_I15,I10_I15,HD,RUCC,Thinly populated,8518,23379649,22.8448,0.2566,22.3622,23.3352,22.84 ± 0.26
2016-2020,I10_I15,I10_I15,HD,RUCC,National,490582,1633728425,24.6084,0.0356,24.5396,24.6774,24.61 ± 0.04
2016-2020,I20_I25,I20_I25,IHD,RUCC,Metropolitan urbanized,1484059,1403347391,88.4446,0.0735,88.3023,88.587,88.44 ± 0.07
2016-2020,I20_I25,I20_I25,IHD,RUCC,Non-metropolitan urbanized,133630,93238846,105.8912,0.2951,105.3242,106.4605,105.89 ± 0.30
2016-2020,I20_I25,I20_I25,IHD,RUCC,Less urbanized,180707,113762539,109.6619,0.2637,109.1568,110.1686,109.66 ± 0.26
2016-2020,I20_I25,I20_I25,IHD,RUCC,Thinly populated,39534,23379649,104.1326,0.5396,103.1086,105.1642,104.13 ± 0.54
2016-2020,I20_I25,I20_I25,IHD,RUCC,National,1837930,1633728425,91.4762,0.0683,91.344,91.6085,91.48 ± 0.07
2016-2020,I50,I50,HF,RUCC,Metropolitan urbanized,332434,1403347391,19.8614,0.0347,19.794,19.9291,19.86 ± 0.03
2016-2020,I50,I50,HF,RUCC,Non-metropolitan urbanized,28701,93238846,22.6188,0.1349,22.3579,22.8821,22.62 ± 0.13
2016-2020,I50,I50,HF,RUCC,Less urbanized,43437,113762539,25.9566,0.126,25.7131,26.2019,25.96 ± 0.13
2016-2020,I50,I50,HF,RUCC,Thinly populated,9806,23379649,25.2508,0.259,24.7534,25.7556,25.25 ± 0.26
2016-2020,I50,I50,HF,RUCC,National,414378,1633728425,20.6424,0.0323,20.5796,20.7054,20.64 ± 0.03
2016-2020,I60_I69,I60_I69,Stroke,RUCC,Metropolitan urbanized,614489,1403347391,37.0535,0.0478,36.961,37.1463,37.05 ± 0.05
2016-2020,I60_I69,I60_I69,Stroke,RUCC,Non-metropolitan urbanized,49795,93238846,39.674,0.1805,39.3263,40.0241,39.67 ± 0.18
2016-2020,I60_I69,I60_I69,Stroke,RUCC,Less urbanized,67621,113762539,40.9873,0.1604,40.6789,41.2974,40.99 ± 0.16
2016-2020,I60_I69,I60_I69,Stroke,RUCC,Thinly populated,14271,23379649,37.3749,0.3204,36.7642,37.9933,37.37 ± 0.32
2016-2020,I60_I69,I60_I69,Stroke,RUCC,National,746176,1633728425,37.5331,0.0439,37.448,37.6183,37.53 ± 0.04
2016-2020,X60_X69,X60_X69,NVS,RUCC,Metropolitan urbanized,26639,1403347391,1.7965,0.0113,1.775,1.8182,1.80 ± 0.01
2016-2020,X60_X69,X60_X69,NVS,RUCC,Non-metropolitan urbanized,1924,93238846,2.0168,0.0479,1.9277,2.109,2.02 ± 0.05
2016-2020,X60_X69,X60_X69,NVS,RUCC,Less urbanized,2057,113762539,1.7587,0.0408,1.6835,1.8364,1.76 ± 0.04
2016-2020,X60_X69,X60_X69,NVS,RUCC,Thinly populated,309,23379649,1.1851,0.0725,1.0566,1.3248,1.19 ± 0.07
2016-2020,X60_X69,X60_X69,NVS,RUCC,National,30929,1633728425,1.7938,0.0105,1.7738,1.8139,1.79 ± 0.01
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,RUCC,Metropolitan urbanized,188859,1403347391,12.9724,0.0304,12.9139,13.031,12.97 ± 0.03
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,RUCC,Non-metropolitan urbanized,17036,93238846,17.9415,0.1426,17.6731,18.213,17.94 ± 0.14
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,RUCC,Less urbanized,20007,113762539,17.0712,0.1266,16.8354,17.3094,17.07 ± 0.13
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,RUCC,Thinly populated,3636,23379649,14.0622,0.2518,13.6088,14.5268,14.06 ± 0.25
2016-2020,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,RUCC,National,229538,1633728425,13.5415,0.0289,13.4861,13.597,13.54 ± 0.03
2016-2020,X70_X84,X70_X84,VS,RUCC,Metropolitan urbanized,161993,1403347391,11.1607,0.0283,11.1064,11.2152,11.16 ± 0.03
2016-2020,X70_X84,X70_X84,VS,RUCC,Non-metropolitan urbanized,15101,93238846,15.9116,0.1343,15.6588,16.1675,15.91 ± 0.13
2016-2020,X70_X84,X70_X84,VS,RUCC,Less urbanized,17935,113762539,15.3,0.1198,15.0769,15.5256,15.30 ± 0.12
2016-2020,X70_X84,X70_X84,VS,RUCC,Thinly populated,3326,23379649,12.8717,0.2411,12.438,13.3168,12.87 ± 0.24
2016-2020,X70_X84,X70_X84,VS,RUCC,National,198355,1633728425,11.7329,0.0269,11.6814,11.7847,11.73 ± 0.03
2016-2020,Y87.0,Y87.0,SI,RUCC,Metropolitan urbanized,227,1403347391,0.0152,0.001,0.0133,0.0173,0.02 ± 0.00
2016-2020,Y87.0,Y87.0,SI,RUCC,Non-metropolitan urbanized,11,93238846,0.013,0.0041,0.0065,0.0233,0.01 ± 0.00
2016-2020,Y87.0,Y87.0,SI,RUCC,Less urbanized,15,113762539,0.0125,0.0034,0.007,0.0206,0.01 ± 0.00
2016-2020,Y87.0,Y87.0,SI,RUCC,Thinly populated,1,23379649,0.0054,0.0054,0.0001,0.0301,0.01 ± 0.01
2016-2020,Y87.0,Y87.0,SI,RUCC,National,254,1633728425,0.0147,0.0009,0.013,0.0167,0.01 ± 0.00
2021-2024,I00_I99,I00_I99,CVD,RUCC,Metropolitan urbanized,3016434,1137415626,238.9865,0.1413,238.7169,239.2564,238.99 ± 0.14
2021-2024,I00_I99,I00_I99,CVD,RUCC,Non-metropolitan urbanized,261769,73816463,289.3099,0.5916,288.2026,290.4203,289.31 ± 0.59
2021-2024,I00_I99,I00_I99,CVD,RUCC,Less urbanized,353844,89213110,301.6781,0.5351,300.6849,302.6738,301.68 ± 0.54
2021-2024,I00_I99,I00_I99,CVD,RUCC,Thinly populated,76273,17931743,285.0114,1.1072,282.9923,287.0414,285.01 ± 1.11
2021-2024,I00_I99,I00_I99,CVD,RUCC,National,3708320,1318376942,247.49,0.1323,247.2382,247.742,247.49 ± 0.13
2021-2024,I10_I15,I10_I15,HD,RUCC,Metropolitan urbanized,1416328,1137415626,124.833,0.1076,124.6275,125.0387,124.83 ± 0.11
2021-2024,I10_I15,I10_I15,HD,RUCC,Non-metropolitan urbanized,106974,73816463,140.087,0.4479,139.2488,140.929,140.09 ± 0.45
2021-2024,I10_I15,I10_I15,HD,RUCC,Less urbanized,130491,89213110,132.9253,0.3901,132.2051,133.6485,132.93 ± 0.39
2021-2024,I10_I15,I10_I15,HD,RUCC,Thinly populated,24829,17931743,111.2785,0.767,109.8986,112.6714,111.28 ± 0.77
2021-2024,I10_I15,I10_I15,HD,RUCC,National,1678622,1318376942,126.2772,0.1002,126.0862,126.4684,126.28 ± 0.10
2021-2024,I20_I25,I20_I25,IHD,RUCC,Metropolitan urbanized,2142733,1137415626,182.4114,0.1282,182.1673,182.6558,182.41 ± 0.13
2021-2024,I20_I25,I20_I25,IHD,RUCC,Non-metropolitan urbanized,179307,73816463,220.858,0.5486,219.8369,221.8827,220.86 ± 0.55
2021-2024,I20_I25,I20_I25,IHD,RUCC,Less urbanized,223684,89213110,213.1757,0.4798,212.2932,214.061,213.18 ± 0.48
2021-2024,I20_I25,I20_I25,IHD,RUCC,Thinly populated,46181,17931743,192.379,0.9735,190.6284,194.1417,192.38 ± 0.97
2021-2024,I20_I25,I20_I25,IHD,RUCC,National,2591905,1318376942,187.3386,0.1201,187.1106,187.5668,187.34 ± 0.12
2021-2024,I50,I50,HF,RUCC,Metropolitan urbanized,286862,1137415626,22.068,0.0419,21.9873,22.1489,22.07 ± 0.04
2021-2024,I50,I50,HF,RUCC,Non-metropolitan urbanized,24076,73816463,25.591,0.1702,25.2688,25.9164,25.59 ± 0.17
2021-2024,I50,I50,HF,RUCC,Less urbanized,35584,89213110,28.8925,0.1591,28.5931,29.1943,28.89 ± 0.16
2021-2024,I50,I50,HF,RUCC,Thinly populated,8306,17931743,29.5794,0.3424,28.9466,30.2224,29.58 ± 0.34
2021-2024,I50,I50,HF,RUCC,National,354828,1318376942,22.9407,0.0392,22.8653,23.0163,22.94 ± 0.04
2021-2024,I60_I69,I60_I69,Stroke,RUCC,Metropolitan urbanized,1529349,1137415626,132.6211,0.1099,132.411,132.8314,132.62 ± 0.11
2021-2024,I60_I69,I60_I69,Stroke,RUCC,Non-metropolitan urbanized,115456,73816463,148.085,0.4562,147.232,148.9417,148.09 ± 0.46
2021-2024,I60_I69,I60_I69,Stroke,RUCC,Less urbanized,137865,89213110,137.6516,0.3933,136.9259,138.3801,137.65 ± 0.39
2021-2024,I60_I69,I60_I69,Stroke,RUCC,Thinly populated,27055,17931743,118.3422,0.7822,116.9362,119.7609,118.34 ± 0.78
2021-2024,I60_I69,I60_I69,Stroke,RUCC,National,1809725,1318376942,133.7954,0.1023,133.6005,133.9905,133.80 ± 0.10
2021-2024,X60_X69,X60_X69,NVS,RUCC,Metropolitan urbanized,19993,1137415626,1.8891,0.0137,1.863,1.9154,1.89 ± 0.01
2021-2024,X60_X69,X60_X69,NVS,RUCC,Non-metropolitan urbanized,1416,73816463,2.1122,0.0578,2.0036,2.2252,2.11 ± 0.06
2021-2024,X60_X69,X60_X69,NVS,RUCC,Less urbanized,1448,89213110,1.7911,0.0485,1.7,1.8858,1.79 ± 0.05
2021-2024,X60_X69,X60_X69,NVS,RUCC,Thinly populated,247,17931743,1.4851,0.0987,1.3056,1.6823,1.49 ± 0.10
2021-2024,X60_X69,X60_X69,NVS,RUCC,National,23104,1318376942,1.8862,0.0127,1.8619,1.9106,1.89 ± 0.01
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,RUCC,Metropolitan urbanized,159333,1137415626,14.9195,0.0381,14.8463,14.9929,14.92 ± 0.04
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,RUCC,Non-metropolitan urbanized,14233,73816463,20.7163,0.1789,20.3773,21.0595,20.72 ± 0.18
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,RUCC,Less urbanized,16892,89213110,20.2242,0.1613,19.9203,20.5315,20.22 ± 0.16
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,RUCC,Thinly populated,2989,17931743,17.016,0.3289,16.4114,17.6372,17.02 ± 0.33
2021-2024,X60_X84_Y87.0,X60_X84_Y87.0,Suicide,RUCC,National,193447,1318376942,15.6182,0.0363,15.5487,15.688,15.62 ± 0.04
2021-2024,X70_X84,X70_X84,VS,RUCC,Metropolitan urbanized,137534,1137415626,12.8567,0.0353,12.7888,12.9248,12.86 ± 0.04
2021-2024,X70_X84,X70_X84,VS,RUCC,Non-metropolitan urbanized,12739,73816463,18.4883,0.1688,18.1686,18.8122,18.49 ± 0.17
2021-2024,X70_X84,X70_X84,VS,RUCC,Less urbanized,15347,89213110,18.3166,0.1534,18.0279,18.6087,18.32 ± 0.15
2021-2024,X70_X84,X70_X84,VS,RUCC,Thinly populated,2726,17931743,15.4465,0.3129,14.8721,16.0375,15.45 ± 0.31
2021-2024,X70_X84,X70_X84,VS,RUCC,National,168346,1318376942,13.5665,0.0338,13.5017,13.6314,13.57 ± 0.03
2021-2024,Y87.0,Y87.0,SI,RUCC,Metropolitan urbanized,1806,1137415626,0.1738,0.0042,0.1658,0.182,0.17 ± 0.00
2021-2024,Y87.0,Y87.0,SI,RUCC,Non-metropolitan urbanized,78,73816463,0.1158,0.0135,0.0915,0.1445,0.12 ± 0.01
2021-2024,Y87.0,Y87.0,SI,RUCC,Less urbanized,97,89213110,0.1165,0.0122,0.0944,0.1421,0.12 ± 0.01
2021-2024,Y87.0,Y87.0,SI,RUCC,Thinly populated,16,17931743,0.0844,0.0228,0.0483,0.1371,0.08 ± 0.02
2021-2024,Y87.0,Y87.0,SI,RUCC,National,1997,1318376942,0.1656,0.0038,0.1584,0.173,0.17 ± 0.00
