ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail
"K70","2006_2010","2016_2020",10,"EQI_Air+SM+PA+OB","0.00","-0.10(-0.56,0.37)","-0.00(-0.49,0.48)","0.06(-0.46,0.60)","-0.02(-0.56,0.53)","0.6786","0.9900","0.7981","0.9585","1.0011","1.0013","1.0023","1.0017",1958,1679,1635,1746,2498,2521,1955,1968,"0.46(0.41,0.52)","0.0002","1.0009",2395,2990,"-0.06(-0.11,-0.01)","0.0297","1.0019",1220,2021,"-0.02(-0.08,0.04)","0.4391","1.0025",1689,2416
"K70","2006_2010","2016_2020",10,"EQI_Water+SM+PA+OB","0.00","-0.51(-1.02,-0.01)","0.34(-0.19,0.88)","0.63(0.08,1.18)","0.86(0.27,1.46)","0.0452","0.2157","0.0242","0.0057","1.0033","1.0052","1.0039","1.0022",1402,1250,1228,1353,2568,1815,2060,2467,"0.46(0.41,0.52)","0.0002","1.0009",2395,2990,"-0.06(-0.11,-0.01)","0.0297","1.0019",1220,2021,"-0.02(-0.08,0.04)","0.4391","1.0025",1689,2416
"K70","2006_2010","2016_2020",10,"EQI_Land+SM+PA+OB","0.00","-0.12(-0.55,0.31)","-0.33(-0.76,0.10)","-0.46(-0.92,-0.00)","-0.45(-0.94,0.03)","0.5846","0.1387","0.0502","0.0637","1.0012","1.0012","1.0015","1.0009",1881,1489,1630,1545,2542,2661,2807,2427,"0.46(0.41,0.52)","0.0002","1.0009",2395,2990,"-0.06(-0.11,-0.01)","0.0297","1.0019",1220,2021,"-0.02(-0.08,0.04)","0.4391","1.0025",1689,2416
"K70","2006_2010","2016_2020",10,"EQI_Built+SM+PA+OB","0.00","0.79(0.33,1.24)","0.20(-0.28,0.66)","-0.19(-0.69,0.29)","-0.50(-1.00,-0.02)","0.0022","0.4261","0.4486","0.0422","1.0047","1.0066","1.0068","1.0080",1703,1531,1506,1445,2258,2139,2428,2227,"0.46(0.41,0.52)","0.0002","1.0009",2395,2990,"-0.06(-0.11,-0.01)","0.0297","1.0019",1220,2021,"-0.02(-0.08,0.04)","0.4391","1.0025",1689,2416
"K70","2006_2010","2016_2020",10,"EQI_Social+SM+PA+OB","0.00","-0.61(-1.06,-0.18)","-1.41(-1.91,-0.92)","-2.34(-2.91,-1.76)","-3.33(-3.96,-2.71)","0.0062","0.0002","0.0002","0.0002","1.0013","1.0004","1.0002","1.0010",1758,1503,1404,1342,2649,2284,2639,2379,"0.46(0.41,0.52)","0.0002","1.0009",2395,2990,"-0.06(-0.11,-0.01)","0.0297","1.0019",1220,2021,"-0.02(-0.08,0.04)","0.4391","1.0025",1689,2416
"K70","2006_2010","2021_2024",15,"EQI+SM+PA+OB","0.00","-0.05(-0.87,0.79)","0.31(-0.55,1.20)","-0.57(-1.50,0.34)","-1.07(-2.03,-0.12)","0.8900","0.4921","0.2102","0.0277","1.0008","1.0016","1.0029","1.0028",1501,1315,1229,1258,2429,1807,2082,2072,"0.79(0.70,0.88)","0.0002","1.0012",1644,2567,"0.14(0.07,0.21)","0.0002","1.0004",1367,1900,"-0.12(-0.21,-0.04)","0.0032","1.0024",1547,2129
"K70","2006_2010","2021_2024",15,"EQI_Air+SM+PA+OB","0.00","-0.75(-1.56,0.03)","-0.27(-1.14,0.59)","-0.46(-1.35,0.43)","-0.78(-1.69,0.17)","0.0647","0.5481","0.3047","0.1072","1.0014","1.0019","1.0021","1.0022",2342,1966,1938,1949,2963,2686,2885,2470,"0.88(0.79,0.97)","0.0002","1.0001",3154,2578,"-0.02(-0.09,0.05)","0.6381","1.0013",1954,2373,"-0.01(-0.09,0.08)","0.8665","1.0012",2428,2953
"K70","2006_2010","2021_2024",15,"EQI_Water+SM+PA+OB","0.00","-0.10(-0.95,0.78)","0.76(-0.16,1.65)","1.24(0.32,2.13)","1.84(0.87,2.83)","0.7961","0.1072","0.0057","0.0002","1.0000","1.0022","1.0014","1.0012",2372,2176,2128,2153,2555,2971,2558,2786,"0.88(0.79,0.97)","0.0002","1.0001",3154,2578,"-0.02(-0.09,0.05)","0.6381","1.0013",1954,2373,"-0.01(-0.09,0.08)","0.8665","1.0012",2428,2953
"K70","2006_2010","2021_2024",15,"EQI_Land+SM+PA+OB","0.00","-0.16(-0.84,0.53)","-0.17(-0.88,0.58)","-0.10(-0.89,0.69)","-0.06(-0.89,0.74)","0.6671","0.6536","0.7866","0.8960","1.0004","1.0011","1.0007","1.0008",2642,2474,2375,2520,2493,2523,2706,2701,"0.88(0.79,0.97)","0.0002","1.0001",3154,2578,"-0.02(-0.09,0.05)","0.6381","1.0013",1954,2373,"-0.01(-0.09,0.08)","0.8665","1.0012",2428,2953
"K70","2006_2010","2021_2024",15,"EQI_Built+SM+PA+OB","0.00","0.58(-0.18,1.34)","-0.27(-1.08,0.53)","-0.90(-1.73,-0.06)","-1.47(-2.33,-0.63)","0.1357","0.5046","0.0372","0.0017","1.0014","1.0011","1.0010","1.0020",2407,2114,1947,1930,3181,2751,2162,2454,"0.88(0.79,0.97)","0.0002","1.0001",3154,2578,"-0.02(-0.09,0.05)","0.6381","1.0013",1954,2373,"-0.01(-0.09,0.08)","0.8665","1.0012",2428,2953
"K70","2006_2010","2021_2024",15,"EQI_Social+SM+PA+OB","0.00","-0.65(-1.42,0.09)","-1.88(-2.75,-1.02)","-3.61(-4.56,-2.65)","-4.88(-5.89,-3.80)","0.0847","0.0002","0.0002","0.0002","1.0001","1.0002","0.9998","1.0004",2078,1895,1670,1714,2683,2410,2433,2443,"0.88(0.79,0.97)","0.0002","1.0001",3154,2578,"-0.02(-0.09,0.05)","0.6381","1.0013",1954,2373,"-0.01(-0.09,0.08)","0.8665","1.0012",2428,2953
