COUNTY_FIPS,RUCC,EQI_Air,EQI_Water,EQI_Land,EQI_Built,EQI_Social,Cluster
19065,3,-0.1269,0.4898,0.724,0.2013,0.4748,2
19067,3,-0.0354,0.147,0.8805,0.8306,0.7185,2
19069,3,-0.3164,0.1988,0.7796,0.1725,0.7493,2
19071,4,-0.6095,0.6185,0.7431,-0.863,0.7089,2
19073,3,-0.6391,-1.4083,0.7791,0.2072,0.5649,1
19075,1,-0.3831,0.1566,0.7867,0.1016,0.999,2
19077,1,-1.0771,-1.1103,0.6109,-0.2557,0.6658,0
19079,3,-0.1407,0.5519,0.8142,0.1797,1.0963,2
19081,3,-0.6533,-0.9706,0.9561,-1.3498,1.0375,1
19083,3,-0.4157,0.2335,0.6817,0.1874,0.665,2
19085,1,-0.195,0.5119,0.9312,-0.0454,0.8962,2
19087,3,0.2102,0.1523,0.6449,0.3048,0.7335,2
19089,3,-0.5089,0.5006,0.5899,-0.5092,0.5792,2
19091,3,-0.2937,0.2271,0.7378,0.3674,0.9762,2
19093,4,-0.8438,-0.5285,0.7251,-0.0703,0.745,2
19095,4,-0.1684,0.4511,0.6308,0.5521,1.2629,2
19097,3,0.1777,0.1624,0.6234,-0.0706,0.5054,2
19099,3,0.5205,-1.3536,0.8914,0.0663,1.1153,1
19101,3,0.2592,-1.4248,0.4808,0.666,0.4948,1
19103,1,1.4538,0.5196,0.6664,1.0974,0.7949,2
19105,1,0.1837,0.4601,0.3909,0.2196,0.9686,2
19107,4,-0.4415,0.1497,0.6675,-0.4647,0.5471,2
19109,3,-0.1987,0.5183,0.8987,0.197,0.7105,2
19111,2,0.7797,0.5027,0.5061,0.7654,0.3121,2
19113,1,1.1387,0.5175,0.7216,0.6641,1.2736,2
19115,4,-0.1016,0.459,0.6325,-1.0149,0.4118,2
19117,3,-0.2948,-1.1622,0.5505,0.4394,0.0094,1
19119,4,-0.7766,-1.4605,0.9227,-0.63,0.9447,1
19121,1,-0.1515,-1.1238,0.7046,-0.7135,1.1526,1
19123,3,0.3288,0.4865,0.8162,0.1651,0.5623,2
19125,3,0.4704,0.4686,0.6294,-0.1394,0.989,2
19127,2,0.3618,0.1098,0.6142,0.5649,0.5398,2
19129,1,0.3255,-1.4133,0.7543,-0.1618,1.0271,1
19131,3,-0.3087,-1.0957,0.7865,-0.6264,0.7995,1
19133,3,-0.623,0.2058,0.8861,0.6009,0.5251,2
19135,3,-0.3998,-1.5242,0.6095,-0.3399,0.4731,1
19137,3,-0.2036,-1.3838,0.7972,1.3199,0.3758,1
19139,2,1.1356,0.5148,0.5389,0.4662,0.6432,2
19141,3,-0.4863,-1.5195,0.9127,0.1746,0.7612,1
19143,3,-0.8551,-1.4687,0.9554,-1.2195,0.7791,1
19145,3,-0.1152,-0.9564,0.7605,1.0457,0.4931,1
19147,3,-0.6427,-1.3802,0.9434,0.1946,0.6421,1
19149,3,-0.2431,0.2409,1.271,0.0738,1.4658,2
19151,4,-0.9253,0.1925,0.8987,-0.4626,0.6978,2
19153,1,1.1864,0.4574,0.6114,1.0771,1.0135,2
19155,1,0.9138,0.5047,0.8488,0.7081,0.7747,2
19157,3,0.0195,-1.1625,0.8014,0.4285,0.6687,1
19159,4,-1.2302,-1.5229,0.6784,0.3335,-0.1301,1
19161,4,-0.9822,-1.1519,0.939,0.1577,0.5823,1
19163,1,1.6367,0.9489,0.6801,0.8183,0.7967,2
19165,3,-0.7234,0.1379,0.7927,0.1433,1.2315,2
19167,3,-0.1228,-1.0998,1.074,-0.2528,1.1539,1
19169,1,0.7243,0.2048,0.6847,0.7745,0.8557,2
19171,3,-0.2499,-1.4266,0.8388,-0.6019,0.7703,1
19173,4,-1.1755,-1.5228,0.7041,0.5165,0.2461,1
19175,3,-0.0777,-1.076,0.6027,0.9621,0.4754,1
19177,4,-0.4896,-1.5237,0.4754,-0.5773,0.0746,1
19179,2,0.5264,-1.0894,0.5334,1.0575,-0.134,1
19181,1,0.4327,-1.4317,0.5815,-0.2197,1.7757,1
19183,1,0.2633,0.5273,0.8555,0.4294,1.0104,2
19185,4,-1.1177,-1.5121,0.5575,0.034,-0.1774,1
19187,2,0.3475,-1.0133,0.87,1.152,0.4862,1
19189,3,-0.2085,0.5227,0.785,0.005,0.9354,2
19191,3,-0.3325,0.1572,0.6296,0.2513,0.8817,2
19193,1,0.7011,0.5158,1.0431,0.9695,0.4708,2
19195,4,-0.4829,0.5777,0.8086,-0.2437,0.8873,2
19197,3,-0.5048,-1.3924,0.7023,0.1054,0.7062,1
20001,3,-0.1305,-1.519,0.1949,0.5092,-0.026,1
20003,3,-0.7328,-1.52,0.4077,0.2772,0.3107,1
20005,3,0.476,-1.5121,0.3292,0.754,0.2745,1
20007,4,-1.835,-1.5259,0.3671,1.1585,0.4599,1
20009,3,-0.3282,-1.525,0.5545,1.111,-0.0045,1
20011,3,0.0984,-1.519,0.5604,0.499,0.0817,1
20013,3,-0.6177,-1.5163,0.5486,-0.0643,0.1665,1
20015,1,0.1663,-1.5171,0.4692,-0.3968,1.1999,1
20017,4,-1.5781,-1.5217,0.1302,-1.3135,0.1854,1
20019,4,-1.1006,-1.5216,-0.1423,-0.9372,-0.2049,1
20021,3,0.2042,-1.527,0.6571,-0.3135,-0.2161,1
20023,4,-2.1229,-1.5087,0.4204,0.0319,0.3334,1
20025,4,-2.3061,-1.5245,0.0805,-0.1205,0.4659,1
20027,3,-0.5908,-1.5255,0.4758,0.4013,0.6219,1
20029,3,-0.7676,-1.5246,0.3607,0.8574,0.1635,1
20031,3,-0.9642,-1.5195,0.3567,-0.295,0.5607,1
20033,4,-2.2901,-1.5247,-0.0356,-0.8081,0.4243,1
20035,2,0.1089,-1.5243,0.5032,0.3991,0.0045,1
20037,2,0.4588,-1.5259,0.6114,0.8981,-0.1939,1
20039,4,-1.3852,-1.5124,0.4165,1.6014,0.3156,1
20041,3,-0.3682,-1.5232,0.595,0.4982,0.7488,1
20043,1,-0.1768,-1.5174,0.3461,-1.5124,0.0055,0
20045,1,0.8954,-1.5189,0.4268,0.9302,0.5777,1
20047,4,-1.5262,-1.5239,0.3025,-0.3352,0.2075,1
20049,4,-1.0661,-1.5196,0.1815,-2.1278,-0.4684,1
20051,2,-0.5515,-1.5231,0.545,1.278,0.3934,1
20053,3,-1.3052,-1.5197,0.2986,0.4699,0.4252,1
20055,2,-0.0684,-1.5185,0.6707,0.451,-0.3136,1
20057,2,-0.6258,-1.5241,0.4783,0.5927,-0.2245,1
20059,1,0.1657,-1.5202,0.2547,0.5436,0.7618,1
20061,2,0.2887,-1.5212,0.4243,0.6269,-0.1032,1
20063,4,-1.9102,-1.513,0.9082,-1.919,0.7352,1
20065,4,-1.3693,-1.5167,0.3682,0.4107,-0.0045,1
20067,3,-0.6453,-1.5157,0.6307,0.7059,0.0146,1
20069,4,-1.589,-1.5193,0.7105,-1.1094,0.5398,1
20071,4,-2.1381,-1.5097,0.496,-0.9853,0.0428,1
20073,3,-0.9495,-1.5192,0.4508,-0.1443,-0.287,1
20075,4,-1.8266,-1.5109,0.4707,-1.4921,-0.2727,1
20077,4,-1.3095,-1.5271,0.1587,0.5203,0.0308,1
20079,1,0.2705,-1.5298,0.5345,0.3514,0.9265,1
20081,4,-1.5333,-1.5182,0.6406,-1.8628,0.2092,1
20083,4,-1.7755,-1.5209,0.5715,-3.421,0.2345,0
20085,1,-0.1499,-1.5176,-0.1155,0.1578,0.9184,1
20087,1,-0.127,-1.5234,0.1584,-0.0974,1.1843,1
20089,4,-1.7913,-1.5217,1.3148,-0.0913,0.3533,1
20091,1,1.2692,-1.5281,0.684,0.6644,2.5146,1
20093,4,-1.3522,-1.513,0.666,-1.3351,0.2604,1
20095,3,-0.7517,-1.5237,0.5296,-1.155,0.68,1
20097,4,-1.9624,-1.5241,0.1978,-0.071,0.32,1
20099,3,0.2814,-1.5218,0.5146,0.174,0.0674,1
20101,4,-2.1234,-1.5167,0.6095,-1.0166,0.686,1
20103,1,0.7561,-1.5218,0.1648,0.1637,1.295,1
20105,4,-1.6893,-1.5222,0.3873,0.0681,0.4234,1
20107,1,-0.7265,-1.5205,0.5569,-0.2529,0.0809,0
20109,4,-2.0728,-1.5104,0.6468,0.7256,0.6228,1
20111,2,0.2664,-1.5163,0.4623,0.3954,-0.0399,1
20113,3,0.19,-1.5255,0.5813,0.5246,1.0121,1
20115,3,-1.2139,-1.5216,0.6121,-0.0237,0.6628,1
20117,3,-0.7602,-1.5217,0.5997,0.3981,0.4388,1
20119,4,-1.5096,-1.5216,0.447,-1.4139,0.3494,1
20121,1,-0.0109,-1.5223,0.4208,0.1626,1.4222,1
20123,3,-1.4445,-1.5162,1.0075,-0.1916,0.4219,1
20125,2,0.6554,-1.52,0.2166,0.7562,-0.0788,1
20127,4,-1.0262,-1.5119,0.2407,-0.7315,0.3169,1
20129,4,-1.8879,-1.5132,-0.0077,-1.6546,0.0641,1
20131,4,-0.9285,-1.5222,0.2916,0.5853,0.6694,1
20133,3,0.1009,-1.5194,0.3502,0.4534,0.0111,1
20135,4,-1.8558,-1.5198,0.5419,-0.5007,0.4895,1
20137,3,-1.7151,-1.511,0.4706,0.4325,0.2782,1
20139,1,-0.3368,-1.5187,0.4772,-0.1859,0.7868,1
20141,4,-2.0914,-1.5217,0.6803,0.6644,0.1378,1
20143,4,-1.047,-1.5237,0.265,-0.1733,0.7319,1
20145,3,-1.3485,-1.5242,0.6051,-0.0424,-0.0273,1
20147,3,-1.2453,-1.5163,0.6398,0.0181,0.442,1
20149,3,-0.3428,-1.5201,0.6073,0.4458,0.9411,1
20151,3,-0.3815,-1.525,0.6616,0.3592,0.4999,1
20153,4,-2.0019,-1.5085,0.4321,-0.5741,0.2544,1
20155,2,0.3293,-1.5268,0.2348,0.4206,0.3508,1
20157,4,-1.2078,-1.5216,0.6846,-0.3342,0.4098,1
20159,3,-0.7494,-1.5257,0.1887,-0.3302,0.3366,1
20161,2,0.5526,-1.5228,0.4427,0.4436,0.2396,1
20163,4,-1.6876,-1.5208,0.7309,-0.1292,0.3238,1
20165,4,-1.4768,-1.523,0.7155,-0.9571,0.2027,1
20167,3,-1.2727,-1.5169,0.5136,0.8048,0.0732,1
20169,2,0.2849,-1.522,0.4627,1.2267,0.6555,1
20171,3,-1.645,-1.5116,0.8397,-0.3789,0.9612,1
20173,1,0.9562,-1.5241,0.4763,0.5123,0.6463,1
20175,3,-0.1839,-1.5214,0.2136,0.359,-0.6714,1
20177,1,0.9645,-1.5164,0.3966,0.8149,0.729,1
20179,4,-1.1603,-1.512,0.6671,-2.013,0.8331,1
20181,3,-1.0116,-1.5095,0.4528,0.7827,0.3277,1
20183,4,-1.0742,-1.5193,0.64,-0.2876,0.2065,1
20185,4,-1.4688,-1.5242,0.3097,0.2379,0.1129,1
20187,4,-1.9075,-1.5128,0.4673,-3.542,0.0947,0
20189,3,-1.268,-1.5156,0.3049,-1.5358,0.3644,1
20191,1,-0.2798,-1.5252,0.4384,-0.0517,0.6851,1
20193,3,-1.1771,-1.5118,0.5862,1.5353,0.8136,1
20195,4,-1.7253,-1.5203,0.4629,-1.346,0.3527,1
20197,1,-0.6343,-1.5158,0.405,-1.2758,0.9938,0
20199,4,-2.2873,-1.5097,0.444,-2.0805,0.1764,1
20201,4,-1.4118,-1.5223,0.3661,0.295,0.2397,1
20203,4,-1.957,-1.5091,0.6071,-0.4118,-0.3165,1
20205,3,0.2986,-1.5194,0.3944,-0.0167,-0.2033,1
20207,4,-0.5132,-1.5191,0.113,-0.3353,-0.1563,1
20209,1,1.5855,-1.5197,0.4234,0.4171,-0.3828,1
21001,3,-0.2553,1.094,-0.4615,-0.1116,-1.4797,0
21003,3,0.1499,1.0312,-0.1753,-0.9096,-0.7088,0
21005,3,0.245,0.6073,1.3015,-0.8008,0.813,2
21007,4,0.288,1.1049,0.4057,-2.5452,-0.1052,2
21009,3,0.5286,-1.5253,-0.2564,0.2192,-0.3349,1
21011,4,-0.2415,-1.5195,0.6528,-1.1208,-0.9363,1
21013,3,0.0963,0.9219,-0.3093,-0.5629,-2.0326,0
21015,1,1.553,1.0833,1.0427,0.8472,1.77,2
21017,1,0.5149,0.9814,1.6924,0.0407,0.1577,2
21019,1,1.4044,1.037,0.0962,0.8933,-0.0715,2
21021,3,0.6121,0.6422,0.867,0.8225,0.267,2
21023,1,0.1501,-0.3414,0.4856,-2.0962,0.1273,0
21025,3,-0.4471,1.1769,-0.6166,-0.0226,-2.113,0
21027,4,0.0129,1.1012,-0.0102,-0.7725,-0.6482,2
21029,1,1.1572,0.746,0.5743,-0.7293,0.9115,2
21031,4,0.0915,1.106,-0.6149,-0.3387,-0.7216,2
21033,3,0.1845,1.0762,0.138,-0.2091,-0.4146,2
21035,3,0.7098,1.0685,-0.152,0.5952,-0.4875,2
21037,1,1.7183,1.0749,0.9266,0.6723,0.9049,2
21039,4,0.1778,1.0931,0.0118,-2.9655,-0.3271,2
21041,3,0.7015,0.7452,0.9682,1.5867,-0.3451,2
21043,3,0.2336,-0.2049,-0.1298,-0.3557,-1.073,0
21045,4,-0.1916,-1.2227,0.3176,-0.9236,-1.4452,1
21047,1,0.8827,0.83,-0.184,0.0179,-0.3455,0
21049,1,0.8969,1.1085,1.3151,0.3048,0.5253,2
21051,3,-0.1386,-0.3523,-0.3056,-0.6599,-2.6007,0
21053,4,-0.2353,1.0823,-0.7945,-0.1699,-1.716,2
21055,3,0.1756,1.062,0.1843,-1.135,-1.0251,0
21057,4,-0.525,1.0776,-0.6052,-1.6361,-1.5292,0
21059,1,1.4266,0.6428,0.029,0.7276,0.2498,2
21061,1,0.0193,1.102,-0.7228,-1.2952,-0.9533,0
21063,4,-0.2877,0.6155,-0.2862,-2.2757,-1.7143,0
21065,3,-0.0518,1.1051,0.0637,-0.4382,-1.4256,0
21067,1,1.2899,-0.9314,2.0945,1.047,0.5305,1
21069,3,-0.1214,0.6208,1.101,-1.8081,-0.7652,0
21071,3,0.0278,-0.069,-0.8683,0.2544,-1.6512,0
21073,2,0.907,1.0619,1.4614,0.9586,0.4097,2
21075,3,0.0138,1.0946,0.3874,-0.0423,-1.1002,2
21077,1,0.6746,0.09,0.737,-1.0465,0.0554,0
21079,3,0.1486,-1.1965,0.7601,-0.7923,-0.3028,1
21081,1,0.6246,1.1845,0.8036,-0.1114,0.1409,2
21083,3,0.5509,1.1868,0.048,-0.0794,-0.3607,2
21085,3,0.1917,1.0822,-0.596,-0.1708,-0.9964,2
21087,4,-0.2069,-0.0227,-0.2844,-0.709,-0.7659,2
21089,1,1.0292,0.7169,-0.0186,-0.3255,-0.054,0
21091,1,0.5174,1.109,-0.1089,-2.6495,0.135,0
21093,1,1.1021,0.8403,-0.3,0.4793,0.372,2
21095,3,-0.0191,0.9511,-0.3629,0.0267,-2.2036,0
21097,3,0.2297,0.6099,1.3266,-0.8375,0.2656,2
21099,4,0.0283,1.0971,-0.5589,-0.8057,-1.287,2
21101,1,1.4839,1.0547,0.5977,0.5156,0.1374,2
21103,1,0.412,-1.5301,1.1878,-0.2156,0.1687,1
21105,4,-0.1069,1.1096,0.1371,-1.1314,-0.7465,2
21107,2,0.7301,1.079,-0.2067,0.4037,-0.4455,2
21109,4,-0.1069,1.0734,-0.8398,-0.0981,-2.0471,2
21111,1,1.8508,0.7797,1.1602,1.0788,0.4662,2
21113,1,0.774,0.8608,1.0895,-0.4704,0.6177,2
21115,3,-0.0464,-0.2146,-0.7495,0.1475,-1.1592,0
21117,1,1.857,-0.3404,0.9697,0.4115,1.0844,2
21119,4,-0.3492,-0.2982,-1.3759,-1.2801,-2.1894,0
21121,3,0.168,0.8753,-0.0955,0.2599,-2.0884,0
21123,1,-0.084,0.8616,-0.3108,-0.4166,-0.1914,0
21125,3,0.7017,1.0821,-0.1918,-0.1003,-0.8036,2
21127,3,0.0492,-0.3305,-0.5074,-0.6665,-1.855,0
21129,4,-0.4213,1.1153,-0.566,-0.9634,-1.9176,0
21131,4,-0.4271,-0.1932,-0.9749,-1.0225,-2.2445,0
21133,4,-0.109,1.1144,-0.2161,0.2676,-1.7512,2
21135,4,-0.0166,-0.2456,0.5066,-0.5894,-1.7972,2
21137,3,0.0606,0.5656,0.4677,-1.0854,-0.7498,0
21139,4,0.7296,1.0775,0.1855,-0.8603,-0.1258,2
21141,3,0.3427,0.8169,-0.5699,0.4419,-0.2926,2
21143,4,0.0759,1.0937,0.1022,-0.5333,-0.5909,2
21145,2,1.3019,1.1425,0.2668,1.3998,0.0229,2
21147,4,0.0329,1.079,-0.9797,-1.1227,-2.2943,0
21149,1,0.3337,1.0921,0.0221,-1.9578,-0.3309,0
21151,2,1.0023,0.974,0.5825,0.5066,-0.0698,2
21153,4,-0.3975,0.1843,-0.457,-0.518,-2.3303,0
21155,3,-0.0512,1.0892,0.5858,-0.4571,-0.4606,2
21157,3,0.8058,1.0741,0.01,-0.5282,0.3285,2
21159,4,-0.0873,-0.3237,-1.871,-1.5597,-2.3907,0
21161,3,0.4154,-0.055,1.0298,0.8832,-0.2188,2
21163,1,0.7651,0.8826,0.2492,-1.8504,0.1308,0
21165,4,-0.4589,-1.5271,-0.5369,-1.9163,-2.1684,0
21167,3,0.2334,0.7958,0.9439,0.0,0.2634,2
21169,4,-0.2908,-1.5324,-0.6624,-0.8706,-1.2807,1
21171,4,-0.3227,1.0784,-0.2499,-0.2478,-1.5183,2
21173,3,0.2178,1.0907,0.6411,0.693,-0.2209,2
21175,3,-0.4215,-0.3327,-0.4517,-1.3094,-1.6188,0
21177,3,0.3437,1.0897,-0.1859,-0.445,-0.7801,2
21179,1,0.489,0.6133,0.7637,0.3859,0.4737,2
21181,4,-0.0728,-0.0237,0.8631,-0.629,-0.5541,2
21183,3,0.2486,1.1158,-0.2362,-0.7078,-0.6486,2
21185,1,0.9195,0.7359,1.2733,-0.5291,2.5169,2
21187,4,0.2261,-1.5174,0.8257,-1.1005,-0.4808,1
21189,4,-0.4603,1.0784,-0.193,-3.1954,-3.0813,0
21191,1,0.4154,-0.0191,1.0009,-1.0636,0.264,0
21193,3,0.0615,1.0778,-0.7496,0.6606,-1.8269,0
21195,3,0.0749,-0.1512,-0.7897,-0.045,-1.2605,0
21197,3,-0.0194,0.1936,0.2775,0.0421,-1.1463,2
21199,2,0.7178,1.02,-0.4132,0.4534,-0.7756,0
21201,4,-0.1006,-1.5235,0.6037,-0.8653,-0.7598,1
21203,3,0.1479,1.1097,-0.6233,-0.7986,-1.2843,0
21205,3,0.0979,1.0772,0.1204,0.9308,-0.8155,2
21207,4,-0.0971,1.1035,-0.4888,0.3181,-1.4729,2
21209,1,0.8398,0.6578,1.9663,0.4129,0.9398,2
21211,1,0.7252,0.6126,1.5222,0.0294,0.9355,2
21213,3,0.5139,0.2381,-0.0076,0.1087,0.2307,2
21215,1,0.3935,-1.5293,1.195,-1.5382,1.0596,1
21217,3,0.163,0.8031,0.0127,-0.031,-0.6229,2
21219,4,0.125,-1.537,-0.4403,-1.0834,-0.6589,1
21221,1,-0.0045,1.0904,-0.1837,-0.5103,-0.3632,0
21223,1,0.3205,0.738,0.8013,1.3079,0.0434,2
21225,3,0.2504,1.1094,0.6094,-0.1525,-0.6074,2
21227,1,1.2421,0.4673,-0.1334,0.8505,0.0853,2
21229,4,-0.1567,1.1247,0.5283,-0.5941,-0.042,2
21231,3,0.0899,1.0726,-0.7722,-0.6216,-1.8742,0
21233,1,0.26,1.0851,0.313,-0.7719,-0.3559,0
21235,3,0.6563,0.8379,-0.2845,0.3218,-1.3127,2
21237,4,-0.6182,-0.3284,-0.6156,-0.8429,-2.2212,0
21239,1,0.5978,0.6037,1.9439,0.2669,1.3782,2
22001,2,0.3811,-1.5585,-0.1458,-0.0448,-1.1975,1
22003,3,0.2435,-1.5582,-1.038,0.0518,-1.1148,1
22005,1,1.8096,-1.5636,0.5219,0.0822,0.6527,1
22007,3,0.835,-1.552,0.3645,-0.9155,-1.2713,1
22009,3,-0.0004,-1.5548,0.178,-0.3181,-1.3498,1
22011,3,0.67,-1.5563,-1.6312,-0.5071,-0.4286,1
22013,3,-0.305,-1.5481,-1.9208,-0.9653,-1.468,0
22015,1,0.975,-1.5458,-0.7824,0.3681,0.3492,1
22017,1,1.23,-1.5491,-0.6165,0.5239,-0.5899,1
22019,1,1.6138,-1.5664,-1.0513,0.4369,-0.2483,1
22021,4,-0.401,-1.5537,-0.5816,-0.2958,-1.3535,1
22023,1,0.1688,-1.5613,0.2749,-1.2163,-0.9339,0
22025,4,-0.3253,-1.5548,0.1313,-0.9958,-1.8944,1
22027,3,-0.0777,-1.5477,-1.7774,-0.5736,-1.5354,0
22029,3,0.095,-1.5513,0.471,-0.0505,-1.708,1
22031,1,0.3022,-1.5445,-1.1055,-0.3881,-1.0274,0
22033,1,1.9719,-1.5838,0.0755,0.6162,0.1281,1
22035,3,-0.2622,-1.5496,0.4646,-0.2263,-2.5632,1
22037,1,0.3784,-1.5544,-0.7467,-1.524,-0.9741,0
22039,3,0.2515,-1.5585,-0.4726,-0.5081,-1.8148,1
22041,3,-0.1115,-1.5501,0.0845,-0.6304,-1.6074,1
22043,1,-0.1443,-1.5476,-1.5153,-1.6639,-0.9574,0
22045,2,0.6376,-1.5538,0.6554,0.4689,-1.0341,1
22047,1,2.0142,-1.5526,0.862,0.1552,-0.9427,1
22049,3,-0.2094,-1.5512,-2.059,-0.196,-0.6332,1
22051,1,1.4828,-1.5661,0.4957,1.0578,0.2801,1
22053,3,0.3511,-1.5606,-0.4721,-0.2122,-0.9694,1
22055,1,0.8856,-1.5971,0.267,1.1539,-0.108,1
22057,1,0.7296,-1.5564,0.3973,0.3765,-0.5233,1
22059,3,-0.3502,-1.5537,-1.2045,-0.2647,-0.9095,1
22061,2,0.3892,-1.554,-2.0116,0.5034,-1.1539,0
22063,1,1.3035,-1.5595,-0.4161,-0.7377,0.1981,1
22065,3,0.2552,-1.5515,0.5875,0.1581,-2.1431,1
22067,3,0.5766,-1.5497,-0.3923,0.2283,-1.4147,1
22069,3,0.4585,-1.545,-0.5896,0.6539,-1.2374,1
22071,1,1.4097,-1.5597,0.65,1.2916,-1.26,1
22073,1,0.9755,-1.5543,-0.6943,0.9054,-0.5162,1
22075,1,0.0946,-1.5581,0.1588,-0.0223,-0.4071,1
22077,1,0.9799,-1.5545,0.359,-0.7525,-0.9264,1
22079,1,0.8828,-1.5577,-0.7638,0.8889,-0.611,1
22081,3,-0.1691,-1.5478,-0.6888,-1.7424,-1.687,0
22083,3,-0.1272,-1.5487,0.0323,-0.2166,-1.3853,1
22085,3,-0.1496,-1.5429,-1.4825,-0.2321,-1.3811,1
22087,1,0.9774,-1.5544,-0.0809,-0.0475,-0.0118,1
22089,1,1.4445,-1.5532,-0.0597,0.3748,0.9618,1
22091,1,-0.015,-1.5472,-1.2602,-1.7295,-1.4197,0
22093,3,1.0518,-1.5509,0.121,-0.2635,-0.5721,1
22095,1,1.4072,-1.5556,0.0554,0.6301,0.3099,1
22097,2,0.6104,-1.5566,0.2091,0.1518,-1.8182,1
22099,1,0.656,-1.5543,0.5917,-0.2161,-1.0526,1
22101,2,0.5838,-1.5504,-4.622,0.67,-1.1384,0
22103,1,0.6391,-1.5632,-1.4908,0.6675,1.1543,1
22105,2,0.6415,-1.5573,-0.8585,0.4442,-0.6392,1
22107,4,-0.6437,-1.5461,0.3502,-0.8011,-2.2458,1
22109,1,0.6374,-1.5561,0.2776,1.0507,-0.5661,1
22111,1,0.2193,-1.5479,-1.5686,-0.1089,-0.5063,0
22113,2,0.4471,-1.5554,-0.126,0.1528,-0.9157,1
22115,2,0.3213,-1.5539,-1.6469,-0.6175,-0.2549,0
22117,3,0.5248,-1.5484,-1.5397,0.3596,-1.2485,1
22119,3,0.4026,-1.5497,-1.4002,0.0907,-0.8187,1
22121,1,1.9941,-1.5616,0.9689,-0.0661,-0.0729,1
22123,4,-0.6291,-1.5494,0.135,-1.6441,-1.6009,1
22125,1,0.3012,-1.5561,-0.7174,-1.5075,-0.7443,0
22127,3,0.1541,-1.5516,-1.5402,-0.5029,-1.2989,1
23001,1,1.267,0.8101,0.3417,0.8838,0.1887,2
23003,3,-0.0632,0.7969,0.7109,0.4769,-0.4443,2
23005,1,1.4482,0.8148,0.0066,1.6251,1.145,2
23007,3,0.1729,0.775,0.334,0.5426,-0.3609,2
23009,3,-0.0759,0.8251,0.0687,1.0151,0.3437,2
23011,2,0.7864,0.8007,0.6835,1.0654,0.296,2
23013,3,0.6097,0.7639,0.5179,0.8647,0.586,2
23015,4,0.2583,-0.0919,0.6782,0.1449,0.5932,2
23017,3,0.182,0.8088,0.2056,0.3258,0.2286,2
23019,1,0.5088,0.8944,0.7062,1.0256,0.1248,2
23021,4,-0.5452,0.4515,0.4648,0.187,-0.8612,2
23023,1,0.9264,0.7794,0.3874,-1.0937,1.0313,2
23025,3,0.1165,0.8065,0.308,0.0841,-0.2709,2
23027,3,-0.0121,0.8274,0.5053,0.1581,0.2578,2
23029,3,-0.3712,0.7642,0.3135,-1.0393,-1.0026,0
23031,1,1.0782,0.8217,0.0501,0.4004,0.915,2
24001,1,1.1727,0.9944,0.4764,0.9227,-0.1573,2
24003,1,1.6116,1.0257,0.5495,1.032,2.2157,2
24005,1,1.8761,1.1643,0.8846,1.1199,1.7861,2
24009,1,0.6304,0.9693,-0.0718,0.3188,2.4969,2
24011,3,0.2624,1.1135,0.4699,-0.3996,0.4683,2
24013,1,1.1785,1.1757,1.0787,0.7223,2.4378,2
24015,1,1.1953,1.1313,0.7805,0.565,1.2908,2
24017,1,1.0536,1.0283,-0.6473,0.5375,2.5247,2
24019,3,0.4011,1.0048,0.359,0.6106,-0.0253,2
24021,1,1.4504,1.1245,1.1767,0.8877,2.2987,2
24023,3,0.3061,1.15,0.1068,0.8777,0.2188,2
24025,1,1.4644,1.1102,0.8381,0.5699,2.1608,2
24027,1,1.5243,0.9217,0.9817,1.0507,3.4977,2
24029,3,0.9882,1.0017,0.4857,0.6956,0.5173,2
24031,1,1.5958,1.1581,0.8307,1.2518,2.7231,2
24033,1,1.492,-1.5327,-0.0292,0.8097,1.5091,1
24035,1,0.7906,-1.532,0.2947,0.1832,2.0851,1
24037,2,0.5138,-1.542,-0.5041,0.2474,1.7669,1
24039,1,0.0738,0.9367,0.1292,-0.6821,-0.6882,0
24041,3,0.7791,0.9339,0.3887,1.6183,1.1599,2
24043,1,1.4049,1.1178,0.779,1.0957,0.8491,2
24045,1,1.1127,1.025,0.0996,1.1303,0.4325,2
24047,2,0.6093,1.0326,0.0021,0.9796,0.0323,2
24510,1,2.2201,-1.5312,0.0129,1.2834,-0.9324,1
25001,1,0.609,0.9909,-0.0196,1.6126,1.0727,2
25003,1,0.9505,0.9894,0.4856,1.6211,0.6201,2
25005,1,1.5112,0.9478,-0.0087,0.8566,0.5565,2
25007,3,0.1753,0.8921,-0.0525,0.6893,1.106,2
25009,1,1.5108,0.9751,0.6408,0.9738,1.4958,2
25011,1,1.0889,0.6975,0.5554,1.165,0.8744,2
25013,1,1.6124,0.0904,0.4325,0.9493,0.1941,2
25015,1,1.2401,1.0214,0.4971,1.2827,1.1195,2
25017,1,1.638,1.053,0.7102,1.1885,2.1634,2
25019,3,-0.2156,-0.4116,-4.6953,0.8318,2.0468,1
25021,1,1.5193,0.6959,0.3057,1.1701,2.565,2
25023,1,1.3009,0.9621,-0.1206,0.7481,1.8149,2
25025,1,1.7756,-1.5648,0.0596,1.6801,-0.2714,1
25027,1,1.2507,1.0177,0.8509,0.7696,1.1192,2
26001,4,-0.9787,-1.4013,-1.2345,-0.1414,-0.8511,1
26003,4,-1.2608,0.491,-0.4539,1.2357,-0.3795,2
26005,2,0.8024,0.7774,-0.4603,0.3183,1.2859,2
26007,3,0.1817,0.7012,-0.7762,1.3015,0.1302,2
