ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Interaction_Q5,Interaction_P_Value,Q1,Q2,Q3,Q4,Q5
"C15_C26","2000_2005","2006_2010",5,"Social_Unbalanced","-2.32(-4.77,0.13)","0.064","0.00","-2.44(-4.37,-0.48)*","-4.54(-6.49,-2.64)***","-3.94(-5.92,-1.98)***","-2.67(-4.64,-0.61)*"
"C15_C26","2000_2005","2006_2010",5,"Social_Disadvantaged","-1.63(-4.80,1.57)","0.306","0.00","-0.89(-2.42,0.65)","-0.28(-2.10,1.50)","-2.52(-4.81,-0.31)*","-1.97(-4.73,0.89)"
"C15_C26","2000_2005","2011_2015",10,"EQI_Unbalanced","-1.90(-4.68,0.89)","0.175","0.00","0.91(-0.89,2.79)","1.19(-0.63,3.04)","1.23(-0.64,3.13)","2.73(0.57,4.95)*"
"C15_C26","2000_2005","2011_2015",10,"EQI_Disadvantaged","0.08(-9.37,9.54)","0.985","0.00","3.58(2.10,5.03)***","3.14(1.59,4.65)***","4.11(1.36,6.89)**","4.71(-5.22,14.55)"
"C15_C26","2000_2005","2011_2015",10,"Air_Unbalanced","-1.95(-4.31,0.39)","0.108","0.00","1.50(-0.82,3.85)","1.41(-0.95,3.71)","1.20(-0.88,3.31)","2.54(0.34,4.68)*"
"C15_C26","2000_2005","2011_2015",10,"Air_Disadvantaged","3.25(0.40,5.97)*","0.023","0.00","7.12(5.34,8.87)***","7.21(5.49,8.80)***","7.04(5.18,8.83)***","7.74(5.14,10.22)***"
"C15_C26","2000_2005","2011_2015",10,"Built_Unbalanced","-0.83(-3.27,1.63)","0.498","0.00","2.22(0.07,4.39)*","2.50(0.32,4.66)*","2.73(0.66,4.73)**","3.58(1.54,5.66)***"
"C15_C26","2000_2005","2011_2015",10,"Built_Disadvantaged","-0.28(-3.79,3.10)","0.872","0.00","4.60(3.19,6.06)***","5.80(4.08,7.47)***","5.80(3.68,7.84)***","4.13(0.88,7.35)*"
"C15_C26","2000_2005","2011_2015",10,"Water_Unbalanced","0.14(-9.74,10.20)","0.984","0.00","-1.07(-2.68,0.44)","1.52(-4.69,7.32)","2.09(-8.08,12.33)","2.96(-7.24,13.29)"
"C15_C26","2000_2005","2011_2015",10,"Water_Disadvantaged","-0.99(-4.46,2.54)","0.584","0.00","-1.44(-3.82,0.97)","1.60(-0.92,4.07)","2.16(-0.27,4.66)","1.82(-0.80,4.48)"
"C15_C26","2000_2005","2011_2015",10,"Land_Unbalanced","0.50(-1.93,2.86)","0.681","0.00","1.69(-0.08,3.45)","1.00(-0.82,2.82)","0.96(-0.91,2.84)","2.06(-0.01,4.10)"
"C15_C26","2000_2005","2011_2015",10,"Land_Disadvantaged","0.68(-2.42,3.80)","0.663","0.00","1.73(0.21,3.21)*","0.06(-1.70,1.79)","-1.39(-4.06,1.23)","2.24(-0.67,5.14)"
"C15_C26","2000_2005","2011_2015",10,"Social_Unbalanced","-0.86(-3.21,1.45)","0.470","0.00","-1.70(-3.60,0.13)","-2.90(-4.78,-1.03)**","-3.82(-5.66,-1.92)***","-2.93(-4.87,-0.91)**"
"C15_C26","2000_2005","2011_2015",10,"Social_Disadvantaged","-0.40(-3.51,2.61)","0.794","0.00","-3.05(-4.54,-1.63)***","-5.91(-7.64,-4.17)***","-4.08(-6.22,-2.01)***","-2.47(-5.12,0.35)"
"C15_C26","2006_2010","2011_2015",5,"EQI_Unbalanced","-0.06(-2.51,2.46)","0.960","0.00","0.55(-1.25,2.44)","-0.34(-2.25,1.50)","0.04(-2.01,2.07)","0.16(-2.10,2.41)"
"C15_C26","2006_2010","2011_2015",5,"EQI_Disadvantaged","-0.11(-2.49,2.28)","0.925","0.00","-2.60(-4.68,-0.55)*","-0.59(-2.66,1.50)","-1.95(-4.06,0.15)","0.11(-2.07,2.29)"
"C15_C26","2006_2010","2011_2015",5,"Air_Unbalanced","1.88(-0.43,4.17)","0.111","0.00","0.89(-1.10,2.90)","0.65(-1.35,2.66)","1.76(-0.35,3.79)","2.11(-0.07,4.26)"
"C15_C26","2006_2010","2011_2015",5,"Air_Disadvantaged","3.86(1.40,6.37)**","0.001","0.00","1.55(-0.22,3.35)","2.31(0.48,4.15)*","3.79(1.92,5.64)***","4.09(1.87,6.33)***"
"C15_C26","2006_2010","2011_2015",5,"Built_Unbalanced","-1.92(-4.32,0.52)","0.121","0.00","-1.50(-3.40,0.37)","-1.32(-3.29,0.66)","-2.18(-4.10,-0.23)*","-3.32(-5.48,-1.14)**"
"C15_C26","2006_2010","2011_2015",5,"Built_Disadvantaged","-2.67(-5.32,-0.05)*","0.046","0.00","1.38(-1.42,4.21)","-1.62(-4.21,1.12)","-2.39(-4.99,0.23)","-4.07(-6.54,-1.62)**"
"C15_C26","2006_2010","2011_2015",5,"Water_Unbalanced","-0.01(-9.74,10.08)","0.983","0.00","-1.14(-2.49,0.21)","-0.71(-5.58,4.09)","0.80(-3.70,5.26)","1.33(-8.74,11.59)"
"C15_C26","2006_2010","2011_2015",5,"Water_Disadvantaged","-1.23(-4.17,1.70)","0.410","0.00","-4.18(-6.36,-1.99)***","-0.11(-2.35,2.15)","-0.72(-2.97,1.55)","0.11(-2.32,2.56)"
"C15_C26","2006_2010","2011_2015",5,"Land_Unbalanced","-2.04(-4.19,0.10)","0.060","0.00","-0.51(-2.22,1.26)","-0.21(-1.86,1.49)","-0.83(-2.62,0.93)","-0.27(-2.10,1.59)"
"C15_C26","2006_2010","2011_2015",5,"Land_Disadvantaged","3.13(0.72,5.56)**","0.009","0.00","2.09(0.47,3.71)*","1.83(0.11,3.53)*","3.47(1.45,5.53)**","4.90(2.83,7.02)***"
"C15_C26","2006_2010","2011_2015",5,"Social_Unbalanced","0.18(-2.55,2.92)","0.895","0.00","-1.48(-2.93,0.00)","-0.73(-2.37,0.92)","0.02(-1.78,1.85)","-0.79(-2.94,1.40)"
"C15_C26","2006_2010","2011_2015",5,"Social_Disadvantaged","1.28(-1.68,4.22)","0.411","0.00","0.37(-2.35,3.05)","0.31(-2.31,2.92)","1.49(-1.20,4.15)","0.31(-2.23,2.85)"
"C15_C26","2006_2010","2016_2020",10,"EQI_Unbalanced","-1.98(-4.36,0.46)","0.104","0.00","0.70(-1.10,2.59)","-0.55(-2.35,1.30)","-0.39(-2.39,1.59)","-0.53(-2.72,1.70)"
"C15_C26","2006_2010","2016_2020",10,"EQI_Disadvantaged","-3.85(-6.18,-1.43)**","0.003","0.00","0.66(-1.46,2.77)","-0.34(-2.40,1.69)","-1.08(-3.15,1.00)","-2.41(-4.53,-0.30)*"
"C15_C26","2006_2010","2016_2020",10,"Air_Unbalanced","-0.68(-2.99,1.63)","0.571","0.00","0.32(-1.65,2.31)","-0.40(-2.38,1.59)","0.04(-1.99,2.08)","0.67(-1.43,2.79)"
"C15_C26","2006_2010","2016_2020",10,"Air_Disadvantaged","-0.65(-3.07,1.78)","0.607","0.00","-2.41(-4.19,-0.66)**","-0.39(-2.27,1.43)","0.66(-1.20,2.49)","0.71(-1.48,2.91)"
"C15_C26","2006_2010","2016_2020",10,"Built_Unbalanced","-2.47(-4.76,-0.20)*","0.034","0.00","0.29(-1.58,2.17)","-0.75(-2.71,1.21)","-0.68(-2.54,1.22)","-2.34(-4.41,-0.24)*"
"C15_C26","2006_2010","2016_2020",10,"Built_Disadvantaged","-1.92(-4.44,0.66)","0.143","0.00","1.65(-1.14,4.43)","1.17(-1.44,3.71)","-0.53(-2.99,1.93)","-1.80(-4.15,0.52)"
"C15_C26","2006_2010","2016_2020",10,"Water_Unbalanced","-0.06(-9.79,9.68)","0.980","0.00","-0.91(-2.19,0.36)","-3.41(-7.83,1.12)","3.56(-0.70,7.90)","0.87(-9.13,10.83)"
"C15_C26","2006_2010","2016_2020",10,"Water_Disadvantaged","-1.45(-4.39,1.50)","0.344","0.00","-2.01(-4.20,0.16)","1.16(-0.95,3.29)","0.06(-2.12,2.22)","-0.52(-2.84,1.84)"
"C15_C26","2006_2010","2016_2020",10,"Land_Unbalanced","-0.77(-2.84,1.31)","0.471","0.00","-0.48(-2.22,1.22)","0.60(-1.07,2.28)","1.51(-0.27,3.30)","1.62(-0.18,3.42)"
"C15_C26","2006_2010","2016_2020",10,"Land_Disadvantaged","-0.29(-2.64,2.11)","0.818","0.00","0.36(-1.28,1.98)","-0.25(-1.90,1.45)","1.99(-0.11,4.07)","2.10(-0.00,4.23)"
"C15_C26","2006_2010","2016_2020",10,"Social_Unbalanced","-0.02(-2.63,2.55)","0.995","0.00","-0.44(-1.88,1.00)","1.68(0.05,3.28)*","3.93(2.08,5.73)***","2.16(0.07,4.29)*"
"C15_C26","2006_2010","2016_2020",10,"Social_Disadvantaged","-2.11(-4.97,0.72)","0.144","0.00","-2.46(-4.99,0.09)","-0.57(-3.07,1.96)","-1.13(-3.59,1.39)","0.06(-2.35,2.50)"
