ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a2s1,a2s2,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+OB+PD+DB","0.00","3.05(0.51,5.41)","14.41(12.32,16.54)","12.91(10.46,15.32)","0.0177","1.0007",2791,3559,"0.0002","1.0004",3200,3598,"0.0002","1.0008",2579,3318,"0.83(0.58,1.09)","0.0002","1.0006",3678,3529,"",NA,"NA",NA,NA,"0.58(0.27,0.88)","0.0010","1.0006",2254,3003,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0002","1.0020",6459,4274,"-1.97(-2.77,-1.20)","0.0002","1.0016",2692,3050
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+UN+PD+DB","0.00","3.81(1.33,6.28)","12.14(10.07,14.22)","12.10(9.78,14.45)","0.0019","1.0007",2221,3183,"0.0002","1.0016",2139,3305,"0.0002","1.0016",1874,2780,"1.22(0.99,1.45)","0.0002","1.0006",2374,3133,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.11(-1.35,-0.86)","0.0002","1.0012",2005,3083,"0.02(0.01,0.02)","0.0002","1.0017",5236,3732,"-0.54(-1.10,0.02)","0.0594","1.0022",2330,3097
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB+UN+PD","0.00","7.29(4.98,9.68)","10.12(8.03,12.18)","14.14(11.94,16.34)","0.0002","1.0014",3090,3448,"0.0002","1.0003",3140,3368,"0.0002","1.0009",2761,3467,"",NA,"NA",NA,NA,"0.64(0.52,0.76)","0.0002","1.0004",2791,3448,"0.42(0.24,0.60)","0.0002","1.0017",2634,3251,"-1.18(-1.45,-0.93)","0.0002","1.0009",2839,3473,"0.01(-0.00,0.01)","0.0506","0.9999",6103,3776,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB+UN+DB","0.00","8.50(6.18,10.79)","10.96(8.83,13.08)","15.79(13.55,18.01)","0.0002","1.0005",3012,3780,"0.0002","1.0024",2702,3273,"0.0002","1.0010",2525,3130,"",NA,"NA",NA,NA,"0.66(0.54,0.78)","0.0002","1.0017",2580,3045,"0.57(0.32,0.83)","0.0002","1.0013",2182,2807,"-1.16(-1.42,-0.92)","0.0002","1.0013",2720,3345,"",NA,"NA",NA,NA,"-0.88(-1.69,-0.13)","0.0202","1.0013",2198,2999
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB+PD+DB","0.00","6.13(3.75,8.49)","12.81(10.68,15.06)","14.75(12.41,17.13)","0.0002","1.0011",2866,3139,"0.0002","1.0012",2859,3339,"0.0002","1.0019",2597,3344,"",NA,"NA",NA,NA,"0.52(0.40,0.65)","0.0002","1.0009",2794,3126,"0.66(0.39,0.94)","0.0002","1.0014",2117,2531,"",NA,"NA",NA,NA,"0.01(0.00,0.02)","0.0027","1.0027",5861,3525,"-1.56(-2.33,-0.77)","0.0002","1.0011",2310,3079
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+UN+PD+DB","0.00","7.92(5.52,10.28)","9.70(7.57,11.94)","14.42(12.16,16.75)","0.0002","1.0012",3026,3444,"0.0002","1.0022",2849,3621,"0.0002","1.0015",2696,3175,"",NA,"NA",NA,NA,"0.71(0.59,0.83)","0.0002","1.0029",2243,2765,"",NA,"NA",NA,NA,"-1.13(-1.38,-0.87)","0.0002","1.0005",2521,3172,"0.00(-0.00,0.01)","0.4797","0.9999",5655,3725,"0.45(-0.10,0.97)","0.1060","1.0005",2751,2901
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+OB+UN+PD+DB","0.00","6.17(3.84,8.57)","13.02(10.89,15.15)","14.67(12.35,16.99)","0.0002","1.0010",3005,3226,"0.0002","1.0000",2920,3237,"0.0002","1.0015",2886,3289,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"1.12(0.87,1.38)","0.0002","1.0011",2246,3024,"-0.96(-1.21,-0.71)","0.0002","1.0016",2691,3300,"0.02(0.01,0.02)","0.0002","1.0004",5579,4076,"-1.92(-2.70,-1.17)","0.0002","1.0010",2325,3226
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB+UN+PD","0.00","5.93(3.53,8.34)","9.92(7.82,12.00)","12.79(10.54,15.05)","0.0002","1.0004",3589,3435,"0.0002","1.0013",3635,3696,"0.0002","1.0007",3059,3267,"1.02(0.77,1.27)","0.0002","1.0009",3875,3312,"0.63(0.51,0.75)","0.0002","1.0011",3138,3294,"-0.06(-0.28,0.16)","0.6101","1.0001",3170,3448,"-1.30(-1.54,-1.05)","0.0002","1.0014",2937,3540,"0.01(0.00,0.01)","0.0069","1.0017",5896,3761,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB+UN+DB","0.00","7.00(4.60,9.36)","10.65(8.50,12.78)","14.33(12.07,16.65)","0.0002","1.0026",2228,3176,"0.0002","1.0027",2068,2562,"0.0002","1.0030",1874,2746,"0.97(0.70,1.23)","0.0002","1.0016",2305,3255,"0.67(0.55,0.79)","0.0002","1.0014",1802,2830,"-0.01(-0.30,0.29)","0.9754","1.0027",1775,2462,"-1.29(-1.53,-1.05)","0.0002","1.0002",2365,3156,"",NA,"NA",NA,NA,"-0.49(-1.26,0.28)","0.2118","1.0030",1822,2735
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB+PD+DB","0.00","4.61(2.15,7.08)","12.67(10.49,14.73)","13.36(10.85,15.75)","0.0002","1.0016",2314,2534,"0.0002","1.0017",2526,2947,"0.0002","1.0011",2210,2718,"0.82(0.57,1.08)","0.0002","1.0003",2757,3713,"0.52(0.39,0.64)","0.0002","1.0013",2231,2506,"0.19(-0.13,0.51)","0.2377","1.0034",1829,2481,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0006","1.0019",5406,4102,"-1.29(-2.08,-0.47)","0.0019","1.0016",1674,2951
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+UN+PD+DB","0.00","6.41(3.95,8.85)","10.18(8.03,12.25)","13.28(10.94,15.51)","0.0002","1.0008",3558,3841,"0.0002","1.0011",3631,4006,"0.0002","1.0009",3324,3628,"1.04(0.80,1.28)","0.0002","1.0010",3844,3784,"0.62(0.50,0.74)","0.0002","1.0016",3094,3123,"",NA,"NA",NA,NA,"-1.27(-1.52,-1.03)","0.0002","1.0022",3106,3051,"0.01(0.00,0.01)","0.0073","1.0011",6372,4318,"-0.42(-0.99,0.14)","0.1443","1.0020",3792,3606
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+OB+UN+PD+DB","0.00","4.56(2.11,6.89)","12.63(10.63,14.66)","13.00(10.66,15.29)","0.0002","1.0008",3063,3208,"0.0002","1.0007",2780,3437,"0.0002","1.0010",2565,3313,"0.98(0.71,1.24)","0.0002","1.0004",3197,3545,"",NA,"NA",NA,NA,"0.55(0.25,0.86)","0.0015","1.0044",2306,3298,"-1.10(-1.35,-0.84)","0.0002","1.0005",2843,3407,"0.02(0.01,0.02)","0.0002","1.0014",6539,4242,"-1.52(-2.29,-0.72)","0.0002","1.0042",2671,2969
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+PA+OB+UN+PD+DB","0.00","8.13(5.78,10.49)","10.69(8.51,12.89)","15.09(12.83,17.44)","0.0002","1.0011",3173,3438,"0.0002","1.0002",2808,3653,"0.0002","1.0009",2603,3242,"",NA,"NA",NA,NA,"0.60(0.48,0.73)","0.0002","1.0016",2589,3327,"0.68(0.41,0.97)","0.0002","1.0000",2133,3031,"-1.14(-1.38,-0.89)","0.0002","1.0007",2548,3143,"0.01(0.00,0.01)","0.0198","1.0014",5288,4039,"-1.02(-1.83,-0.23)","0.0094","0.9997",2404,3164
"G20_G30_G12.2_F01_F03","2011_2015",10,"AirSVI+SM+PA+OB+UN+PD+DB","0.00","6.52(3.99,8.99)","10.34(8.17,12.45)","13.46(11.09,15.83)","0.0002","1.0014",2364,3342,"0.0002","1.0005",2322,3399,"0.0002","1.0013",2013,3125,"0.99(0.73,1.25)","0.0002","1.0006",2673,3420,"0.61(0.49,0.73)","0.0002","1.0018",2140,2811,"0.12(-0.20,0.44)","0.4697","1.0023",1791,2905,"-1.27(-1.52,-1.03)","0.0002","1.0008",2515,3464,"0.01(0.00,0.01)","0.0035","1.0008",5634,3939,"-0.62(-1.41,0.19)","0.1298","0.9997",1983,2941
