ICD_Code,AAMR_Period,Lag,Model,a1s1,a1s2,a2s1,a2s2,a1s2_p,a1s2_rhat,a1s2_ess_bulk,a1s2_ess_tail,a2s1_p,a2s1_rhat,a2s1_ess_bulk,a2s1_ess_tail,a2s2_p,a2s2_rhat,a2s2_ess_bulk,a2s2_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+OB+UN+DB","0.00","10.76(8.15,13.39)","4.98(2.77,7.20)","11.93(9.42,14.33)","0.0002","1.0013",3175,3613,"0.0002","1.0002",3273,3311,"0.0002","1.0014",2746,3481,"4.81(4.54,5.10)","0.0002","1.0018",4107,3830,"",NA,"NA",NA,NA,"0.39(0.09,0.70)","0.0156","1.0023",2695,3425,"-1.66(-1.93,-1.40)","0.0002","1.0010",3150,3536,"",NA,"NA",NA,NA,"-1.47(-2.31,-0.65)","0.0002","1.0023",2706,3414
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+OB+PD+DB","0.00","8.45(5.93,11.06)","7.33(5.06,9.50)","11.52(8.94,14.12)","0.0002","1.0015",2996,3603,"0.0002","1.0014",3469,3681,"0.0002","1.0010",2773,3354,"4.58(4.29,4.87)","0.0002","1.0018",3447,3684,"",NA,"NA",NA,NA,"0.41(0.10,0.73)","0.0115","1.0002",2350,3311,"",NA,"NA",NA,NA,"0.00(-0.00,0.01)","0.4005","1.0009",6715,3903,"-2.25(-3.08,-1.43)","0.0002","1.0011",2567,3454
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+UN+PD+DB","0.00","10.12(7.60,12.66)","4.49(2.23,6.72)","11.03(8.63,13.51)","0.0002","1.0041",2215,2693,"0.0002","1.0023",2046,2834,"0.0002","1.0039",1990,2830,"5.01(4.77,5.26)","0.0002","1.0016",2561,3422,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"-1.65(-1.94,-1.39)","0.0002","1.0024",1910,2471,"0.00(-0.01,0.01)","0.7996","1.0009",5128,3454,"-0.76(-1.36,-0.17)","0.0102","1.0028",1918,2798
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+OB+UN+PD","0.00","13.50(10.60,16.31)","4.40(1.66,6.94)","15.03(12.26,17.72)","0.0002","1.0002",3214,3783,"0.0019","1.0018",3653,3658,"0.0002","1.0019",3220,3683,"",NA,"NA",NA,NA,"-0.01(-0.15,0.13)","0.8863","1.0010",2404,3210,"2.43(2.21,2.64)","0.0002","1.0005",2518,3068,"-1.08(-1.38,-0.77)","0.0002","1.0002",2783,3165,"-0.01(-0.01,0.00)","0.1006","1.0020",5505,4128,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+OB+UN+DB","0.00","16.40(13.53,19.40)","6.38(3.73,9.07)","18.20(15.55,21.05)","0.0002","1.0004",3227,3600,"0.0002","1.0014",3028,3736,"0.0002","1.0017",2911,3665,"",NA,"NA",NA,NA,"-0.17(-0.30,-0.03)","0.0123","1.0004",2590,3183,"3.46(3.14,3.78)","0.0002","1.0016",2730,3026,"-0.89(-1.20,-0.58)","0.0002","1.0006",3018,3106,"",NA,"NA",NA,NA,"-3.88(-4.85,-2.91)","0.0002","1.0013",2678,3068
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+OB+PD+DB","0.00","14.97(12.00,17.88)","8.08(5.37,10.73)","18.11(15.17,20.92)","0.0002","1.0007",3186,3554,"0.0002","1.0005",3028,3685,"0.0002","1.0018",2850,3474,"",NA,"NA",NA,NA,"-0.22(-0.36,-0.08)","0.0019","1.0008",2724,3325,"3.41(3.07,3.73)","0.0002","1.0001",2745,2928,"",NA,"NA",NA,NA,"-0.00(-0.01,0.01)","0.9104","0.9999",5648,3691,"-4.28(-5.27,-3.30)","0.0002","1.0006",2719,3320
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+UN+PD+DB","0.00","15.62(12.41,18.71)","1.45(-1.25,4.27)","15.18(12.21,18.05)","0.0002","1.0025",2221,2896,"0.3051","1.0017",2679,2852,"0.0002","1.0040",2104,3148,"",NA,"NA",NA,NA,"0.47(0.33,0.62)","0.0002","1.0087",1100,2032,"",NA,"NA",NA,NA,"-0.79(-1.12,-0.46)","0.0002","1.0023",2090,2729,"-0.03(-0.04,-0.02)","0.0002","1.0001",4264,3681,"3.64(2.94,4.36)","0.0002","1.0035",1622,2673
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+OB+UN+PD+DB","0.00","17.05(14.12,19.94)","5.81(3.35,8.34)","18.55(15.77,21.39)","0.0002","1.0016",3342,3567,"0.0002","1.0024",3380,3711,"0.0002","1.0015",3180,3601,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"3.28(2.97,3.58)","0.0002","1.0015",2314,2823,"-0.95(-1.24,-0.63)","0.0002","1.0010",3090,3229,"-0.01(-0.01,0.00)","0.1398","1.0002",6050,3659,"-3.60(-4.50,-2.70)","0.0002","1.0011",2703,3201
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+OB+UN+PD","0.00","8.36(5.80,10.95)","4.67(2.45,6.92)","9.77(7.26,12.16)","0.0002","1.0008",3534,3618,"0.0002","1.0003",3602,3864,"0.0002","1.0020",3018,3538,"4.90(4.63,5.19)","0.0002","1.0002",3841,3585,"-0.15(-0.28,-0.03)","0.0173","1.0005",3034,3225,"0.07(-0.17,0.30)","0.5459","1.0012",3535,3702,"-1.68(-1.95,-1.41)","0.0002","1.0012",3180,3430,"0.00(-0.00,0.01)","0.1918","1.0037",5914,3844,"",NA,"NA",NA,NA
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+OB+UN+DB","0.00","10.31(7.74,12.85)","5.92(3.61,8.23)","12.15(9.73,14.51)","0.0002","1.0007",2424,2973,"0.0002","1.0007",2600,3100,"0.0002","1.0007",2198,3351,"4.80(4.51,5.07)","0.0002","1.0007",2847,2971,"-0.17(-0.29,-0.06)","0.0040","1.0015",2006,3278,"0.49(0.18,0.82)","0.0010","1.0008",1894,2729,"-1.60(-1.87,-1.33)","0.0002","1.0026",2083,3180,"",NA,"NA",NA,NA,"-1.71(-2.59,-0.86)","0.0002","1.0013",2008,2662
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+OB+PD+DB","0.00","7.48(4.74,10.20)","8.59(6.32,10.79)","11.35(8.74,13.92)","0.0002","1.0017",2121,3148,"0.0002","1.0008",2662,3233,"0.0002","1.0018",2052,3037,"4.60(4.30,4.88)","0.0002","1.0008",2520,3147,"-0.33(-0.46,-0.20)","0.0002","1.0027",2116,2642,"0.67(0.35,0.99)","0.0002","1.0013",1870,2442,"",NA,"NA",NA,NA,"0.01(0.00,0.02)","0.0144","1.0002",4951,3543,"-2.70(-3.54,-1.86)","0.0002","1.0022",1794,3193
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+UN+PD+DB","0.00","9.48(6.85,12.13)","5.03(2.82,7.28)","10.76(8.32,13.24)","0.0002","1.0003",3161,3355,"0.0002","1.0012",3464,3351,"0.0002","1.0013",3086,3434,"5.06(4.82,5.30)","0.0002","1.0011",4552,3785,"-0.15(-0.27,-0.03)","0.0135","0.9998",3164,3395,"",NA,"NA",NA,NA,"-1.60(-1.87,-1.34)","0.0002","1.0029",3084,3498,"0.00(-0.00,0.01)","0.3185","1.0003",6448,4293,"-0.77(-1.37,-0.17)","0.0123","1.0005",3927,3683
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+OB+UN+PD+DB","0.00","10.74(8.12,13.36)","4.83(2.56,7.04)","11.73(9.14,14.36)","0.0002","1.0004",3265,3410,"0.0002","1.0011",3684,3804,"0.0002","1.0006",2935,3420,"4.82(4.55,5.09)","0.0002","1.0020",4001,3725,"",NA,"NA",NA,NA,"0.40(0.10,0.70)","0.0106","1.0026",2535,3497,"-1.66(-1.92,-1.40)","0.0002","1.0016",3452,3246,"0.00(-0.00,0.01)","0.5334","1.0002",6714,3758,"-1.49(-2.29,-0.66)","0.0002","1.0010",2955,3520
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+PA+OB+UN+PD+DB","0.00","16.53(13.66,19.47)","6.51(3.86,9.09)","18.47(15.66,21.35)","0.0002","1.0010",3488,3508,"0.0002","1.0006",3280,3688,"0.0002","1.0014",3226,3183,"",NA,"NA",NA,NA,"-0.15(-0.30,-0.01)","0.0410","1.0004",2825,3253,"3.43(3.09,3.76)","0.0002","0.9999",2751,3256,"-0.90(-1.22,-0.59)","0.0002","1.0016",2901,3318,"-0.00(-0.01,0.01)","0.5413","1.0007",5829,4233,"-3.84(-4.80,-2.85)","0.0002","1.0004",2948,3230
"J40_J47_J60_J70_J84_D86_C34","2011_2015",10,"AirSVI+SM+PA+OB+UN+PD+DB","0.00","9.98(7.24,12.51)","5.73(3.34,8.05)","11.60(8.96,14.10)","0.0002","1.0015",2570,3321,"0.0002","1.0009",2598,2993,"0.0002","1.0028",2209,3002,"4.82(4.53,5.11)","0.0002","1.0000",2709,3452,"-0.22(-0.35,-0.09)","0.0023","1.0016",2336,3292,"0.57(0.23,0.90)","0.0015","1.0018",2135,2659,"-1.58(-1.86,-1.32)","0.0002","1.0012",2617,3458,"0.01(-0.00,0.01)","0.0777","1.0012",5469,3897,"-1.81(-2.66,-0.95)","0.0002","1.0017",2282,2833
