Time_Period,ICD-10 Code,Outcome,Stratum_Type,Stratum_Value,Stratum_Label,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2011-2015,C56,Ovary Cancer,Cluster_k3,National,National,71047,1581578220,3.956,0.015,3.927,3.9852,3.96 ± 0.02
2011-2015,C56,Ovary Cancer,Cluster_k4,0,Very Low EQI,2203,52798305,3.4264,0.0739,3.2848,3.5725,3.43 ± 0.07
2011-2015,C56,Ovary Cancer,Cluster_k4,1,Low EQI,5851,127912721,3.7598,0.0499,3.6641,3.8574,3.76 ± 0.05
2011-2015,C56,Ovary Cancer,Cluster_k4,2,Medium EQI,19863,413348414,4.0116,0.0288,3.956,4.0678,4.01 ± 0.03
2011-2015,C56,Ovary Cancer,Cluster_k4,3,High EQI,43130,987518780,3.9952,0.0195,3.9575,4.033,4.00 ± 0.02
2011-2015,C56,Ovary Cancer,Cluster_k4,National,National,71047,1581578220,3.956,0.015,3.927,3.9852,3.96 ± 0.02
2011-2015,C56,Ovary Cancer,Cluster_k5,0,Very Low EQI,1107,31229400,3.146,0.0955,2.9634,3.3369,3.15 ± 0.10
2011-2015,C56,Ovary Cancer,Cluster_k5,1,Low EQI,1019,20385299,3.7904,0.1208,3.5613,4.0305,3.79 ± 0.12
2011-2015,C56,Ovary Cancer,Cluster_k5,2,Medium EQI,19633,408284266,4.0073,0.029,3.9514,4.0637,4.01 ± 0.03
2011-2015,C56,Ovary Cancer,Cluster_k5,3,High EQI,6918,152435501,3.7857,0.0462,3.6971,3.876,3.79 ± 0.05
2011-2015,C56,Ovary Cancer,Cluster_k5,4,Very High EQI,42370,969243754,3.9977,0.0197,3.9597,4.0359,4.00 ± 0.02
2011-2015,C56,Ovary Cancer,Cluster_k5,National,National,71047,1581578220,3.956,0.015,3.927,3.9852,3.96 ± 0.02
2011-2015,C61,Prostate Cancer,Cluster_k3,0,Low EQI,8395,82276141,8.3435,0.0917,8.166,8.524,8.34 ± 0.09
2011-2015,C61,Prostate Cancer,Cluster_k3,1,Medium EQI,42404,445644719,7.8258,0.0383,7.7515,7.9007,7.83 ± 0.04
2011-2015,C61,Prostate Cancer,Cluster_k3,2,High EQI,89215,1053657360,7.8793,0.0267,7.8277,7.9312,7.88 ± 0.03
2011-2015,C61,Prostate Cancer,Cluster_k3,National,National,140014,1581578220,7.8858,0.0213,7.8445,7.9272,7.89 ± 0.02
2011-2015,C61,Prostate Cancer,Cluster_k4,0,Very Low EQI,5167,52798305,8.025,0.1123,7.8077,8.2469,8.03 ± 0.11
2011-2015,C61,Prostate Cancer,Cluster_k4,1,Low EQI,12830,127912721,8.2893,0.0736,8.1465,8.434,8.29 ± 0.07
2011-2015,C61,Prostate Cancer,Cluster_k4,2,Medium EQI,39289,413348414,7.8297,0.0398,7.7524,7.9075,7.83 ± 0.04
2011-2015,C61,Prostate Cancer,Cluster_k4,3,High EQI,82728,987518780,7.8496,0.0276,7.7962,7.9032,7.85 ± 0.03
2011-2015,C61,Prostate Cancer,Cluster_k4,National,National,140014,1581578220,7.8858,0.0213,7.8445,7.9272,7.89 ± 0.02
2011-2015,C61,Prostate Cancer,Cluster_k5,0,Very Low EQI,2600,31229400,7.3931,0.1461,7.1117,7.6829,7.39 ± 0.15
2011-2015,C61,Prostate Cancer,Cluster_k5,1,Low EQI,2256,20385299,8.4643,0.1792,8.1186,8.821,8.46 ± 0.18
2011-2015,C61,Prostate Cancer,Cluster_k5,2,Medium EQI,39157,408284266,7.889,0.0402,7.811,7.9675,7.89 ± 0.04
2011-2015,C61,Prostate Cancer,Cluster_k5,3,High EQI,15047,152435501,8.2926,0.068,8.1606,8.4262,8.29 ± 0.07
2011-2015,C61,Prostate Cancer,Cluster_k5,4,Very High EQI,80954,969243754,7.8201,0.0278,7.7663,7.8741,7.82 ± 0.03
2011-2015,C61,Prostate Cancer,Cluster_k5,National,National,140014,1581578220,7.8858,0.0213,7.8445,7.9272,7.89 ± 0.02
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k3,0,Low EQI,4631,82276141,4.5102,0.0673,4.3812,4.642,4.51 ± 0.07
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k3,1,Medium EQI,19920,445644719,3.6958,0.0265,3.6446,3.7475,3.70 ± 0.03
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k3,2,High EQI,44666,1053657360,3.8388,0.0184,3.8033,3.8746,3.84 ± 0.02
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k3,National,National,69217,1581578220,3.8332,0.0147,3.8047,3.8619,3.83 ± 0.01
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k4,0,Very Low EQI,2410,52798305,3.7028,0.0763,3.5565,3.8537,3.70 ± 0.08
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k4,1,Low EQI,7097,127912721,4.5244,0.0545,4.4198,4.6309,4.52 ± 0.05
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k4,2,Medium EQI,18568,413348414,3.7205,0.0276,3.6671,3.7744,3.72 ± 0.03
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k4,3,High EQI,41142,987518780,3.796,0.019,3.7594,3.8329,3.80 ± 0.02
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k4,National,National,69217,1581578220,3.8332,0.0147,3.8047,3.8619,3.83 ± 0.01
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k5,0,Very Low EQI,1116,31229400,3.1467,0.095,2.9647,3.3368,3.15 ± 0.10
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k5,1,Low EQI,1143,20385299,4.2206,0.1268,3.9794,4.4726,4.22 ± 0.13
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k5,2,Medium EQI,18441,408284266,3.7329,0.0278,3.6792,3.7871,3.73 ± 0.03
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k5,3,High EQI,8438,152435501,4.5768,0.0505,4.4797,4.6755,4.58 ± 0.05
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k5,4,Very High EQI,40079,969243754,3.7674,0.0191,3.7306,3.8045,3.77 ± 0.02
2011-2015,C64_C65,Kidney and Renal Pelvis Cancer,Cluster_k5,National,National,69217,1581578220,3.8332,0.0147,3.8047,3.8619,3.83 ± 0.01
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k3,0,Low EQI,5531,82276141,5.5093,0.0751,5.3651,5.6565,5.51 ± 0.08
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k3,1,Medium EQI,30397,445644719,5.7218,0.0332,5.6576,5.7865,5.72 ± 0.03
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k3,2,High EQI,65268,1053657360,5.7683,0.0229,5.7241,5.8127,5.77 ± 0.02
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k3,National,National,101196,1581578220,5.7347,0.0182,5.6994,5.7701,5.73 ± 0.02
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k4,0,Very Low EQI,3470,52798305,5.451,0.0935,5.2711,5.6354,5.45 ± 0.09
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k4,1,Low EQI,8728,127912721,5.6668,0.0614,5.5485,5.7869,5.67 ± 0.06
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k4,2,Medium EQI,28173,413348414,5.7275,0.0345,5.6609,5.7948,5.73 ± 0.03
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k4,3,High EQI,60825,987518780,5.7729,0.0237,5.7271,5.8189,5.77 ± 0.02
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k4,National,National,101196,1581578220,5.7347,0.0182,5.6994,5.7701,5.73 ± 0.02
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k5,0,Very Low EQI,1854,31229400,5.3251,0.1248,5.0854,5.5731,5.33 ± 0.12
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k5,1,Low EQI,1475,20385299,5.5775,0.1472,5.2965,5.8696,5.58 ± 0.15
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k5,2,Medium EQI,27885,408284266,5.7314,0.0347,5.6644,5.7991,5.73 ± 0.03
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k5,3,High EQI,10316,152435501,5.7095,0.0569,5.5999,5.8208,5.71 ± 0.06
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k5,4,Very High EQI,59666,969243754,5.7668,0.0239,5.7206,5.8133,5.77 ± 0.02
2011-2015,C82_C85,Non-Hodgkin Lymphoma,Cluster_k5,National,National,101196,1581578220,5.7347,0.0182,5.6994,5.7701,5.73 ± 0.02
2011-2015,C91_C95,Leukemia,Cluster_k3,0,Low EQI,6535,82276141,6.5886,0.0827,6.4298,6.7503,6.59 ± 0.08
2011-2015,C91_C95,Leukemia,Cluster_k3,1,Medium EQI,34333,445644719,6.5362,0.0357,6.4672,6.6057,6.54 ± 0.04
2011-2015,C91_C95,Leukemia,Cluster_k3,2,High EQI,74293,1053657360,6.6124,0.0246,6.565,6.6602,6.61 ± 0.02
2011-2015,C91_C95,Leukemia,Cluster_k3,National,National,115161,1581578220,6.5858,0.0196,6.5478,6.6239,6.59 ± 0.02
2011-2015,C91_C95,Leukemia,Cluster_k4,0,Very Low EQI,3764,52798305,6.0015,0.099,5.8113,6.1964,6.00 ± 0.10
2011-2015,C91_C95,Leukemia,Cluster_k4,1,Low EQI,10113,127912721,6.6407,0.0669,6.5119,6.7714,6.64 ± 0.07
2011-2015,C91_C95,Leukemia,Cluster_k4,2,Medium EQI,32063,413348414,6.5904,0.0373,6.5185,6.6629,6.59 ± 0.04
2011-2015,C91_C95,Leukemia,Cluster_k4,3,High EQI,69221,987518780,6.6166,0.0255,6.5674,6.6661,6.62 ± 0.03
2011-2015,C91_C95,Leukemia,Cluster_k4,National,National,115161,1581578220,6.5858,0.0196,6.5478,6.6239,6.59 ± 0.02
2011-2015,C91_C95,Leukemia,Cluster_k5,0,Very Low EQI,1877,31229400,5.5037,0.1283,5.2575,5.7584,5.50 ± 0.13
2011-2015,C91_C95,Leukemia,Cluster_k5,1,Low EQI,1714,20385299,6.5309,0.1603,6.2254,6.8476,6.53 ± 0.16
2011-2015,C91_C95,Leukemia,Cluster_k5,2,Medium EQI,31785,408284266,6.6039,0.0375,6.5315,6.6769,6.60 ± 0.04
2011-2015,C91_C95,Leukemia,Cluster_k5,3,High EQI,11945,152435501,6.6837,0.0619,6.5643,6.8046,6.68 ± 0.06
2011-2015,C91_C95,Leukemia,Cluster_k5,4,Very High EQI,67840,969243754,6.6043,0.0257,6.5547,6.6541,6.60 ± 0.03
2011-2015,C91_C95,Leukemia,Cluster_k5,National,National,115161,1581578220,6.5858,0.0196,6.5478,6.6239,6.59 ± 0.02
2011-2015,F01,Vascular Dementia (VD),Cluster_k3,0,Low EQI,2637,82276141,2.7267,0.0532,2.6236,2.8328,2.73 ± 0.05
2011-2015,F01,Vascular Dementia (VD),Cluster_k3,1,Medium EQI,17679,445644719,3.1593,0.0239,3.1129,3.2062,3.16 ± 0.02
2011-2015,F01,Vascular Dementia (VD),Cluster_k3,2,High EQI,44638,1053657360,3.8866,0.0185,3.8506,3.9228,3.89 ± 0.02
2011-2015,F01,Vascular Dementia (VD),Cluster_k3,National,National,64954,1581578220,3.5985,0.0142,3.5709,3.6263,3.60 ± 0.01
2011-2015,F01,Vascular Dementia (VD),Cluster_k4,0,Very Low EQI,2017,52798305,3.1673,0.0707,3.0306,3.3086,3.17 ± 0.07
2011-2015,F01,Vascular Dementia (VD),Cluster_k4,1,Low EQI,4318,127912721,2.8644,0.0437,2.7796,2.9511,2.86 ± 0.04
2011-2015,F01,Vascular Dementia (VD),Cluster_k4,2,Medium EQI,16246,413348414,3.1316,0.0248,3.0837,3.1802,3.13 ± 0.02
2011-2015,F01,Vascular Dementia (VD),Cluster_k4,3,High EQI,42373,987518780,3.9552,0.0194,3.9176,3.993,3.96 ± 0.02
2011-2015,F01,Vascular Dementia (VD),Cluster_k4,National,National,64954,1581578220,3.5985,0.0142,3.5709,3.6263,3.60 ± 0.01
2011-2015,F01,Vascular Dementia (VD),Cluster_k5,0,Very Low EQI,1224,31229400,3.3503,0.0964,3.1652,3.5434,3.35 ± 0.10
2011-2015,F01,Vascular Dementia (VD),Cluster_k5,1,Low EQI,731,20385299,2.8243,0.1047,2.6233,3.0367,2.82 ± 0.10
2011-2015,F01,Vascular Dementia (VD),Cluster_k5,2,Medium EQI,16383,408284266,3.2042,0.0252,3.1554,3.2537,3.20 ± 0.03
2011-2015,F01,Vascular Dementia (VD),Cluster_k5,3,High EQI,5171,152435501,2.9223,0.0407,2.8432,3.0031,2.92 ± 0.04
2011-2015,F01,Vascular Dementia (VD),Cluster_k5,4,Very High EQI,41445,969243754,3.9314,0.0195,3.8937,3.9695,3.93 ± 0.02
2011-2015,F01,Vascular Dementia (VD),Cluster_k5,National,National,64954,1581578220,3.5985,0.0142,3.5709,3.6263,3.60 ± 0.01
2011-2015,F03,Unspecified Dementia (UD),Cluster_k3,0,Low EQI,29590,82276141,30.6095,0.1783,30.2617,30.9603,30.61 ± 0.18
2011-2015,F03,Unspecified Dementia (UD),Cluster_k3,1,Medium EQI,175636,445644719,31.2218,0.0751,31.076,31.3682,31.22 ± 0.08
2011-2015,F03,Unspecified Dementia (UD),Cluster_k3,2,High EQI,387902,1053657360,33.6476,0.0544,33.5418,33.7537,33.65 ± 0.05
2011-2015,F03,Unspecified Dementia (UD),Cluster_k3,National,National,593128,1581578220,32.7339,0.0428,32.6506,32.8173,32.73 ± 0.04
2011-2015,F03,Unspecified Dementia (UD),Cluster_k4,0,Very Low EQI,19416,52798305,30.4878,0.2194,30.0604,30.9197,30.49 ± 0.22
2011-2015,F03,Unspecified Dementia (UD),Cluster_k4,1,Low EQI,45984,127912721,30.5219,0.1426,30.2436,30.8022,30.52 ± 0.14
2011-2015,F03,Unspecified Dementia (UD),Cluster_k4,2,Medium EQI,163397,413348414,31.3097,0.0781,31.158,31.4618,31.31 ± 0.08
2011-2015,F03,Unspecified Dementia (UD),Cluster_k4,3,High EQI,364331,987518780,33.8691,0.0566,33.7592,33.9793,33.87 ± 0.06
2011-2015,F03,Unspecified Dementia (UD),Cluster_k4,National,National,593128,1581578220,32.7339,0.0428,32.6506,32.8173,32.73 ± 0.04
2011-2015,F03,Unspecified Dementia (UD),Cluster_k5,0,Very Low EQI,10288,31229400,28.2633,0.2805,27.7198,28.8148,28.26 ± 0.28
2011-2015,F03,Unspecified Dementia (UD),Cluster_k5,1,Low EQI,7540,20385299,29.0397,0.335,28.3879,29.7027,29.04 ± 0.34
2011-2015,F03,Unspecified Dementia (UD),Cluster_k5,2,Medium EQI,163114,408284266,31.7211,0.0791,31.5673,31.8754,31.72 ± 0.08
2011-2015,F03,Unspecified Dementia (UD),Cluster_k5,3,High EQI,55800,152435501,31.5505,0.1338,31.2893,31.8134,31.55 ± 0.13
2011-2015,F03,Unspecified Dementia (UD),Cluster_k5,4,Very High EQI,356386,969243754,33.6647,0.0569,33.5543,33.7754,33.66 ± 0.06
2011-2015,F03,Unspecified Dementia (UD),Cluster_k5,National,National,593128,1581578220,32.7339,0.0428,32.6506,32.8173,32.73 ± 0.04
2011-2015,G10,Huntington's Disease (HD),Cluster_k3,0,Low EQI,276,82276141,0.29,0.0179,0.2568,0.3263,0.29 ± 0.02
2011-2015,G10,Huntington's Disease (HD),Cluster_k3,1,Medium EQI,1456,445644719,0.2856,0.0076,0.2711,0.3006,0.29 ± 0.01
2011-2015,G10,Huntington's Disease (HD),Cluster_k3,2,High EQI,3335,1053657360,0.2877,0.0051,0.278,0.2976,0.29 ± 0.01
2011-2015,G10,Huntington's Disease (HD),Cluster_k3,National,National,5067,1581578220,0.2868,0.0041,0.279,0.2948,0.29 ± 0.00
2011-2015,G10,Huntington's Disease (HD),Cluster_k4,0,Very Low EQI,138,52798305,0.2219,0.0193,0.1864,0.2622,0.22 ± 0.02
2011-2015,G10,Huntington's Disease (HD),Cluster_k4,1,Low EQI,425,127912721,0.297,0.0148,0.2694,0.3266,0.30 ± 0.01
2011-2015,G10,Huntington's Disease (HD),Cluster_k4,2,Medium EQI,1374,413348414,0.2904,0.008,0.2753,0.3062,0.29 ± 0.01
2011-2015,G10,Huntington's Disease (HD),Cluster_k4,3,High EQI,3130,987518780,0.2887,0.0052,0.2787,0.299,0.29 ± 0.01
2011-2015,G10,Huntington's Disease (HD),Cluster_k4,National,National,5067,1581578220,0.2868,0.0041,0.279,0.2948,0.29 ± 0.00
2011-2015,G10,Huntington's Disease (HD),Cluster_k5,0,Very Low EQI,56,31229400,0.161,0.0218,0.1216,0.209,0.16 ± 0.02
2011-2015,G10,Huntington's Disease (HD),Cluster_k5,1,Low EQI,81,20385299,0.314,0.036,0.2494,0.3903,0.31 ± 0.04
2011-2015,G10,Huntington's Disease (HD),Cluster_k5,2,Medium EQI,1361,408284266,0.2914,0.0081,0.2761,0.3073,0.29 ± 0.01
2011-2015,G10,Huntington's Disease (HD),Cluster_k5,3,High EQI,516,152435501,0.304,0.0138,0.2783,0.3314,0.30 ± 0.01
2011-2015,G10,Huntington's Disease (HD),Cluster_k5,4,Very High EQI,3053,969243754,0.2865,0.0053,0.2764,0.2969,0.29 ± 0.01
2011-2015,G10,Huntington's Disease (HD),Cluster_k5,National,National,5067,1581578220,0.2868,0.0041,0.279,0.2948,0.29 ± 0.00
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k3,0,Low EQI,1739,82276141,1.6809,0.041,1.6028,1.7618,1.68 ± 0.04
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k3,1,Medium EQI,10013,445644719,1.8739,0.0189,1.8374,1.9109,1.87 ± 0.02
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k3,2,High EQI,23963,1053657360,2.0691,0.0136,2.043,2.0955,2.07 ± 0.01
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k3,National,National,35715,1581578220,1.9869,0.0106,1.9663,2.0076,1.99 ± 0.01
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k4,0,Very Low EQI,1003,52798305,1.5333,0.049,1.4399,1.6312,1.53 ± 0.05
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k4,1,Low EQI,2843,127912721,1.8002,0.0343,1.7347,1.8676,1.80 ± 0.03
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k4,2,Medium EQI,9390,413348414,1.9009,0.0199,1.8627,1.9398,1.90 ± 0.02
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k4,3,High EQI,22479,987518780,2.0848,0.0141,2.0576,2.1122,2.08 ± 0.01
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k4,National,National,35715,1581578220,1.9869,0.0106,1.9663,2.0076,1.99 ± 0.01
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k5,0,Very Low EQI,511,31229400,1.4353,0.0641,1.3135,1.5653,1.44 ± 0.06
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k5,1,Low EQI,442,20385299,1.6362,0.0793,1.4872,1.7961,1.64 ± 0.08
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k5,2,Medium EQI,9328,408284266,1.9058,0.02,1.8673,1.9448,1.91 ± 0.02
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k5,3,High EQI,3426,152435501,1.8476,0.0321,1.7862,1.9105,1.85 ± 0.03
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k5,4,Very High EQI,22008,969243754,2.0806,0.0142,2.0532,2.1083,2.08 ± 0.01
2011-2015,G12.2,Amyotrophic Lateral Sclerosis (ALS),Cluster_k5,National,National,35715,1581578220,1.9869,0.0106,1.9663,2.0076,1.99 ± 0.01
2011-2015,G20,Parkinson's Disease (PD),Cluster_k3,0,Low EQI,5759,82276141,5.9002,0.0781,5.7488,6.0546,5.90 ± 0.08
2011-2015,G20,Parkinson's Disease (PD),Cluster_k3,1,Medium EQI,36744,445644719,6.8768,0.0362,6.8066,6.9475,6.88 ± 0.04
2011-2015,G20,Parkinson's Disease (PD),Cluster_k3,2,High EQI,82883,1053657360,7.5449,0.0264,7.4937,7.5965,7.54 ± 0.03
2011-2015,G20,Parkinson's Disease (PD),Cluster_k3,National,National,125386,1581578220,7.2462,0.0206,7.2061,7.2864,7.25 ± 0.02
2011-2015,G20,Parkinson's Disease (PD),Cluster_k4,0,Very Low EQI,3935,52798305,6.2749,0.1004,6.0804,6.4741,6.27 ± 0.10
2011-2015,G20,Parkinson's Disease (PD),Cluster_k4,1,Low EQI,9464,127912721,6.2839,0.0648,6.1579,6.4118,6.28 ± 0.06
2011-2015,G20,Parkinson's Disease (PD),Cluster_k4,2,Medium EQI,34127,413348414,6.8982,0.0377,6.8252,6.9718,6.90 ± 0.04
2011-2015,G20,Parkinson's Disease (PD),Cluster_k4,3,High EQI,77860,987518780,7.6175,0.0276,7.5641,7.6712,7.62 ± 0.03
2011-2015,G20,Parkinson's Disease (PD),Cluster_k4,National,National,125386,1581578220,7.2462,0.0206,7.2061,7.2864,7.25 ± 0.02
2011-2015,G20,Parkinson's Disease (PD),Cluster_k5,0,Very Low EQI,2244,31229400,6.4591,0.1374,6.1946,6.732,6.46 ± 0.14
2011-2015,G20,Parkinson's Disease (PD),Cluster_k5,1,Low EQI,1502,20385299,5.7661,0.1493,5.4782,6.0653,5.77 ± 0.15
2011-2015,G20,Parkinson's Disease (PD),Cluster_k5,2,Medium EQI,33962,408284266,6.9485,0.038,6.8748,7.0228,6.95 ± 0.04
2011-2015,G20,Parkinson's Disease (PD),Cluster_k5,3,High EQI,11438,152435501,6.482,0.0608,6.3637,6.6019,6.48 ± 0.06
2011-2015,G20,Parkinson's Disease (PD),Cluster_k5,4,Very High EQI,76240,969243754,7.591,0.0278,7.5372,7.6451,7.59 ± 0.03
2011-2015,G20,Parkinson's Disease (PD),Cluster_k5,National,National,125386,1581578220,7.2462,0.0206,7.2061,7.2864,7.25 ± 0.02
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k3,0,Low EQI,66056,82276141,68.2052,0.266,67.686,68.7273,68.21 ± 0.27
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k3,1,Medium EQI,363129,445644719,65.1711,0.109,64.9593,65.3834,65.17 ± 0.11
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k3,2,High EQI,847359,1053657360,74.0746,0.0811,73.917,74.2325,74.07 ± 0.08
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k3,National,National,1276544,1581578220,70.9965,0.0633,70.8734,71.1197,71.00 ± 0.06
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k4,0,Very Low EQI,41036,52798305,64.6068,0.3199,63.9832,65.2349,64.61 ± 0.32
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k4,1,Low EQI,104480,127912721,69.3291,0.215,68.9094,69.7508,69.33 ± 0.22
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k4,2,Medium EQI,337405,413348414,65.2984,0.1134,65.0783,65.5192,65.30 ± 0.11
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k4,3,High EQI,793623,987518780,74.3856,0.0842,74.2221,74.5495,74.39 ± 0.08
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k4,National,National,1276544,1581578220,70.9965,0.0633,70.8734,71.1197,71.00 ± 0.06
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k5,0,Very Low EQI,20550,31229400,56.9177,0.3998,56.1422,57.7013,56.92 ± 0.40
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k5,1,Low EQI,17692,20385299,68.1333,0.5134,67.133,69.1448,68.13 ± 0.51
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k5,2,Medium EQI,337560,408284266,66.2646,0.115,66.0413,66.4885,66.26 ± 0.11
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k5,3,High EQI,125982,152435501,71.2304,0.2012,70.8376,71.6249,71.23 ± 0.20
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k5,4,Very High EQI,774760,969243754,73.8087,0.0846,73.6444,73.9732,73.81 ± 0.08
2011-2015,G20_G30_G12.2_F01_F03,Neurodegenerative Disease (NDD),Cluster_k5,National,National,1276544,1581578220,70.9965,0.0633,70.8734,71.1197,71.00 ± 0.06
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k3,0,Low EQI,26331,82276141,27.288,0.1685,26.9594,27.6196,27.29 ± 0.17
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k3,1,Medium EQI,123057,445644719,22.0393,0.0633,21.9163,22.1628,22.04 ± 0.06
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k3,2,High EQI,307973,1053657360,26.9264,0.0489,26.8314,27.0217,26.93 ± 0.05
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k3,National,National,457361,1581578220,25.431,0.0379,25.3573,25.5048,25.43 ± 0.04
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k4,0,Very Low EQI,14665,52798305,23.1435,0.1917,22.7704,23.5211,23.14 ± 0.19
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k4,1,Low EQI,41871,127912721,27.8588,0.1364,27.5926,28.1269,27.86 ± 0.14
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k4,2,Medium EQI,114245,413348414,22.058,0.0658,21.9303,22.1863,22.06 ± 0.07
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k4,3,High EQI,286580,987518780,26.8591,0.0506,26.7608,26.9576,26.86 ± 0.05
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k4,National,National,457361,1581578220,25.431,0.0379,25.3573,25.5048,25.43 ± 0.04
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k5,0,Very Low EQI,6283,31229400,17.4097,0.2212,16.9819,17.8457,17.41 ± 0.22
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k5,1,Low EQI,7477,20385299,28.867,0.3344,28.2163,29.5289,28.87 ± 0.33
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k5,2,Medium EQI,114773,408284266,22.485,0.0669,22.3551,22.6155,22.49 ± 0.07
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k5,3,High EQI,50147,152435501,28.4281,0.1272,28.1798,28.678,28.43 ± 0.13
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k5,4,Very High EQI,278681,969243754,26.5409,0.0507,26.4425,26.6396,26.54 ± 0.05
2011-2015,G30,Alzheimer's Disease (AD),Cluster_k5,National,National,457361,1581578220,25.431,0.0379,25.3573,25.5048,25.43 ± 0.04
2016-2020,C00_C97,All-site Cancer,Cluster_k3,0,Low EQI,182345,82310129,164.009,0.392,163.2571,164.7635,164.01 ± 0.39
