Time_Period,ICD-10 Code,Outcome,Stratum_Type,Stratum_Value,Stratum_Label,Total_Deaths,Total_Population,AAMR,AAMR_SE,AAMR_Lower,AAMR_Upper,AAMRSE
2006-2010,C00_C97,All-site Cancer,census_region,1,1,552311,274502288,175.0283,0.2371,174.567,175.4905,175.03 ± 0.24
2006-2010,C00_C97,All-site Cancer,census_region,2,2,661151,330860308,182.7077,0.2261,182.2675,183.1486,182.71 ± 0.23
2006-2010,C00_C97,All-site Cancer,census_region,3,3,1048346,555088977,181.3804,0.1782,181.0333,181.7279,181.38 ± 0.18
2006-2010,C00_C97,All-site Cancer,census_region,4,4,548747,352032073,161.2097,0.2193,160.7835,161.6368,161.21 ± 0.22
2006-2010,C00_C97,All-site Cancer,census_region,National,National,2810555,1512483646,176.129,0.1056,175.9232,176.3351,176.13 ± 0.11
2006-2010,C00_C97,All-site Cancer,doe_major,2,2,407023,222863568,168.8651,0.2656,168.3467,169.3847,168.87 ± 0.27
2006-2010,C00_C97,All-site Cancer,doe_major,3,3,668606,399271612,174.6394,0.2152,174.221,175.0585,174.64 ± 0.22
2006-2010,C00_C97,All-site Cancer,doe_major,4,4,724351,374246351,180.2225,0.213,179.8077,180.638,180.22 ± 0.21
2006-2010,C00_C97,All-site Cancer,doe_major,5,5,794083,404858364,178.958,0.2021,178.5646,179.352,178.96 ± 0.20
2006-2010,C00_C97,All-site Cancer,doe_major,6,6,190765,98015958,171.583,0.3957,170.8138,172.3547,171.58 ± 0.40
2006-2010,C00_C97,All-site Cancer,doe_major,7,7,25727,13227793,171.5398,1.0788,169.45,173.6489,171.54 ± 1.08
2006-2010,C00_C97,All-site Cancer,doe_major,National,National,2810555,1512483646,176.129,0.1056,175.9232,176.3351,176.13 ± 0.11
2006-2010,C00_C97,All-site Cancer,koppen_major,B,B,268960,169694823,157.2673,0.3044,156.6735,157.8628,157.27 ± 0.30
2006-2010,C00_C97,All-site Cancer,koppen_major,C,C,1790458,962034267,178.3836,0.1341,178.1224,178.645,178.38 ± 0.13
2006-2010,C00_C97,All-site Cancer,koppen_major,D,D,751137,380754556,178.3826,0.2072,177.9794,178.7865,178.38 ± 0.21
2006-2010,C00_C97,All-site Cancer,koppen_major,National,National,2810555,1512483646,176.129,0.1056,175.9232,176.3351,176.13 ± 0.11
2006-2010,C18_C21,Colorectal Cancer,census_region,1,1,52973,274502288,16.6521,0.0728,16.5106,16.7945,16.65 ± 0.07
2006-2010,C18_C21,Colorectal Cancer,census_region,2,2,62446,330860308,17.1624,0.0691,17.0281,17.2976,17.16 ± 0.07
2006-2010,C18_C21,Colorectal Cancer,census_region,3,3,97260,555088977,16.8851,0.0545,16.7792,16.9916,16.89 ± 0.05
2006-2010,C18_C21,Colorectal Cancer,census_region,4,4,50939,352032073,14.9602,0.0668,14.8306,15.0907,14.96 ± 0.07
2006-2010,C18_C21,Colorectal Cancer,census_region,National,National,263618,1512483646,16.5102,0.0323,16.4472,16.5733,16.51 ± 0.03
2006-2010,C18_C21,Colorectal Cancer,doe_major,2,2,37749,222863568,15.6796,0.081,15.5219,15.8386,15.68 ± 0.08
2006-2010,C18_C21,Colorectal Cancer,doe_major,3,3,63082,399271612,16.4995,0.0662,16.371,16.6288,16.50 ± 0.07
2006-2010,C18_C21,Colorectal Cancer,doe_major,4,4,68132,374246351,16.9694,0.0654,16.8422,17.0973,16.97 ± 0.07
2006-2010,C18_C21,Colorectal Cancer,doe_major,5,5,74709,404858364,16.7427,0.0616,16.6229,16.8632,16.74 ± 0.06
2006-2010,C18_C21,Colorectal Cancer,doe_major,6,6,17504,98015958,15.6157,0.1189,15.3853,15.8488,15.62 ± 0.12
2006-2010,C18_C21,Colorectal Cancer,doe_major,7,7,2442,13227793,16.3079,0.3328,15.6674,16.9678,16.31 ± 0.33
2006-2010,C18_C21,Colorectal Cancer,doe_major,National,National,263618,1512483646,16.5102,0.0323,16.4472,16.5733,16.51 ± 0.03
2006-2010,C18_C21,Colorectal Cancer,koppen_major,B,B,25838,169694823,15.1247,0.0944,14.9408,15.3102,15.12 ± 0.09
2006-2010,C18_C21,Colorectal Cancer,koppen_major,C,C,167530,962034267,16.7041,0.041,16.6242,16.7843,16.70 ± 0.04
2006-2010,C18_C21,Colorectal Cancer,koppen_major,D,D,70250,380754556,16.5781,0.063,16.4558,16.7012,16.58 ± 0.06
2006-2010,C18_C21,Colorectal Cancer,koppen_major,National,National,263618,1512483646,16.5102,0.0323,16.4472,16.5733,16.51 ± 0.03
2006-2010,C22,Liver Cancer,census_region,1,1,17245,274502288,5.4356,0.0417,5.3548,5.5173,5.44 ± 0.04
2006-2010,C22,Liver Cancer,census_region,2,2,18109,330860308,4.9346,0.0369,4.863,5.007,4.93 ± 0.04
2006-2010,C22,Liver Cancer,census_region,3,3,34105,555088977,5.7721,0.0315,5.711,5.8337,5.77 ± 0.03
2006-2010,C22,Liver Cancer,census_region,4,4,21356,352032073,6.0912,0.0421,6.0098,6.1735,6.09 ± 0.04
2006-2010,C22,Liver Cancer,census_region,National,National,90815,1512483646,5.5851,0.0187,5.5488,5.6215,5.59 ± 0.02
2006-2010,C22,Liver Cancer,doe_major,2,2,15251,222863568,6.2514,0.0508,6.1526,6.3514,6.25 ± 0.05
2006-2010,C22,Liver Cancer,doe_major,3,3,24575,399271612,6.2421,0.0402,6.1643,6.3207,6.24 ± 0.04
2006-2010,C22,Liver Cancer,doe_major,4,4,22600,374246351,5.4985,0.0368,5.427,5.5707,5.50 ± 0.04
2006-2010,C22,Liver Cancer,doe_major,5,5,22582,404858364,5.0218,0.0336,4.9565,5.0877,5.02 ± 0.03
2006-2010,C22,Liver Cancer,doe_major,6,6,5143,98015958,4.5918,0.0645,4.4671,4.719,4.59 ± 0.06
2006-2010,C22,Liver Cancer,doe_major,7,7,664,13227793,4.312,0.1689,3.9902,4.6528,4.31 ± 0.17
2006-2010,C22,Liver Cancer,doe_major,National,National,90815,1512483646,5.5851,0.0187,5.5488,5.6215,5.59 ± 0.02
2006-2010,C22,Liver Cancer,koppen_major,B,B,10100,169694823,5.8075,0.0581,5.6948,5.9219,5.81 ± 0.06
2006-2010,C22,Liver Cancer,koppen_major,C,C,59818,962034267,5.8269,0.024,5.7803,5.8738,5.83 ± 0.02
2006-2010,C22,Liver Cancer,koppen_major,D,D,20897,380754556,4.9075,0.0342,4.8412,4.9745,4.91 ± 0.03
2006-2010,C22,Liver Cancer,koppen_major,National,National,90815,1512483646,5.5851,0.0187,5.5488,5.6215,5.59 ± 0.02
2006-2010,C25,Pancreatic Cancer,census_region,1,1,36033,274502288,11.3776,0.0603,11.2604,11.4957,11.38 ± 0.06
2006-2010,C25,Pancreatic Cancer,census_region,2,2,40618,330860308,11.1829,0.0558,11.0744,11.2922,11.18 ± 0.06
2006-2010,C25,Pancreatic Cancer,census_region,3,3,62044,555088977,10.723,0.0433,10.6388,10.8077,10.72 ± 0.04
2006-2010,C25,Pancreatic Cancer,census_region,4,4,35529,352032073,10.4217,0.0557,10.3136,10.5306,10.42 ± 0.06
2006-2010,C25,Pancreatic Cancer,census_region,National,National,174224,1512483646,10.8896,0.0262,10.8385,10.9408,10.89 ± 0.03
2006-2010,C25,Pancreatic Cancer,doe_major,2,2,25228,222863568,10.4317,0.0659,10.3033,10.5612,10.43 ± 0.07
2006-2010,C25,Pancreatic Cancer,doe_major,3,3,40825,399271612,10.6752,0.0532,10.5719,10.7792,10.68 ± 0.05
2006-2010,C25,Pancreatic Cancer,doe_major,4,4,44726,374246351,11.0988,0.0528,10.9962,11.2022,11.10 ± 0.05
2006-2010,C25,Pancreatic Cancer,doe_major,5,5,49846,404858364,11.1943,0.0504,11.0963,11.293,11.19 ± 0.05
2006-2010,C25,Pancreatic Cancer,doe_major,6,6,11954,98015958,10.7051,0.0986,10.514,10.8987,10.71 ± 0.10
2006-2010,C25,Pancreatic Cancer,doe_major,7,7,1645,13227793,10.8788,0.2706,10.3594,11.4176,10.88 ± 0.27
2006-2010,C25,Pancreatic Cancer,doe_major,National,National,174224,1512483646,10.8896,0.0262,10.8385,10.9408,10.89 ± 0.03
2006-2010,C25,Pancreatic Cancer,koppen_major,B,B,17399,169694823,10.138,0.0771,9.9879,10.2898,10.14 ± 0.08
2006-2010,C25,Pancreatic Cancer,koppen_major,C,C,109566,962034267,10.9002,0.0331,10.8358,10.9649,10.90 ± 0.03
2006-2010,C25,Pancreatic Cancer,koppen_major,D,D,47259,380754556,11.1804,0.0518,11.0798,11.2817,11.18 ± 0.05
2006-2010,C25,Pancreatic Cancer,koppen_major,National,National,174224,1512483646,10.8896,0.0262,10.8385,10.9408,10.89 ± 0.03
2006-2010,C34,Lung Cancer,census_region,1,1,147076,274502288,46.9172,0.123,46.6777,47.1576,46.92 ± 0.12
2006-2010,C34,Lung Cancer,census_region,2,2,190073,330860308,52.7805,0.1217,52.5435,53.0183,52.78 ± 0.12
2006-2010,C34,Lung Cancer,census_region,3,3,313833,555088977,53.8981,0.0968,53.7097,54.087,53.90 ± 0.10
2006-2010,C34,Lung Cancer,census_region,4,4,136193,352032073,40.3442,0.1101,40.1302,40.5591,40.34 ± 0.11
2006-2010,C34,Lung Cancer,census_region,National,National,787175,1512483646,49.3534,0.0559,49.2444,49.4625,49.35 ± 0.06
2006-2010,C34,Lung Cancer,doe_major,2,2,114911,222863568,47.3857,0.1402,47.1122,47.6605,47.39 ± 0.14
2006-2010,C34,Lung Cancer,doe_major,3,3,184138,399271612,48.1295,0.113,47.91,48.3499,48.13 ± 0.11
2006-2010,C34,Lung Cancer,doe_major,4,4,209274,374246351,52.038,0.1144,51.8153,52.2614,52.04 ± 0.11
2006-2010,C34,Lung Cancer,doe_major,5,5,220319,404858364,49.9217,0.107,49.7135,50.1306,49.92 ± 0.11
2006-2010,C34,Lung Cancer,doe_major,6,6,51533,98015958,46.6363,0.2067,46.2345,47.0407,46.64 ± 0.21
2006-2010,C34,Lung Cancer,doe_major,7,7,7000,13227793,46.5733,0.5612,45.4886,47.6773,46.57 ± 0.56
2006-2010,C34,Lung Cancer,doe_major,National,National,787175,1512483646,49.3534,0.0559,49.2444,49.4625,49.35 ± 0.06
2006-2010,C34,Lung Cancer,koppen_major,B,B,67938,169694823,39.7097,0.1529,39.4116,40.0094,39.71 ± 0.15
2006-2010,C34,Lung Cancer,koppen_major,C,C,511128,962034267,50.8668,0.0716,50.7275,51.0065,50.87 ± 0.07
2006-2010,C34,Lung Cancer,koppen_major,D,D,208109,380754556,49.7214,0.1096,49.508,49.9355,49.72 ± 0.11
2006-2010,C34,Lung Cancer,koppen_major,National,National,787175,1512483646,49.3534,0.0559,49.2444,49.4625,49.35 ± 0.06
2006-2010,C50,Breast Cancer,census_region,1,1,41408,274502288,13.0774,0.0648,12.9517,13.204,13.08 ± 0.06
2006-2010,C50,Breast Cancer,census_region,2,2,47452,330860308,13.0359,0.0603,12.9189,13.1537,13.04 ± 0.06
2006-2010,C50,Breast Cancer,census_region,3,3,74475,555088977,12.8005,0.0472,12.7087,12.8928,12.80 ± 0.05
2006-2010,C50,Breast Cancer,census_region,4,4,40934,352032073,11.7676,0.0587,11.6538,11.8821,11.77 ± 0.06
2006-2010,C50,Breast Cancer,census_region,National,National,204269,1512483646,12.6927,0.0283,12.6377,12.7478,12.69 ± 0.03
2006-2010,C50,Breast Cancer,doe_major,2,2,28578,222863568,11.8935,0.0707,11.756,12.0322,11.89 ± 0.07
2006-2010,C50,Breast Cancer,doe_major,3,3,49672,399271612,12.7198,0.0575,12.6082,12.8322,12.72 ± 0.06
2006-2010,C50,Breast Cancer,doe_major,4,4,53585,374246351,13.2204,0.0575,13.1087,13.3328,13.22 ± 0.06
2006-2010,C50,Breast Cancer,doe_major,5,5,57883,404858364,12.954,0.0543,12.8487,13.06,12.95 ± 0.05
2006-2010,C50,Breast Cancer,doe_major,6,6,12906,98015958,11.5121,0.1023,11.3143,11.7124,11.51 ± 0.10
2006-2010,C50,Breast Cancer,doe_major,7,7,1645,13227793,10.896,0.2715,10.3757,11.4355,10.90 ± 0.27
2006-2010,C50,Breast Cancer,doe_major,National,National,204269,1512483646,12.6927,0.0283,12.6377,12.7478,12.69 ± 0.03
2006-2010,C50,Breast Cancer,koppen_major,B,B,19677,169694823,11.4195,0.0818,11.2605,11.5802,11.42 ± 0.08
2006-2010,C50,Breast Cancer,koppen_major,C,C,130848,962034267,12.9099,0.0359,12.84,12.98,12.91 ± 0.04
2006-2010,C50,Breast Cancer,koppen_major,D,D,53744,380754556,12.6724,0.0551,12.5654,12.7799,12.67 ± 0.06
2006-2010,C50,Breast Cancer,koppen_major,National,National,204269,1512483646,12.6927,0.0283,12.6377,12.7478,12.69 ± 0.03
2006-2010,C56,Ovary Cancer,census_region,1,1,14923,274502288,4.7104,0.0388,4.6351,4.7865,4.71 ± 0.04
2006-2010,C56,Ovary Cancer,census_region,2,2,16676,330860308,4.5968,0.0358,4.5273,4.6671,4.60 ± 0.04
2006-2010,C56,Ovary Cancer,census_region,3,3,25412,555088977,4.3838,0.0277,4.3301,4.4381,4.38 ± 0.03
2006-2010,C56,Ovary Cancer,census_region,4,4,15434,352032073,4.4686,0.0363,4.3984,4.5397,4.47 ± 0.04
2006-2010,C56,Ovary Cancer,census_region,National,National,72445,1512483646,4.5131,0.0169,4.4803,4.5461,4.51 ± 0.02
2006-2010,C56,Ovary Cancer,doe_major,2,2,9836,222863568,4.0675,0.0412,3.9876,4.1487,4.07 ± 0.04
2006-2010,C56,Ovary Cancer,doe_major,3,3,17300,399271612,4.4898,0.0344,4.4232,4.5572,4.49 ± 0.03
2006-2010,C56,Ovary Cancer,doe_major,4,4,18613,374246351,4.5994,0.0339,4.5335,4.6659,4.60 ± 0.03
2006-2010,C56,Ovary Cancer,doe_major,5,5,20937,404858364,4.694,0.0327,4.6306,4.758,4.69 ± 0.03
2006-2010,C56,Ovary Cancer,doe_major,6,6,5116,98015958,4.5874,0.0646,4.4626,4.7149,4.59 ± 0.06
2006-2010,C56,Ovary Cancer,doe_major,7,7,643,13227793,4.2272,0.1683,3.9067,4.5669,4.23 ± 0.17
2006-2010,C56,Ovary Cancer,doe_major,National,National,72445,1512483646,4.5131,0.0169,4.4803,4.5461,4.51 ± 0.02
2006-2010,C56,Ovary Cancer,koppen_major,B,B,7072,169694823,4.1048,0.049,4.0097,4.2016,4.10 ± 0.05
2006-2010,C56,Ovary Cancer,koppen_major,C,C,45666,962034267,4.5228,0.0213,4.4814,4.5645,4.52 ± 0.02
2006-2010,C56,Ovary Cancer,koppen_major,D,D,19707,380754556,4.6607,0.0334,4.5959,4.7263,4.66 ± 0.03
2006-2010,C56,Ovary Cancer,koppen_major,National,National,72445,1512483646,4.5131,0.0169,4.4803,4.5461,4.51 ± 0.02
2006-2010,C61,Prostate Cancer,census_region,1,1,27184,274502288,8.4494,0.0516,8.3492,8.5504,8.45 ± 0.05
2006-2010,C61,Prostate Cancer,census_region,2,2,32569,330860308,8.9585,0.0499,8.8615,9.0564,8.96 ± 0.05
2006-2010,C61,Prostate Cancer,census_region,3,3,51363,555088977,9.2166,0.0408,9.1371,9.2967,9.22 ± 0.04
2006-2010,C61,Prostate Cancer,census_region,4,4,30591,352032073,9.2863,0.0533,9.1825,9.3909,9.29 ± 0.05
2006-2010,C61,Prostate Cancer,census_region,National,National,141707,1512483646,9.0137,0.024,8.9668,9.0608,9.01 ± 0.02
2006-2010,C61,Prostate Cancer,doe_major,2,2,20224,222863568,8.483,0.0597,8.3665,8.6007,8.48 ± 0.06
2006-2010,C61,Prostate Cancer,doe_major,3,3,35073,399271612,9.5905,0.0514,9.4904,9.6914,9.59 ± 0.05
2006-2010,C61,Prostate Cancer,doe_major,4,4,35407,374246351,8.9634,0.0478,8.8703,9.0572,8.96 ± 0.05
2006-2010,C61,Prostate Cancer,doe_major,5,5,39290,404858364,8.8127,0.0447,8.7258,8.9003,8.81 ± 0.04
2006-2010,C61,Prostate Cancer,doe_major,6,6,10274,98015958,9.1424,0.0907,8.9665,9.3209,9.14 ± 0.09
2006-2010,C61,Prostate Cancer,doe_major,7,7,1439,13227793,9.755,0.2585,9.2575,10.2724,9.76 ± 0.26
2006-2010,C61,Prostate Cancer,doe_major,National,National,141707,1512483646,9.0137,0.024,8.9668,9.0608,9.01 ± 0.02
2006-2010,C61,Prostate Cancer,koppen_major,B,B,15086,169694823,9.0011,0.0734,8.858,9.1459,9.00 ± 0.07
2006-2010,C61,Prostate Cancer,koppen_major,C,C,88674,962034267,9.0466,0.0305,8.9872,9.1064,9.05 ± 0.03
2006-2010,C61,Prostate Cancer,koppen_major,D,D,37947,380754556,8.9376,0.0461,8.8479,9.028,8.94 ± 0.05
2006-2010,C61,Prostate Cancer,koppen_major,National,National,141707,1512483646,9.0137,0.024,8.9668,9.0608,9.01 ± 0.02
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,census_region,1,1,11382,274502288,3.5964,0.0339,3.5306,3.6631,3.60 ± 0.03
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,census_region,2,2,15809,330860308,4.3497,0.0348,4.2821,4.418,4.35 ± 0.03
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,census_region,3,3,24001,555088977,4.1233,0.0268,4.0713,4.1758,4.12 ± 0.03
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,census_region,4,4,12543,352032073,3.6479,0.0328,3.5843,3.7123,3.65 ± 0.03
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,census_region,National,National,63735,1512483646,3.9678,0.0158,3.937,3.9987,3.97 ± 0.02
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,doe_major,2,2,9547,222863568,3.9414,0.0405,3.8627,4.0212,3.94 ± 0.04
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,doe_major,3,3,15136,399271612,3.913,0.0321,3.851,3.9759,3.91 ± 0.03
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,doe_major,4,4,15847,374246351,3.9184,0.0313,3.8577,3.9799,3.92 ± 0.03
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,doe_major,5,5,17875,404858364,4.0082,0.0302,3.9497,4.0674,4.01 ± 0.03
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,doe_major,6,6,4656,98015958,4.1623,0.0614,4.0436,4.2836,4.16 ± 0.06
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,doe_major,7,7,674,13227793,4.4632,0.1732,4.1326,4.8133,4.46 ± 0.17
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,doe_major,National,National,63735,1512483646,3.9678,0.0158,3.937,3.9987,3.97 ± 0.02
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,koppen_major,B,B,6444,169694823,3.7384,0.0468,3.6476,3.8308,3.74 ± 0.05
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,koppen_major,C,C,39972,962034267,3.9551,0.0199,3.9165,3.9941,3.96 ± 0.02
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,koppen_major,D,D,17319,380754556,4.0937,0.0313,4.0329,4.1551,4.09 ± 0.03
2006-2010,C64_C65,Kidney and Renal Pelvis Cancer,koppen_major,National,National,63735,1512483646,3.9678,0.0158,3.937,3.9987,3.97 ± 0.02
2006-2010,C82_C85,Non-Hodgkin Lymphoma,census_region,1,1,20145,274502288,6.386,0.0453,6.2981,6.4748,6.39 ± 0.05
2006-2010,C82_C85,Non-Hodgkin Lymphoma,census_region,2,2,24868,330860308,6.904,0.044,6.8185,6.9904,6.90 ± 0.04
2006-2010,C82_C85,Non-Hodgkin Lymphoma,census_region,3,3,35820,555088977,6.3062,0.0335,6.241,6.3718,6.31 ± 0.03
2006-2010,C82_C85,Non-Hodgkin Lymphoma,census_region,4,4,20784,352032073,6.1809,0.0432,6.0972,6.2655,6.18 ± 0.04
2006-2010,C82_C85,Non-Hodgkin Lymphoma,census_region,National,National,101617,1512483646,6.4347,0.0203,6.3952,6.4744,6.43 ± 0.02
2006-2010,C82_C85,Non-Hodgkin Lymphoma,doe_major,2,2,14787,222863568,6.194,0.0511,6.0946,6.2947,6.19 ± 0.05
2006-2010,C82_C85,Non-Hodgkin Lymphoma,doe_major,3,3,23327,399271612,6.1983,0.0409,6.119,6.2784,6.20 ± 0.04
2006-2010,C82_C85,Non-Hodgkin Lymphoma,doe_major,4,4,25631,374246351,6.4504,0.0405,6.3717,6.5299,6.45 ± 0.04
2006-2010,C82_C85,Non-Hodgkin Lymphoma,doe_major,5,5,29517,404858364,6.6731,0.0391,6.5972,6.7497,6.67 ± 0.04
2006-2010,C82_C85,Non-Hodgkin Lymphoma,doe_major,6,6,7371,98015958,6.6526,0.078,6.5016,6.8063,6.65 ± 0.08
2006-2010,C82_C85,Non-Hodgkin Lymphoma,doe_major,7,7,984,13227793,6.7025,0.2154,6.2902,7.1347,6.70 ± 0.22
2006-2010,C82_C85,Non-Hodgkin Lymphoma,doe_major,National,National,101617,1512483646,6.4347,0.0203,6.3952,6.4744,6.43 ± 0.02
2006-2010,C82_C85,Non-Hodgkin Lymphoma,koppen_major,B,B,10170,169694823,6.008,0.0598,5.8918,6.1259,6.01 ± 0.06
2006-2010,C82_C85,Non-Hodgkin Lymphoma,koppen_major,C,C,63148,962034267,6.3728,0.0255,6.3232,6.4227,6.37 ± 0.03
2006-2010,C82_C85,Non-Hodgkin Lymphoma,koppen_major,D,D,28299,380754556,6.7401,0.0403,6.6618,6.8191,6.74 ± 0.04
2006-2010,C82_C85,Non-Hodgkin Lymphoma,koppen_major,National,National,101617,1512483646,6.4347,0.0203,6.3952,6.4744,6.43 ± 0.02
2006-2010,C91_C95,Leukemia,census_region,1,1,21424,274502288,6.8719,0.0473,6.7801,6.9645,6.87 ± 0.05
2006-2010,C91_C95,Leukemia,census_region,2,2,26954,330860308,7.5245,0.0461,7.4349,7.6149,7.52 ± 0.05
2006-2010,C91_C95,Leukemia,census_region,3,3,39153,555088977,6.922,0.0352,6.8536,6.9909,6.92 ± 0.04
2006-2010,C91_C95,Leukemia,census_region,4,4,22604,352032073,6.7122,0.0449,6.625,6.8003,6.71 ± 0.04
2006-2010,C91_C95,Leukemia,census_region,National,National,110135,1512483646,7.006,0.0212,6.9647,7.0475,7.01 ± 0.02
2006-2010,C91_C95,Leukemia,doe_major,2,2,15938,222863568,6.7153,0.0534,6.6114,6.8204,6.72 ± 0.05
2006-2010,C91_C95,Leukemia,doe_major,3,3,25910,399271612,6.8732,0.043,6.7898,6.9574,6.87 ± 0.04
2006-2010,C91_C95,Leukemia,doe_major,4,4,27379,374246351,6.9237,0.0421,6.8419,7.0062,6.92 ± 0.04
2006-2010,C91_C95,Leukemia,doe_major,5,5,31689,404858364,7.2245,0.0408,7.1451,7.3044,7.22 ± 0.04
2006-2010,C91_C95,Leukemia,doe_major,6,6,8089,98015958,7.3558,0.0824,7.1964,7.5179,7.36 ± 0.08
2006-2010,C91_C95,Leukemia,doe_major,7,7,1130,13227793,7.6526,0.2295,7.2129,8.1121,7.65 ± 0.23
2006-2010,C91_C95,Leukemia,doe_major,National,National,110135,1512483646,7.006,0.0212,6.9647,7.0475,7.01 ± 0.02
2006-2010,C91_C95,Leukemia,koppen_major,B,B,11089,169694823,6.562,0.0625,6.4404,6.6853,6.56 ± 0.06
2006-2010,C91_C95,Leukemia,koppen_major,C,C,68529,962034267,6.9431,0.0267,6.8912,6.9952,6.94 ± 0.03
2006-2010,C91_C95,Leukemia,koppen_major,D,D,30517,380754556,7.3276,0.0422,7.2456,7.4103,7.33 ± 0.04
2006-2010,C91_C95,Leukemia,koppen_major,National,National,110135,1512483646,7.006,0.0212,6.9647,7.0475,7.01 ± 0.02
2006-2010,F01,Vascular Dementia (VD),census_region,1,1,6177,274502288,1.8149,0.0232,1.7699,1.8608,1.81 ± 0.02
2006-2010,F01,Vascular Dementia (VD),census_region,2,2,10374,330860308,2.7449,0.0271,2.6923,2.7982,2.74 ± 0.03
2006-2010,F01,Vascular Dementia (VD),census_region,3,3,15510,555088977,2.8541,0.0229,2.8094,2.8994,2.85 ± 0.02
2006-2010,F01,Vascular Dementia (VD),census_region,4,4,13899,352032073,4.1939,0.0357,4.1245,4.2642,4.19 ± 0.04
2006-2010,F01,Vascular Dementia (VD),census_region,National,National,45960,1512483646,2.8859,0.0135,2.8596,2.9124,2.89 ± 0.01
2006-2010,F01,Vascular Dementia (VD),doe_major,2,2,6049,222863568,2.5609,0.0329,2.4967,2.6262,2.56 ± 0.03
2006-2010,F01,Vascular Dementia (VD),doe_major,3,3,13028,399271612,3.6185,0.0317,3.5566,3.6812,3.62 ± 0.03
2006-2010,F01,Vascular Dementia (VD),doe_major,4,4,11185,374246351,2.8046,0.0266,2.7528,2.857,2.80 ± 0.03
2006-2010,F01,Vascular Dementia (VD),doe_major,5,5,12065,404858364,2.6001,0.0238,2.5539,2.6469,2.60 ± 0.02
2006-2010,F01,Vascular Dementia (VD),doe_major,6,6,3166,98015958,2.6882,0.048,2.5953,2.7835,2.69 ± 0.05
2006-2010,F01,Vascular Dementia (VD),doe_major,7,7,467,13227793,3.0897,0.1436,2.8158,3.383,3.09 ± 0.14
2006-2010,F01,Vascular Dementia (VD),doe_major,National,National,45960,1512483646,2.8859,0.0135,2.8596,2.9124,2.89 ± 0.01
2006-2010,F01,Vascular Dementia (VD),koppen_major,B,B,4357,169694823,2.613,0.0396,2.536,2.6918,2.61 ± 0.04
2006-2010,F01,Vascular Dementia (VD),koppen_major,C,C,29809,962034267,3.0361,0.0176,3.0017,3.0708,3.04 ± 0.02
2006-2010,F01,Vascular Dementia (VD),koppen_major,D,D,11794,380754556,2.657,0.0246,2.6092,2.7054,2.66 ± 0.02
2006-2010,F01,Vascular Dementia (VD),koppen_major,National,National,45960,1512483646,2.8859,0.0135,2.8596,2.9124,2.89 ± 0.01
2006-2010,F03,Unspecified Dementia (UD),census_region,1,1,81378,274502288,23.671,0.0834,23.5086,23.8342,23.67 ± 0.08
2006-2010,F03,Unspecified Dementia (UD),census_region,2,2,102782,330860308,26.9615,0.0844,26.7969,27.1268,26.96 ± 0.08
2006-2010,F03,Unspecified Dementia (UD),census_region,3,3,156782,555088977,28.8725,0.073,28.7298,29.0158,28.87 ± 0.07
2006-2010,F03,Unspecified Dementia (UD),census_region,4,4,60507,352032073,18.2072,0.0742,18.0624,18.3529,18.21 ± 0.07
2006-2010,F03,Unspecified Dementia (UD),census_region,National,National,401449,1512483646,25.1095,0.0397,25.0319,25.1873,25.11 ± 0.04
2006-2010,F03,Unspecified Dementia (UD),doe_major,2,2,59089,222863568,25.0102,0.1029,24.8089,25.2127,25.01 ± 0.10
2006-2010,F03,Unspecified Dementia (UD),doe_major,3,3,82648,399271612,22.9674,0.08,22.8111,23.1245,22.97 ± 0.08
2006-2010,F03,Unspecified Dementia (UD),doe_major,4,4,96694,374246351,24.1371,0.0778,23.9852,24.2898,24.14 ± 0.08
2006-2010,F03,Unspecified Dementia (UD),doe_major,5,5,125376,404858364,26.7694,0.0759,26.6215,26.918,26.77 ± 0.08
2006-2010,F03,Unspecified Dementia (UD),doe_major,6,6,33722,98015958,28.3568,0.1552,28.0549,28.6611,28.36 ± 0.16
2006-2010,F03,Unspecified Dementia (UD),doe_major,7,7,3920,13227793,25.6356,0.4111,24.8393,26.451,25.64 ± 0.41
2006-2010,F03,Unspecified Dementia (UD),doe_major,National,National,401449,1512483646,25.1095,0.0397,25.0319,25.1873,25.11 ± 0.04
2006-2010,F03,Unspecified Dementia (UD),koppen_major,B,B,36728,169694823,21.9985,0.1149,21.7741,22.2246,22.00 ± 0.11
2006-2010,F03,Unspecified Dementia (UD),koppen_major,C,C,242367,962034267,24.6342,0.0501,24.5363,24.7325,24.63 ± 0.05
