ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail,FC,FC_p,FC_rhat,FC_ess_bulk,FC_ess_tail
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"EQI_Land+SM+PA+OB+UN","1.00(1.00,1.00)","1.02(0.98,1.05)","1.03(1.00,1.07)","1.05(1.01,1.09)","1.07(1.02,1.11)","0.3031","0.0585","0.0173","0.0027","1.0013","1.0019","1.0019","1.0037",2834,2304,2206,2100,3365,3292,3245,3524,"1.07(0.80,1.34)","0.0002","1.0016",3067,3297,"0.21(0.07,0.34)","0.0010","1.0063",1922,3059,"0.32(0.09,0.56)","0.0065","1.0024",3227,3708,"-0.68(-0.96,-0.39)","0.0002","1.0023",1927,2969,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"EQI_Built+SM+PA+OB+UN","1.00(1.00,1.00)","1.07(1.03,1.10)","1.07(1.04,1.11)","1.08(1.04,1.11)","1.08(1.04,1.12)","0.0006","0.0002","0.0002","0.0002","1.0005","1.0016","1.0006","1.0021",2520,2318,2455,2272,3010,3384,3132,3347,"1.07(0.80,1.34)","0.0002","1.0016",3067,3297,"0.21(0.07,0.34)","0.0010","1.0063",1922,3059,"0.32(0.09,0.56)","0.0065","1.0024",3227,3708,"-0.68(-0.96,-0.39)","0.0002","1.0023",1927,2969,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"EQI_Social+SM+PA+OB+UN","1.00(1.00,1.00)","1.02(0.99,1.06)","1.03(1.00,1.08)","1.04(0.99,1.08)","1.08(1.03,1.13)","0.1864","0.0839","0.0873","0.0023","1.0028","1.0039","1.0036","1.0050",2777,1908,1692,1603,3497,2822,2586,2164,"1.07(0.80,1.34)","0.0002","1.0016",3067,3297,"0.21(0.07,0.34)","0.0010","1.0063",1922,3059,"0.32(0.09,0.56)","0.0065","1.0024",3227,3708,"-0.68(-0.96,-0.39)","0.0002","1.0023",1927,2969,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"EQI+SM+PA+OB+PD","1.00(1.00,1.00)","1.11(1.08,1.15)","1.15(1.11,1.19)","1.21(1.17,1.26)","1.30(1.24,1.35)","0.0002","0.0002","0.0002","0.0002","1.0001","1.0012","1.0004","1.0011",3407,2841,2446,2441,3570,3171,3342,3489,"0.99(0.73,1.26)","0.0002","1.0018",3622,3556,"0.20(0.08,0.32)","0.0019","1.0009",2832,3024,"0.47(0.23,0.70)","0.0002","1.0007",3435,3462,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0002","1.0013",8139,4117,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"EQI_Air+SM+PA+OB+PD","1.00(1.00,1.00)","1.12(1.08,1.17)","1.18(1.13,1.23)","1.25(1.19,1.30)","1.23(1.18,1.29)","0.0002","0.0002","0.0002","0.0002","1.0003","1.0005","1.0020","1.0014",2445,1940,1888,1826,3172,2771,2759,2639,"1.00(0.72,1.26)","0.0002","1.0012",2913,3495,"0.13(-0.00,0.27)","0.0589","1.0017",2001,3027,"0.38(0.14,0.61)","0.0040","1.0028",2838,3247,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0002","1.0013",5348,3694,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"EQI_Water+SM+PA+OB+PD","1.00(1.00,1.00)","0.97(0.92,1.02)","0.99(0.94,1.05)","1.02(0.97,1.08)","1.05(0.99,1.11)","0.2589","0.8242","0.3730","0.0914","1.0016","1.0018","1.0025","1.0014",2079,1829,1651,1746,3205,2855,2648,2907,"1.00(0.72,1.26)","0.0002","1.0012",2913,3495,"0.13(-0.00,0.27)","0.0589","1.0017",2001,3027,"0.38(0.14,0.61)","0.0040","1.0028",2838,3247,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0002","1.0013",5348,3694,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"EQI_Land+SM+PA+OB+PD","1.00(1.00,1.00)","1.02(0.98,1.06)","1.04(1.00,1.08)","1.05(1.00,1.10)","1.07(1.02,1.12)","0.3743","0.0814","0.0315","0.0069","1.0040","1.0040","1.0045","1.0044",2200,2054,1910,1928,2604,3279,2791,2889,"1.00(0.72,1.26)","0.0002","1.0012",2913,3495,"0.13(-0.00,0.27)","0.0589","1.0017",2001,3027,"0.38(0.14,0.61)","0.0040","1.0028",2838,3247,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0002","1.0013",5348,3694,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"EQI_Built+SM+PA+OB+PD","1.00(1.00,1.00)","1.08(1.04,1.12)","1.08(1.04,1.12)","1.08(1.04,1.12)","1.06(1.02,1.11)","0.0002","0.0002","0.0002","0.0115","1.0014","1.0007","1.0005","1.0021",2784,2434,2193,2099,3492,3133,3088,3141,"1.00(0.72,1.26)","0.0002","1.0012",2913,3495,"0.13(-0.00,0.27)","0.0589","1.0017",2001,3027,"0.38(0.14,0.61)","0.0040","1.0028",2838,3247,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0002","1.0013",5348,3694,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"EQI_Social+SM+PA+OB+PD","1.00(1.00,1.00)","1.04(1.00,1.08)","1.06(1.02,1.11)","1.08(1.03,1.13)","1.14(1.08,1.20)","0.0477","0.0056","0.0031","0.0002","1.0009","1.0009","1.0024","1.0032",2546,1989,1828,1614,3001,2931,2890,2518,"1.00(0.72,1.26)","0.0002","1.0012",2913,3495,"0.13(-0.00,0.27)","0.0589","1.0017",2001,3027,"0.38(0.14,0.61)","0.0040","1.0028",2838,3247,"",NA,"NA",NA,NA,"0.01(0.01,0.02)","0.0002","1.0013",5348,3694,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2016_2020",15,"EQI+SM+PA+OB+DB","1.00(1.00,1.00)","1.12(1.08,1.16)","1.16(1.12,1.21)","1.23(1.18,1.29)","1.33(1.26,1.40)","0.0002","0.0002","0.0002","0.0002","1.0018","1.0022","1.0023","1.0030",2513,2061,1821,1602,3351,3544,3045,2638,"0.97(0.69,1.23)","0.0002","1.0013",3035,3329,"0.26(0.13,0.37)","0.0002","1.0041",1623,2387,"0.32(-0.01,0.65)","0.0577","1.0013",1933,2961,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.22(-0.70,1.10)","0.6242","1.0009",1999,3230,"",NA,"NA",NA,NA
