ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail,FC,FC_p,FC_rhat,FC_ess_bulk,FC_ess_tail
"G20_G30_G12.2_F01_F03","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB+UN+PD+DB+FC","0.00","3.52(1.43,5.57)","3.87(1.56,6.23)","4.16(1.40,6.84)","6.56(3.40,9.78)","0.0015","0.0006","0.0010","0.0002","1.0024","1.0028","1.0023","1.0039",2626,1941,1789,1618,3304,2646,2666,2417,"1.01(0.75,1.28)","0.0002","1.0009",3026,3195,"0.31(0.18,0.45)","0.0002","1.0014",2252,2962,"-0.12(-0.45,0.21)","0.4559","0.9999",2368,2819,"-0.52(-0.76,-0.28)","0.0002","1.0014",2022,2832,"0.01(0.01,0.02)","0.0002","1.0009",5813,4024,"-0.52(-1.44,0.41)","0.2789","1.0013",2265,3188,"0.05(0.02,0.09)","0.0023","1.0007",3109,3324
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI+SM+PA+OB+UN","0.00","7.41(5.31,9.56)","10.01(7.80,12.31)","13.32(10.84,15.77)","18.83(15.90,21.70)","0.0002","0.0002","0.0002","0.0002","1.0007","1.0015","1.0014","1.0013",2713,2085,1795,1726,3207,2847,2366,2166,"1.39(1.12,1.66)","0.0002","1.0011",2815,3304,"0.35(0.23,0.47)","0.0002","1.0012",1949,2763,"-0.04(-0.26,0.19)","0.7267","1.0011",2755,3261,"-0.96(-1.19,-0.72)","0.0002","1.0020",2289,3240,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB+UN","0.00","6.71(4.53,9.00)","10.53(8.18,12.88)","14.35(11.89,16.79)","15.00(12.38,17.69)","0.0002","0.0002","0.0002","0.0002","1.0010","1.0013","1.0019","1.0028",3000,2447,2063,2056,3507,3236,2831,3200,"1.31(1.04,1.59)","0.0002","1.0005",3477,3430,"0.29(0.16,0.43)","0.0002","1.0017",2140,2987,"-0.18(-0.40,0.05)","0.1331","1.0018",2952,3040,"-0.76(-1.01,-0.51)","0.0002","1.0002",3102,3712,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB+UN","0.00","0.16(-2.65,2.94)","1.43(-1.44,4.29)","3.61(0.73,6.37)","4.36(1.28,7.29)","0.8892","0.3168","0.0110","0.0077","1.0035","1.0031","1.0018","1.0022",1963,1957,1846,1788,3410,3070,2784,2808,"1.31(1.04,1.59)","0.0002","1.0005",3477,3430,"0.29(0.16,0.43)","0.0002","1.0017",2140,2987,"-0.18(-0.40,0.05)","0.1331","1.0018",2952,3040,"-0.76(-1.01,-0.51)","0.0002","1.0002",3102,3712,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB+UN","0.00","0.42(-1.54,2.40)","1.85(-0.29,3.97)","1.47(-1.05,3.87)","2.74(0.09,5.32)","0.6976","0.0977","0.2368","0.0410","1.0001","1.0004","1.0010","1.0022",3483,2710,2569,2629,3704,3593,3225,3103,"1.31(1.04,1.59)","0.0002","1.0005",3477,3430,"0.29(0.16,0.43)","0.0002","1.0017",2140,2987,"-0.18(-0.40,0.05)","0.1331","1.0018",2952,3040,"-0.76(-1.01,-0.51)","0.0002","1.0002",3102,3712,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI_Built+SM+PA+OB+UN","0.00","3.66(1.63,5.62)","3.73(1.69,5.73)","4.21(2.08,6.39)","2.94(0.68,5.28)","0.0006","0.0002","0.0006","0.0140","1.0016","1.0016","1.0025","1.0011",3400,3034,2680,2767,3659,3643,3236,3662,"1.31(1.04,1.59)","0.0002","1.0005",3477,3430,"0.29(0.16,0.43)","0.0002","1.0017",2140,2987,"-0.18(-0.40,0.05)","0.1331","1.0018",2952,3040,"-0.76(-1.01,-0.51)","0.0002","1.0002",3102,3712,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI_Social+SM+PA+OB+UN","0.00","1.77(-0.33,3.87)","2.87(0.56,5.18)","3.47(0.94,5.99)","5.54(2.41,8.56)","0.0939","0.0156","0.0060","0.0010","1.0003","1.0005","1.0005","1.0013",3103,2479,2074,1902,3571,3487,3132,2806,"1.31(1.04,1.59)","0.0002","1.0005",3477,3430,"0.29(0.16,0.43)","0.0002","1.0017",2140,2987,"-0.18(-0.40,0.05)","0.1331","1.0018",2952,3040,"-0.76(-1.01,-0.51)","0.0002","1.0002",3102,3712,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI+SM+PA+OB+PD","0.00","8.21(6.07,10.28)","11.37(9.13,13.62)","15.21(12.76,17.66)","20.77(17.89,23.65)","0.0002","0.0002","0.0002","0.0002","1.0025","1.0040","1.0060","1.0049",2712,2110,1812,1777,3045,3079,2866,2737,"1.16(0.90,1.44)","0.0002","1.0023",2831,3595,"0.29(0.17,0.42)","0.0002","1.0002",2444,2965,"-0.05(-0.29,0.19)","0.6838","1.0013",3053,3501,"",NA,"NA",NA,NA,"0.01(0.00,0.01)","0.0090","1.0026",7404,3975,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB+PD","0.00","7.19(4.98,9.43)","11.44(9.13,13.74)","14.95(12.52,17.43)","15.13(12.34,17.87)","0.0002","0.0002","0.0002","0.0002","1.0002","1.0009","1.0010","1.0019",2035,1854,1465,1638,3431,2814,2799,2453,"1.19(0.93,1.46)","0.0002","1.0005",3293,3397,"0.20(0.07,0.33)","0.0019","1.0004",2364,3084,"-0.15(-0.39,0.08)","0.2106","1.0008",3785,3621,"",NA,"NA",NA,NA,"0.01(0.00,0.02)","0.0015","1.0008",6766,4197,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"G20_G30_G12.2_F01_F03","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB+PD","0.00","0.20(-2.42,2.90)","1.47(-1.26,4.25)","3.79(0.91,6.57)","4.01(1.09,7.08)","0.8809","0.3047","0.0110","0.0052","1.0036","1.0022","1.0026","1.0017",1895,1997,1788,1905,2935,2814,2951,3092,"1.19(0.93,1.46)","0.0002","1.0005",3293,3397,"0.20(0.07,0.33)","0.0019","1.0004",2364,3084,"-0.15(-0.39,0.08)","0.2106","1.0008",3785,3621,"",NA,"NA",NA,NA,"0.01(0.00,0.02)","0.0015","1.0008",6766,4197,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
