ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail,FC,FC_p,FC_rhat,FC_ess_bulk,FC_ess_tail
"C00_C97","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB+PD","1.00(1.00,1.00)","1.06(1.04,1.09)","1.07(1.06,1.10)","1.08(1.06,1.10)","1.09(1.06,1.11)","0.0002","0.0002","0.0002","0.0002","1.0001","1.0000","0.9998","1.0006",4009,3536,3185,3098,3593,3961,3969,3679,"4.77(4.38,5.16)","0.0002","1.0007",3515,3343,"-0.32(-0.50,-0.15)","0.0002","1.0011",2902,3117,"1.17(0.83,1.51)","0.0002","1.0004",3333,3257,"",NA,"NA",NA,NA,"0.03(0.02,0.04)","0.0002","1.0021",6315,3252,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB+PD","1.00(1.00,1.00)","0.99(0.97,1.01)","0.99(0.97,1.01)","1.02(0.99,1.04)","1.04(1.02,1.07)","0.4997","0.5047","0.1368","0.0010","1.0010","1.0001","1.0011","1.0014",3593,2690,2482,2194,3579,3620,3413,3328,"4.77(4.38,5.16)","0.0002","1.0007",3515,3343,"-0.32(-0.50,-0.15)","0.0002","1.0011",2902,3117,"1.17(0.83,1.51)","0.0002","1.0004",3333,3257,"",NA,"NA",NA,NA,"0.03(0.02,0.04)","0.0002","1.0021",6315,3252,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2006_2010",5,"EQI+SM+PA+OB+DB","1.00(1.00,1.00)","1.15(1.12,1.19)","1.20(1.16,1.24)","1.22(1.18,1.27)","1.27(1.22,1.33)","0.0002","0.0002","0.0002","0.0002","1.0024","1.0020","1.0009","1.0009",3156,2469,2232,1859,3441,3188,3245,2876,"4.63(4.24,5.02)","0.0002","1.0010",3444,3628,"0.08(-0.07,0.24)","0.2739","1.0017",2212,3202,"-0.90(-1.40,-0.43)","0.0002","1.0014",2316,2723,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"7.72(6.41,9.02)","0.0002","1.0022",2346,3098,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB+DB","1.00(1.00,1.00)","1.16(1.13,1.21)","1.18(1.14,1.22)","1.17(1.13,1.21)","1.16(1.12,1.20)","0.0002","0.0002","0.0002","0.0002","1.0023","1.0021","1.0023","1.0026",2508,1963,1632,1528,3195,2862,2572,2606,"4.72(4.34,5.09)","0.0002","1.0004",3142,3570,"-0.09(-0.26,0.08)","0.2685","1.0041",1876,2874,"-0.73(-1.19,-0.26)","0.0010","1.0012",2266,3230,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"6.69(5.33,8.00)","0.0002","1.0016",2109,3490,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB+DB","1.00(1.00,1.00)","0.95(0.91,0.99)","1.02(0.98,1.06)","1.04(1.00,1.08)","1.04(1.00,1.08)","0.0123","0.4097","0.0394","0.0427","1.0024","1.0037","1.0035","1.0041",2058,1823,1935,1909,2675,2498,2801,2580,"4.72(4.34,5.09)","0.0002","1.0004",3142,3570,"-0.09(-0.26,0.08)","0.2685","1.0041",1876,2874,"-0.73(-1.19,-0.26)","0.0010","1.0012",2266,3230,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"6.69(5.33,8.00)","0.0002","1.0016",2109,3490,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB+DB","1.00(1.00,1.00)","0.99(0.96,1.02)","1.02(0.99,1.05)","1.02(0.98,1.05)","1.04(1.00,1.08)","0.5293","0.2410","0.3010","0.0602","1.0005","1.0001","1.0006","1.0021",3303,2733,2427,2464,3419,3188,2816,3487,"4.72(4.34,5.09)","0.0002","1.0004",3142,3570,"-0.09(-0.26,0.08)","0.2685","1.0041",1876,2874,"-0.73(-1.19,-0.26)","0.0010","1.0012",2266,3230,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"6.69(5.33,8.00)","0.0002","1.0016",2109,3490,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB+DB","1.00(1.00,1.00)","1.11(1.07,1.14)","1.12(1.09,1.16)","1.14(1.10,1.18)","1.16(1.12,1.20)","0.0002","0.0002","0.0002","0.0002","1.0012","1.0009","1.0015","1.0019",2819,2605,2322,2372,3358,3607,3194,3251,"4.72(4.34,5.09)","0.0002","1.0004",3142,3570,"-0.09(-0.26,0.08)","0.2685","1.0041",1876,2874,"-0.73(-1.19,-0.26)","0.0010","1.0012",2266,3230,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"6.69(5.33,8.00)","0.0002","1.0016",2109,3490,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB+DB","1.00(1.00,1.00)","1.02(0.99,1.05)","1.02(0.99,1.06)","1.07(1.03,1.11)","1.11(1.06,1.16)","0.2652","0.1827","0.0015","0.0002","1.0019","1.0028","1.0031","1.0058",2659,2110,1857,1683,3220,2792,2543,2547,"4.72(4.34,5.09)","0.0002","1.0004",3142,3570,"-0.09(-0.26,0.08)","0.2685","1.0041",1876,2874,"-0.73(-1.19,-0.26)","0.0010","1.0012",2266,3230,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"6.69(5.33,8.00)","0.0002","1.0016",2109,3490,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2006_2010",5,"EQI+SM+PA+OB+FC","1.00(1.00,1.00)","1.09(1.07,1.12)","1.12(1.10,1.14)","1.14(1.12,1.17)","1.19(1.16,1.22)","0.0002","0.0002","0.0002","0.0002","1.0004","1.0009","1.0011","1.0022",4199,3414,3053,2754,3295,3686,3455,3237,"4.40(3.98,4.81)","0.0002","1.0006",4291,3692,"-0.16(-0.31,-0.01)","0.0406","1.0004",3171,3412,"1.37(1.02,1.72)","0.0002","1.0003",3951,3591,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.12(0.06,0.17)","0.0002","1.0005",4819,4280
"C00_C97","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB+FC","1.00(1.00,1.00)","1.11(1.09,1.14)","1.12(1.10,1.15)","1.13(1.10,1.15)","1.15(1.12,1.17)","0.0002","0.0002","0.0002","0.0002","0.9997","1.0000","1.0010","1.0004",3170,2803,2386,2266,3551,3628,3226,3394,"4.48(4.09,4.88)","0.0002","1.0000",4498,3765,"-0.26(-0.43,-0.09)","0.0019","1.0011",3072,3452,"1.19(0.85,1.54)","0.0002","1.0011",3450,3483,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.12(0.07,0.18)","0.0002","1.0000",4098,3889
"C00_C97","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB+FC","1.00(1.00,1.00)","0.96(0.94,0.99)","1.01(0.98,1.03)","1.02(1.00,1.05)","1.02(1.00,1.05)","0.0027","0.6951","0.0839","0.0931","1.0016","1.0027","1.0023","1.0011",3025,2793,2811,2969,3229,3497,3685,3777,"4.48(4.09,4.88)","0.0002","1.0000",4498,3765,"-0.26(-0.43,-0.09)","0.0019","1.0011",3072,3452,"1.19(0.85,1.54)","0.0002","1.0011",3450,3483,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.12(0.07,0.18)","0.0002","1.0000",4098,3889
"C00_C97","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB+FC","1.00(1.00,1.00)","0.99(0.97,1.01)","1.01(0.99,1.03)","1.01(0.99,1.04)","1.03(1.00,1.05)","0.4822","0.2831","0.2460","0.0539","1.0006","0.9995","1.0000","1.0001",4468,3365,2991,2846,3809,3777,3367,3669,"4.48(4.09,4.88)","0.0002","1.0000",4498,3765,"-0.26(-0.43,-0.09)","0.0019","1.0011",3072,3452,"1.19(0.85,1.54)","0.0002","1.0011",3450,3483,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.12(0.07,0.18)","0.0002","1.0000",4098,3889
"C00_C97","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB+FC","1.00(1.00,1.00)","1.07(1.05,1.09)","1.08(1.06,1.11)","1.09(1.07,1.12)","1.11(1.09,1.14)","0.0002","0.0002","0.0002","0.0002","1.0017","1.0020","1.0026","1.0029",3670,3239,2957,2842,3569,3670,3204,3387,"4.48(4.09,4.88)","0.0002","1.0000",4498,3765,"-0.26(-0.43,-0.09)","0.0019","1.0011",3072,3452,"1.19(0.85,1.54)","0.0002","1.0011",3450,3483,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.12(0.07,0.18)","0.0002","1.0000",4098,3889
"C00_C97","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB+FC","1.00(1.00,1.00)","0.99(0.97,1.01)","0.99(0.97,1.01)","1.01(0.99,1.04)","1.04(1.01,1.07)","0.4347","0.2793","0.2439","0.0048","1.0002","1.0006","1.0012","1.0021",3834,3041,2704,2636,3811,3527,2995,3691,"4.48(4.09,4.88)","0.0002","1.0000",4498,3765,"-0.26(-0.43,-0.09)","0.0019","1.0011",3072,3452,"1.19(0.85,1.54)","0.0002","1.0011",3450,3483,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.12(0.07,0.18)","0.0002","1.0000",4098,3889
"C00_C97","2000_2005","2006_2010",5,"EQI+SM+PA+OB+UN+PD+DB+FC","1.00(1.00,1.00)","1.10(1.07,1.12)","1.11(1.08,1.14)","1.10(1.07,1.13)","1.11(1.08,1.15)","0.0002","0.0002","0.0002","0.0002","1.0009","1.0008","1.0007","1.0014",2530,2142,1835,1735,2448,3162,3083,3008,"4.68(4.28,5.07)","0.0002","1.0009",2836,3393,"0.25(0.09,0.42)","0.0023","1.0010",2056,2806,"-0.37(-0.88,0.12)","0.1402","1.0003",2192,3414,"-2.37(-2.71,-2.05)","0.0002","1.0017",2048,2885,"0.03(0.02,0.03)","0.0002","0.9993",5505,3456,"8.00(6.69,9.26)","0.0002","1.0012",2231,2875,"0.09(0.04,0.14)","0.0010","1.0008",2797,3699
"C00_C97","2000_2005","2006_2010",5,"EQI_Air+SM+PA+OB+UN+PD+DB+FC","1.00(1.00,1.00)","1.09(1.07,1.12)","1.09(1.06,1.12)","1.07(1.04,1.10)","1.05(1.02,1.08)","0.0002","0.0002","0.0002","0.0019","1.0009","1.0028","1.0023","1.0042",2463,1995,1801,1763,3010,2763,2210,2425,"4.70(4.31,5.10)","0.0002","1.0019",2626,3148,"0.16(-0.03,0.35)","0.0969","1.0055",1751,2549,"-0.47(-0.99,0.04)","0.0702","1.0026",1795,2523,"-2.16(-2.51,-1.81)","0.0002","1.0017",1634,2571,"0.02(0.01,0.03)","0.0002","1.0006",4814,3499,"7.57(6.13,9.03)","0.0002","1.0035",1924,2786,"0.09(0.04,0.14)","0.0019","1.0030",2687,3602
"C00_C97","2000_2005","2006_2010",5,"EQI_Water+SM+PA+OB+UN+PD+DB+FC","1.00(1.00,1.00)","0.97(0.94,1.00)","1.02(0.99,1.04)","1.03(1.00,1.06)","1.04(1.01,1.07)","0.0394","0.2889","0.0369","0.0085","1.0022","1.0034","1.0040","1.0024",2001,1501,1523,1537,3052,2816,2760,2328,"4.70(4.31,5.10)","0.0002","1.0019",2626,3148,"0.16(-0.03,0.35)","0.0969","1.0055",1751,2549,"-0.47(-0.99,0.04)","0.0702","1.0026",1795,2523,"-2.16(-2.51,-1.81)","0.0002","1.0017",1634,2571,"0.02(0.01,0.03)","0.0002","1.0006",4814,3499,"7.57(6.13,9.03)","0.0002","1.0035",1924,2786,"0.09(0.04,0.14)","0.0019","1.0030",2687,3602
"C00_C97","2000_2005","2006_2010",5,"EQI_Land+SM+PA+OB+UN+PD+DB+FC","1.00(1.00,1.00)","0.99(0.97,1.02)","1.02(0.99,1.04)","1.02(0.99,1.05)","1.04(1.01,1.07)","0.5963","0.1714","0.1414","0.0085","1.0012","1.0024","1.0033","1.0047",3350,2618,2219,2108,3368,3159,2633,3065,"4.70(4.31,5.10)","0.0002","1.0019",2626,3148,"0.16(-0.03,0.35)","0.0969","1.0055",1751,2549,"-0.47(-0.99,0.04)","0.0702","1.0026",1795,2523,"-2.16(-2.51,-1.81)","0.0002","1.0017",1634,2571,"0.02(0.01,0.03)","0.0002","1.0006",4814,3499,"7.57(6.13,9.03)","0.0002","1.0035",1924,2786,"0.09(0.04,0.14)","0.0019","1.0030",2687,3602
"C00_C97","2000_2005","2006_2010",5,"EQI_Built+SM+PA+OB+UN+PD+DB+FC","1.00(1.00,1.00)","1.07(1.05,1.09)","1.08(1.05,1.10)","1.08(1.06,1.11)","1.08(1.06,1.11)","0.0002","0.0002","0.0002","0.0002","1.0007","1.0008","1.0013","1.0013",3129,2689,2285,2462,3455,3730,2913,2961,"4.70(4.31,5.10)","0.0002","1.0019",2626,3148,"0.16(-0.03,0.35)","0.0969","1.0055",1751,2549,"-0.47(-0.99,0.04)","0.0702","1.0026",1795,2523,"-2.16(-2.51,-1.81)","0.0002","1.0017",1634,2571,"0.02(0.01,0.03)","0.0002","1.0006",4814,3499,"7.57(6.13,9.03)","0.0002","1.0035",1924,2786,"0.09(0.04,0.14)","0.0019","1.0030",2687,3602
"C00_C97","2000_2005","2006_2010",5,"EQI_Social+SM+PA+OB+UN+PD+DB+FC","1.00(1.00,1.00)","1.01(0.99,1.03)","1.01(0.98,1.04)","1.02(1.00,1.06)","1.03(1.00,1.07)","0.4580","0.5334","0.0844","0.0819","1.0017","1.0012","1.0029","1.0027",2507,2111,1861,1598,3133,3019,3001,2497,"4.70(4.31,5.10)","0.0002","1.0019",2626,3148,"0.16(-0.03,0.35)","0.0969","1.0055",1751,2549,"-0.47(-0.99,0.04)","0.0702","1.0026",1795,2523,"-2.16(-2.51,-1.81)","0.0002","1.0017",1634,2571,"0.02(0.01,0.03)","0.0002","1.0006",4814,3499,"7.57(6.13,9.03)","0.0002","1.0035",1924,2786,"0.09(0.04,0.14)","0.0019","1.0030",2687,3602
"C00_C97","2000_2005","2011_2015",10,"EQI+SM+PA+OB+UN","1.00(1.00,1.00)","1.08(1.06,1.10)","1.10(1.08,1.12)","1.11(1.09,1.13)","1.14(1.11,1.16)","0.0002","0.0002","0.0002","0.0002","1.0008","1.0000","1.0012","1.0010",3280,2723,2299,2174,3462,3540,3206,2769,"4.98(4.62,5.37)","0.0002","1.0006",3662,3502,"-0.18(-0.31,-0.04)","0.0135","1.0013",2350,2987,"1.18(0.88,1.48)","0.0002","1.0006",4115,3403,"-1.25(-1.56,-0.93)","0.0002","1.0019",2706,3515,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB+UN","1.00(1.00,1.00)","1.09(1.07,1.11)","1.10(1.08,1.12)","1.10(1.08,1.12)","1.10(1.08,1.13)","0.0002","0.0002","0.0002","0.0002","0.9999","1.0003","1.0017","1.0005",2972,2279,2117,1963,3389,3459,2942,2941,"4.91(4.55,5.27)","0.0002","1.0014",3458,3362,"-0.15(-0.30,0.01)","0.0606","1.0015",2195,3057,"0.94(0.64,1.24)","0.0002","1.0009",3489,3744,"-1.31(-1.64,-1.00)","0.0002","1.0004",2650,3284,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB+UN","1.00(1.00,1.00)","0.98(0.96,1.00)","1.01(0.99,1.03)","1.03(1.01,1.05)","1.04(1.02,1.06)","0.0894","0.3322","0.0073","0.0006","1.0034","1.0024","1.0029","1.0022",2231,2002,2105,2172,3267,2967,3233,3027,"4.91(4.55,5.27)","0.0002","1.0014",3458,3362,"-0.15(-0.30,0.01)","0.0606","1.0015",2195,3057,"0.94(0.64,1.24)","0.0002","1.0009",3489,3744,"-1.31(-1.64,-1.00)","0.0002","1.0004",2650,3284,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB+UN","1.00(1.00,1.00)","1.00(0.99,1.02)","1.00(0.98,1.02)","1.01(0.99,1.03)","1.02(1.00,1.04)","0.7096","0.9825","0.1602","0.0456","1.0012","1.0004","1.0013","1.0000",2836,2866,2834,2749,3467,3532,3464,3757,"4.91(4.55,5.27)","0.0002","1.0014",3458,3362,"-0.15(-0.30,0.01)","0.0606","1.0015",2195,3057,"0.94(0.64,1.24)","0.0002","1.0009",3489,3744,"-1.31(-1.64,-1.00)","0.0002","1.0004",2650,3284,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2011_2015",10,"EQI_Built+SM+PA+OB+UN","1.00(1.00,1.00)","1.06(1.04,1.08)","1.08(1.06,1.09)","1.09(1.07,1.10)","1.11(1.09,1.13)","0.0002","0.0002","0.0002","0.0002","1.0005","1.0003","1.0003","1.0013",3504,3009,2897,2816,3636,3330,3376,2957,"4.91(4.55,5.27)","0.0002","1.0014",3458,3362,"-0.15(-0.30,0.01)","0.0606","1.0015",2195,3057,"0.94(0.64,1.24)","0.0002","1.0009",3489,3744,"-1.31(-1.64,-1.00)","0.0002","1.0004",2650,3284,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2011_2015",10,"EQI_Social+SM+PA+OB+UN","1.00(1.00,1.00)","0.99(0.97,1.00)","0.97(0.95,0.99)","0.98(0.96,1.00)","0.98(0.96,1.00)","0.0902","0.0006","0.0202","0.0827","1.0022","1.0006","1.0019","1.0009",2763,2311,2139,2075,3516,3023,2837,3137,"4.91(4.55,5.27)","0.0002","1.0014",3458,3362,"-0.15(-0.30,0.01)","0.0606","1.0015",2195,3057,"0.94(0.64,1.24)","0.0002","1.0009",3489,3744,"-1.31(-1.64,-1.00)","0.0002","1.0004",2650,3284,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
"C00_C97","2000_2005","2011_2015",10,"EQI+SM+PA+OB+PD","1.00(1.00,1.00)","1.10(1.08,1.12)","1.12(1.10,1.14)","1.14(1.11,1.16)","1.16(1.13,1.19)","0.0002","0.0002","0.0002","0.0002","1.0002","1.0006","1.0030","1.0004",4253,3568,3026,2688,3733,3654,3572,2949,"4.73(4.37,5.09)","0.0002","1.0013",3557,3343,"-0.36(-0.51,-0.22)","0.0002","1.0010",3330,3658,"1.28(0.97,1.59)","0.0002","0.9999",3648,3593,"",NA,"NA",NA,NA,"0.03(0.03,0.04)","0.0002","1.0015",7512,3953,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA
