ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5,Q2_p,Q3_p,Q4_p,Q5_p,Q2_rhat,Q3_rhat,Q4_rhat,Q5_rhat,Q2_ess_bulk,Q3_ess_bulk,Q4_ess_bulk,Q5_ess_bulk,Q2_ess_tail,Q3_ess_tail,Q4_ess_tail,Q5_ess_tail,SM,SM_p,SM_rhat,SM_ess_bulk,SM_ess_tail,PA,PA_p,PA_rhat,PA_ess_bulk,PA_ess_tail,OB,OB_p,OB_rhat,OB_ess_bulk,OB_ess_tail,UN,UN_p,UN_rhat,UN_ess_bulk,UN_ess_tail,PD,PD_p,PD_rhat,PD_ess_bulk,PD_ess_tail,DB,DB_p,DB_rhat,DB_ess_bulk,DB_ess_tail,FC,FC_p,FC_rhat,FC_ess_bulk,FC_ess_tail
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB+FC","0.00","2.55(1.74,3.38)","2.59(1.73,3.44)","3.25(2.37,4.14)","4.05(3.10,5.00)","0.0002","0.0002","0.0002","0.0002","1.0003","1.0003","1.0005","1.0013",2774,2502,2221,2143,3526,3411,3025,2952,"0.33(0.23,0.42)","0.0002","1.0009",3915,3310,"-0.20(-0.27,-0.13)","0.0002","1.0011",2286,2846,"0.39(0.30,0.48)","0.0002","1.0016",3347,3309,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0023","1.0005",3943,3806
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB+FC","0.00","-1.05(-2.04,-0.06)","0.43(-0.61,1.46)","0.51(-0.51,1.55)","-0.05(-1.14,1.04)","0.0394","0.4185","0.3464","0.9454","1.0026","1.0016","1.0011","1.0021",1896,1722,1932,1873,2630,2410,2177,2635,"0.33(0.23,0.42)","0.0002","1.0009",3915,3310,"-0.20(-0.27,-0.13)","0.0002","1.0011",2286,2846,"0.39(0.30,0.48)","0.0002","1.0016",3347,3309,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0023","1.0005",3943,3806
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB+FC","0.00","-0.34(-1.01,0.38)","-0.10(-0.86,0.68)","-0.33(-1.16,0.52)","-0.17(-1.06,0.75)","0.3410","0.7934","0.4472","0.7134","1.0013","1.0011","1.0015","1.0007",3168,2414,2287,2103,3619,3372,3172,2941,"0.33(0.23,0.42)","0.0002","1.0009",3915,3310,"-0.20(-0.27,-0.13)","0.0002","1.0011",2286,2846,"0.39(0.30,0.48)","0.0002","1.0016",3347,3309,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0023","1.0005",3943,3806
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Built+SM+PA+OB+FC","0.00","2.59(1.84,3.31)","3.10(2.36,3.83)","2.84(2.06,3.58)","3.48(2.66,4.26)","0.0002","0.0002","0.0002","0.0002","1.0008","1.0018","1.0016","1.0017",3216,2668,2497,2470,3606,3091,3746,3478,"0.33(0.23,0.42)","0.0002","1.0009",3915,3310,"-0.20(-0.27,-0.13)","0.0002","1.0011",2286,2846,"0.39(0.30,0.48)","0.0002","1.0016",3347,3309,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0023","1.0005",3943,3806
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Social+SM+PA+OB+FC","0.00","0.18(-0.58,0.94)","-0.55(-1.38,0.26)","-0.68(-1.61,0.22)","-0.19(-1.30,0.87)","0.6422","0.1852","0.1468","0.7446","1.0007","1.0006","1.0011","1.0012",2619,2067,1977,1856,3052,2515,2801,2526,"0.33(0.23,0.42)","0.0002","1.0009",3915,3310,"-0.20(-0.27,-0.13)","0.0002","1.0011",2286,2846,"0.39(0.30,0.48)","0.0002","1.0016",3347,3309,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"",NA,"NA",NA,NA,"0.02(0.01,0.03)","0.0023","1.0005",3943,3806
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI+SM+PA+OB+UN+PD+DB+FC","0.00","3.40(2.64,4.17)","3.43(2.64,4.20)","3.12(2.25,3.99)","3.74(2.75,4.75)","0.0002","0.0002","0.0002","0.0002","0.9999","1.0004","1.0004","1.0007",3071,2593,2292,2263,3864,3077,3017,2954,"0.39(0.30,0.48)","0.0002","1.0013",3083,3427,"-0.15(-0.22,-0.08)","0.0002","1.0019",2541,2544,"0.10(-0.01,0.21)","0.0677","1.0002",2957,3513,"-0.26(-0.35,-0.19)","0.0002","1.0010",2565,3220,"0.00(0.00,0.00)","0.0023","0.9999",4957,4154,"1.49(1.19,1.78)","0.0002","1.0011",2945,3284,"0.02(0.01,0.03)","0.0002","0.9998",4763,4176
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Air+SM+PA+OB+UN+PD+DB+FC","0.00","1.80(0.96,2.65)","1.42(0.52,2.32)","1.76(0.80,2.70)","1.88(0.82,2.94)","0.0002","0.0023","0.0006","0.0002","1.0001","1.0003","1.0002","1.0003",2505,2024,1770,1714,3530,2922,2721,3032,"0.38(0.29,0.47)","0.0002","1.0024",4217,3636,"-0.16(-0.23,-0.08)","0.0002","1.0019",2695,3163,"0.11(-0.00,0.22)","0.0602","1.0009",2955,3382,"-0.26(-0.34,-0.18)","0.0002","1.0003",2470,3267,"0.00(-0.00,0.00)","0.2022","1.0014",6004,4587,"1.27(0.94,1.60)","0.0002","1.0004",2378,3510,"0.02(0.01,0.03)","0.0048","1.0004",4059,3804
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Water+SM+PA+OB+UN+PD+DB+FC","0.00","-0.74(-1.73,0.26)","0.70(-0.29,1.74)","0.72(-0.31,1.74)","0.36(-0.71,1.44)","0.1435","0.1710","0.1618","0.5084","1.0024","1.0033","1.0027","1.0042",1656,1521,1491,1533,2545,2634,2597,2166,"0.38(0.29,0.47)","0.0002","1.0024",4217,3636,"-0.16(-0.23,-0.08)","0.0002","1.0019",2695,3163,"0.11(-0.00,0.22)","0.0602","1.0009",2955,3382,"-0.26(-0.34,-0.18)","0.0002","1.0003",2470,3267,"0.00(-0.00,0.00)","0.2022","1.0014",6004,4587,"1.27(0.94,1.60)","0.0002","1.0004",2378,3510,"0.02(0.01,0.03)","0.0048","1.0004",4059,3804
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Land+SM+PA+OB+UN+PD+DB+FC","0.00","-0.34(-1.00,0.34)","-0.11(-0.84,0.61)","-0.40(-1.20,0.43)","-0.10(-1.00,0.78)","0.3322","0.7750","0.3518","0.8396","1.0007","1.0010","1.0010","1.0006",3491,2595,2276,2261,3692,3605,3408,2651,"0.38(0.29,0.47)","0.0002","1.0024",4217,3636,"-0.16(-0.23,-0.08)","0.0002","1.0019",2695,3163,"0.11(-0.00,0.22)","0.0602","1.0009",2955,3382,"-0.26(-0.34,-0.18)","0.0002","1.0003",2470,3267,"0.00(-0.00,0.00)","0.2022","1.0014",6004,4587,"1.27(0.94,1.60)","0.0002","1.0004",2378,3510,"0.02(0.01,0.03)","0.0048","1.0004",4059,3804
"N00_N29_C64_C65","2000_2005","2011_2015",10,"EQI_Built+SM+PA+OB+UN+PD+DB+FC","0.00","2.55(1.80,3.27)","3.03(2.29,3.78)","2.70(1.93,3.45)","3.17(2.33,4.00)","0.0002","0.0002","0.0002","0.0002","1.0004","1.0014","1.0019","1.0017",3014,2400,2287,2350,3899,3085,3236,3055,"0.38(0.29,0.47)","0.0002","1.0024",4217,3636,"-0.16(-0.23,-0.08)","0.0002","1.0019",2695,3163,"0.11(-0.00,0.22)","0.0602","1.0009",2955,3382,"-0.26(-0.34,-0.18)","0.0002","1.0003",2470,3267,"0.00(-0.00,0.00)","0.2022","1.0014",6004,4587,"1.27(0.94,1.60)","0.0002","1.0004",2378,3510,"0.02(0.01,0.03)","0.0048","1.0004",4059,3804
