ICD_Code,Lag,Model,MRD_Improved,MRD_Worsened,Intercept,SM,Improved_p,Worsened_p,Improved_rhat,Worsened_rhat,Improved_ess_bulk,Worsened_ess_bulk,Improved_ess_tail,Worsened_ess_tail,Rhat_max,N
"G20_G30_G12.2_F01_F03",15,"RUCC_1_Built","0.68(-1.23,2.56)","1.81(-0.21,3.77)","-3.68(-6.91,-0.46)*","0.22(-0.38,0.89)","0.4826","0.0835","1.0002","1.0004",2804,2931,3395,3565,1.0115,1088
"G20_G30_G12.2_F01_F03",15,"RUCC_1_Social","-1.81(-4.10,0.47)","3.90(0.86,6.90)*","-2.18(-5.72,1.41)","0.02(-0.61,0.68)","0.1189","0.0123","1.0040","1.0031",2803,2942,3419,3493,1.0177,1088
"G20_G30_G12.2_F01_F03",15,"RUCC_2_EQI","-1.33(-4.46,1.90)","2.51(-0.89,5.95)","1.43(-2.73,5.22)","0.25(-1.07,1.60)","0.4051","0.1439","1.0493","1.0240",79,202,1396,3252,1.0696,323
"G20_G30_G12.2_F01_F03",15,"RUCC_2_Air","-1.33(-4.16,1.68)","0.80(-2.87,4.45)","1.45(-2.62,5.38)","0.20(-1.14,1.52)","0.3789","0.6772","1.0005","1.0025",4051,4972,3648,3946,1.039,323
"G20_G30_G12.2_F01_F03",15,"RUCC_2_Water","-0.75(-5.34,4.02)","1.64(-2.82,5.85)","0.88(-2.86,4.36)","0.22(-1.12,1.60)","0.7555","0.4593","1.0024","1.0632",5851,61,3956,3327,1.0632,323
"G20_G30_G12.2_F01_F03",15,"RUCC_2_Land","-0.31(-4.18,3.41)","1.23(-1.93,4.46)","0.66(-3.65,4.64)","0.22(-1.13,1.62)","0.8875","0.4534","1.0297","1.0041",457,1697,2236,1614,1.0329,323
"G20_G30_G12.2_F01_F03",15,"RUCC_2_Built","-1.00(-4.36,2.33)","-0.75(-4.56,3.05)","2.11(-1.85,5.82)","0.00(-1.29,1.33)","0.5547","0.7013","1.0013","1.0060",3491,3683,3216,3646,1.0263,323
"G20_G30_G12.2_F01_F03",15,"RUCC_2_Social","-1.13(-4.57,2.49)","-0.91(-4.77,3.06)","1.76(-2.55,5.83)","0.17(-1.21,1.62)","0.5155","0.6280","1.0016","1.0171",3480,477,3485,2708,1.0376,323
"G20_G30_G12.2_F01_F03",15,"RUCC_3_EQI","1.34(-1.76,4.29)","0.43(-2.44,3.35)","0.70(-2.16,3.59)","0.18(-0.95,1.27)","0.3814","0.7725","1.0003","1.0015",4308,3453,3906,3474,1.0015,1057
"G20_G30_G12.2_F01_F03",15,"RUCC_3_Air","1.05(-2.07,4.17)","1.63(-1.18,4.36)","0.49(-2.20,3.22)","0.20(-0.91,1.25)","0.5093","0.2660","1.0004","1.0022",4803,4702,3309,4229,1.0022,1057
"G20_G30_G12.2_F01_F03",15,"RUCC_3_Water","-1.24(-5.01,2.46)","-1.95(-5.76,1.89)","1.58(-0.88,4.02)","0.08(-1.02,1.17)","0.5034","0.3243","1.0002","1.0010",5395,5015,3492,3757,1.0016,1057
"G20_G30_G12.2_F01_F03",15,"RUCC_3_Land","-0.05(-3.12,3.00)","0.35(-2.56,3.18)","1.13(-1.81,4.04)","0.12(-0.97,1.21)","0.9596","0.7984","1.0003","1.0005",5244,4499,4097,3888,1.0027,1057
"G20_G30_G12.2_F01_F03",15,"RUCC_3_Built","0.94(-2.45,4.30)","-0.79(-4.14,2.60)","1.20(-2.36,4.77)","0.20(-0.93,1.31)","0.5751","0.6430","1.0016","1.0003",4174,4138,3734,3682,1.0016,1057
"G20_G30_G12.2_F01_F03",15,"RUCC_3_Social","0.70(-2.80,4.14)","2.48(-0.84,5.87)","-0.35(-3.75,3.09)","0.05(-1.05,1.15)","0.6909","0.1460","1.0013","1.0016",3196,2439,3634,3269,1.0016,1057
"G20_G30_G12.2_F01_F03",15,"RUCC_4_EQI","2.71(-2.34,7.69)","4.05(-0.08,8.02)","-0.04(-3.83,3.99)","1.56(-0.05,3.17)","0.2918","0.0548","1.0014","0.9999",4434,3469,3615,3544,1.002,668
"G20_G30_G12.2_F01_F03",15,"RUCC_4_Air","2.67(-5.11,10.45)","4.03(0.24,7.83)*","0.40(-3.02,3.88)","1.61(0.00,3.18)*","0.5014","0.0381","1.0012","1.0011",6065,4528,3491,3472,1.0012,668
"G20_G30_G12.2_F01_F03",15,"RUCC_4_Water","3.15(-2.47,8.71)","2.96(-2.13,8.15)","1.61(-1.38,4.53)","1.39(-0.16,2.97)","0.2718","0.2777","1.0006","1.0023",8974,9384,3825,3483,1.0023,668
"G20_G30_G12.2_F01_F03",15,"RUCC_4_Land","2.42(-1.92,6.72)","3.77(-0.66,8.10)","0.31(-3.47,4.07)","1.36(-0.24,2.90)","0.2714","0.0960","1.0001","1.0004",4720,4327,3715,3837,1.0018,668
"G20_G30_G12.2_F01_F03",15,"RUCC_4_Built","-2.75(-7.67,2.11)","-1.61(-6.22,2.79)","3.91(-0.75,8.56)","1.33(-0.37,2.97)","0.2664","0.4834","1.0014","1.0003",5351,5297,3917,4141,1.0017,668
"G20_G30_G12.2_F01_F03",15,"RUCC_4_Social","-2.37(-8.04,3.39)","1.59(-3.04,6.12)","1.27(-3.46,6.15)","1.16(-0.49,2.77)","0.4285","0.4976","1.0007","1.0018",4899,4598,3591,3729,1.0018,668
