"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C18_C21","RUCC1_Social",10,"0.52(-0.13,1.19)","0.37(-0.45,1.22)","-1.42(-2.11,-0.77)***","0.10(-0.05,0.26)",1165,1.0015
"C18_C21","RUCC1_Air_Multi",10,"0.06(-0.34,0.46)","0.54(-0.23,1.31)","-1.69(-2.71,-0.65)**","0.09(-0.05,0.22)",1165,1.0029
"C18_C21","RUCC1_Water_Multi",10,"-0.32(-1.14,0.52)","-0.40(-0.92,0.18)","-1.69(-2.71,-0.65)**","0.09(-0.05,0.22)",1165,1.0029
"C18_C21","RUCC1_Land_Multi",10,"-0.47(-0.91,-0.01)*","-0.08(-0.65,0.48)","-1.69(-2.71,-0.65)**","0.09(-0.05,0.22)",1165,1.0029
"C18_C21","RUCC1_Built_Multi",10,"0.15(-0.49,0.79)","0.52(-0.18,1.19)","-1.69(-2.71,-0.65)**","0.09(-0.05,0.22)",1165,1.0029
"C18_C21","RUCC1_Social_Multi",10,"0.81(0.15,1.50)*","0.38(-0.50,1.26)","-1.69(-2.71,-0.65)**","0.09(-0.05,0.22)",1165,1.0029
"C18_C21","RUCC2_EQI",10,"0.68(-1.34,2.70)","0.62(-1.87,3.07)","-0.49(-2.54,1.72)","0.20(-0.65,0.98)",306,1.0043
"C18_C21","RUCC2_Air",10,"0.64(-1.25,2.52)","0.17(-2.62,2.68)","-0.41(-2.54,1.49)","0.17(-0.70,0.99)",306,1.0021
"C18_C21","RUCC2_Water",10,"-0.97(-3.31,1.41)","-0.84(-3.85,2.10)","0.28(-1.60,1.78)","0.22(-0.62,0.98)",306,1.0066
"C18_C21","RUCC2_Land",10,"-0.73(-3.05,1.72)","0.40(-1.49,2.55)","0.03(-2.41,2.19)","0.23(-0.59,0.99)",306,1.0084
"C18_C21","RUCC2_Built",10,"-0.41(-3.12,2.35)","0.92(-1.75,3.62)","-0.14(-3.27,2.91)","0.24(-0.68,1.05)",306,1.0033
"C18_C21","RUCC2_Social",10,"1.84(-0.33,4.03)","0.99(-1.47,3.52)","-1.01(-3.54,1.09)","0.26(-0.55,0.97)",306,1.032
"C18_C21","RUCC2_Air_Multi",10,"0.01(-1.67,1.81)","0.16(-2.68,2.54)","-0.64(-4.71,3.04)","0.21(-0.63,1.02)",306,1.0171
"C18_C21","RUCC2_Water_Multi",10,"-1.39(-3.80,1.06)","-0.65(-3.36,1.82)","-0.64(-4.71,3.04)","0.21(-0.63,1.02)",306,1.0171
"C18_C21","RUCC2_Land_Multi",10,"-0.81(-3.00,1.46)","0.11(-1.89,2.27)","-0.64(-4.71,3.04)","0.21(-0.63,1.02)",306,1.0171
"C18_C21","RUCC2_Built_Multi",10,"-0.54(-2.75,1.89)","1.24(-1.20,3.93)","-0.64(-4.71,3.04)","0.21(-0.63,1.02)",306,1.0171
"C18_C21","RUCC2_Social_Multi",10,"1.23(-1.11,3.40)","0.56(-1.76,2.89)","-0.64(-4.71,3.04)","0.21(-0.63,1.02)",306,1.0171
"C18_C21","RUCC3_EQI",10,"-0.57(-2.38,1.13)","0.09(-1.75,1.90)","-0.73(-2.48,0.79)","-0.20(-0.81,0.41)",1026,1.017
"C18_C21","RUCC3_Air",10,"-0.11(-2.12,1.97)","0.53(-0.89,1.91)","-1.05(-2.29,0.23)","-0.14(-0.69,0.42)",1026,1.0128
"C18_C21","RUCC3_Water",10,"-1.17(-2.93,0.75)","0.17(-3.04,3.29)","-0.73(-1.96,0.48)","-0.15(-0.71,0.42)",1026,1.0112
"C18_C21","RUCC3_Land",10,"-1.31(-2.78,0.28)","-1.02(-2.61,0.70)","-0.03(-1.65,1.47)","-0.09(-0.68,0.49)",1026,1.0016
"C18_C21","RUCC3_Built",10,"-1.36(-3.26,0.49)","-0.45(-2.55,2.04)","-0.13(-2.19,1.92)","-0.20(-0.83,0.43)",1026,1.0101
"C18_C21","RUCC3_Social",10,"0.18(-2.18,2.50)","0.29(-1.85,2.54)","-1.16(-3.49,1.01)","-0.16(-0.74,0.45)",1026,1.0028
"C18_C21","RUCC3_Air_Multi",10,"-0.14(-1.91,1.75)","0.03(-1.41,1.43)","0.96(-2.28,3.96)","-0.06(-0.70,0.55)",1026,1.0037
"C18_C21","RUCC3_Water_Multi",10,"-0.75(-2.41,1.17)","-0.19(-3.15,2.78)","0.96(-2.28,3.96)","-0.06(-0.70,0.55)",1026,1.0037
"C18_C21","RUCC3_Land_Multi",10,"-1.03(-2.72,0.74)","-1.12(-2.69,0.65)","0.96(-2.28,3.96)","-0.06(-0.70,0.55)",1026,1.0037
"C18_C21","RUCC3_Built_Multi",10,"-1.29(-3.23,0.59)","-0.70(-2.57,1.29)","0.96(-2.28,3.96)","-0.06(-0.70,0.55)",1026,1.0037
"C18_C21","RUCC3_Social_Multi",10,"0.23(-2.07,2.54)","-0.07(-2.16,2.12)","0.96(-2.28,3.96)","-0.06(-0.70,0.55)",1026,1.0037
"C18_C21","RUCC4_EQI",10,"2.24(-1.96,6.60)","0.32(-3.39,3.96)","0.37(-3.16,3.91)","0.30(-1.21,1.85)",639,1.0004
"C18_C21","RUCC4_Air",10,"-0.96(-7.70,5.66)","-4.12(-7.51,-0.71)*","3.16(-0.18,6.48)","0.06(-1.38,1.51)",639,1.0015
"C18_C21","RUCC4_Water",10,"-1.24(-5.75,3.42)","-3.14(-8.26,1.91)","1.40(-1.27,4.05)","0.22(-1.26,1.65)",639,1.0035
"C18_C21","RUCC4_Land",10,"-0.15(-3.91,3.58)","-2.33(-6.21,1.46)","1.68(-1.61,5.01)","0.21(-1.24,1.65)",639,1.0027
"C18_C21","RUCC4_Built",10,"1.39(-3.24,6.05)","1.01(-3.37,5.44)","-0.03(-4.31,4.18)","0.24(-1.22,1.72)",639,1.0017
"C18_C21","RUCC4_Social",10,"-3.83(-9.37,1.62)","-4.27(-8.74,0.27)","4.55(-0.20,9.10)","0.18(-1.25,1.65)",639,1.0025
"C18_C21","RUCC4_Air_Multi",10,"-0.94(-7.59,5.60)","-4.06(-7.43,-0.55)*","5.61(-0.11,11.15)","0.13(-1.33,1.63)",639,1.0038
"C18_C21","RUCC4_Water_Multi",10,"-0.70(-5.20,3.85)","-3.78(-8.76,1.19)","5.61(-0.11,11.15)","0.13(-1.33,1.63)",639,1.0038
"C18_C21","RUCC4_Land_Multi",10,"0.45(-3.21,4.24)","-1.52(-5.38,2.39)","5.61(-0.11,11.15)","0.13(-1.33,1.63)",639,1.0038
"C18_C21","RUCC4_Built_Multi",10,"1.89(-2.70,6.57)","2.52(-1.82,6.85)","5.61(-0.11,11.15)","0.13(-1.33,1.63)",639,1.0038
"C18_C21","RUCC4_Social_Multi",10,"-3.65(-8.99,1.64)","-4.05(-8.68,0.75)","5.61(-0.11,11.15)","0.13(-1.33,1.63)",639,1.0038
"C18_C21","Within_RUCC_EQI",10,"0.08(-0.78,0.94)","-0.09(-1.03,0.88)","-1.04(-1.90,-0.20)*","0.09(-0.12,0.31)",3136,1.0026
"C18_C21","Within_RUCC_Air",10,"-0.26(-0.89,0.36)","-0.60(-1.35,0.12)","-0.76(-1.40,-0.11)*","0.09(-0.12,0.32)",3136,1.0033
"C18_C21","Within_RUCC_Water",10,"0.14(-0.79,1.03)","-0.06(-0.87,0.74)","-1.05(-1.52,-0.55)***","0.08(-0.13,0.29)",3136,1.0008
"C18_C21","Within_RUCC_Land",10,"-0.26(-0.89,0.38)","-0.12(-0.79,0.56)","-0.90(-1.50,-0.32)**","0.08(-0.14,0.29)",3136,1.003
"C18_C21","Within_RUCC_Built",10,"0.61(-0.24,1.46)","0.84(-0.07,1.74)","-1.62(-2.48,-0.79)***","0.08(-0.13,0.29)",3136,1.0007
"C18_C21","Within_RUCC_Social",10,"0.02(-0.62,0.66)","-0.02(-0.77,0.72)","-1.04(-1.70,-0.34)**","0.08(-0.14,0.30)",3136,1.0008
