"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C51_C58","RUCC2_Water_Multi",5,"-0.10(-2.31,1.85)","-1.10(-2.81,0.46)","-1.59(-4.33,1.01)","-0.35(-0.88,0.23)",306,1.0064
"C51_C58","RUCC2_Land_Multi",5,"0.32(-0.97,1.68)","0.62(-0.79,2.10)","-1.59(-4.33,1.01)","-0.35(-0.88,0.23)",306,1.0064
"C51_C58","RUCC2_Built_Multi",5,"0.16(-1.30,1.64)","0.00(-1.69,1.79)","-1.59(-4.33,1.01)","-0.35(-0.88,0.23)",306,1.0064
"C51_C58","RUCC2_Social_Multi",5,"-0.15(-1.90,1.66)","0.74(-1.23,2.94)","-1.59(-4.33,1.01)","-0.35(-0.88,0.23)",306,1.0064
"C51_C58","RUCC3_EQI",5,"1.56(0.23,2.83)*","0.31(-0.89,1.49)","-0.85(-1.92,0.25)","-0.11(-0.47,0.26)",1026,1.0014
"C51_C58","RUCC3_Air",5,"-0.38(-1.67,0.94)","0.72(-0.43,1.87)","-0.35(-1.32,0.66)","-0.07(-0.44,0.31)",1026,1.0011
"C51_C58","RUCC3_Water",5,"-0.72(-2.12,0.66)","-0.13(-1.93,1.68)","-0.08(-0.85,0.69)","-0.11(-0.49,0.28)",1026,1.0014
"C51_C58","RUCC3_Land",5,"0.72(-0.53,1.98)","-1.11(-2.28,0.04)","-0.01(-1.08,1.07)","-0.11(-0.46,0.26)",1026,1.0026
"C51_C58","RUCC3_Built",5,"-0.17(-1.53,1.24)","-1.59(-2.97,-0.14)*","0.64(-0.81,1.98)","-0.06(-0.42,0.30)",1026,1.002
"C51_C58","RUCC3_Social",5,"0.13(-1.46,1.68)","1.21(-0.24,2.60)","-1.07(-2.39,0.29)","-0.19(-0.54,0.17)",1026,1.0018
"C51_C58","RUCC3_Air_Multi",5,"-0.65(-1.84,0.53)","0.62(-0.46,1.67)","-0.03(-2.10,1.89)","-0.14(-0.47,0.21)",1026,1.0018
"C51_C58","RUCC3_Water_Multi",5,"-0.70(-1.92,0.55)","-0.58(-2.27,1.24)","-0.03(-2.10,1.89)","-0.14(-0.47,0.21)",1026,1.0018
"C51_C58","RUCC3_Land_Multi",5,"0.69(-0.50,1.89)","-1.32(-2.36,-0.24)*","-0.03(-2.10,1.89)","-0.14(-0.47,0.21)",1026,1.0018
"C51_C58","RUCC3_Built_Multi",5,"0.05(-1.32,1.49)","-1.66(-2.94,-0.28)*","-0.03(-2.10,1.89)","-0.14(-0.47,0.21)",1026,1.0018
"C51_C58","RUCC3_Social_Multi",5,"-0.20(-1.68,1.30)","1.65(0.32,3.05)*","-0.03(-2.10,1.89)","-0.14(-0.47,0.21)",1026,1.0018
"C51_C58","RUCC4_EQI",5,"2.75(-0.93,6.34)","2.07(-0.62,4.67)","-1.17(-3.55,1.23)","0.30(-0.82,1.42)",639,1.0037
"C51_C58","RUCC4_Air",5,"-0.35(-6.16,5.51)","-2.17(-4.61,0.46)","1.30(-0.93,3.61)","0.13(-1.01,1.24)",639,1.0012
"C51_C58","RUCC4_Water",5,"0.05(-3.94,3.93)","-0.67(-4.35,2.89)","0.22(-1.75,2.26)","0.20(-0.89,1.31)",639,1.0018
"C51_C58","RUCC4_Land",5,"2.00(-1.04,5.03)","-1.19(-4.15,1.80)","-0.12(-2.58,2.28)","0.27(-0.83,1.31)",639,1.0016
"C51_C58","RUCC4_Built",5,"-0.36(-3.65,3.04)","2.36(-0.71,5.45)","-0.92(-3.91,2.00)","0.21(-0.89,1.32)",639,1.0013
"C51_C58","RUCC4_Social",5,"0.51(-3.91,4.86)","0.69(-2.80,4.29)","-0.43(-3.97,3.18)","0.20(-0.91,1.27)",639,1.0013
"C51_C58","RUCC4_Air_Multi",5,"-0.74(-6.60,5.07)","-2.22(-4.87,0.45)","-0.13(-4.47,4.42)","0.28(-0.84,1.36)",639,1.0039
"C51_C58","RUCC4_Water_Multi",5,"0.53(-3.46,4.31)","-0.85(-4.53,2.92)","-0.13(-4.47,4.42)","0.28(-0.84,1.36)",639,1.0039
"C51_C58","RUCC4_Land_Multi",5,"1.96(-1.07,4.94)","-1.35(-4.40,1.79)","-0.13(-4.47,4.42)","0.28(-0.84,1.36)",639,1.0039
"C51_C58","RUCC4_Built_Multi",5,"-0.25(-3.69,3.24)","3.21(-0.02,6.56)","-0.13(-4.47,4.42)","0.28(-0.84,1.36)",639,1.0039
"C51_C58","RUCC4_Social_Multi",5,"0.67(-3.94,5.20)","-0.31(-4.12,3.33)","-0.13(-4.47,4.42)","0.28(-0.84,1.36)",639,1.0039
"C51_C58","Within_RUCC_EQI",5,"-0.57(-1.35,0.17)","-0.53(-1.35,0.26)","0.39(-0.33,1.15)","0.13(-0.09,0.33)",3137,1.002
"C51_C58","Within_RUCC_Air",5,"-0.41(-1.01,0.20)","-0.55(-1.20,0.08)","0.26(-0.34,0.84)","0.14(-0.07,0.33)",3137,1.0002
"C51_C58","Within_RUCC_Water",5,"-0.32(-1.11,0.47)","0.40(-0.33,1.15)","-0.07(-0.52,0.38)","0.15(-0.07,0.35)",3137,1.0011
"C51_C58","Within_RUCC_Land",5,"0.38(-0.22,1.01)","-0.28(-0.90,0.35)","-0.12(-0.70,0.43)","0.15(-0.05,0.34)",3137,1.0015
"C51_C58","Within_RUCC_Built",5,"-0.71(-1.53,0.08)","-0.65(-1.50,0.16)","0.54(-0.29,1.40)","0.13(-0.07,0.34)",3137,1.002
"C51_C58","Within_RUCC_Social",5,"0.38(-0.24,1.00)","0.51(-0.15,1.18)","-0.44(-1.10,0.21)","0.12(-0.09,0.33)",3137,1.0007
"C51_C58","EQI",10,"-0.66(-1.17,-0.14)*","-0.11(-0.71,0.48)","0.21(-0.36,0.78)","0.03(-0.17,0.23)",3136,1.0004
"C51_C58","Air",10,"0.00(-0.50,0.52)","0.90(0.27,1.52)**","-0.29(-0.84,0.29)","0.01(-0.19,0.21)",3136,1.001
"C51_C58","Water",10,"-0.49(-1.30,0.31)","-0.28(-1.00,0.44)","0.01(-0.51,0.51)","0.04(-0.16,0.23)",3136,1.0013
"C51_C58","Land",10,"-0.20(-0.79,0.37)","-0.07(-0.68,0.54)","0.04(-0.57,0.64)","0.03(-0.16,0.22)",3136,1.0005
"C51_C58","Built",10,"-0.21(-0.85,0.43)","-0.21(-0.88,0.45)","0.10(-0.62,0.79)","0.04(-0.16,0.24)",3136,1.0021
"C51_C58","Social",10,"-0.68(-1.42,0.06)","-0.48(-1.29,0.32)","0.44(-0.33,1.24)","0.01(-0.20,0.22)",3136,1.0011
"C51_C58","Air_Multi",10,"0.01(-0.51,0.55)","0.93(0.31,1.58)**","0.54(-0.49,1.58)","-0.00(-0.21,0.21)",3136,1.0018
"C51_C58","Water_Multi",10,"-0.49(-1.29,0.32)","-0.30(-1.03,0.44)","0.54(-0.49,1.58)","-0.00(-0.21,0.21)",3136,1.0018
"C51_C58","Land_Multi",10,"-0.18(-0.77,0.40)","-0.07(-0.68,0.55)","0.54(-0.49,1.58)","-0.00(-0.21,0.21)",3136,1.0018
"C51_C58","Built_Multi",10,"-0.17(-0.82,0.48)","-0.28(-0.96,0.37)","0.54(-0.49,1.58)","-0.00(-0.21,0.21)",3136,1.0018
"C51_C58","Social_Multi",10,"-0.53(-1.29,0.23)","-0.61(-1.41,0.21)","0.54(-0.49,1.58)","-0.00(-0.21,0.21)",3136,1.0018
"C51_C58","RUCC1_EQI",10,"0.18(-0.22,0.58)","0.68(0.15,1.19)*","-0.57(-0.98,-0.15)**","-0.02(-0.15,0.11)",1165,1.0018
"C51_C58","RUCC1_Air",10,"0.24(-0.14,0.61)","1.52(0.79,2.11)***","-0.64(-1.04,-0.25)**","-0.04(-0.17,0.08)",1165,1.0023
"C51_C58","RUCC1_Water",10,"-0.24(-0.86,0.41)","0.40(-0.19,0.97)","-0.30(-0.62,0.02)","0.02(-0.12,0.15)",1165,1.0013
"C51_C58","RUCC1_Land",10,"0.04(-0.40,0.47)","-0.13(-0.64,0.39)","-0.32(-0.77,0.13)","0.00(-0.14,0.14)",1165,1.0002
"C51_C58","RUCC1_Built",10,"-0.12(-0.69,0.44)","0.18(-0.41,0.76)","-0.32(-0.90,0.26)","0.00(-0.14,0.13)",1165,1.0008
"C51_C58","RUCC1_Social",10,"-0.00(-0.74,0.76)","0.13(-0.77,1.07)","-0.34(-1.09,0.38)","-0.00(-0.14,0.13)",1165,1.0014
"C51_C58","RUCC1_Air_Multi",10,"0.30(-0.07,0.66)","1.50(0.81,2.11)***","-0.90(-1.82,0.06)","-0.04(-0.18,0.09)",1165,1.002
"C51_C58","RUCC1_Water_Multi",10,"-0.21(-0.81,0.41)","0.41(-0.12,0.95)","-0.90(-1.82,0.06)","-0.04(-0.18,0.09)",1165,1.002
"C51_C58","RUCC1_Land_Multi",10,"0.31(-0.11,0.72)","-0.09(-0.60,0.41)","-0.90(-1.82,0.06)","-0.04(-0.18,0.09)",1165,1.002
"C51_C58","RUCC1_Built_Multi",10,"-0.03(-0.56,0.48)","0.02(-0.52,0.58)","-0.90(-1.82,0.06)","-0.04(-0.18,0.09)",1165,1.002
"C51_C58","RUCC1_Social_Multi",10,"0.04(-0.67,0.72)","0.30(-0.62,1.18)","-0.90(-1.82,0.06)","-0.04(-0.18,0.09)",1165,1.002
"C51_C58","RUCC2_EQI",10,"-0.18(-1.47,1.15)","-1.23(-2.83,0.45)","-0.06(-1.37,1.24)","0.04(-0.51,0.58)",306,1.0013
"C51_C58","RUCC2_Air",10,"-0.88(-2.21,0.53)","-1.62(-3.09,-0.03)*","0.40(-0.97,1.70)","0.07(-0.51,0.63)",306,1.0018
"C51_C58","RUCC2_Water",10,"0.35(-1.88,2.56)","-0.47(-2.00,1.10)","-0.39(-1.46,0.67)","0.01(-0.58,0.57)",306,1.0014
"C51_C58","RUCC2_Land",10,"-0.89(-2.26,0.54)","-0.37(-1.98,1.25)","0.16(-1.30,1.52)","0.08(-0.48,0.63)",306,1.0019
"C51_C58","RUCC2_Built",10,"0.69(-0.90,2.25)","-0.69(-2.47,1.19)","-0.65(-2.38,1.11)","0.08(-0.47,0.64)",306,1.0009
"C51_C58","RUCC2_Social",10,"-0.58(-2.27,1.07)","-0.89(-2.94,1.18)","0.17(-1.49,1.93)","0.07(-0.52,0.64)",306,1.0015
"C51_C58","RUCC2_Air_Multi",10,"-0.87(-2.17,0.46)","-1.27(-2.68,0.22)","1.50(-1.06,3.90)","0.04(-0.48,0.58)",306,1.0017
"C51_C58","RUCC2_Water_Multi",10,"0.34(-1.69,2.47)","-0.48(-1.88,0.99)","1.50(-1.06,3.90)","0.04(-0.48,0.58)",306,1.0017
"C51_C58","RUCC2_Land_Multi",10,"-1.03(-2.37,0.37)","-0.18(-1.70,1.30)","1.50(-1.06,3.90)","0.04(-0.48,0.58)",306,1.0017
"C51_C58","RUCC2_Built_Multi",10,"0.45(-1.09,1.99)","-0.97(-2.66,0.83)","1.50(-1.06,3.90)","0.04(-0.48,0.58)",306,1.0017
"C51_C58","RUCC2_Social_Multi",10,"-0.68(-2.19,0.85)","-1.35(-3.21,0.53)","1.50(-1.06,3.90)","0.04(-0.48,0.58)",306,1.0017
"C51_C58","RUCC3_EQI",10,"-1.86(-3.11,-0.57)**","0.25(-0.93,1.45)","0.17(-0.85,1.19)","-0.15(-0.52,0.22)",1026,1.0008
"C51_C58","RUCC3_Air",10,"0.51(-0.91,1.99)","0.25(-0.88,1.39)","-0.46(-1.44,0.52)","-0.15(-0.55,0.25)",1026,1.0033
"C51_C58","RUCC3_Water",10,"-0.37(-1.74,1.05)","-0.78(-2.86,1.34)","-0.18(-1.00,0.66)","-0.17(-0.57,0.24)",1026,1.0016
"C51_C58","RUCC3_Land",10,"-0.41(-1.72,0.90)","0.98(-0.26,2.13)","-0.54(-1.56,0.52)","-0.14(-0.51,0.24)",1026,1.0016
"C51_C58","RUCC3_Built",10,"0.11(-1.36,1.50)","1.45(-0.02,2.80)","-0.97(-2.24,0.40)","-0.18(-0.56,0.20)",1026,1.0016
"C51_C58","RUCC3_Social",10,"-1.12(-2.74,0.54)","-1.12(-2.65,0.43)","0.71(-0.81,2.20)","-0.16(-0.59,0.25)",1026,1.0013
"C51_C58","RUCC3_Air_Multi",10,"0.64(-0.70,1.97)","0.14(-0.92,1.20)","0.16(-1.89,2.23)","-0.07(-0.48,0.32)",1026,1.0024
"C51_C58","RUCC3_Water_Multi",10,"-0.24(-1.54,1.07)","-0.49(-2.45,1.43)","0.16(-1.89,2.23)","-0.07(-0.48,0.32)",1026,1.0024
"C51_C58","RUCC3_Land_Multi",10,"-0.26(-1.50,0.97)","0.96(-0.25,2.13)","0.16(-1.89,2.23)","-0.07(-0.48,0.32)",1026,1.0024
"C51_C58","RUCC3_Built_Multi",10,"-0.31(-1.71,1.08)","1.27(-0.10,2.51)","0.16(-1.89,2.23)","-0.07(-0.48,0.32)",1026,1.0024
"C51_C58","RUCC3_Social_Multi",10,"-0.94(-2.56,0.74)","-1.63(-3.19,-0.05)*","0.16(-1.89,2.23)","-0.07(-0.48,0.32)",1026,1.0024
"C51_C58","RUCC4_EQI",10,"-1.86(-5.48,1.88)","-1.04(-4.02,1.90)","1.65(-0.93,4.30)","0.15(-0.99,1.30)",639,1.0015
"C51_C58","RUCC4_Air",10,"0.44(-5.44,6.18)","2.58(-0.04,5.17)","-0.45(-2.93,1.94)","0.30(-0.85,1.43)",639,1.0012
"C51_C58","RUCC4_Water",10,"-1.84(-5.71,1.96)","-0.67(-4.50,3.30)","1.18(-1.05,3.37)","0.18(-0.99,1.29)",639,1.0008
"C51_C58","RUCC4_Land",10,"-1.83(-4.99,1.23)","-0.52(-3.59,2.53)","1.68(-1.02,4.29)","0.15(-0.98,1.28)",639,1.0007
"C51_C58","RUCC4_Built",10,"-0.30(-3.83,3.14)","-2.26(-5.51,0.97)","2.09(-1.11,5.18)","0.18(-0.98,1.33)",639,1.0015
"C51_C58","RUCC4_Social",10,"-1.47(-5.86,2.90)","-2.00(-5.73,1.60)","2.58(-1.28,6.39)","0.22(-0.94,1.40)",639,1.0014
"C51_C58","RUCC4_Air_Multi",10,"0.93(-5.12,7.16)","2.85(0.14,5.58)*","2.96(-1.80,7.63)","0.19(-0.99,1.35)",639,1.004
"C51_C58","RUCC4_Water_Multi",10,"-2.06(-6.06,1.97)","-0.81(-4.66,3.04)","2.96(-1.80,7.63)","0.19(-0.99,1.35)",639,1.004
"C51_C58","RUCC4_Land_Multi",10,"-1.55(-4.76,1.58)","-0.55(-3.73,2.58)","2.96(-1.80,7.63)","0.19(-0.99,1.35)",639,1.004
"C51_C58","RUCC4_Built_Multi",10,"-0.37(-3.97,3.13)","-2.66(-5.86,0.59)","2.96(-1.80,7.63)","0.19(-0.99,1.35)",639,1.004
"C51_C58","RUCC4_Social_Multi",10,"-1.58(-6.04,3.03)","-1.27(-4.97,2.48)","2.96(-1.80,7.63)","0.19(-0.99,1.35)",639,1.004
"C51_C58","Within_RUCC_EQI",10,"0.33(-0.34,1.03)","0.51(-0.23,1.25)","-0.42(-1.19,0.34)","0.03(-0.16,0.22)",3136,1.0012
"C51_C58","Within_RUCC_Air",10,"-0.00(-0.56,0.57)","0.45(-0.15,1.04)","-0.21(-0.83,0.40)","0.03(-0.16,0.22)",3136,1.0009
"C51_C58","Within_RUCC_Water",10,"-0.46(-1.14,0.23)","-0.19(-0.88,0.49)","0.01(-0.52,0.52)","0.04(-0.17,0.24)",3136,1.0024
"C51_C58","Within_RUCC_Land",10,"0.05(-0.51,0.61)","0.20(-0.37,0.78)","-0.15(-0.73,0.43)","0.04(-0.15,0.23)",3136,1.0032
"C51_C58","Within_RUCC_Built",10,"0.61(-0.12,1.32)","0.45(-0.28,1.16)","-0.55(-1.33,0.20)","0.04(-0.16,0.24)",3136,1.0012
"C51_C58","Within_RUCC_Social",10,"-0.13(-0.70,0.43)","0.34(-0.28,0.98)","-0.11(-0.77,0.55)","0.03(-0.17,0.22)",3136,1.0017
