"ICD_Code","Model","Lag","MRD_Q_Improved","MRD_Q_Worsened","Intercept_Baseline_Change","Control_delta_Smoking_Rate","N_Counties","Rhat_max"
"C64_C68","RUCC4_EQI",5,"1.84(-2.09,5.79)","0.05(-3.09,3.30)","0.77(-2.07,3.61)","0.15(-1.14,1.46)",639,1.0018
"C64_C68","RUCC4_Air",5,"0.09(-6.03,6.24)","0.99(-1.87,3.87)","0.62(-1.99,3.30)","0.14(-1.13,1.44)",639,1.0023
"C64_C68","RUCC4_Water",5,"-0.38(-4.19,3.51)","-2.20(-6.73,2.40)","1.42(-0.89,3.65)","0.12(-1.19,1.45)",639,1.0013
"C64_C68","RUCC4_Land",5,"-2.13(-5.41,1.17)","-2.00(-5.36,1.43)","2.44(-0.33,5.19)","0.01(-1.26,1.33)",639,1.0008
"C64_C68","RUCC4_Built",5,"0.47(-3.49,4.28)","0.02(-3.50,3.76)","0.94(-2.45,4.44)","0.07(-1.23,1.41)",639,1.0015
"C64_C68","RUCC4_Social",5,"-1.57(-6.41,3.25)","-1.98(-5.84,2.02)","2.72(-1.22,6.50)","0.03(-1.30,1.34)",639,1.0011
"C64_C68","RUCC4_Air_Multi",5,"0.26(-6.10,6.38)","1.06(-1.99,4.11)","3.45(-1.55,8.39)","0.09(-1.22,1.42)",639,1.0032
"C64_C68","RUCC4_Water_Multi",5,"-0.26(-4.31,3.76)","-2.32(-6.95,2.37)","3.45(-1.55,8.39)","0.09(-1.22,1.42)",639,1.0032
"C64_C68","RUCC4_Land_Multi",5,"-1.88(-5.14,1.37)","-1.98(-5.42,1.43)","3.45(-1.55,8.39)","0.09(-1.22,1.42)",639,1.0032
"C64_C68","RUCC4_Built_Multi",5,"0.42(-3.64,4.42)","0.31(-3.39,4.07)","3.45(-1.55,8.39)","0.09(-1.22,1.42)",639,1.0032
"C64_C68","RUCC4_Social_Multi",5,"-1.62(-6.49,3.41)","-1.94(-6.09,2.29)","3.45(-1.55,8.39)","0.09(-1.22,1.42)",639,1.0032
"C64_C68","Within_RUCC_EQI",5,"0.48(-0.31,1.26)","0.25(-0.58,1.06)","-0.12(-0.89,0.65)","0.11(-0.11,0.32)",3137,1.0007
"C64_C68","Within_RUCC_Air",5,"-0.26(-0.85,0.34)","-0.04(-0.73,0.63)","0.31(-0.30,0.91)","0.09(-0.13,0.30)",3137,1.0008
"C64_C68","Within_RUCC_Water",5,"-0.10(-0.88,0.68)","-0.67(-1.45,0.10)","0.26(-0.20,0.70)","0.07(-0.15,0.29)",3137,1.0005
"C64_C68","Within_RUCC_Land",5,"-0.45(-1.10,0.21)","-0.24(-0.89,0.44)","0.44(-0.18,1.05)","0.09(-0.11,0.30)",3137,1.0019
"C64_C68","Within_RUCC_Built",5,"0.04(-0.77,0.85)","0.04(-0.79,0.90)","0.15(-0.67,0.96)","0.08(-0.13,0.29)",3137,1.0018
"C64_C68","Within_RUCC_Social",5,"-0.09(-0.76,0.60)","0.06(-0.66,0.80)","0.20(-0.48,0.88)","0.08(-0.14,0.30)",3137,1.0019
"C64_C68","EQI",10,"0.26(-0.29,0.82)","0.31(-0.35,0.97)","-0.34(-0.85,0.19)","0.21(0.01,0.40)*",3136,1.0016
"C64_C68","Air",10,"-0.04(-0.56,0.49)","-0.41(-1.12,0.29)","-0.07(-0.60,0.46)","0.21(0.02,0.42)*",3136,1.0013
"C64_C68","Water",10,"0.01(-0.77,0.82)","-1.05(-1.76,-0.35)**","-0.05(-0.48,0.38)","0.20(-0.00,0.40)",3136,1.0006
"C64_C68","Land",10,"0.36(-0.22,0.94)","0.64(0.03,1.28)*","-0.50(-1.05,0.06)","0.21(0.01,0.40)*",3136,1.002
"C64_C68","Built",10,"-0.13(-0.81,0.57)","0.00(-0.71,0.71)","-0.08(-0.78,0.58)","0.21(0.02,0.40)*",3136,1.0015
"C64_C68","Social",10,"0.27(-0.55,1.09)","0.69(-0.18,1.59)","-0.53(-1.33,0.27)","0.19(-0.02,0.38)",3136,1.0005
"C64_C68","Air_Multi",10,"-0.07(-0.63,0.50)","-0.51(-1.28,0.26)","-0.57(-1.67,0.53)","0.16(-0.05,0.38)",3136,1.0021
"C64_C68","Water_Multi",10,"-0.01(-0.79,0.76)","-1.05(-1.80,-0.33)**","-0.57(-1.67,0.53)","0.16(-0.05,0.38)",3136,1.0021
"C64_C68","Land_Multi",10,"0.37(-0.22,0.99)","0.54(-0.11,1.19)","-0.57(-1.67,0.53)","0.16(-0.05,0.38)",3136,1.0021
"C64_C68","Built_Multi",10,"-0.07(-0.75,0.63)","0.00(-0.72,0.74)","-0.57(-1.67,0.53)","0.16(-0.05,0.38)",3136,1.0021
"C64_C68","Social_Multi",10,"0.20(-0.63,1.02)","0.72(-0.22,1.66)","-0.57(-1.67,0.53)","0.16(-0.05,0.38)",3136,1.0021
"C64_C68","RUCC1_EQI",10,"0.16(-0.22,0.54)","0.55(-0.07,1.19)","-0.49(-0.98,-0.02)*","0.15(-0.01,0.31)",1165,1.0067
"C64_C68","RUCC1_Air",10,"0.18(-0.21,0.55)","0.41(-0.40,1.18)","-0.53(-0.98,-0.05)*","0.13(-0.02,0.29)",1165,1.0028
"C64_C68","RUCC1_Water",10,"-0.51(-1.13,0.12)","-0.41(-0.96,0.14)","-0.34(-0.76,0.08)","0.11(-0.05,0.27)",1165,1.0075
"C64_C68","RUCC1_Land",10,"-0.19(-0.65,0.25)","0.12(-0.46,0.73)","-0.26(-0.75,0.22)","0.15(-0.01,0.31)",1165,1.002
"C64_C68","RUCC1_Built",10,"-0.14(-0.68,0.39)","0.09(-0.57,0.76)","-0.28(-0.92,0.35)","0.15(-0.01,0.32)",1165,1.0024
"C64_C68","RUCC1_Social",10,"0.97(0.18,1.64)*","2.41(1.31,3.30)***","-1.34(-2.10,-0.49)**","0.20(0.03,0.36)*",1165,1.0092
"C64_C68","RUCC1_Air_Multi",10,"0.16(-0.23,0.55)","-0.14(-0.92,0.68)","-1.44(-2.46,-0.36)**","0.20(0.03,0.36)*",1165,1.0046
"C64_C68","RUCC1_Water_Multi",10,"-0.56(-1.27,0.14)","-0.69(-1.22,-0.12)*","-1.44(-2.46,-0.36)**","0.20(0.03,0.36)*",1165,1.0046
"C64_C68","RUCC1_Land_Multi",10,"-0.17(-0.62,0.26)","0.39(-0.15,0.93)","-1.44(-2.46,-0.36)**","0.20(0.03,0.36)*",1165,1.0046
"C64_C68","RUCC1_Built_Multi",10,"0.00(-0.54,0.56)","0.00(-0.63,0.62)","-1.44(-2.46,-0.36)**","0.20(0.03,0.36)*",1165,1.0046
"C64_C68","RUCC1_Social_Multi",10,"1.11(0.41,1.81)**","2.55(1.66,3.40)***","-1.44(-2.46,-0.36)**","0.20(0.03,0.36)*",1165,1.0046
"C64_C68","RUCC2_EQI",10,"0.32(-1.19,1.78)","0.45(-1.28,2.17)","-0.30(-1.77,1.30)","-0.14(-0.71,0.49)",306,1.0036
"C64_C68","RUCC2_Air",10,"-0.08(-1.31,1.14)","0.11(-1.40,1.69)","-0.02(-1.19,1.27)","-0.14(-0.70,0.47)",306,1.0044
"C64_C68","RUCC2_Water",10,"0.47(-1.44,2.34)","-0.13(-1.60,1.26)","-0.05(-1.18,1.11)","-0.14(-0.71,0.48)",306,1.0018
"C64_C68","RUCC2_Land",10,"0.22(-1.30,1.72)","0.19(-1.33,1.68)","-0.21(-1.72,1.26)","-0.16(-0.73,0.49)",306,1.0008
"C64_C68","RUCC2_Built",10,"0.20(-1.37,1.88)","0.80(-1.30,2.96)","-0.33(-2.14,1.40)","-0.19(-0.73,0.45)",306,1.001
"C64_C68","RUCC2_Social",10,"0.15(-1.91,2.22)","0.37(-1.82,2.51)","-0.24(-2.40,1.90)","-0.14(-0.70,0.47)",306,1.0015
"C64_C68","RUCC2_Air_Multi",10,"-0.05(-1.29,1.17)","-0.01(-1.64,1.58)","-0.85(-3.63,1.92)","-0.18(-0.73,0.40)",306,1.0023
"C64_C68","RUCC2_Water_Multi",10,"0.19(-2.18,2.22)","-0.21(-1.74,1.19)","-0.85(-3.63,1.92)","-0.18(-0.73,0.40)",306,1.0023
"C64_C68","RUCC2_Land_Multi",10,"0.43(-1.07,1.87)","0.18(-1.49,1.79)","-0.85(-3.63,1.92)","-0.18(-0.73,0.40)",306,1.0023
"C64_C68","RUCC2_Built_Multi",10,"0.17(-1.43,1.83)","0.78(-1.37,2.87)","-0.85(-3.63,1.92)","-0.18(-0.73,0.40)",306,1.0023
"C64_C68","RUCC2_Social_Multi",10,"0.20(-1.75,2.12)","0.66(-1.42,2.64)","-0.85(-3.63,1.92)","-0.18(-0.73,0.40)",306,1.0023
"C64_C68","RUCC3_EQI",10,"-0.35(-1.75,1.10)","0.61(-0.74,2.02)","0.05(-1.19,1.34)","0.25(-0.25,0.74)",1026,1.0016
"C64_C68","RUCC3_Air",10,"0.71(-0.63,2.04)","1.48(0.12,2.87)*","-0.47(-1.60,0.68)","0.29(-0.20,0.77)",1026,1.0013
"C64_C68","RUCC3_Water",10,"1.33(-0.36,2.88)","0.46(-1.31,2.25)","-0.10(-1.14,0.91)","0.25(-0.24,0.74)",1026,1.0009
"C64_C68","RUCC3_Land",10,"-0.59(-2.03,0.89)","0.40(-1.01,1.86)","0.17(-1.29,1.57)","0.23(-0.26,0.73)",1026,1.0008
"C64_C68","RUCC3_Built",10,"-1.49(-3.13,0.21)","-0.61(-2.28,1.11)","1.09(-0.62,2.73)","0.26(-0.24,0.75)",1026,1.0019
"C64_C68","RUCC3_Social",10,"-1.56(-3.34,0.25)","-0.93(-2.65,0.78)","1.04(-0.70,2.75)","0.16(-0.37,0.68)",1026,1.002
"C64_C68","RUCC3_Air_Multi",10,"0.80(-0.50,2.08)","1.22(-0.05,2.52)","1.43(-1.02,3.88)","0.33(-0.18,0.84)",1026,1.002
"C64_C68","RUCC3_Water_Multi",10,"1.57(-0.05,2.99)","0.64(-1.20,2.45)","1.43(-1.02,3.88)","0.33(-0.18,0.84)",1026,1.002
"C64_C68","RUCC3_Land_Multi",10,"-0.67(-2.18,0.77)","0.34(-1.04,1.81)","1.43(-1.02,3.88)","0.33(-0.18,0.84)",1026,1.002
"C64_C68","RUCC3_Built_Multi",10,"-1.00(-2.64,0.69)","-0.35(-1.95,1.28)","1.43(-1.02,3.88)","0.33(-0.18,0.84)",1026,1.002
"C64_C68","RUCC3_Social_Multi",10,"-1.52(-3.11,0.13)","-1.59(-3.20,0.03)","1.43(-1.02,3.88)","0.33(-0.18,0.84)",1026,1.002
"C64_C68","RUCC4_EQI",10,"2.57(-1.37,6.33)","1.05(-2.05,3.99)","-2.01(-4.60,0.78)","-0.02(-1.22,1.23)",639,1.0016
"C64_C68","RUCC4_Air",10,"0.26(-5.74,6.36)","-0.68(-3.57,2.15)","-0.80(-3.49,1.83)","-0.15(-1.41,1.09)",639,1.0022
"C64_C68","RUCC4_Water",10,"1.44(-2.53,5.45)","-2.52(-6.69,1.73)","-0.96(-3.25,1.31)","-0.06(-1.33,1.17)",639,1.0005
"C64_C68","RUCC4_Land",10,"3.68(0.47,6.89)*","2.55(-0.70,5.73)","-3.10(-5.85,-0.41)*","0.00(-1.23,1.22)",639,1.0007
"C64_C68","RUCC4_Built",10,"0.13(-3.72,3.89)","-0.42(-3.82,3.03)","-0.95(-4.16,2.27)","-0.11(-1.38,1.13)",639,1.0043
"C64_C68","RUCC4_Social",10,"-0.42(-5.30,4.36)","-0.04(-3.87,3.97)","-1.06(-5.09,2.94)","-0.14(-1.41,1.21)",639,1.0011
"C64_C68","RUCC4_Air_Multi",10,"0.15(-5.80,6.29)","-0.98(-4.00,1.99)","-1.74(-6.59,3.18)","-0.03(-1.27,1.20)",639,1.0051
"C64_C68","RUCC4_Water_Multi",10,"1.54(-2.61,5.76)","-2.89(-6.99,1.19)","-1.74(-6.59,3.18)","-0.03(-1.27,1.20)",639,1.0051
"C64_C68","RUCC4_Land_Multi",10,"3.67(0.37,6.94)*","2.65(-0.65,5.94)","-1.74(-6.59,3.18)","-0.03(-1.27,1.20)",639,1.0051
"C64_C68","RUCC4_Built_Multi",10,"0.13(-3.71,4.01)","-0.44(-4.06,3.25)","-1.74(-6.59,3.18)","-0.03(-1.27,1.20)",639,1.0051
"C64_C68","RUCC4_Social_Multi",10,"-0.88(-5.71,3.82)","-0.56(-4.59,3.38)","-1.74(-6.59,3.18)","-0.03(-1.27,1.20)",639,1.0051
"C64_C68","Within_RUCC_EQI",10,"0.14(-0.57,0.87)","0.56(-0.25,1.36)","-0.42(-1.14,0.28)","0.19(-0.01,0.38)",3136,1.0012
"C64_C68","Within_RUCC_Air",10,"0.14(-0.44,0.71)","0.36(-0.32,1.03)","-0.31(-0.84,0.24)","0.21(0.01,0.41)*",3136,1.0025
"C64_C68","Within_RUCC_Water",10,"0.03(-0.69,0.75)","-0.06(-0.78,0.65)","-0.15(-0.58,0.28)","0.21(0.01,0.40)*",3136,1.0015
"C64_C68","Within_RUCC_Land",10,"0.17(-0.40,0.73)","0.39(-0.22,1.01)","-0.34(-0.90,0.20)","0.21(0.01,0.40)*",3136,1.0011
"C64_C68","Within_RUCC_Built",10,"-0.56(-1.30,0.20)","-0.41(-1.21,0.40)","0.30(-0.50,1.06)","0.21(0.01,0.42)*",3136,1.0008
"C64_C68","Within_RUCC_Social",10,"0.02(-0.58,0.62)","0.35(-0.30,1.03)","-0.28(-0.93,0.35)","0.20(0.00,0.39)*",3136,1.0024
